[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000a1 0x000000a1 5   7            utf8    U݈p\a^ blocks=Basic Latin,Syriac
2    0x000000e0 0x000000e0 4   5            ascii   Rich
3    0x000001f0 0x000001f0 5   6            ascii   .text
4    0x00000217 0x00000217 7   8            ascii   `.rdata
5    0x0000023f 0x0000023f 6   7            ascii   @.data
6    0x00000268 0x00000268 5   6            ascii   .rsrc
42   0x000018ce 0x004024ce 4   5    .text   ascii   L$(3
43   0x000018de 0x004024de 5   6    .text   ascii   A@;D$
44   0x00001933 0x00402533 5   7    .text   utf8    NpPƄ$ blocks=Basic Latin,Latin Extended-B
45   0x00001975 0x00402575 6   7    .text   ascii   D$ 9^h
46   0x0000198d 0x0040258d 5   7    .text   utf8    L$XǄ$ blocks=Basic Latin,Latin Extended-B
47   0x000019a4 0x004025a4 4   5    .text   ascii   D$xP
48   0x000019b5 0x004025b5 4   6    .text   utf8    NTƄ$ blocks=Basic Latin,Latin Extended-B
49   0x000019d3 0x004025d3 4   5    .text   ascii   L$(P
50   0x00001a52 0x00402652 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
51   0x00001a6d 0x0040266d 4   5    .text   ascii   PSVh
52   0x00001a8a 0x0040268a 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
53   0x00001aa5 0x004026a5 7   8    .text   ascii   PSVhO,@
54   0x00001ac2 0x004026c2 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
55   0x00001add 0x004026dd 7   8    .text   ascii   PSVhV-@
56   0x00001afa 0x004026fa 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
57   0x00001b15 0x00402715 4   5    .text   ascii   PSVh
58   0x00001b32 0x00402732 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
59   0x00001b4d 0x0040274d 4   5    .text   ascii   PSVh
60   0x00001b5a 0x0040275a 4   5    .text   ascii   h,bC
61   0x00001b6a 0x0040276a 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
62   0x00001b85 0x00402785 7   8    .text   ascii   PSVh\r2@
63   0x00001b8e 0x0040278e 5   6    .text   ascii   ohHbC
64   0x00001b9f 0x0040279f 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
65   0x00001bba 0x004027ba 7   8    .text   ascii   PSVhw1@
66   0x00001bc3 0x004027c3 5   6    .text   ascii   :hdbC
67   0x00001bd4 0x004027d4 5   7    .text   utf8    ̉d$8P blocks=Combining Diacritical Marks,Basic Latin
68   0x00001be6 0x004027e6 5   7    .text   utf8     :ÍD$ blocks=Basic Latin,Latin-1 Supplement
69   0x00001bed 0x004027ed 6   7    .text   ascii   PSVt\ah
70   0x00001c3c 0x0040283c 4   5    .text   ascii   Y_^[
71   0x00001d4a 0x0040294a 4   5    .text   ascii   YSVP
72   0x00001e6f 0x00402a6f 5   7    .text   utf8    EԍN8P blocks=Basic Latin,Cyrillic Supplement
73   0x00001f76 0x00402b76 4   6    .text   utf8    ̉e\bP blocks=Combining Diacritical Marks,Basic Latin
74   0x00001fe4 0x00402be4 4   5    .text   ascii   QVW3
75   0x00001ff7 0x00402bf7 4   5    .text   ascii   u\bY9
76   0x00002048 0x00402c48 4   5    .text   ascii   _^Y]
77   0x00002052 0x00402c52 4   5    .text   ascii   SVW3
78   0x00002065 0x00402c65 4   5    .text   ascii   }\bY9
79   0x00002111 0x00402d11 4   5    .text   ascii   _^[]
80   0x0000212a 0x00402d2a 4   5    .text   ascii   }\bYY
81   0x0000213b 0x00402d3b 5   6    .text   ascii   Ph\fcC
82   0x0000215c 0x00402d5c 4   5    .text   ascii   SVW3
83   0x000021eb 0x00402deb 4   6    .text   utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
84   0x00002472 0x00403072 6   7    .text   ascii   Ht\vHHt
85   0x00002488 0x00403088 11  12   .text   ascii   C@Ht4Ht*HHt
86   0x0000249b 0x0040309b 5   6    .text   ascii   \bt\ah,
87   0x000024cc 0x004030cc 5   6    .text   ascii   9sXtL
88   0x0000257a 0x0040317a 4   5    .text   ascii   SVW3
89   0x000025d5 0x004031d5 4   5    .text   ascii   h`cC
90   0x000025e7 0x004031e7 4   5    .text   ascii   h|cC
91   0x00002606 0x00403206 4   5    .text   ascii   _^[]
92   0x00002629 0x00403229 4   5    .text   ascii   }\bY9
93   0x000026cc 0x004032cc 4   5    .text   ascii   SVW3
94   0x000026df 0x004032df 4   5    .text   ascii   }\bY9
95   0x00002764 0x00403364 4   5    .text   ascii   _^[]
96   0x000027e8 0x004033e8 4   5    .text   ascii   j\n^3
97   0x00002836 0x00403436 4   5    .text   ascii   G\bSP
98   0x0000287a 0x0040347a 5   8    .text   utf8    3\vM\vU
99   0x00002896 0x00403496 4   7    .text   utf8    U؋E̋ blocks=Basic Latin,Arabic,Combining Diacritical Marks
100  0x00002902 0x00403502 4   5    .text   ascii   FY;u
101  0x00002943 0x00403543 4   5    .text   ascii   w\e9F
102  0x0000299a 0x0040359a 4   5    .text   ascii   \rhOC
103  0x000029c4 0x004035c4 4   5    .text   ascii   ]\fVW
104  0x00002a53 0x00403653 4   5    .text   ascii   _^[]
105  0x00002a85 0x00403685 5   7    .text   utf8    EȋE\f3 blocks=Basic Latin,Latin Extended-B
106  0x00002ae3 0x004036e3 4   7    .text   utf8    ЋEăx blocks=Cyrillic,Basic Latin,Latin Extended-A
107  0x00002b01 0x00403701 5   8    .text   utf8    t̋UЃ} blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
108  0x00002b1a 0x0040371a 5   8    .text   utf8    ŰEċ@ blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-A
109  0x00002e2b 0x00403a2b 5   6    .text   ascii   u\rF;u
110  0x00002efb 0x00403afb 4   5    .text   ascii   ;M\bs
111  0x00002f4a 0x00403b4a 5   6    .text   ascii   ;}\ftm
112  0x00002f6f 0x00403b6f 4   5    .text   ascii   U\bS+
113  0x00003040 0x00403c40 4   5    .text   ascii   M\bQP
114  0x00003097 0x00403c97 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
115  0x000030b0 0x00403cb0 4   5    .text   ascii   E\f+E
116  0x00003109 0x00403d09 4   5    .text   ascii   M\bSV
117  0x000032bd 0x00403ebd 4   5    .text   ascii   E\bY[
118  0x000032e7 0x00403ee7 4   5    .text   ascii   E\bYY
119  0x0000333f 0x00403f3f 4   5    .text   ascii   Wj\bP
120  0x000033dc 0x00403fdc 4   5    .text   ascii   vc9]
121  0x000034bb 0x004040bb 4   5    .text   ascii   ;E\bs
122  0x000034c8 0x004040c8 4   5    .text   ascii   +E\b;
123  0x000035dd 0x004041dd 6   10   .text   utf8    MԉEȉuċ blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B,Latin Extended-A
124  0x00003615 0x00404215 4   5    .text   ascii   9]\ft
125  0x00003693 0x00404293 4   5    .text   ascii   9]\ft
126  0x000036f0 0x004042f0 5   6    .text   ascii   \bt\vSj
127  0x000036fe 0x004042fe 4   5    .text   ascii   9]\ft
128  0x0000372a 0x0040432a 5   8    .text   utf8    }̋MċA blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-A
129  0x00003778 0x00404378 5   7    .text   utf8    _^[Ã' blocks=Basic Latin,Latin-1 Supplement
130  0x00003b41 0x00404741 4   5    .text   ascii   h*\B
131  0x00003b4f 0x0040474f 4   5    .text   ascii   hSVW
132  0x00003b5c 0x0040475c 4   5    .text   ascii   D$xd
133  0x00003bd3 0x004047d3 5   7    .text   utf8    D$$Ǆ$ blocks=Basic Latin,Latin Extended-B
134  0x00003cb0 0x004048b0 4   5    .text   ascii   L$xd
135  0x00003cba 0x004048ba 4   5    .text   ascii   Y_^[
136  0x00003d05 0x00404905 4   5    .text   ascii   E\bh 
137  0x00003d38 0x00404938 4   5    .text   ascii   D$@P
138  0x00003dd3 0x004049d3 5   7    .text   utf8    L$tǄ$ blocks=Basic Latin,Latin Extended-B
139  0x00003de9 0x004049e9 4   5    .text   ascii   D$\P
140  0x00003dee 0x004049ee 6   8    .text   utf8    D$(PƄ$ blocks=Basic Latin,Latin Extended-B
141  0x00003ec8 0x00404ac8 4   5    .text   ascii   u\nht
142  0x00003fe2 0x00404be2 4   6    .text   utf8    VPƄ$ blocks=Basic Latin,Latin Extended-B
143  0x00004018 0x00404c18 4   5    .text   ascii   Y_^[
144  0x000040b5 0x00404cb5 4   7    .text   utf8    3ҍ}ԍ blocks=Basic Latin,Cyrillic,Cyrillic Supplement
145  0x000041f3 0x00404df3 4   6    .text   utf8    ȋU\fS blocks=Latin Extended-B,Basic Latin
146  0x00004230 0x00404e30 4   5    .text   ascii   M SV
147  0x00004260 0x00404e60 4   5    .text   ascii   7FY;
148  0x00004268 0x00404e68 5   6    .text   ascii   E\b_^[
149  0x000042ae 0x00404eae 4   5    .text   ascii   hM.A
150  0x0000437b 0x00404f7b 4   5    .text   ascii   9U\br
151  0x0000438c 0x00404f8c 5   6    .text   ascii   H;E\bv
152  0x000043cf 0x00404fcf 4   5    .text   ascii   ;E\bs
153  0x0000442f 0x0040502f 5   7    .text   utf8    ؋E\bVW blocks=Arabic,Basic Latin
154  0x00004449 0x00405049 4   5    .text   ascii   9}\fs
155  0x00004496 0x00405096 4   5    .text   ascii   SRQP
156  0x000045ee 0x004051ee 4   6    .text   utf8    u\t3ɋ blocks=Basic Latin,Latin Extended-B
157  0x000046be 0x004052be 6   8    .text   utf8    G(^3ɉp blocks=Basic Latin,Latin Extended-B
158  0x000046cc 0x004052cc 5   7    .text   utf8    GD3ɉp blocks=Basic Latin,Latin Extended-B
159  0x000046d9 0x004052d9 5   7    .text   utf8    G`3ɉp blocks=Basic Latin,Latin Extended-B
160  0x0000497e 0x0040557e 4   5    .text   ascii   h`dC
161  0x000049e6 0x004055e6 4   5    .text   ascii   yG;}
162  0x00004a42 0x00405642 4   5    .text   ascii   PVVV
163  0x00004c0e 0x0040580e 4   5    .text   ascii   RSSP
164  0x00004c19 0x00405819 4   5    .text   ascii   }:hh
165  0x00004d47 0x00405947 4   5    .text   ascii   }\fhh
166  0x00004db4 0x004059b4 4   5    .text   ascii   }\fhh
167  0x00004e4e 0x00405a4e 4   5    .text   ascii   }\fhh
168  0x00004e9b 0x00405a9b 4   5    .text   ascii   BAA;
169  0x00004f27 0x00405b27 4   5    .text   ascii   YY@P
170  0x000050ea 0x00405cea 4   5    .text   ascii   \fSVW
171  0x000050f3 0x00405cf3 4   5    .text   ascii   +G\fj
172  0x0000516c 0x00405d6c 4   5    .text   ascii   ;x\fs
173  0x00005188 0x00405d88 5   7    .text   utf8    QW3\r}
174  0x0000540b 0x0040600b 4   5    .text   ascii   ;u\bu
175  0x00005480 0x00406080 5   7    .text   utf8    QW3\r}
176  0x000054df 0x004060df 4   5    .text   ascii   ;u\bu
177  0x00005546 0x00406146 5   6    .text   ascii   ;u\bt<
178  0x000055af 0x004061af 5   6    .text   ascii   t>SVW
179  0x00005602 0x00406202 12  13   .text   ascii   0f;1u\v@@AAJu
180  0x000056b7 0x004062b7 4   5    .text   ascii   8]\bu
181  0x000056f0 0x004062f0 4   5    .text   ascii   9]\bt
182  0x00005760 0x00406360 4   5    .text   ascii   tC~Y
183  0x0000579d 0x0040639d 4   5    .text   ascii   j\nXj
184  0x00005842 0x00406442 4   5    .text   ascii   Xj2Y
185  0x00005868 0x00406468 4   6    .text   utf8    EЋE\f blocks=Basic Latin,Cyrillic
186  0x000059ef 0x004065ef 6   8    .text   utf8    L$4Ƅ$$ blocks=Basic Latin,Latin Extended-B
187  0x00005a00 0x00406600 4   5    .text   ascii   D$LP
188  0x00005a3f 0x0040663f 4   5    .text   ascii   D$0P
189  0x00005a44 0x00406644 6   8    .text   utf8    \$lƄ$$ blocks=Basic Latin,Latin Extended-B
190  0x00005ac2 0x004066c2 6   8    .text   utf8    L$TƄ$( blocks=Basic Latin,Latin Extended-B
191  0x00005b02 0x00406702 4   6    .text   utf8    ̉d$0 blocks=Combining Diacritical Marks,Basic Latin
192  0x00005b1e 0x0040671e 5   7    .text   utf8    ̉d$PV blocks=Combining Diacritical Marks,Basic Latin
193  0x00005bcf 0x004067cf 5   7    .text   utf8    PGWƄ$ blocks=Basic Latin,Latin Extended-B
194  0x00005ce0 0x004068e0 4   5    .text   ascii   Y_^[
195  0x00005cfe 0x004068fe 4   5    .text   ascii   h"qB
196  0x00005d3a 0x0040693a 4   6    .text   utf8    3ۉD$ blocks=Basic Latin,Arabic
197  0x00005d4a 0x0040694a 5   6    .text   ascii   Sh|dC
198  0x00005d81 0x00406981 4   5    .text   ascii   D$DP
199  0x00005e34 0x00406a34 5   7    .text   utf8    \$,Ƅ$ blocks=Basic Latin,Latin Extended-B
200  0x00005ee3 0x00406ae3 5   7    .text   utf8    \$,Ƅ$ blocks=Basic Latin,Latin Extended-B
201  0x00005f0a 0x00406b0a 4   7    .text   utf8    L$0蝳 blocks=Basic Latin,CJK Unified Ideographs
202  0x00005f3e 0x00406b3e 4   5    .text   ascii   D$(P
203  0x00005f5d 0x00406b5d 5   7    .text   utf8    L$0Ƅ$ blocks=Basic Latin,Latin Extended-B
204  0x00005fa7 0x00406ba7 5   6    .text   ascii   9D$ v
205  0x00005fca 0x00406bca 5   7    .text   utf8    L$ Ƅ$ blocks=Basic Latin,Latin Extended-B
206  0x00005fe0 0x00406be0 4   5    .text   ascii   D$\f;
207  0x00006115 0x00406d15 4   7    .text   utf8    L$l蒱 blocks=Basic Latin,CJK Unified Ideographs
208  0x00006141 0x00406d41 4   6    .text   utf8    ̉d$4 blocks=Combining Diacritical Marks,Basic Latin
209  0x00006244 0x00406e44 4   5    .text   ascii   t$\fh
210  0x0000625e 0x00406e5e 5   7    .text   utf8    D$$Ƅ$ blocks=Basic Latin,Latin Extended-B
211  0x00006397 0x00406f97 4   5    .text   ascii   t*P3
212  0x00006454 0x00407054 4   7    .text   utf8    Eԋ̉e blocks=Basic Latin,Cyrillic Supplement,Combining Diacritical Marks
213  0x00006665 0x00407265 4   6    .text   utf8    PƄ$x blocks=Basic Latin,Latin Extended-B
214  0x000066b1 0x004072b1 4   6    .text   utf8    ̉d$` blocks=Combining Diacritical Marks,Basic Latin
215  0x000066cd 0x004072cd 5   7    .text   utf8    ̉d$tS blocks=Combining Diacritical Marks,Basic Latin
216  0x000066e6 0x004072e6 5   7    .text   utf8    ̉d$|W blocks=Combining Diacritical Marks,Basic Latin
217  0x000067cb 0x004073cb 6   8    .text   utf8    L$tƄ$t blocks=Basic Latin,Latin Extended-B
218  0x000067e7 0x004073e7 4   5    .text   ascii   D$`P
219  0x00006856 0x00407456 4   5    .text   ascii   9t$(
220  0x0000685e 0x0040745e 6   7    .text   ascii   9t$$s\b
221  0x00006869 0x00407469 4   5    .text   ascii   t$(S
222  0x0000686e 0x0040746e 4   7    .text   utf8    L$t貫 blocks=Basic Latin,CJK Unified Ideographs
223  0x00006896 0x00407496 4   5    .text   ascii   D$xP
224  0x000068d1 0x004074d1 6   8    .text   utf8    L$xƄ$x blocks=Basic Latin,Latin Extended-B
225  0x0000696c 0x0040756c 5   6    .text   ascii   ;t$(|
226  0x00006977 0x00407577 5   6    .text   ascii   ;D$$r
227  0x0000698c 0x0040758c 5   6    .text   ascii   ;t$(|
228  0x00006994 0x00407594 6   7    .text   ascii   ;D$$v\f
229  0x0000699b 0x0040759b 5   6    .text   ascii   D$$+E
230  0x000069af 0x004075af 6   7    .text   ascii   \vj\nX9E
231  0x000069c3 0x004075c3 4   5    .text   ascii   D$L;
232  0x000069d8 0x004075d8 4   5    .text   ascii   t$L@
233  0x00006a0a 0x0040760a 6   8    .text   utf8    D$DƄ$p blocks=Basic Latin,Latin Extended-B
234  0x00006a1e 0x0040761e 4   5    .text   ascii   hn|@
235  0x00006a3f 0x0040763f 4   5    .text   ascii   t$43
236  0x00006a6e 0x0040766e 4   6    .text   utf8    I\$8
237  0x00006a93 0x00407693 4   5    .text   ascii   \$4O
238  0x00006a99 0x00407699 5   6    .text   ascii   <+D$8
239  0x00006aa7 0x004076a7 5   6    .text   ascii   D$<hx
240  0x00006b39 0x00407739 10  11   .text   ascii   ;D$$u\n;|$(
241  0x00006b74 0x00407774 6   8    .text   utf8    D$(Ƅ$x blocks=Basic Latin,Latin Extended-B
242  0x00006bbd 0x004077bd 4   5    .text   ascii   D$(W
243  0x00006c44 0x00407844 4   5    .text   ascii   ;D$0
244  0x00006c79 0x00407879 4   5    .text   ascii   D$\P
245  0x00006cf4 0x004078f4 6   8    .text   utf8    L$\Ƅ$x blocks=Basic Latin,Latin Extended-B
246  0x00006d04 0x00407904 4   5    .text   ascii   9\$0
247  0x00006d54 0x00407954 6   8    .text   utf8    t$ Ƅ$x blocks=Basic Latin,Latin Extended-B
248  0x00006dbd 0x004079bd 6   8    .text   utf8    D$ Ƅ$x blocks=Basic Latin,Latin Extended-B
249  0x00006e07 0x00407a07 4   5    .text   ascii   D$$S
250  0x00006e25 0x00407a25 4   5    .text   ascii   D$ S
251  0x00006e68 0x00407a68 6   8    .text   utf8    D$ Ƅ$x blocks=Basic Latin,Latin Extended-B
252  0x00006eb2 0x00407ab2 4   5    .text   ascii   D$$S
253  0x00006ed0 0x00407ad0 4   5    .text   ascii   D$ S
254  0x00006f13 0x00407b13 4   5    .text   ascii   ;D$0
255  0x00006f21 0x00407b21 4   5    .text   ascii   D$4;
256  0x00006fb7 0x00407bb7 4   5    .text   ascii   9\$H
257  0x00006fcc 0x00407bcc 4   5    .text   ascii   Y_^[
258  0x000070e3 0x00407ce3 4   5    .text   ascii   SVW3
259  0x000071e1 0x00407de1 6   8    .text   utf8    \$pƄ$D blocks=Basic Latin,Latin Extended-B
260  0x0000720f 0x00407e0f 4   7    .text   utf8    L$t蘠 blocks=Basic Latin,CJK Unified Ideographs
261  0x00007253 0x00407e53 4   5    .text   ascii   D$ j
262  0x000072a5 0x00407ea5 6   8    .text   utf8    \$pƄ$D blocks=Basic Latin,Latin Extended-B
263  0x000072e2 0x00407ee2 4   5    .text   ascii   D$$W
264  0x000072f1 0x00407ef1 4   7    .text   utf8    L$t趟 blocks=Basic Latin,CJK Unified Ideographs
265  0x00007334 0x00407f34 6   8    .text   utf8    L$XƄ$H blocks=Basic Latin,Latin Extended-B
266  0x00007365 0x00407f65 4   5    .text   ascii   D$lP
267  0x0000736a 0x00407f6a 6   8    .text   utf8    \$TƄ$D blocks=Basic Latin,Latin Extended-B
268  0x0000738b 0x00407f8b 4   6    .text   utf8    PƄ$L blocks=Basic Latin,Latin Extended-B
269  0x000073ae 0x00407fae 6   8    .text   utf8    L$tƄ$H blocks=Basic Latin,Latin Extended-B
270  0x000073ce 0x00407fce 4   6    .text   utf8    ̉d$8 blocks=Combining Diacritical Marks,Basic Latin
271  0x000073ea 0x00407fea 5   7    .text   utf8    ̉d$pW blocks=Combining Diacritical Marks,Basic Latin
272  0x000074b7 0x004080b7 4   5    .text   ascii   u8h\b
273  0x000074ce 0x004080ce 5   6    .text   ascii   u/PSh
274  0x000074f7 0x004080f7 5   6    .text   ascii   Sh$eC
275  0x00007527 0x00408127 4   5    .text   ascii   E\f9E
276  0x00007546 0x00408146 4   5    .text   ascii   9} u
277  0x0000755a 0x0040815a 4   7    .text   utf8    D$H裻 blocks=Basic Latin,CJK Unified Ideographs
278  0x00007594 0x00408194 4   5    .text   ascii   D$H;
279  0x000075a9 0x004081a9 5   7    .text   utf8    E 3ɺx blocks=Basic Latin,IPA Extensions
280  0x000075e6 0x004081e6 4   5    .text   ascii   hn|@
281  0x00007649 0x00408249 4   5    .text   ascii   9} Y
282  0x00007677 0x00408277 4   6    .text   utf8    ȉD$  blocks=Latin Extended-B,Basic Latin
283  0x0000768a 0x0040828a 5   7    .text   utf8     +I|$
284  0x0000769c 0x0040829c 4   5    .text   ascii   t$0h
285  0x000076d1 0x004082d1 4   5    .text   ascii   D$PP
286  0x000076e1 0x004082e1 5   7    .text   utf8    K8Ƅ$L blocks=Basic Latin,Latin Extended-B
287  0x000076f4 0x004082f4 6   8    .text   utf8    L$XƄ$H blocks=Basic Latin,Latin Extended-B
288  0x0000774b 0x0040834b 5   6    .text   ascii   ;D$8r
289  0x0000775f 0x0040835f 4   5    .text   ascii   D$4@
290  0x000077f1 0x004083f1 6   8    .text   utf8    L$pƄ$D blocks=Basic Latin,Latin Extended-B
291  0x00007812 0x00408412 4   6    .text   utf8    PƄ$P blocks=Basic Latin,Latin Extended-B
292  0x0000782d 0x0040842d 7   9    .text   utf8    D$lPƄ$` blocks=Basic Latin,Latin Extended-B
293  0x0000789f 0x0040849f 6   8    .text   utf8    9} Ƅ$@ blocks=Basic Latin,Latin Extended-B
294  0x000078f3 0x004084f3 4   6    .text   utf8    PƄ$H blocks=Basic Latin,Latin Extended-B
295  0x00007947 0x00408547 4   5    .text   ascii   C;] 
296  0x00007999 0x00408599 4   5    .text   ascii   D$@W
297  0x000079a1 0x004085a1 6   8    .text   utf8    t$`Ƅ$P blocks=Basic Latin,Latin Extended-B
298  0x000079df 0x004085df 4   5    .text   ascii   D$ W
299  0x000079fc 0x004085fc 5   8    .text   utf8    D$@W診 blocks=Basic Latin,CJK Unified Ideographs
300  0x00007a0f 0x0040860f 4   7    .text   utf8    L$X蘘 blocks=Basic Latin,CJK Unified Ideographs
301  0x00007a43 0x00408643 4   5    .text   ascii   D$(;
302  0x00007a8f 0x0040868f 4   5    .text   ascii   Y_^[
303  0x00007afd 0x004086fd 4   6    .text   utf8    UԍM, blocks=Basic Latin,Cyrillic Supplement
304  0x00007b5b 0x0040875b 4   6    .text   utf8    UԍM, blocks=Basic Latin,Cyrillic Supplement
305  0x00007bce 0x004087ce 5   6    .text   ascii   VhxeC
306  0x00007c50 0x00408850 4   5    .text   ascii   wnVW
307  0x00007f70 0x00408b70 4   5    .text   ascii   EHSP
308  0x00007f8a 0x00408b8a 4   5    .text   ascii   E,SP
309  0x0000805e 0x00408c5e 6   7    .text   ascii   tMj\nXj
310  0x0000807e 0x00408c7e 4   5    .text   ascii   9X|u
311  0x000080be 0x00408cbe 4   5    .text   ascii   EHSP
312  0x000080d0 0x00408cd0 4   5    .text   ascii   E,SP
313  0x000081d8 0x00408dd8 7   8    .text   ascii   Ht`Ht7H
314  0x0000846d 0x0040906d 4   5    .text   ascii   EHSP
315  0x00008487 0x00409087 4   5    .text   ascii   E,SP
316  0x00008779 0x00409379 8   10   .text   utf8    3ĉD$`SVW blocks=Basic Latin,Latin Extended-A
317  0x0000878b 0x0040938b 4   5    .text   ascii   D$xd
318  0x00008835 0x00409435 5   7    .text   utf8    ̉d$Ph blocks=Combining Diacritical Marks,Basic Latin
319  0x00008856 0x00409456 5   7    .text   utf8    ̉d$hP blocks=Combining Diacritical Marks,Basic Latin
320  0x000088fa 0x004094fa 4   6    .text   utf8    PƄ$T blocks=Basic Latin,Latin Extended-B
321  0x00008911 0x00409511 4   6    .text   utf8    7Ƅ$X blocks=Basic Latin,Latin Extended-B
322  0x00008978 0x00409578 4   5    .text   ascii   L$xd
323  0x00008982 0x00409582 4   5    .text   ascii   Y_^[
324  0x00008987 0x00409587 4   5    .text   ascii   L$`3
325  0x000089dc 0x004095dc 4   5    .text   ascii   D$ S
326  0x000089ef 0x004095ef 4   7    .text   utf8    L$@踈 blocks=Basic Latin,CJK Unified Ideographs
327  0x00008a83 0x00409683 5   6    .text   ascii   D$0X3
328  0x00008b1f 0x0040971f 4   7    .text   utf8    D$<與 blocks=Basic Latin,CJK Unified Ideographs
329  0x00008c91 0x00409891 6   7    .text   ascii   D$hVGW
330  0x00008d99 0x00409999 4   7    .text   utf8    L$p臆 blocks=Basic Latin,CJK Unified Ideographs
331  0x00008dbf 0x004099bf 8   10   .text   utf8    D$pVPƄ$| blocks=Basic Latin,Latin Extended-B
332  0x00008e11 0x00409a11 4   7    .text   utf8    D$D薄 blocks=Basic Latin,CJK Unified Ideographs
333  0x00008fd0 0x00409bd0 7   8    .text   ascii   T$(9r<u
334  0x00008fdd 0x00409bdd 4   5    .text   ascii   z@\br
335  0x00008ff3 0x00409bf3 4   5    .text   ascii   z$\br
336  0x00009012 0x00409c12 5   6    .text   ascii   VWRPQ
337  0x0000902b 0x00409c2b 5   6    .text   ascii   VVVVP
338  0x00009035 0x00409c35 7   8    .text   ascii   D$ 9]\bt
339  0x00009046 0x00409c46 5   6    .text   ascii   D$8Pj
340  0x00009056 0x00409c56 7   8    .text   ascii   T$H9t$ 
