[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x0000008d 0x0000008d 5   6            ascii   \a^H^H
2    0x000000a3 0x000000a3 5   6            ascii   Hp\a^H
3    0x000000ad 0x000000ad 5   6            ascii   \a^H \b
4    0x000000b5 0x000000b5 5   6            ascii   \a^H \b
5    0x000000c1 0x000000c1 7   8            ascii   \a_HM\a^H
6    0x000000dd 0x000000dd 7   8            ascii   \a^HRich
7    0x000001f8 0x000001f8 5   6            ascii   .text
8    0x0000021f 0x0000021f 7   8            ascii   `.rdata
9    0x00000247 0x00000247 6   7            ascii   @.data
10   0x00000270 0x00000270 5   6            ascii   .rsrc
160  0x000048d2 0x004054d2 4   5    .text   ascii   }\fhL
161  0x0000493f 0x0040553f 4   5    .text   ascii   }\fhL
162  0x000049d9 0x004055d9 4   5    .text   ascii   }\fhL
163  0x00004a26 0x00405626 4   5    .text   ascii   BAA;
164  0x00004ab2 0x004056b2 4   5    .text   ascii   YY@P
165  0x00004c75 0x00405875 4   5    .text   ascii   \fSVW
166  0x00004c7e 0x0040587e 4   5    .text   ascii   +G\fj
167  0x00004cda 0x004058da 5   6    .text   ascii   E\b_^[
168  0x00004ce6 0x004058e6 5   7    .text   utf8    QW3\r}
169  0x00004f5e 0x00405b5e 4   5    .text   ascii   ;x\fs
170  0x00004f70 0x00405b70 4   5    .text   ascii   0^[]
171  0x00004fb2 0x00405bb2 4   5    .text   ascii   ;u\bu
172  0x00004fef 0x00405bef 5   7    .text   utf8    QW3\r}
173  0x0000504e 0x00405c4e 4   5    .text   ascii   ;u\bu
174  0x000050b5 0x00405cb5 5   6    .text   ascii   ;u\bt<
175  0x0000511e 0x00405d1e 5   6    .text   ascii   t>SVW
176  0x00005171 0x00405d71 12  13   .text   ascii   0f;1u\v@@AAJu
177  0x00005226 0x00405e26 4   5    .text   ascii   8]\bu
178  0x00005259 0x00405e59 4   5    .text   ascii   9]\bt
179  0x000052c6 0x00405ec6 4   5    .text   ascii   tC~]
180  0x00005303 0x00405f03 4   5    .text   ascii   j\nXj
181  0x00005393 0x00405f93 4   5    .text   ascii   Xj2Y
182  0x000053bd 0x00405fbd 4   6    .text   utf8    EЋE\f blocks=Basic Latin,Cyrillic
183  0x000054b5 0x004060b5 4   5    .text   ascii   h\rkB
184  0x00005544 0x00406144 6   8    .text   utf8    L$4Ƅ$$ blocks=Basic Latin,Latin Extended-B
185  0x00005555 0x00406155 4   5    .text   ascii   D$LP
186  0x00005594 0x00406194 4   5    .text   ascii   D$0P
187  0x00005599 0x00406199 6   8    .text   utf8    \$lƄ$$ blocks=Basic Latin,Latin Extended-B
188  0x0000560c 0x0040620c 4   7    .text   utf8    L$8蛼 blocks=Basic Latin,CJK Unified Ideographs
189  0x00005617 0x00406217 6   8    .text   utf8    L$TƄ$( blocks=Basic Latin,Latin Extended-B
190  0x00005657 0x00406257 4   6    .text   utf8    ̉d$0 blocks=Combining Diacritical Marks,Basic Latin
191  0x00005673 0x00406273 6   10   .text   utf8    ̉d$PV誽 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs
192  0x00005724 0x00406324 5   7    .text   utf8    PGWƄ$ blocks=Basic Latin,Latin Extended-B
193  0x00005835 0x00406435 4   5    .text   ascii   Y_^[
194  0x00005853 0x00406453 4   5    .text   ascii   hAiB
195  0x0000588f 0x0040648f 4   6    .text   utf8    3ۉD$ blocks=Basic Latin,Arabic
196  0x0000589f 0x0040649f 5   6    .text   ascii   ShleC
197  0x000058d6 0x004064d6 4   5    .text   ascii   D$DP
198  0x00005989 0x00406589 5   7    .text   utf8    \$,Ƅ$ blocks=Basic Latin,Latin Extended-B
199  0x00005a38 0x00406638 5   7    .text   utf8    \$,Ƅ$ blocks=Basic Latin,Latin Extended-B
200  0x00005a8a 0x0040668a 4   7    .text   utf8    L$,薹 blocks=Basic Latin,CJK Unified Ideographs
201  0x00005a93 0x00406693 4   5    .text   ascii   D$(P
202  0x00005ab2 0x004066b2 5   7    .text   utf8    L$0Ƅ$ blocks=Basic Latin,Latin Extended-B
203  0x00005afc 0x004066fc 5   6    .text   ascii   9D$ v
204  0x00005b1f 0x0040671f 5   7    .text   utf8    L$ Ƅ$ blocks=Basic Latin,Latin Extended-B
205  0x00005b35 0x00406735 4   5    .text   ascii   D$\f;
206  0x00005bf7 0x004067f7 4   7    .text   utf8    L$l谶 blocks=Basic Latin,CJK Unified Ideographs
207  0x00005c96 0x00406896 4   6    .text   utf8    ̉d$4 blocks=Combining Diacritical Marks,Basic Latin
208  0x00005d99 0x00406999 4   5    .text   ascii   t$\fh
209  0x00005db3 0x004069b3 5   7    .text   utf8    D$$Ƅ$ blocks=Basic Latin,Latin Extended-B
210  0x00005eec 0x00406aec 4   5    .text   ascii   t*P3
211  0x00005fa9 0x00406ba9 4   7    .text   utf8    Eԋ̉e blocks=Basic Latin,Cyrillic Supplement,Combining Diacritical Marks
212  0x00006061 0x00406c61 4   5    .text   ascii   hCdB
213  0x0000615a 0x00406d5a 4   5    .text   ascii   L$ j
214  0x00006206 0x00406e06 4   6    .text   utf8    ̉d$8 blocks=Combining Diacritical Marks,Basic Latin
215  0x00006222 0x00406e22 5   7    .text   utf8    ̉d$pV blocks=Combining Diacritical Marks,Basic Latin
216  0x0000630a 0x00406f0a 5   7    .text   utf8    L$lƄ$ blocks=Basic Latin,Latin Extended-B
217  0x00006339 0x00406f39 4   5    .text   ascii   D$pP
218  0x0000639b 0x00406f9b 5   7    .text   utf8    L$pƄ$ blocks=Basic Latin,Latin Extended-B
219  0x000063be 0x00406fbe 5   7    .text   utf8    L$lƄ$ blocks=Basic Latin,Latin Extended-B
220  0x000063ff 0x00406fff 4   7    .text   utf8    L$p訮 blocks=Basic Latin,CJK Unified Ideographs
221  0x0000641e 0x0040701e 4   5    .text   ascii   |$<;
222  0x000064f2 0x004070f2 5   7    .text   utf8    3҉D$@ blocks=Basic Latin,Cyrillic
223  0x000064fc 0x004070fc 6   8    .text   utf8    t$@3ɺx blocks=Basic Latin,IPA Extensions
224  0x00006542 0x00407142 4   5    .text   ascii   hZv@
225  0x000065c0 0x004071c0 6   8    .text   utf8    <+ȉ\$D blocks=Basic Latin,Latin Extended-B
226  0x000065d6 0x004071d6 4   5    .text   ascii   t$(h
227  0x00006622 0x00407222 4   5    .text   ascii   |$(j
228  0x0000664a 0x0040724a 4   5    .text   ascii   H9D$
229  0x00006662 0x00407262 4   5    .text   ascii   ;D$<
230  0x0000668b 0x0040728b 4   7    .text   utf8    t$T萔 blocks=Basic Latin,CJK Unified Ideographs
231  0x00006694 0x00407294 5   7    .text   utf8    D$0Ƅ$ blocks=Basic Latin,Latin Extended-B
232  0x000066e0 0x004072e0 4   5    .text   ascii   D$0S
233  0x00006702 0x00407302 5   7    .text   utf8    L$TƄ$ blocks=Basic Latin,Latin Extended-B
234  0x000067c2 0x004073c2 5   7    .text   utf8    t$$Ƅ$ blocks=Basic Latin,Latin Extended-B
235  0x000067ef 0x004073ef 5   7    .text   utf8    L$TƄ$ blocks=Basic Latin,Latin Extended-B
236  0x00006823 0x00407423 5   7    .text   utf8    D$,Ƅ$ blocks=Basic Latin,Latin Extended-B
237  0x00006857 0x00407457 5   7    .text   utf8    D$,Ƅ$ blocks=Basic Latin,Latin Extended-B
238  0x00006867 0x00407467 4   7    .text   utf8    t$\贒 blocks=Basic Latin,CJK Unified Ideographs
239  0x00006884 0x00407484 4   5    .text   ascii   t$ j
240  0x0000689f 0x0040749f 4   5    .text   ascii   D$ S
241  0x000068bd 0x004074bd 4   5    .text   ascii   D$,S
242  0x00006908 0x00407508 4   5    .text   ascii   D$0;
243  0x00006984 0x00407584 4   5    .text   ascii   L$ j
244  0x000069a3 0x004075a3 4   5    .text   ascii   9\$8
245  0x000069b8 0x004075b8 4   5    .text   ascii   Y_^[
246  0x00006acf 0x004076cf 4   5    .text   ascii   SVW3
247  0x00006b4b 0x0040774b 4   5    .text   ascii   h\thB
248  0x00006bcd 0x004077cd 6   8    .text   utf8    \$pƄ$D blocks=Basic Latin,Latin Extended-B
249  0x00006bfb 0x004077fb 4   7    .text   utf8    L$t謦 blocks=Basic Latin,CJK Unified Ideographs
250  0x00006c91 0x00407891 6   8    .text   utf8    \$pƄ$D blocks=Basic Latin,Latin Extended-B
251  0x00006cce 0x004078ce 4   5    .text   ascii   D$ W
252  0x00006d20 0x00407920 6   8    .text   utf8    L$XƄ$H blocks=Basic Latin,Latin Extended-B
253  0x00006d51 0x00407951 4   5    .text   ascii   D$lP
254  0x00006d56 0x00407956 6   8    .text   utf8    \$TƄ$D blocks=Basic Latin,Latin Extended-B
255  0x00006d77 0x00407977 4   6    .text   utf8    PƄ$L blocks=Basic Latin,Latin Extended-B
256  0x00006d9a 0x0040799a 6   8    .text   utf8    L$tƄ$H blocks=Basic Latin,Latin Extended-B
257  0x00006dba 0x004079ba 4   6    .text   utf8    ̉d$< blocks=Combining Diacritical Marks,Basic Latin
258  0x00006dd6 0x004079d6 5   7    .text   utf8    ̉d$pW blocks=Combining Diacritical Marks,Basic Latin
259  0x00006eba 0x00407aba 5   6    .text   ascii   u/PSh
260  0x00006ee3 0x00407ae3 5   6    .text   ascii   Sh0fC
261  0x00006f13 0x00407b13 4   5    .text   ascii   E\f9E
262  0x00006f32 0x00407b32 4   5    .text   ascii   9} u
263  0x00006f80 0x00407b80 4   5    .text   ascii   D$H;
264  0x00006f95 0x00407b95 6   9    .text   utf8    ] 3ɋúx blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
265  0x00006fbd 0x00407bbd 6   8    .text   utf8    D$ Ƅ$@ blocks=Basic Latin,Latin Extended-B
266  0x00006fd1 0x00407bd1 4   5    .text   ascii   hZv@
267  0x00006ff6 0x00407bf6 4   5    .text   ascii   |$(3
268  0x00007019 0x00407c19 4   5    .text   ascii   D$$3
269  0x00007072 0x00407c72 5   7    .text   utf8     +I|$
270  0x00007084 0x00407c84 4   5    .text   ascii   t$0h
271  0x000070b9 0x00407cb9 4   5    .text   ascii   D$PP
272  0x000070c9 0x00407cc9 5   7    .text   utf8    K8Ƅ$L blocks=Basic Latin,Latin Extended-B
273  0x000070dc 0x00407cdc 6   8    .text   utf8    L$XƄ$H blocks=Basic Latin,Latin Extended-B
274  0x00007133 0x00407d33 5   6    .text   ascii   ;D$8r
275  0x00007147 0x00407d47 4   5    .text   ascii   D$4@
276  0x000071d9 0x00407dd9 6   8    .text   utf8    9} Ƅ$@ blocks=Basic Latin,Latin Extended-B
277  0x0000722c 0x00407e2c 4   6    .text   utf8    PƄ$H blocks=Basic Latin,Latin Extended-B
278  0x00007265 0x00407e65 6   8    .text   utf8    L$XƄ$H blocks=Basic Latin,Latin Extended-B
279  0x0000727d 0x00407e7d 4   5    .text   ascii   C;] 
280  0x000072cf 0x00407ecf 4   5    .text   ascii   D$@W
281  0x000072d7 0x00407ed7 6   8    .text   utf8    t$`Ƅ$P blocks=Basic Latin,Latin Extended-B
282  0x00007315 0x00407f15 4   5    .text   ascii   D$$W
283  0x00007332 0x00407f32 4   5    .text   ascii   D$@W
284  0x00007379 0x00407f79 4   5    .text   ascii   D$(;
285  0x000073c5 0x00407fc5 4   5    .text   ascii   Y_^[
286  0x00007415 0x00408015 4   5    .text   ascii   YYhX
287  0x00007433 0x00408033 4   6    .text   utf8    UԍM, blocks=Basic Latin,Cyrillic Supplement
288  0x00007491 0x00408091 4   6    .text   utf8    UԍM, blocks=Basic Latin,Cyrillic Supplement
289  0x00007586 0x00408186 4   5    .text   ascii   wmVS
290  0x000078a6 0x004084a6 4   5    .text   ascii   EHSP
291  0x000078c0 0x004084c0 4   5    .text   ascii   E,SP
292  0x00007995 0x00408595 6   7    .text   ascii   tOj\nXj
293  0x000079b5 0x004085b5 4   5    .text   ascii   9X|u
294  0x000079fc 0x004085fc 4   5    .text   ascii   EHSP
295  0x00007a0e 0x0040860e 4   5    .text   ascii   E,SP
296  0x00007c3c 0x0040883c 4   5    .text   ascii   Ht0H
297  0x00007ed0 0x00408ad0 4   5    .text   ascii   EHSP
298  0x00007eea 0x00408aea 4   5    .text   ascii   E,SP
299  0x000080ce 0x00408cce 4   5    .text   ascii   YYSj
300  0x00008317 0x00408f17 8   10   .text   utf8    3ĉD$`SVW blocks=Basic Latin,Latin Extended-A
301  0x00008329 0x00408f29 4   5    .text   ascii   D$xd
302  0x000083d3 0x00408fd3 5   7    .text   utf8    ̉d$Ph blocks=Combining Diacritical Marks,Basic Latin
303  0x000083f4 0x00408ff4 5   7    .text   utf8    ̉d$hP blocks=Combining Diacritical Marks,Basic Latin
304  0x00008498 0x00409098 4   6    .text   utf8    PƄ$T blocks=Basic Latin,Latin Extended-B
305  0x000084af 0x004090af 4   6    .text   utf8    7Ƅ$X blocks=Basic Latin,Latin Extended-B
306  0x000084fc 0x004090fc 4   7    .text   utf8    L$\諍 blocks=Basic Latin,CJK Unified Ideographs
307  0x00008516 0x00409116 4   5    .text   ascii   L$xd
308  0x00008520 0x00409120 4   5    .text   ascii   Y_^[
309  0x00008525 0x00409125 4   5    .text   ascii   L$`3
310  0x0000857a 0x0040917a 4   5    .text   ascii   D$ S
311  0x000085a4 0x004091a4 4   5    .text   ascii   hFbB
312  0x0000860e 0x0040920e 8   10   .text   utf8    E83ۉD$8j blocks=Basic Latin,Arabic
313  0x00008643 0x00409243 6   7    .text   ascii   tB9_<u
314  0x00008681 0x00409281 4   5    .text   ascii   SRQP
315  0x00008695 0x00409295 5   6    .text   ascii   SSSSV
316  0x000086a5 0x004092a5 4   5    .text   ascii   D$ t
317  0x000086b3 0x004092b3 5   6    .text   ascii   D$HPj
318  0x000086c8 0x004092c8 4   5    .text   ascii   9\$ 
319  0x000086fa 0x004092fa 4   5    .text   ascii   D$$;
320  0x0000872f 0x0040932f 4   5    .text   ascii   SSh|
321  0x00008773 0x00409373 4   5    .text   ascii   9]\ft
322  0x0000877b 0x0040937b 5   6    .text   ascii   D$0Pj
323  0x00008795 0x00409395 7   8    .text   ascii   tF9_ttA
324  0x000087b2 0x004093b2 4   5    .text   ascii   QPj+
325  0x000087d3 0x004093d3 4   5    .text   ascii   PQj,
326  0x000087fe 0x004093fe 5   6    .text   ascii   QPSSV
327  0x0000880a 0x0040940a 4   5    .text   ascii   D$(;
328  0x00008817 0x00409417 4   5    .text   ascii   D$@P
329  0x0000881c 0x0040941c 5   6    .text   ascii   D$8Ph
330  0x0000882d 0x0040942d 4   5    .text   ascii   D$(;
331  0x000088b8 0x004094b8 5   7    .text   utf8    SPƄ$l blocks=Basic Latin,Latin Extended-B
332  0x000089e6 0x004095e6 5   7    .text   utf8    SPƄ$l blocks=Basic Latin,Latin Extended-B
333  0x00008afa 0x004096fa 5   7    .text   utf8    SPƄ$l blocks=Basic Latin,Latin Extended-B
334  0x00008bd0 0x004097d0 6   8    .text   utf8    L$|Ƅ$l blocks=Basic Latin,Latin Extended-B
335  0x00008be9 0x004097e9 5   7    .text   utf8    SPƄ$l blocks=Basic Latin,Latin Extended-B
336  0x00008bfc 0x004097fc 4   7    .text   utf8    L$x諆 blocks=Basic Latin,CJK Unified Ideographs
337  0x00008c6d 0x0040986d 6   8    .text   utf8    L$`Ƅ$l blocks=Basic Latin,Latin Extended-B
338  0x00008c86 0x00409886 5   7    .text   utf8    SPƄ$l blocks=Basic Latin,Latin Extended-B
