[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c5 0x000000c5 7   8            ascii   HoQRich
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x00000210 0x00000210 4   20           utf32le 駆뀀騀頀 blocks=CJK Unified Ideographs,Hangul Syllables
5    0x0000022f 0x0000022f 6   7            ascii   @.data
6    0x00000258 0x00000258 5   6            ascii   .rsrc
7    0x0000027f 0x0000027f 7   8            ascii   @.reloc
210  0x000043c6 0x00404fc6 4   5    .text   ascii   t*VV
211  0x00004413 0x00405013 6   7    .text   ascii   j@j ^V
212  0x00004479 0x00405079 5   6    .text   ascii   SWf9M
213  0x000044b5 0x004050b5 4   5    .text   ascii   j@j 
214  0x000044f2 0x004050f2 4   5    .text   ascii   @ \n\n
215  0x0000453c 0x0040513c 4   5    .text   ascii   \bu\vP
216  0x000046a7 0x004052a7 4   5    .text   ascii   5|FB
217  0x000046b9 0x004052b9 4   5    .text   ascii   5D[B
218  0x000046c8 0x004052c8 4   5    .text   ascii   5|FB
219  0x000046d5 0x004052d5 5   7    .text   utf8    ^áxFB blocks=Basic Latin,Latin-1 Supplement
220  0x000046e3 0x004052e3 4   5    .text   ascii   5L[B
221  0x000046ef 0x004052ef 5   7    .text   utf8    Ѓ\rxFB blocks=Cyrillic,Basic Latin
222  0x00004709 0x00405309 4   5    .text   ascii   \r|FB
223  0x000047b4 0x004053b4 4   5    .text   ascii   u\bj\r
224  0x000047d3 0x004053d3 4   5    .text   ascii   5xFB
225  0x000047fd 0x004053fd 4   5    .text   ascii   5xFB
226  0x00004803 0x00405403 4   5    .text   ascii   5H[B
227  0x000048d5 0x004054d5 4   5    .text   ascii   F\=8
228  0x00004973 0x00405573 4   5    .text   ascii   u\bj\r
229  0x0000497c 0x0040557c 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
230  0x000049dc 0x004055dc 5   7    .text   utf8    փ=@[B blocks=Armenian,Basic Latin
231  0x000049f2 0x004055f2 4   5    .text   ascii   =D[B
232  0x000049fb 0x004055fb 4   5    .text   ascii   =H[B
233  0x00004a21 0x00405621 4   5    .text   ascii   5H[B
234  0x00004a40 0x00405640 4   5    .text   ascii   5D[B
235  0x00004a56 0x00405656 4   5    .text   ascii   5@[B
236  0x00004a64 0x00405664 4   5    .text   ascii   5D[B
237  0x00004a71 0x00405671 4   5    .text   ascii   5H[B
238  0x00004a7e 0x0040567e 4   5    .text   ascii   5L[B
239  0x00004a89 0x00405689 4   6    .text   utf8    ֣L[B blocks=Hebrew,Basic Latin
240  0x00004a9e 0x0040569e 4   5    .text   ascii   h[T@
241  0x00004aa4 0x004056a4 4   5    .text   ascii   5@[B
242  0x00004aac 0x004056ac 4   6    .text   utf8    УxFB blocks=Cyrillic,Basic Latin
243  0x00004acd 0x004056cd 4   5    .text   ascii   5xFB
244  0x00004ad3 0x004056d3 4   5    .text   ascii   5H[B
245  0x00004b1a 0x0040571a 4   6    .text   utf8    cP[B
246  0x00004bd4 0x004057d4 5   6    .text   ascii   \rt\fHt
247  0x00004de9 0x004059e9 4   5    .text   ascii   j\fh@
248  0x00004e11 0x00405a11 4   5    .text   ascii   u\bj 
249  0x00004fb6 0x00405bb6 4   5    .text   ascii   s\f9U
250  0x000050a7 0x00405ca7 5   6    .text   ascii   \b\b@Iu
251  0x000050d4 0x00405cd4 5   6    .text   ascii   95T[B
252  0x0000511d 0x00405d1d 4   5    .text   ascii   E\b;C
253  0x000051db 0x00405ddb 5   6    .text   ascii   \fEX[B
254  0x00005334 0x00405f34 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
255  0x000053e7 0x00405fe7 6   7    .text   ascii   to=(NB
256  0x00005517 0x00406117 6   8    .text   utf8    Y_^[]Ë blocks=Basic Latin,Latin-1 Supplement
257  0x00005583 0x00406183 4   5    .text   ascii   Fpt"
258  0x00005597 0x00406197 4   5    .text   ascii   u\bj 
259  0x0000561f 0x0040621f 4   7    .text   utf8    ىE܉U blocks=Arabic,Basic Latin,Syriac
260  0x000056e3 0x004062e3 8   11   .text   utf8    tыM܊\t:\br blocks=Basic Latin,Cyrillic,Syriac
261  0x0000571a 0x0040631a 6   7    .text   ascii   \t:\br\b:
262  0x0000576a 0x0040636a 4   5    .text   ascii   D\e\b;
263  0x000057d9 0x004063d9 5   6    .text   ascii   tx~?j
264  0x000057ea 0x004063ea 4   5    .text   ascii   D\e\b;
265  0x00005820 0x00406420 4   5    .text   ascii   t1SW
266  0x000058e3 0x004064e3 5   6    .text   ascii   9]\bu&
267  0x0000590e 0x0040650e 4   5    .text   ascii   9]\ft
268  0x000059ae 0x004065ae 4   5    .text   ascii   5P[B
269  0x000059fa 0x004065fa 4   5    .text   ascii   \a<=t
270  0x00005a38 0x00406638 6   7    .text   ascii   tL9\at\t
271  0x00005a5a 0x0040665a 4   5    .text   ascii   u\bj\t
272  0x00005a92 0x00406692 6   8    .text   utf8    E\bS3ۉ] blocks=Basic Latin,Arabic
273  0x00005abc 0x004066bc 5   6    .text   ascii   tSj=V
274  0x00005af9 0x004066f9 8   9    .text   ascii   u`9]\ft$9
275  0x00005bb2 0x004067b2 4   5    .text   ascii   ?sjj
276  0x00005c1f 0x0040681f 5   6    .text   ascii   9]\ftm
277  0x00005c3f 0x0040683f 4   5    .text   ascii   tPVV
278  0x00005cac 0x004068ac 5   6    .text   ascii   SSSSS
279  0x00005d0c 0x0040690c 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
280  0x00005d58 0x00406958 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
281  0x00005d76 0x00406976 8   9    .text   ascii   u,9E\ft'9
282  0x00005da6 0x004069a6 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
283  0x00005dc8 0x004069c8 4   5    .text   ascii   u,9E
284  0x00005e8b 0x00406a8b 4   5    .text   ascii   M\b^;
285  0x00005eba 0x00406aba 4   6    .text   utf8    }؋]\b blocks=Basic Latin,Arabic
286  0x00005f19 0x00406b19 4   5    .text   ascii   t!Ht
287  0x00005f86 0x00406b86 4   6    .text   utf8    Y3\tE
288  0x00005f9f 0x00406b9f 4   6    .text   utf8    MԉG` blocks=Basic Latin,Cyrillic Supplement
289  0x00006033 0x00406c33 4   6    .text   utf8    EԉG` blocks=Basic Latin,Cyrillic Supplement
290  0x0000603e 0x00406c3e 5   7    .text   utf8    EЉGd3 blocks=Basic Latin,Cyrillic
291  0x000060b8 0x00406cb8 4   5    .text   ascii   5\fmB
292  0x00006144 0x00406d44 4   6    .text   utf8    ף\fmB blocks=Hebrew,Basic Latin
293  0x0000617d 0x00406d7d 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
294  0x000061d6 0x00406dd6 4   6    .text   utf8    YH]Ë blocks=Basic Latin,Latin-1 Supplement
295  0x00006214 0x00406e14 4   6    .text   utf8    ]ËA< blocks=Basic Latin,Latin-1 Supplement
296  0x0000621a 0x00406e1a 4   6    .text   utf8    A8PE
297  0x0000627f 0x00406e7f 4   5    .text   ascii   _^[]
298  0x000062aa 0x00406eaa 4   5    .text   ascii   \bSVW
299  0x00006313 0x00406f13 4   5    .text   ascii   Y_^[
300  0x0000631f 0x00406f1f 4   6    .text   utf8    \b3ҁ9 blocks=Basic Latin,Cyrillic
301  0x00006344 0x00406f44 4   5    .text   ascii   Y_^[
302  0x0000635f 0x00406f5f 4   5    .text   ascii   ;E\fs
303  0x0000638a 0x00406f8a 4   5    .text   ascii   5P[B
304  0x000063df 0x00406fdf 9   10   .text   ascii   URPQQh`p@
305  0x000063f5 0x00406ff5 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
306  0x0000640a 0x0040700a 4   5    .text   ascii   L$,3
307  0x0000645c 0x0040705c 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
308  0x000064c2 0x004070c2 4   5    .text   ascii   UVWS
309  0x000064d4 0x004070d4 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
310  0x000064f5 0x004070f5 4   5    .text   ascii   SVWj
311  0x00006506 0x00407106 4   5    .text   ascii   _^[]
312  0x0000650d 0x0040710d 5   6    .text   ascii   l$\bRQ
313  0x000065e8 0x004071e8 5   6    .text   ascii   ~,WPV
314  0x000066a6 0x004072a6 4   5    .text   ascii   98t^
315  0x000066b0 0x004072b0 4   5    .text   ascii   tVPV
316  0x000066cd 0x004072cd 7   9    .text   utf8    Ct/9U\bu
317  0x000066e7 0x004072e7 4   5    .text   ascii   9}\bu
318  0x000066fd 0x004072fd 4   6    .text   utf8    \tE܉} blocks=Basic Latin,Syriac
319  0x000069a9 0x004075a9 5   6    .text   ascii   v\vWSV
320  0x00006a26 0x00407626 7   8    .text   ascii   M\fQSWVj
321  0x00006afe 0x004076fe 4   5    .text   ascii   D$\f3
322  0x00006b06 0x00407706 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
323  0x00006b4f 0x0040774f 7   8    .text   ascii   ;T$\fw\br
324  0x00006b57 0x00407757 10  11   .text   ascii   ;D$\bv\tN+D$
325  0x00006b68 0x00407768 8   9    .text   ascii   +D$\b\eT$\f
326  0x00006b78 0x00407778 4   9    .text   utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
327  0x00006b9f 0x0040779f 4   5    .text   ascii   E\fVW
328  0x00006bb9 0x004077b9 4   5    .text   ascii   u}h8
329  0x00006c48 0x00407848 4   5    .text   ascii   tG9\r
330  0x00006d17 0x00407917 5   7    .text   utf8    _^]ËM blocks=Basic Latin,Latin-1 Supplement
331  0x00006d7c 0x0040797c 4   5    .text   ascii   9U\fu
332  0x00006d83 0x00407983 5   7    .text   utf8    _^[]Å blocks=Basic Latin,Latin-1 Supplement
333  0x00006dd7 0x004079d7 4   5    .text   ascii   t'Ou
334  0x00006e10 0x00407a10 5   6    .text   ascii   M\fjPf
335  0x00006e74 0x00407a74 5   7    .text   utf8    _^]ËE blocks=Basic Latin,Latin-1 Supplement
336  0x00006ecc 0x00407acc 5   7    .text   utf8    ]áHOB blocks=Basic Latin,Latin-1 Supplement
337  0x00006ed4 0x00407ad4 4   5    .text   ascii   \rHOB
338  0x00006f81 0x00407b81 4   5    .text   ascii   t\b@;
339  0x00006f9b 0x00407b9b 5   6    .text   ascii   9]$u\v
340  0x00006fb3 0x00407bb3 5   6    .text   ascii   9](SS
341  0x00006fed 0x00407bed 4   5    .text   ascii   D?\b=
342  0x000070aa 0x00407caa 4   5    .text   ascii   D?\b;
343  0x000070f9 0x00407cf9 8   9    .text   ascii   t"SS9] u
344  0x000071b9 0x00407db9 5   6    .text   ascii   9] SS
345  0x000071e9 0x00407de9 4   5    .text   ascii   D?\b=
346  0x0000767b 0x0040827b 7   8    .text   ascii   v4;5\NB
347  0x0000768b 0x0040828b 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
348  0x00007779 0x00408379 7   8    .text   ascii   vL;5tNB
349  0x00007789 0x00408389 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
350  0x00007799 0x00408399 4   5    .text   ascii   woVW
351  0x0000779e 0x0040839e 4   5    .text   ascii   =P[B
352  0x000077cd 0x004083cd 4   5    .text   ascii   5P[B
353  0x000077dc 0x004083dc 6   7    .text   ascii   u&j\f^9
354  0x00007832 0x00408432 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
355  0x00007848 0x00408448 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
356  0x00007946 0x00408546 4   5    .text   ascii   9]\bu
357  0x0000796b 0x0040856b 4   5    .text   ascii   u\bVW
358  0x0000797e 0x0040857e 6   7    .text   ascii   \fSSSSS
359  0x0000798b 0x0040858b 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
360  0x000079d1 0x004085d1 5   6    .text   ascii   9^\bu:
361  0x000079ff 0x004085ff 6   7    .text   ascii   9M\fu\vH
362  0x00007a0a 0x0040860a 6   7    .text   ascii   9U\ft\t@
363  0x00007a1b 0x0040861b 4   5    .text   ascii   9M\fu
364  0x00007a91 0x00408691 4   5    .text   ascii   5P[B
365  0x00007b0a 0x0040870a 4   5    .text   ascii   M\fS3
