ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
1686 0x0001f5dc 0x0001f59c 7   8            ascii   t~SSSSj
1687 0x0001f5fe 0x0001f5be 4   5            ascii   SHPS
1688 0x0001f671 0x0001f631 4   5            ascii   }\ftT
1689 0x0001f693 0x0001f653 4   5            ascii   HHt\e
1690 0x0001f706 0x0001f6c6 6   7            ascii   t9HHt.
1691 0x0001f776 0x0001f736 4   5            ascii   YYG8
1692 0x0001f7cb 0x0001f78b 4   5            ascii   FVSV
1693 0x0001f7d7 0x0001f797 4   5            ascii   SVSV
1694 0x0001f85c 0x0001f81c 5   6            ascii   8]\vt/
1695 0x0001f8e9 0x0001f8a9 4   5            ascii   FVSV
1696 0x0001f8f5 0x0001f8b5 4   5            ascii   SVSV
1697 0x0001fac3 0x0001fa83 4   5            ascii   8-Yj
1698 0x0001fbd2 0x0001fb92 4   5            ascii   YYSV
1699 0x0001fd10 0x0001fcd0 4   5            ascii   E\bS3
1700 0x0001fd20 0x0001fce0 7   9            utf8    E\bj?Y3\b
1701 0x0001fdc2 0x0001fd82 4   5            ascii   u^9]
1702 0x0001fdd1 0x0001fd91 6   7            ascii   at<Ht4
1703 0x0001fde6 0x0001fda6 7   8            ascii   HHt\rHHt
1704 0x0001fe8f 0x0001fe4f 6   7            ascii   I\f;M\bt
1705 0x0001ff1e 0x0001fede 4   5            ascii   \rx{F
1706 0x0001ffc7 0x0001ff87 7   8            ascii   YYtHFh\
1707 0x0001ffd9 0x0001ff99 6   7            ascii   YYt"hX
1708 0x0002000f 0x0001ffcf 4   6            utf8    ։EDW blocks=Armenian,Basic Latin
1709 0x0002007e 0x0002003e 4   5            ascii   u\j 
1710 0x000200d4 0x00020094 5   7            utf8    \b\vȉM8 blocks=Basic Latin,Latin Extended-B
1711 0x000200f3 0x000200b3 5   6            ascii   9E\~ 
1712 0x00020115 0x000200d5 5   6            ascii   EDYSV
1713 0x0002016b 0x0002012b 7   9            utf8    ;ÉE$u\fW blocks=Basic Latin,Latin-1 Supplement
1714 0x000201c9 0x00020189 4   6            utf8    u܉E@ blocks=Basic Latin,Syriac
1715 0x00020206 0x000201c6 4   6            utf8    ;ÉE4 blocks=Basic Latin,Latin-1 Supplement
1716 0x00020212 0x000201d2 5   6            ascii   ut+ul
1717 0x00020218 0x000201d8 5   6            ascii   ]x+]p
1718 0x0002021e 0x000201de 4   5            ascii   u$FC
1719 0x0002022a 0x000201ea 4   6            utf8    ;ǉE, blocks=Basic Latin,Latin Extended-B
1720 0x00020255 0x00020215 4   6            utf8    ;ǉE  blocks=Basic Latin,Latin Extended-B
1721 0x0002026c 0x0002022c 6   7            ascii   u$SVWW
1722 0x0002029f 0x0002025f 4   6            utf8    ;ǉEH blocks=Basic Latin,Latin Extended-B
1723 0x000202d5 0x00020295 4   5            ascii   !E83
1724 0x00020357 0x00020317 7   8            ascii   99u\t;E8
1725 0x000203a9 0x00020369 5   7            utf8    ux+؋\b blocks=Basic Latin,Arabic
1726 0x000203b0 0x00020370 6   7            ascii   }H9\f>t
1727 0x000203c3 0x00020383 5   6            ascii   ;M8u-
1728 0x000203cc 0x0002038c 6   7            ascii   MP;M(}
1729 0x000203eb 0x000203ab 4   5            ascii   ;MD|
1730 0x0002047c 0x0002043c 4   5            ascii   9E\~
1731 0x000204ab 0x0002046b 4   5            ascii   9M\~
1732 0x000204c8 0x00020488 4   5            ascii   9}\~
1733 0x000204db 0x0002049b 4   5            ascii   9}\~
1734 0x000204f3 0x000204b3 4   5            ascii   9U\~
1735 0x0002051e 0x000204de 4   5            ascii   :U{r
1736 0x00020523 0x000204e3 9   10           ascii   :Ucw\n:]Vr
1737 0x0002052d 0x000204ed 4   5            ascii   :]Wv
1738 0x00020543 0x00020503 5   6            ascii   ;E8u8
1739 0x0002054c 0x0002050c 6   7            ascii   EP;E(}
1740 0x0002059d 0x0002055d 4   5            ascii   \rx{F
1741 0x000205c8 0x00020588 4   5            ascii   9},t
1742 0x000205cd 0x0002058d 5   6            ascii   9} t\f
1743 0x000205f1 0x000205b1 5   6            ascii   9}4t\t
1744 0x000205fe 0x000205be 6   7            ascii   Y9}@t\t
1745 0x0002060c 0x000205cc 6   7            ascii   Y9}Ht\t
1746 0x00020665 0x00020625 4   5            ascii   \rx{F
1747 0x000206af 0x0002066f 4   5            ascii   QWWW
1748 0x0002073e 0x000206fe 4   6            utf8    u\tfǅ blocks=Basic Latin,Latin Extended-B
1749 0x00020800 0x000207c0 4   6            utf8    \b\vыM blocks=Basic Latin,Cyrillic
1750 0x000208a6 0x00020866 4   5            ascii   YYt\e
1751 0x000208bd 0x0002087d 4   6            utf8    \b\vȉM blocks=Basic Latin,Latin Extended-B
1752 0x000208d7 0x00020897 4   6            utf8    \b\vIE
1753 0x000208ea 0x000208aa 5   7            utf8    t\a3ۉ] blocks=Basic Latin,Arabic
1754 0x00020909 0x000208c9 4   6            utf8    3ۀ}$ blocks=Basic Latin,Arabic
1755 0x0002091c 0x000208dc 4   5            ascii   \rx{F
1756 0x00020923 0x000208e3 4   5            ascii   FVSj
1757 0x00020930 0x000208f0 5   6            ascii   t\fVSj
1758 0x00020943 0x00020903 5   6            ascii   t\nVSj
1759 0x0002094f 0x0002090f 6   10           utf8    3\t]\r}ī blocks=Basic Latin,Latin Extended-A
1760 0x00020985 0x00020945 5   8            utf8    M\vEċ} blocks=Basic Latin,Latin Extended-A
1761 0x000209eb 0x000209ab 6   7            ascii   +}\b+u\f
1762 0x00020a90 0x00020a50 4   6            utf8    uЀ}\e blocks=Basic Latin,Cyrillic
1763 0x00020bf8 0x00020bb8 4   5            ascii   w\r:M
1764 0x00020c0a 0x00020bca 6   8            utf8    |Ћ\rx{F blocks=Basic Latin,Cyrillic
1765 0x00020d8f 0x00020d4f 5   6            ascii   t\b9u\b
1766 0x00020db4 0x00020d74 4   5            ascii   }*;E
1767 0x00020dea 0x00020daa 4   5            ascii   :E'w
1768 0x00020df7 0x00020db7 4   5            ascii   w\n:M
1769 0x00020e48 0x00020e08 6   8            utf8    E\b+Eęj blocks=Basic Latin,Latin Extended-A
1770 0x00020e62 0x00020e22 4   5            ascii   \rx{F
1771 0x00020e78 0x00020e38 4   5            ascii   4SVh
1772 0x00020eb8 0x00020e78 4   5            ascii   \rx{F
1773 0x00020f17 0x00020ed7 4   5            ascii   }\fhL
1774 0x00020f5e 0x00020f1e 5   6            ascii   E\bVt\b
1775 0x00020f81 0x00020f41 5   7            utf8    \vE\bYt
1776 0x00020fa8 0x00020f68 4   5            ascii   \rx{F
1777 0x00020fe7 0x00020fa7 4   5            ascii   \rx{F
1778 0x0002104e 0x0002100e 4   5            ascii   DYtl
1779 0x00021054 0x00021014 7   8            ascii   \ntPHHt.
1780 0x00021065 0x00021025 4   5            ascii   HuZV
1781 0x0002109b 0x0002105b 6   7            ascii   u%GGFF
1782 0x000210b2 0x00021072 6   7            ascii   AYu\fGF
1783 0x0002115c 0x0002111c 5   6            ascii   YYunF
1784 0x000211c2 0x00021182 5   6            ascii   G9}\f}
1785 0x000212a6 0x00021266 16  17           ascii   HtIHt6HHt"Ht\eHt\a
1786 0x00021317 0x000212d7 6   8            utf8    \tE t,;
1787 0x0002138b 0x0002134b 4   6            utf8    ֡\bQF blocks=Hebrew,Basic Latin
1788 0x000213cc 0x0002138c 4   6            utf8    ֡\bQF blocks=Hebrew,Basic Latin
1789 0x00021405 0x000213c5 4   5            ascii   :VSW
1790 0x0002145a 0x0002141a 4   5            ascii   \rx{F
1791 0x00021481 0x00021441 4   5            ascii   \rx{F
1792 0x000214ae 0x0002146e 4   7            utf8    u\bV襑 blocks=Basic Latin,CJK Unified Ideographs
1793 0x00021510 0x000214d0 4   5            ascii   \rx{F
1794 0x00021583 0x00021543 4   5            ascii   \rx{F
1795 0x000215da 0x0002159a 4   5            ascii   t&;=
1796 0x0002160e 0x000215ce 4   5            ascii   t\nSW
1797 0x00021678 0x00021638 4   5            ascii   \rx{F
1798 0x000216b0 0x00021670 6   7            ascii   M\bSVWj
1799 0x00021763 0x00021723 4   6            utf8     ;ÉE blocks=Basic Latin,Latin-1 Supplement
1800 0x0002178b 0x0002174b 4   5            ascii   ~\t9E
1801 0x00021799 0x00021759 4   5            ascii   tw8]
1802 0x000217a1 0x00021761 5   6            ascii   E\fPWj
1803 0x000217c8 0x00021788 5   6            ascii   E\fPWj
1804 0x000217ce 0x0002178e 4   5            ascii   SSh2
1805 0x000217e6 0x000217a6 4   6            utf8    E؉E\f blocks=Basic Latin,Arabic
1806 0x000217ec 0x000217ac 4   5            ascii   \rx{F
1807 0x00021837 0x000217f7 4   6            utf8    \f;ÉE blocks=Basic Latin,Latin-1 Supplement
1808 0x0002186f 0x0002182f 4   5            ascii   u\b8]
1809 0x00021894 0x00021854 4   6            utf8    9]؉] blocks=Basic Latin,Arabic
1810 0x000218fb 0x000218bb 7   8            ascii   9A\b}I8]
1811 0x0002196d 0x0002192d 4   5            ascii   M\bSj
1812 0x0002199c 0x0002195c 4   6            utf8    9]؉] blocks=Basic Latin,Arabic
1813 0x00021a2d 0x000219ed 4   5            ascii   9X\bt
1814 0x00021b13 0x00021ad3 4   5            ascii   \rx{F
1815 0x00021bf3 0x00021bb3 4   7            utf8    u\aP聑 blocks=Basic Latin,CJK Unified Ideographs
1816 0x00021c7e 0x00021c3e 4   5            ascii   SVWj
1817 0x00021c8b 0x00021c4b 4   5            ascii   \rx{F
1818 0x00021cb5 0x00021c75 4   7            utf8    u\bP螉 blocks=Basic Latin,CJK Unified Ideographs
1819 0x00021d49 0x00021d09 4   5            ascii   \rx{F
1820 0x00021da1 0x00021d61 4   7            utf8    u\bS貈 blocks=Basic Latin,CJK Unified Ideographs
1821 0x00021dae 0x00021d6e 4   5            ascii   E(u\e
1822 0x00021db3 0x00021d73 4   5            ascii   \rx{F
1823 0x00021e10 0x00021dd0 8   9            ascii   t;;](u\tS
1824 0x00021f16 0x00021ed6 4   5            ascii   \rx{F
1825 0x00021f34 0x00021ef4 4   5            ascii   \rx{F
1826 0x00021f5a 0x00021f1a 4   5            ascii   t&hx
1827 0x00021f6b 0x00021f2b 4   5            ascii   YYt\r
1828 0x00021f96 0x00021f56 4   5            ascii   \rx{F
1829 0x00021fc1 0x00021f81 4   5            ascii   \rx{F
1830 0x00022044 0x00022004 4   5            ascii   \rx{F
1831 0x00022078 0x00022038 4   5            ascii   tg<0
1832 0x0002207e 0x0002203e 4   5            ascii   |$<9
1833 0x00022095 0x00022055 4   5            ascii   HYxH
1834 0x000220b6 0x00022076 5   6            ascii   u/SSS
1835 0x0002210e 0x000220ce 5   6            ascii   YYu\aj
1836 0x00022126 0x000220e6 5   6            ascii   YYu\aj
1837 0x000221bc 0x0002217c 7   8            ascii   YYu\bj\nX
1838 0x00022226 0x000221e6 4   5            ascii   5TrF
1839 0x000223bc 0x0002237c 4   5            ascii   SSSh
1840 0x000223e9 0x000223a9 4   5            ascii   \rx{F
1841 0x00022405 0x000223c5 4   5            ascii   u\bWV
1842 0x0002242d 0x000223ed 4   5            ascii   Sush
1843 0x000224a4 0x00022464 4   5            ascii   \rx{F
1844 0x000224f8 0x000224b8 4   5            ascii   YYu\t
1845 0x00022512 0x000224d2 4   5            ascii   YYu\t
1846 0x0002252c 0x000224ec 4   5            ascii   YYu\t
1847 0x00022546 0x00022506 4   5            ascii   YYu\t
1848 0x00022560 0x00022520 4   5            ascii   YYu\t
1849 0x0002257a 0x0002253a 4   5            ascii   YYuz
1850 0x000225b8 0x00022578 5   6            ascii   ;E\bt\r
1851 0x00022653 0x00022613 4   5            ascii   M\fQP
1852 0x00022674 0x00022634 8   9            ascii   E\bHHt(Ht
1853 0x00022706 0x000226c6 12  13           ascii   HHt:Ht-Ht Ht
1854 0x000227cb 0x0002278b 6   7            ascii   HHt\nhD
1855 0x00022806 0x000227c6 4   5            ascii   u(Sh
1856 0x00022822 0x000227e2 5   6            ascii   toWSj
1857 0x0002285e 0x0002281e 4   5            ascii   u&Sh
1858 0x00022874 0x00022834 4   5            ascii   SSSh
1859 0x00022881 0x00022841 5   6            ascii   9]\ft\n
1860 0x000228af 0x0002286f 4   5            ascii   \rx{F
1861 0x00022994 0x00022954 4   5            ascii   \fSSj
1862 0x000229c0 0x00022980 4   5            ascii   PSSj
1863 0x000229c6 0x00022986 4   5            ascii   E\vPh
1864 0x000229f6 0x000229b6 4   5            ascii   \rx{F
1865 0x000229fb 0x000229bb 4   5            ascii   SVW3
1866 0x00022a88 0x00022a48 4   5            ascii   u"\t=
1867 0x00022ace 0x00022a8e 5   6            ascii   8]\ft\b
1868 0x00022b0d 0x00022acd 5   6            ascii   t>8]\f
1869 0x00022b2a 0x00022aea 4   5            ascii   \rx{F
1870 0x00022c2d 0x00022bed 4   5            ascii   \rx{F
1871 0x00022c91 0x00022c51 4   5            ascii   \rx{F
1872 0x00022ce5 0x00022ca5 4   5            ascii   tmh\f
1873 0x00022d14 0x00022cd4 5   6            ascii   GW@PW
1874 0x00022d36 0x00022cf6 4   5            ascii   \rx{F
1875 0x00022dbf 0x00022d7f 4   5            ascii   \rx{F
1876 0x00022ddf 0x00022d9f 4   5            ascii   @[^_
1877 0x00022df0 0x00022db0 4   5            ascii   SVW3
1878 0x00022dff 0x00022dbf 4   5            ascii   \rx{F
1879 0x00022e2c 0x00022dec 4   5            ascii   \rx{F
1880 0x00022e55 0x00022e15 5   6            ascii   YYvPV
1881 0x00022e93 0x00022e53 4   5            ascii   \rx{F
1882 0x00022ebc 0x00022e7c 4   5            ascii   \rx{F
1883 0x00022eee 0x00022eae 4   5            ascii   \rx{F
1884 0x00022f12 0x00022ed2 5   6            ascii   YYu)V
1885 0x00022f26 0x00022ee6 4   5            ascii   \rx{F
1886 0x00022fae 0x00022f6e 4   6            utf8    3\v=l
1887 0x00022fd0 0x00022f90 4   5            ascii   \r\bQF
1888 0x00022fdb 0x00022f9b 6   7            ascii   v$SSSS
1889 0x0002306a 0x0002302a 4   5            ascii   \rx{F
1890 0x00023086 0x00023046 4   5            ascii   \rx{F
1891 0x000230c6 0x00023086 4   5            ascii   E\bt4
1892 0x000230cb 0x0002308b 4   5            ascii   \rx{F
1893 0x0002314a 0x0002310a 4   5            ascii   t{WP
1894 0x0002317c 0x0002313c 7   8            ascii   KYt\rHHu
1895 0x00023195 0x00023155 4   5            ascii   \rx{F
1896 0x000231c8 0x00023188 4   5            ascii   \rx{F
1897 0x000231cf 0x0002318f 4   5            ascii   VShL
1898 0x000231eb 0x000231ab 4   5            ascii   \rx{F
1899 0x0002327c 0x0002323c 4   5            ascii   \rx{F
1900 0x000232c7 0x00023287 4   5            ascii   \rx{F
1901 0x0002336f 0x0002332f 4   5            ascii   \rx{F
1902 0x0002339d 0x0002335d 5   6            ascii   ~,.u\e
1903 0x000233c3 0x00023383 4   5            ascii   SWt6
1904 0x000233e6 0x000233a6 5   6            ascii   D>,SP
1905 0x000233ff 0x000233bf 4   5            ascii   _[^]
1906 0x00023409 0x000233c9 5   6            ascii    SVWj
1907 0x00023429 0x000233e9 4   5            ascii   \rx{F
1908 0x00023430 0x000233f0 4   5            ascii   SVhL
1909 0x00023459 0x00023419 4   5            ascii   CYtO
1910 0x000234c7 0x00023487 4   5            ascii   >*Yt
1911 0x00023566 0x00023526 4   5            ascii   \rx{F
1912 0x0002356d 0x0002352d 4   5            ascii   GWSj
1913 0x000235d3 0x00023593 4   5            ascii   tE8]
1914 0x0002362b 0x000235eb 4   5            ascii   \rx{F
1915 0x00023651 0x00023611 4   5            ascii   @_^[
1916 0x0002366c 0x0002362c 4   5            ascii   \rx{F
1917 0x00023671 0x00023631 4   5            ascii   SVW3
1918 0x00023701 0x000236c1 4   5            ascii   \r\bQF
1919 0x0002370c 0x000236cc 6   7            ascii   v'SSSS
1920 0x0002371e 0x000236de 4   5            ascii   t\nVj
1921 0x0002376b 0x0002372b 4   5            ascii   \nu\bH
1922 0x0002378d 0x0002374d 4   5            ascii   *VSP
1923 0x000237a5 0x00023765 4   5            ascii   \rx{F
1924 0x000237d2 0x00023792 4   5            ascii   \rx{F
1925 0x00023817 0x000237d7 4   6            utf8    VW3\b
1926 0x0002387a 0x0002383a 5   6            ascii   t7j}P
1927 0x000238ac 0x0002386c 4   5            ascii   <\b\u
1928 0x000239a2 0x00023962 7   8            ascii   YYVt/@P
1929 0x000239ec 0x000239ac 5   6            ascii   tASSj
1930 0x00023a15 0x000239d5 4   5            ascii   PSWh
1931 0x00023acf 0x00023a8f 4   5            ascii   MYt\v
1932 0x00023b3f 0x00023aff 4   5            ascii   5TrF
1933 0x00023b80 0x00023b40 4   5            ascii   \r\bQF
1934 0x00023b91 0x00023b51 4   5            ascii   \r\bQF
1935 0x00023bc4 0x00023b84 4   5            ascii   \rx{F
1936 0x00023bd6 0x00023b96 4   5            ascii   t}8]
1937 0x00023bf7 0x00023bb7 5   6            ascii   uAj\P
1938 0x00023c05 0x00023bc5 4   5            ascii   YYtL
1939 0x00023c1c 0x00023bdc 4   5            ascii   :u6V
1940 0x00023c8b 0x00023c4b 4   5            ascii   MTu!
1941 0x00023c90 0x00023c50 4   5            ascii   \rx{F
1942 0x00023ca8 0x00023c68 4   5            ascii   9}tu
1943 0x00023cbb 0x00023c7b 4   5            ascii   Yr\a3
1944 0x00023d62 0x00023d22 4   5            ascii   YYu\a
1945 0x00023da5 0x00023d65 4   5            ascii   \r\bQF
1946 0x00023db0 0x00023d70 6   7            ascii   v+WWWW
1947 0x00023e33 0x00023df3 4   5            ascii   ;ElY
1948 0x00023f91 0x00023f51 8   9            ascii   RtkHt>Ht
1949 0x000240c3 0x00024083 4   5            ascii   \r\bQF
1950 0x000240d2 0x00024092 4   5            ascii   PPPP
1951 0x00024134 0x000240f4 6   7            ascii   ;ElYs;
1952 0x0002419c 0x0002415c 4   5            ascii   \rx{F
1953 0x000241ac 0x0002416c 5   6            ascii   Ep_^[
1954 0x000241cd 0x0002418d 4   5            ascii   MHu&
1955 0x000241d2 0x00024192 4   5            ascii   \rx{F
1956 0x00024202 0x000241c2 5   6            ascii   YsIj@
1957 0x000242e5 0x000242a5 4   5            ascii   YYu\a
1958 0x0002432a 0x000242ea 4   5            ascii   \r\bQF
1959 0x00024337 0x000242f7 6   7            ascii   v(VVVV
1960 0x000243b7 0x00024377 6   7            ascii   ;E\Yw5
1961 0x000243cc 0x0002438c 4   5            ascii   YYVh
1962 0x0002441d 0x000243dd 4   5            ascii   ELPj
1963 0x000244af 0x0002446f 4   5            ascii   \r\bQF
1964 0x000244be 0x0002447e 4   5            ascii   PPPP
1965 0x0002451c 0x000244dc 4   5            ascii   E\Y;
1966 0x00024586 0x00024546 4   5            ascii   \rx{F
1967 0x00024596 0x00024556 4   5            ascii   El_^
1968 0x00024643 0x00024603 4   5            ascii   YYt\f
1969 0x000246b8 0x00024678 5   6            ascii   YYu\vV
1970 0x000246d8 0x00024698 4   5            ascii   DYtH
1971 0x000246e6 0x000246a6 5   6            ascii   HHuHV
1972 0x0002470c 0x000246cc 4   5            ascii   YYu\t
1973 0x00024792 0x00024752 4   5            ascii   YYub
1974 0x00024830 0x000247f0 4   5            ascii   YYu\n
1975 0x0002484b 0x0002480b 4   5            ascii   YYu\v
1976 0x00024867 0x00024827 4   5            ascii   YYu\v
1977 0x000248a5 0x00024865 7   8            ascii   YYut8E\v
1978 0x00024932 0x000248f2 5   6            ascii   \a<'uL
1979 0x0002494a 0x0002490a 5   7            utf8    t$3\nG
1980 0x000249a4 0x00024964 4   5            ascii   \aPhx
1981 0x000249cd 0x0002498d 4   5            ascii   \aPhp
1982 0x000249db 0x0002499b 4   5            ascii   YYt.
1983 0x00024c5b 0x00024c1b 4   5            ascii   SSh\n
1984 0x00024c70 0x00024c30 4   5            ascii   l$\fV
1985 0x00024c94 0x00024c54 4   5            ascii   u\rSj
1986 0x00024ca3 0x00024c63 4   5            ascii   _^][
1987 0x00024ce7 0x00024ca7 10  11           ascii   Ht|HtLHt:V
1988 0x00024db4 0x00024d74 10  12           utf8    SSSSSSShإE blocks=Basic Latin,Arabic
1989 0x00024e56 0x00024e16 7   8            ascii   SSSSSSS
1990 0x00024e7d 0x00024e3d 10  12           utf8    SSSSSSShإE blocks=Basic Latin,Arabic
1991 0x00024ef9 0x00024eb9 4   5            ascii   SSj\b
1992 0x00024f30 0x00024ef0 10  12           utf8    SSSSSSShإE blocks=Basic Latin,Arabic
1993 0x00024fe8 0x00024fa8 4   5            ascii   Pt\ah
1994 0x00025021 0x00024fe1 4   5            ascii   8lt\t
1995 0x0002506a 0x0002502a 4   5            ascii   ]\bW3
1996 0x00025153 0x00025113 4   5            ascii   t\t9}
1997 0x0002519d 0x0002515d 4   6            utf8    ء\bQF blocks=Arabic,Basic Latin
1998 0x000251bd 0x0002517d 5   6            ascii   Whm^B
1999 0x000251ca 0x0002518a 4   5            ascii   5LrF
2000 0x000251dc 0x0002519c 4   5            ascii   \r\bQF
2001 0x00025204 0x000251c4 4   5            ascii   tG~%
2002 0x0002525c 0x0002521c 4   5            ascii   \rx{F
2003 0x00025271 0x00025231 4   5            ascii   =d{F
2004 0x000252f9 0x000252b9 7   8            ascii   \b;M\bt\fK
2005 0x000254fb 0x000254bb 5   6            ascii   ]\bQPS
2006 0x00025531 0x000254f1 4   5            ascii   t\rPh
2007 0x0002556b 0x0002552b 4   5            ascii   5LrF
2008 0x000255a0 0x00025560 6   7            ascii   E\fhLcB
2009 0x00025628 0x000255e8 4   7            utf8    X+Y+
2010 0x00025741 0x00025701 4   5            ascii   @[_^
2011 0x00025778 0x00025738 4   5            ascii   tmWP
2012 0x0002582a 0x000257ea 4   5            ascii   =d{F
2013 0x000258c3 0x00025883 4   5            ascii   HHt4
2014 0x0002590b 0x000258cb 4   5            ascii   5XrF
2015 0x0002592b 0x000258eb 4   5            ascii   =PrF
2016 0x00025968 0x00025928 4   5            ascii   %tR-
2017 0x00025987 0x00025947 4   5            ascii   \bPh{
2018 0x0002598f 0x0002594f 4   5            ascii   5TrF
2019 0x000259c1 0x00025981 4   5            ascii   U\buI
2020 0x000259e8 0x000259a8 4   5            ascii   5XrF
2021 0x00025a45 0x00025a05 4   6            utf8    ub39
2022 0x00025a95 0x00025a55 5   6            ascii   u\r9~D
2023 0x00025b0e 0x00025ace 4   5            ascii   U\bRP
2024 0x00025b59 0x00025b19 4   5            ascii   v\fSP
2025 0x00025b6e 0x00025b2e 4   5            ascii   QWPS
2026 0x00025bf2 0x00025bb2 6   7            ascii   M\fu\t;N
2027 0x00025e59 0x00025e19 4   5            ascii   5TrF
2028 0x00025e9a 0x00025e5a 8   9            ascii   t%IIt+II
2029 0x00025f6c 0x00025f2c 6   7            ascii   t\njdVW
2030 0x00025fc7 0x00025f87 5   6            ascii   ]xVW3
2031 0x00026017 0x00025fd7 4   5            ascii   E\fte
2032 0x00026021 0x00025fe1 5   6            ascii    s\@P
2033 0x00026049 0x00026009 4   5            ascii   t5FV
2034 0x00026081 0x00026041 4   5            ascii   u\fh4
2035 0x00026090 0x00026050 4   5            ascii   YYu\t
2036 0x000260bc 0x0002607c 5   6            ascii   ]dj:S
2037 0x000261eb 0x000261ab 6   7            ascii   E09C\bt
2038 0x00026215 0x000261d5 7   8            ascii   t\aQWj\fP
2039 0x00026224 0x000261e4 6   7            ascii   t\tPWj\f
2040 0x00026259 0x00026219 7   10           utf8    C4;ǋ5ܠE blocks=Basic Latin,Latin Extended-B,Syriac
2041 0x00026287 0x00026247 6   7            ascii   Q\bjHWS
2042 0x000262b4 0x00026274 4   5            ascii   Epu\a
2043 0x000262b9 0x00026279 4   6            utf8    EpإE blocks=Basic Latin,Arabic
2044 0x00026391 0x00026351 4   5            ascii   HHt)
2045 0x0002645f 0x0002641f 4   5            ascii   ELu5
2046 0x00026492 0x00026452 5   7            utf8    \b\vȉML blocks=Basic Latin,Latin Extended-B
2047 0x000264a3 0x00026463 4   5            ascii   BYt$
2048 0x000264f6 0x000264b6 4   5            ascii   MYt&
2049 0x00026541 0x00026501 7   8            ascii   eJ?<1u\t
2050 0x000265c8 0x00026588 4   5            ascii   BYtQ
2051 0x000265d4 0x00026594 4   5            ascii   t,Ht
2052 0x00026669 0x00026629 4   5            ascii   MYt%
2053 0x0002666f 0x0002662f 4   5            ascii   St\nV
2054 0x00026689 0x00026649 4   5            ascii   E,}Z
2055 0x000266e4 0x000266a4 4   5            ascii   E4YF
2056 0x000266f1 0x000266b1 4   5            ascii   WWWh
2057 0x0002672c 0x000266ec 4   5            ascii   Pj@V
2058 0x0002679c 0x0002675c 4   5            ascii   WWVP
2059 0x000267cf 0x0002678f 4   6            utf8    ;ǉE( blocks=Basic Latin,Latin Extended-B
2060 0x0002682a 0x000267ea 7   8            ascii   s$Vh,\tF
2061 0x00026854 0x00026814 4   5            ascii   uB9{
2062 0x00026860 0x00026820 4   5            ascii   UPRP
2063 0x0002686c 0x0002682c 4   5            ascii   M<QV
2064 0x000268a7 0x00026867 4   5            ascii   UPRP
2065 0x000268b3 0x00026873 4   5            ascii   M<QV
2066 0x000268ba 0x0002687a 5   6            ascii   9}<to
2067 0x000268e1 0x000268a1 4   5            ascii   U<RP
2068 0x0002690a 0x000268ca 4   5            ascii   MPQV
2069 0x000269ab 0x0002696b 6   8            utf8    ;ǉE(u\a blocks=Basic Latin,Latin Extended-B
2070 0x000269b9 0x00026979 4   5            ascii   9}@t
2071 0x000269df 0x0002699f 4   5            ascii   uDWj
2072 0x000269ed 0x000269ad 6   7            ascii   u(WWWP
2073 0x000269f5 0x000269b5 6   8            utf8    ;ǉC4uT blocks=Basic Latin,Latin Extended-B
2074 0x000269ff 0x000269bf 6   8            utf8    ;ǉEDu\a blocks=Basic Latin,Latin Extended-B
2075 0x00026a0d 0x000269cd 4   5            ascii   9}@t
2076 0x00026a45 0x00026a05 6   7            ascii   uDWWWP
2077 0x00026a9c 0x00026a5c 9   10           ascii   9}8u\t9},u
2078 0x00026ac2 0x00026a82 7   8            ascii   u,WWWjH
2079 0x00026ada 0x00026a9a 10  12           utf8    ;ǉC8u89}8u blocks=Basic Latin,Latin Extended-B
2080 0x00026ae6 0x00026aa6 5   6            ascii   9},t.
2081 0x00026afe 0x00026abe 7   8            ascii   u,WWWjH
2082 0x00026b4a 0x00026b0a 4   5            ascii   MDu[
2083 0x00026c01 0x00026bc1 4   6            utf8    +E̋M blocks=Basic Latin,Combining Diacritical Marks
2084 0x00026c1d 0x00026bdd 5   7            utf8    u\r+ƙ+ blocks=Basic Latin,Latin Extended-B
2085 0x00026c40 0x00026c00 6   8            utf8    EЋ\r\bQF blocks=Basic Latin,Cyrillic
2086 0x00026c5f 0x00026c1f 4   6            utf8    3ɀ}g blocks=Basic Latin,Latin Extended-B
2087 0x00026c6c 0x00026c2c 4   5            ascii   \rTrF
2088 0x00026c78 0x00026c38 4   5            ascii   5LrF
2089 0x00026c8b 0x00026c4b 4   5            ascii   uph\
2090 0x00026c9c 0x00026c5c 6   8            utf8    \tC u\a3
2091 0x00026cdb 0x00026c9b 4   5            ascii   5LrF
2092 0x00026cea 0x00026caa 7   8            ascii   Ett\fPWh
2093 0x00026d40 0x00026d00 4   5            ascii   5LrF
2094 0x00026d60 0x00026d20 4   5            ascii   PQPh
2095 0x00026d70 0x00026d30 7   9            utf8    K4;ωC,u blocks=Basic Latin,Greek and Coptic
2096 0x00026d7e 0x00026d3e 4   5            ascii   Qj0P
2097 0x00026dbf 0x00026d7f 4   6            utf8    ;ǉC( blocks=Basic Latin,Latin Extended-B
2098 0x00026dd1 0x00026d91 5   6            ascii   9}4t:
2099 0x00026dea 0x00026daa 4   5            ascii   9M4}
2100 0x00026e05 0x00026dc5 4   5            ascii   u4Rh
2101 0x00026e2c 0x00026dec 5   6            ascii   u\bWh\t
