[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 4   5            ascii   Rich
2    0x000001f0 0x000001f0 5   6            ascii   .text
3    0x00000217 0x00000217 7   8            ascii   `.rdata
4    0x0000023f 0x0000023f 6   7            ascii   @.data
5    0x00000268 0x00000268 5   6            ascii   .rsrc
75   0x0000135d 0x00401f5d 5   6    .text   ascii   D$LPj
76   0x00001371 0x00401f71 5   6    .text   ascii   L$PUQ
77   0x0000137f 0x00401f7f 5   6    .text   ascii   T$LRj
78   0x000013c2 0x00401fc2 4   5    .text   ascii   D$Pj
79   0x000013da 0x00401fda 6   8    .text   utf8    MT$LRj
80   0x000013e5 0x00401fe5 4   5    .text   ascii   \$\I
81   0x00001419 0x00402019 4   5    .text   ascii   L$Pj
82   0x00001432 0x00402032 5   6    .text   ascii   D$LPj
83   0x00001450 0x00402050 5   7    .text   utf8    T$lǄ$ blocks=Basic Latin,Latin Extended-B
84   0x00001462 0x00402062 4   5    .text   ascii   L$Pj
85   0x00001471 0x00402071 5   6    .text   ascii   T$LRj
86   0x00001492 0x00402092 4   5    .text   ascii   D$Pj
87   0x000014a1 0x004020a1 5   6    .text   ascii   L$LQj
88   0x000014dc 0x004020dc 4   6    .text   utf8    RƄ$d blocks=Basic Latin,Latin Extended-B
89   0x00001715 0x00402315 4   5    .text   ascii   D$Pj
90   0x00001729 0x00402329 4   5    .text   ascii   L$lQ
91   0x00001736 0x00402336 4   5    .text   ascii   D$\d
92   0x00001744 0x00402344 4   5    .text   ascii   T$LR
93   0x00001794 0x00402394 4   5    .text   ascii   It.I
94   0x00001815 0x00402415 4   5    .text   ascii   PPQV
95   0x0000182d 0x0040242d 4   6    .text   utf8    PƄ$h blocks=Basic Latin,Latin Extended-B
96   0x00001897 0x00402497 4   5    .text   ascii   PRWW
97   0x000018b1 0x004024b1 5   6    .text   ascii   D$0Pj
98   0x000018c3 0x004024c3 5   6    .text   ascii   L$(QR
99   0x000018d2 0x004024d2 5   7    .text   utf8    3\tD$P
100  0x000018f7 0x004024f7 6   7    .text   ascii   D$LHea
101  0x000018ff 0x004024ff 9   10   .text   ascii   D$Op9D$(}
102  0x0000195f 0x0040255f 4   5    .text   ascii   D$PP
103  0x0000196a 0x0040256a 6   7    .text   ascii   L$LQhx
104  0x00001990 0x00402590 5   6    .text   ascii   u\tSWV
105  0x00001996 0x00402596 5   7    .text   utf8    ЉD$4h blocks=Cyrillic,Basic Latin
106  0x000019f7 0x004025f7 4   5    .text   ascii   D$DP
107  0x00001a54 0x00402654 4   5    .text   ascii   j\bPj
108  0x00001a88 0x00402688 4   6    .text   utf8    PƄ$h blocks=Basic Latin,Latin Extended-B
109  0x00001aa4 0x004026a4 4   6    .text   utf8    QƄ$l blocks=Basic Latin,Latin Extended-B
110  0x00001af5 0x004026f5 7   8    .text   ascii   L$0QSPV
111  0x00001b45 0x00402745 6   7    .text   ascii   D$ Phl
112  0x00001be4 0x004027e4 6   7    .text   ascii   D$8j\bP
113  0x00001c0c 0x0040280c 5   7    .text   utf8    L$43ۉ blocks=Basic Latin,Arabic
114  0x00001c5b 0x0040285b 5   6    .text   ascii   +T$ F
115  0x00001c63 0x00402863 4   5    .text   ascii   +T$0
116  0x00001d70 0x00402970 5   6    .text   ascii   9D$(u
117  0x00001dbc 0x004029bc 4   5    .text   ascii   T$4j
118  0x00001dee 0x004029ee 4   5    .text   ascii   ~kj\f
119  0x00001e15 0x00402a15 6   7    .text   ascii   9D$$v"
120  0x00001e2f 0x00402a2f 6   7    .text   ascii   T$ QRP
121  0x00001e42 0x00402a42 5   6    .text   ascii   D$8Pj
122  0x00001e48 0x00402a48 4   5    .text   ascii   j\fWU
123  0x00001e54 0x00402a54 5   6    .text   ascii   D$8\nF
124  0x00001f00 0x00402b00 5   6    .text   ascii   D$8j 
125  0x00001f06 0x00402b06 7   8    .text   ascii   L$PQj\rh
126  0x00001f18 0x00402b18 4   5    .text   ascii   T$<j
127  0x00001f39 0x00402b39 4   5    .text   ascii   \f9L$
128  0x00001f54 0x00402b54 4   6    .text   utf8    \bD$$
129  0x00001f69 0x00402b69 4   5    .text   ascii   D$D*
130  0x00001fc2 0x00402bc2 4   5    .text   ascii   A;L$
131  0x00001fd7 0x00402bd7 5   6    .text   ascii   D$0Pj
132  0x00001fde 0x00402bde 4   5    .text   ascii   wkj\r
133  0x0000201d 0x00402c1d 8   10   .text   utf8    D$(+KL$<
134  0x0000202b 0x00402c2b 10  11   .text   ascii   D$ Pj\nj\rVU
135  0x0000203c 0x00402c3c 4   6    .text   utf8    ӃD$0 blocks=Cyrillic,Basic Latin
136  0x00002043 0x00402c43 5   6    .text   ascii   D$ \nG
137  0x00002052 0x00402c52 4   5    .text   ascii   T$4j
138  0x00002082 0x00402c82 8   9    .text   ascii   <0r\f<9w\b
139  0x00002092 0x00402c92 8   9    .text   ascii   <Ar\f<Fw\b
140  0x000020a2 0x00402ca2 7   8    .text   ascii   <ar#<fw
141  0x000020f4 0x00402cf4 4   5    .text   ascii   gfff
142  0x00002129 0x00402d29 4   7    .text   utf8    t卄$h blocks=Basic Latin,CJK Unified Ideographs
143  0x00002157 0x00402d57 6   7    .text   ascii   T$4QRj
144  0x00002164 0x00402d64 4   5    .text   ascii   _^][
145  0x000021a3 0x00402da3 4   5    .text   ascii   RPQV
146  0x0000230f 0x00402f0f 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
147  0x0000231a 0x00402f1a 7   9    .text   utf8    ti3\nD$\b
148  0x00002349 0x00402f49 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
149  0x00002380 0x00402f80 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
150  0x00002511 0x00403111 4   5    .text   ascii   E\b^_
151  0x0000251d 0x0040311d 4   5    .text   ascii   E\b^_
152  0x0000252f 0x0040312f 4   5    .text   ascii   E\b^_
153  0x00002549 0x00403149 4   5    .text   ascii   E\b^_
154  0x000026ad 0x004032ad 4   5    .text   ascii   E\b^_
155  0x000026bb 0x004032bb 4   5    .text   ascii   E\b^_
156  0x000026d1 0x004032d1 4   5    .text   ascii   E\b^_
157  0x000026eb 0x004032eb 4   5    .text   ascii   E\b^_
158  0x00002723 0x00403323 5   7    .text   utf8    3\v}\b;
159  0x00002744 0x00403344 6   8    .text   utf8    y3\vu\f;
160  0x0000281c 0x0040341c 4   5    .text   ascii   Hpu\a
161  0x0000283c 0x0040343c 4   5    .text   ascii   Hpu\b
162  0x00002876 0x00403476 4   5    .text   ascii   ]\bW3
163  0x00002989 0x00403589 4   5    .text   ascii   2WWj
164  0x00002a4f 0x0040364f 4   5    .text   ascii   E\fPV
165  0x00002a9c 0x0040369c 4   6    .text   utf8    YYáx blocks=Basic Latin,Latin-1 Supplement
166  0x00002b4f 0x0040374f 5   7    .text   utf8    ̋L$\fW blocks=Combining Diacritical Marks,Basic Latin
167  0x00002bf0 0x004037f0 5   7    .text   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
168  0x00002c55 0x00403855 5   7    .text   utf8    t\f3\t\a
169  0x00002d55 0x00403955 4   5    .text   ascii   D$\b_
170  0x00002d6b 0x0040396b 5   7    .text   utf8    D$\b_È blocks=Basic Latin,Latin-1 Supplement
171  0x00002d73 0x00403973 5   7    .text   utf8    D$\b_Ë blocks=Basic Latin,Latin-1 Supplement
172  0x00002d84 0x00403984 4   5    .text   ascii   woVW
173  0x00002dc7 0x004039c7 6   7    .text   ascii   u&j\f^9
174  0x00002e45 0x00403a45 5   6    .text   ascii   d$\buU
175  0x00002e81 0x00403a81 4   5    .text   ascii   d$\bu
176  0x00002e9d 0x00403a9d 4   6    .text   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
177  0x00002eab 0x00403aab 5   6    .text   ascii   <$tPf
178  0x000030c1 0x00403cc1 4   5    .text   ascii   E\b^_
179  0x000030cd 0x00403ccd 4   5    .text   ascii   E\b^_
180  0x000030df 0x00403cdf 4   5    .text   ascii   E\b^_
181  0x000030f9 0x00403cf9 4   5    .text   ascii   E\b^_
182  0x0000325d 0x00403e5d 4   5    .text   ascii   E\b^_
183  0x0000326b 0x00403e6b 4   5    .text   ascii   E\b^_
184  0x00003281 0x00403e81 4   5    .text   ascii   E\b^_
185  0x0000329b 0x00403e9b 4   5    .text   ascii   E\b^_
186  0x000032d9 0x00403ed9 4   5    .text   ascii   <$Xf
187  0x000033a2 0x00403fa2 5   6    .text   ascii   u\vVVj
188  0x00003429 0x00404029 4   5    .text   ascii   y\bj\e
189  0x0000344f 0x0040404f 4   5    .text   ascii   y\bj\b
190  0x00003460 0x00404060 4   5    .text   ascii   y\bj\t
191  0x0000348e 0x0040408e 7   8    .text   ascii   j\nYQPVh
192  0x000034c4 0x004040c4 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
193  0x00003660 0x00404260 4   5    .text   ascii   A\f@t
194  0x00003699 0x00404299 4   5    .text   ascii   C\f@V
195  0x00003796 0x00404396 6   7    .text   ascii   F\f@u^V
196  0x000038b4 0x004044b4 6   7    .text   ascii   \bt%HHt
197  0x0000393f 0x0040453f 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
198  0x00003990 0x00404590 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
199  0x00003af2 0x004046f2 10  11   .text   ascii   HHt$HHt\bHH
200  0x00003d0e 0x0040490e 4   5    .text   ascii    t\ff
201  0x00003da6 0x004049a6 4   6    .text   utf8    gucǅ blocks=Basic Latin,Latin Extended-B
202  0x00004007 0x00404c07 4   5    .text   ascii   RPWS
203  0x00004052 0x00404c52 4   5    .text   ascii   90tW
204  0x00004067 0x00404c67 7   8    .text   ascii   ?If90t\a
205  0x00004166 0x00404d66 5   6    .text   ascii   \bYYt.
206  0x000042da 0x00404eda 4   6    .text   utf8    ÐvF@ blocks=Latin-1 Supplement,Basic Latin
207  0x00004488 0x00405088 5   6    .text   ascii   PPPPP
208  0x000044b7 0x004050b7 5   7    .text   utf8    j\rX]Ë blocks=Basic Latin,Latin-1 Supplement
209  0x00004548 0x00405148 4   5    .text   ascii   t&:a
210  0x00004671 0x00405271 4   5    .text   ascii   Et\a@
211  0x00004754 0x00405354 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
212  0x00004767 0x00405367 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
213  0x000047aa 0x004053aa 4   5    .text   ascii   9M\bv
214  0x000047af 0x004053af 4   5    .text   ascii   9M\f~
215  0x000047bd 0x004053bd 6   7    .text   ascii   \t9E\bw\t
216  0x000047dd 0x004053dd 4   6    .text   utf8    3Ƀ:- blocks=Basic Latin,Latin Extended-B
217  0x0000485a 0x0040545a 4   5    .text   ascii   80t/
218  0x000048c1 0x004054c1 5   6    .text   ascii   PPPPP
219  0x000048df 0x004054df 4   5    .text   ascii   E\bSV
220  0x00004b47 0x00405747 4   5    .text   ascii   E\f9U
221  0x00004c11 0x00405811 4   5    .text   ascii   ;E\ft
222  0x00004cab 0x004058ab 4   5    .text   ascii   SQRP
223  0x00004cd1 0x004058d1 4   5    .text   ascii   jdRP
224  0x00004cf7 0x004058f7 4   5    .text   ascii   j\nRP
225  0x00004d7a 0x0040597a 4   5    .text   ascii   ;u\fu
226  0x00004dac 0x004059ac 4   5    .text   ascii   @PVS
227  0x00004dd0 0x004059d0 4   5    .text   ascii   @PVS
228  0x00004dfa 0x004059fa 4   5    .text   ascii   9}\f|
229  0x00004e0c 0x00405a0c 4   5    .text   ascii   Wj0S
230  0x00004e3f 0x00405a3f 4   5    .text   ascii   E\bVW
231  0x00004e90 0x00405a90 5   7    .text   utf8    t\r3Ƀ} blocks=Basic Latin,Latin Extended-B
232  0x00004f04 0x00405b04 4   5    .text   ascii   u\fWj
233  0x00004f80 0x00405b80 4   5    .text   ascii   |-;E
234  0x000050c2 0x00405cc2 7   8    .text   ascii   t\nVVVVV
235  0x000051c5 0x00405dc5 4   5    .text   ascii   oV f
236  0x000051ca 0x00405dca 4   5    .text   ascii   o^0f
237  0x000051e2 0x00405de2 4   5    .text   ascii   of@f
238  0x000051e7 0x00405de7 4   5    .text   ascii   onPf
239  0x000051ec 0x00405dec 4   5    .text   ascii   ov`f
240  0x000051f1 0x00405df1 4   5    .text   ascii   o~pf
241  0x0000525e 0x00405e5e 5   6    .text   ascii   \aFGIu
242  0x00005264 0x00405e64 5   7    .text   utf8    X^_]ú blocks=Basic Latin,Latin-1 Supplement
243  0x00005280 0x00405e80 4   5    .text   ascii   FGIu
244  0x00005381 0x00405f81 9   10   .text   ascii   \a<xt\r<Xt\t
245  0x000053a7 0x00405fa7 4   5    .text   ascii   \a<xt
246  0x0000545a 0x0040605a 4   5    .text   ascii   u+9u
247  0x0000556a 0x0040616a 4   6    .text   utf8    ^3ҹ\b blocks=Basic Latin,Cyrillic
248  0x0000562b 0x0040622b 5   7    .text   utf8    Y]ËE\f blocks=Basic Latin,Latin-1 Supplement
249  0x000056d2 0x004062d2 11  12   .text   ascii   <at,<rt"<wt
250  0x00005743 0x00406343 6   7    .text   ascii   \vtRHtC
251  0x000057d1 0x004063d1 5   6    .text   ascii   tEHt0
252  0x0000580a 0x0040640a 4   5    .text   ascii   u%\tU
253  0x00005874 0x00406474 5   6    .text   ascii   >=unF
254  0x0000589c 0x0040649c 5   6    .text   ascii   ?j\bh\b
255  0x000058bb 0x004064bb 4   5    .text   ascii    j\ah
256  0x00005925 0x00406525 5   7    .text   utf8    H\f3ɉH blocks=Basic Latin,Latin Extended-B
257  0x000059c0 0x004065c0 4   5    .text   ascii   t\fPV
258  0x000059c9 0x004065c9 4   7    .text   utf8    YYF둋 blocks=Basic Latin,Hangul Syllables
259  0x00005acf 0x004066cf 5   6    .text   ascii   Y__^[
260  0x00005aee 0x004066ee 5   6    .text   ascii   s\b35x
261  0x00005bc3 0x004067c3 4   5    .text   ascii   9csm
262  0x00005bff 0x004067ff 6   7    .text   ascii   E\f9X\ft
263  0x00005c7f 0x0040687f 6   7    .text   ascii   URPQQh
264  0x00005c95 0x00406895 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
265  0x00005caa 0x004068aa 4   5    .text   ascii   L$,3
266  0x00005cfc 0x004068fc 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
267  0x00005d62 0x00406962 4   5    .text   ascii   UVWS
268  0x00005d74 0x00406974 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
269  0x00005d95 0x00406995 4   5    .text   ascii   SVWj
270  0x00005da6 0x004069a6 4   5    .text   ascii   _^[]
271  0x00005dad 0x004069ad 5   6    .text   ascii   l$\bRQ
272  0x00005dd0 0x004069d0 5   6    .text   ascii   \rt\fHt
273  0x0000600d 0x00406c0d 4   5    .text   ascii   u\bj 
274  0x000061b2 0x00406db2 4   5    .text   ascii   s\f9U
275  0x000061f9 0x00406df9 4   8    .text   utf8    uͱ(B blocks=Basic Latin,Greek and Coptic
276  0x000062a3 0x00406ea3 5   6    .text   ascii   \b\b@Iu
277  0x000062d0 0x00406ed0 4   6    .text   utf8    95̶B blocks=Basic Latin,Combining Diacritical Marks
278  0x000062f0 0x00406ef0 4   5    .text   ascii   h0+B
279  0x00006319 0x00406f19 4   5    .text   ascii   E\b;C
280  0x000063d7 0x00406fd7 4   6    .text   utf8    \fEжB blocks=Basic Latin,Cyrillic
281  0x00006530 0x00407130 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
282  0x000065e3 0x004071e3 4   5    .text   ascii   to=x
283  0x00006713 0x00407313 6   8    .text   utf8    Y_^[]Ë blocks=Basic Latin,Latin-1 Supplement
284  0x00006766 0x00407366 6   7    .text   ascii   j\fhP+B
285  0x0000677f 0x0040737f 4   5    .text   ascii   Fpt"
286  0x00006793 0x00407393 4   5    .text   ascii   u\bj 
287  0x00006862 0x00407462 6   7    .text   ascii   j\bhp+B
288  0x00006902 0x00407502 4   5    .text   ascii   u\bj\r
289  0x00006a23 0x00407623 4   5    .text   ascii   F\=x
290  0x00006ac1 0x004076c1 4   5    .text   ascii   u\bj\r
291  0x00006aca 0x004076ca 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
292  0x00006c9a 0x0040789a 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
293  0x00006ce5 0x004078e5 4   5    .text   ascii   uNSW
294  0x00006d6a 0x0040796a 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
295  0x00006e12 0x00407a12 4   5    .text   ascii   ;u\fr
296  0x00006e59 0x00407a59 5   6    .text   ascii   uTVWh
297  0x00006e8e 0x00407a8e 5   6    .text   ascii   _^t\eh
298  0x00006f11 0x00407b11 5   9    .text   utf8    }ԉ]܉} blocks=Basic Latin,Cyrillic Supplement,Syriac
299  0x00006f5c 0x00407b5c 6   10   .text   utf8    ]܉]ЉE؋ blocks=Basic Latin,Syriac,Cyrillic,Arabic
300  0x00006fe0 0x00407be0 4   5    .text   ascii   t\bj\b
301  0x0000705e 0x00407c5e 6   8    .text   utf8    3\vM\b;\f
302  0x00007097 0x00407c97 4   5    .text   ascii   u\bWV
303  0x0000713f 0x00407d3f 5   6    .text   ascii   PPPPP
304  0x00007153 0x00407d53 4   5    .text   ascii   <v*V
305  0x000071c0 0x00407dc0 6   7    .text   ascii   ^SSSSS
306  0x000071dc 0x00407ddc 6   8    .text   utf8    tA3\n\fG
307  0x000071ed 0x00407ded 5   6    .text   ascii   Gt\b@=
308  0x000072f7 0x00407ef7 6   7    .text   ascii   f-00f=
309  0x000075c4 0x004081c4 5   7    .text   utf8    @t\bƅp blocks=Basic Latin,Latin Extended-B
310  0x000075f1 0x004081f1 5   7    .text   utf8    @t\tƅp blocks=Basic Latin,Latin Extended-B
311  0x00007630 0x00408230 5   7    .text   utf8    @t\tƅp blocks=Basic Latin,Latin Extended-B
312  0x000076f7 0x004082f7 5   7    .text   utf8    ËD$\b% blocks=Latin-1 Supplement,Basic Latin
313  0x00007708 0x00408308 4   6    .text   utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
314  0x00007741 0x00408341 4   6    .text   utf8    ,$ZÃ blocks=Basic Latin,Latin-1 Supplement
315  0x0000785e 0x0040845e 4   5    .text   ascii   8csm
316  0x000079ce 0x004085ce 4   5    .text   ascii   vdj\b
317  0x000079e9 0x004085e9 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
318  0x00007a11 0x00408611 4   5    .text   ascii   < w\b
319  0x00007a1b 0x0040861b 8   10   .text   utf8    t$<"u\t3Ʌ blocks=Basic Latin,Latin Extended-B
320  0x00007a3c 0x0040863c 5   6    .text   ascii   < w\aF
321  0x00007ac3 0x004086c3 5   6    .text   ascii   t?VSP
322  0x00007aff 0x004086ff 4   5    .text   ascii   Y[_^
323  0x00007b1d 0x0040871d 5   6    .text   ascii   PPPPP
324  0x00007b42 0x00408742 5   6    .text   ascii   9E\bt\t
325  0x00007c02 0x00408802 4   5    .text   ascii   >"u&
326  0x00007c4c 0x0040884c 10  11   .text   ascii   u\b< tK<\ttG
327  0x00007cb3 0x004088b3 4   5    .text   ascii   E\b^[
328  0x00007d98 0x00408998 5   6    .text   ascii   wf93t
329  0x00007da1 0x004089a1 4   5    .text   ascii   f90u
330  0x00007da9 0x004089a9 4   5    .text   ascii   f90u
331  0x00007db5 0x004089b5 4   5    .text   ascii   VVV+
332  0x00007dbd 0x004089bd 5   6    .text   ascii   @PSVV
333  0x00007dda 0x004089da 4   5    .text   ascii   t*VV
334  0x00007e27 0x00408a27 6   7    .text   ascii   j@j ^V
335  0x00007e8d 0x00408a8d 5   6    .text   ascii   SWf9M
336  0x00007ec9 0x00408ac9 4   5    .text   ascii   j@j 
337  0x00007f06 0x00408b06 4   5    .text   ascii   @ \n\n
338  0x00007f50 0x00408b50 4   5    .text   ascii   \bu\vP
339  0x000082cd 0x00408ecd 4   5    .text   ascii   u\bW3
340  0x000085d5 0x004091d5 6   7    .text   ascii   t)j\rXP
341  0x00008748 0x00409348 4   5    .text   ascii   j\r[f
342  0x0000881d 0x0040941d 4   5    .text   ascii   j\r[f
343  0x00008844 0x00409444 5   6    .text   ascii   VVhU\r
344  0x00008a74 0x00409674 4   6    .text   utf8    Ë]\bS blocks=Latin-1 Supplement,Basic Latin
345  0x00008bc0 0x004097c0 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
346  0x00008c0c 0x0040980c 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
347  0x00008c2a 0x0040982a 8   9    .text   ascii   u,9E\ft'9
348  0x00008c5a 0x0040985a 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
349  0x00008cd6 0x004098d6 5   6    .text   ascii   v\vWSV
350  0x00008d53 0x00409953 7   8    .text   ascii   M\fQSWVj
351  0x00008dee 0x004099ee 4   5    .text   ascii   D$\f3
352  0x00008df6 0x004099f6 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
353  0x00008e3f 0x00409a3f 7   8    .text   ascii   ;T$\fw\br
354  0x00008e47 0x00409a47 10  11   .text   ascii   ;D$\bv\tN+D$
355  0x00008e58 0x00409a58 8   9    .text   ascii   +D$\b\eT$\f
356  0x00008e68 0x00409a68 4   9    .text   utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
357  0x00008eb7 0x00409ab7 5   7    .text   utf8    @_^Ã$ blocks=Basic Latin,Latin-1 Supplement
358  0x00008f35 0x00409b35 6   7    .text   ascii   j\fh ,B
359  0x00009030 0x00409c30 4   5    .text   ascii   U\bVW
360  0x00009138 0x00409d38 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
361  0x0000923d 0x00409e3d 4   6    .text   utf8    \b\v@}
362  0x00009279 0x00409e79 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
