Metadata Signature: 0x1374 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: ff8
Stream name: #~ 4
DirectoryAddress: 1064 Size: 1694
Stream name: #Strings 12
DirectoryAddress: 26f8 Size: 578
Stream name: #US 4
DirectoryAddress: 2c70 Size: 10
Stream name: #GUID 8
DirectoryAddress: 2c80 Size: 84c
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len size section type    string
78  0x000025da 0x004041da 15  16   .text   ascii   get_WebServices
79  0x000025ea 0x004041ea 29  30   .text   ascii   m_MyWebServicesObjectProvider
80  0x00002608 0x00404208 11  12   .text   ascii   Application
81  0x00002614 0x00404214 5   6    .text   ascii   Forms
82  0x0000261a 0x0040421a 11  12   .text   ascii   WebServices
83  0x00002626 0x00404226 9   10   .text   ascii   get_Form1
84  0x00002630 0x00404230 7   8    .text   ascii   m_Form1
85  0x00002638 0x00404238 9   10   .text   ascii   set_Form1
86  0x00002642 0x00404242 5   6    .text   ascii   Value
87  0x00002648 0x00404248 18  19   .text   ascii   Create__Instance__
88  0x0000265b 0x0040425b 20  21   .text   ascii   System.Windows.Forms
89  0x00002670 0x00404270 4   5    .text   ascii   Form
90  0x00002677 0x00404277 8   9    .text   ascii   Instance
91  0x00002680 0x00404280 19  20   .text   ascii   Dispose__Instance__
92  0x00002694 0x00404294 8   9    .text   ascii   instance
93  0x0000269d 0x0040429d 18  19   .text   ascii   System.Collections
94  0x000026b0 0x004042b0 9   10   .text   ascii   Hashtable
95  0x000026ba 0x004042ba 18  19   .text   ascii   m_FormBeingCreated
96  0x000026cd 0x004042cd 6   7    .text   ascii   Equals
97  0x000026d6 0x004042d6 11  12   .text   ascii   GetHashCode
98  0x000026e2 0x004042e2 4   5    .text   ascii   Type
99  0x000026e7 0x004042e7 7   8    .text   ascii   GetType
100 0x000026ef 0x004042ef 8   9    .text   ascii   ToString
101 0x000026f8 0x004042f8 15  16   .text   ascii   get_GetInstance
102 0x00002708 0x00404308 19  20   .text   ascii   m_ThreadStaticValue
103 0x0000271c 0x0040431c 11  12   .text   ascii   GetInstance
104 0x00002728 0x00404328 7   8    .text   ascii   Dispose
105 0x00002730 0x00404330 9   10   .text   ascii   disposing
106 0x0000273a 0x0040433a 21  22   .text   ascii   System.ComponentModel
107 0x00002750 0x00404350 10  11   .text   ascii   IContainer
108 0x0000275b 0x0040435b 10  11   .text   ascii   components
109 0x00002766 0x00404366 19  20   .text   ascii   InitializeComponent
110 0x0000277a 0x0040437a 10  11   .text   ascii   WebBrowser
111 0x00002785 0x00404385 12  13   .text   ascii   _WebBrowser1
112 0x00002792 0x00404392 15  16   .text   ascii   get_WebBrowser1
113 0x000027a2 0x004043a2 15  16   .text   ascii   set_WebBrowser1
114 0x000027b2 0x004043b2 15  16   .text   ascii   WithEventsValue
115 0x000027c2 0x004043c2 5   6    .text   ascii   Timer
116 0x000027c8 0x004043c8 7   8    .text   ascii   _Timer1
117 0x000027d0 0x004043d0 10  11   .text   ascii   get_Timer1
118 0x000027db 0x004043db 10  11   .text   ascii   set_Timer1
119 0x000027e6 0x004043e6 5   6    .text   ascii   Label
120 0x000027ec 0x004043ec 7   8    .text   ascii   _Label1
121 0x000027f4 0x004043f4 10  11   .text   ascii   get_Label1
122 0x000027ff 0x004043ff 10  11   .text   ascii   set_Label1
123 0x0000280a 0x0040440a 81  82   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_pass
124 0x0000285c 0x0040445c 79  80   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_gb
125 0x000028ac 0x004044ac 86  87   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_progfiles
126 0x00002903 0x00404503 7   8    .text   ascii   decript
127 0x0000290b 0x0040450b 7   8    .text   ascii   Message
128 0x00002913 0x00404513 81  82   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_host
129 0x00002965 0x00404565 83  84   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_nomebd
130 0x000029b9 0x004045b9 81  82   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_user
131 0x00002a0b 0x0040460b 82  83   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_senha
132 0x00002a5e 0x0040465e 83  84   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_SQLStr
133 0x00002ab2 0x004046b2 79  80   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_bd
134 0x00002b02 0x00404702 11  12   .text   ascii   System.Data
135 0x00002b0e 0x0040470e 21  22   .text   ascii   System.Data.SqlClient
136 0x00002b24 0x00404724 13  14   .text   ascii   SqlConnection
137 0x00002b32 0x00404732 84  85   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_SQLConn
138 0x00002b87 0x00404787 10  11   .text   ascii   SqlCommand
139 0x00002b92 0x00404792 83  84   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_SQLCmd
140 0x00002be6 0x004047e6 81  82   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_conn
141 0x00002c38 0x00404838 84  85   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_appData
142 0x00002c8d 0x0040488d 83  84   .text   ascii   g0lp3_EDVichMQXGeAUdOgLMRWQgPXIZTDKJeDMWfXBGceFeJXIeeRVcEXGQiGXgaCNIFNKbWgha_nomepc
143 0x00002ce1 0x004048e1 8   9    .text   ascii   RegWrite
144 0x00002cea 0x004048ea 4   5    .text   ascii   Path
145 0x00002cf3 0x004048f3 12  13   .text   ascii   downLoadFile
146 0x00002d00 0x00404900 9   10   .text   ascii   sFileName
147 0x00002d0a 0x0040490a 9   10   .text   ascii   EventArgs
148 0x00002d14 0x00404914 10  11   .text   ascii   Form1_Load
149 0x00002d1f 0x0040491f 6   7    .text   ascii   sender
150 0x00002d28 0x00404928 11  12   .text   ascii   Timer1_Tick
151 0x00002d34 0x00404934 11  12   .text   ascii   WebBrowser1
152 0x00002d40 0x00404940 6   7    .text   ascii   Timer1
153 0x00002d47 0x00404947 6   7    .text   ascii   Label1
154 0x00002d4e 0x0040494e 16  17   .text   ascii   System.Resources
155 0x00002d5f 0x0040495f 15  16   .text   ascii   ResourceManager
156 0x00002d6f 0x0040496f 11  12   .text   ascii   resourceMan
157 0x00002d7b 0x0040497b 20  21   .text   ascii   System.Globalization
158 0x00002d90 0x00404990 11  12   .text   ascii   CultureInfo
159 0x00002d9c 0x0040499c 15  16   .text   ascii   resourceCulture
160 0x00002dac 0x004049ac 19  20   .text   ascii   get_ResourceManager
161 0x00002dc0 0x004049c0 11  12   .text   ascii   get_Culture
162 0x00002dcc 0x004049cc 11  12   .text   ascii   set_Culture
163 0x00002dd8 0x004049d8 7   8    .text   ascii   Culture
164 0x00002de0 0x004049e0 20  21   .text   ascii   System.Configuration
165 0x00002df5 0x004049f5 23  24   .text   ascii   ApplicationSettingsBase
166 0x00002e0d 0x00404a0d 15  16   .text   ascii   defaultInstance
167 0x00002e1d 0x00404a1d 12  13   .text   ascii   addedHandler
168 0x00002e2a 0x00404a2a 22  23   .text   ascii   addedHandlerLockObject
169 0x00002e41 0x00404a41 16  17   .text   ascii   AutoSaveSettings
170 0x00002e52 0x00404a52 11  12   .text   ascii   get_Default
171 0x00002e5e 0x00404a5e 7   8    .text   ascii   Default
172 0x00002e66 0x00404a66 12  13   .text   ascii   get_Settings
173 0x00002e73 0x00404a73 8   9    .text   ascii   Settings
174 0x00002e7c 0x00404a7c 30  31   .text   ascii   get_UseCompatibleTextRendering
175 0x00002e9b 0x00404a9b 33  34   .text   ascii   SetCompatibleTextRenderingDefault
176 0x00002ec1 0x00404ac1 18  19   .text   ascii   AuthenticationMode
177 0x00002ed4 0x00404ad4 20  21   .text   ascii   set_IsSingleInstance
178 0x00002ee9 0x00404ae9 22  23   .text   ascii   set_EnableVisualStyles
179 0x00002f00 0x00404b00 24  25   .text   ascii   set_SaveMySettingsOnExit
180 0x00002f19 0x00404b19 12  13   .text   ascii   ShutdownMode
181 0x00002f26 0x00404b26 17  18   .text   ascii   set_ShutdownStyle
182 0x00002f38 0x00404b38 12  13   .text   ascii   set_MainForm
183 0x00002f45 0x00404b45 24  25   .text   ascii   EditorBrowsableAttribute
184 0x00002f5e 0x00404b5e 20  21   .text   ascii   EditorBrowsableState
185 0x00002f73 0x00404b73 23  24   .text   ascii   System.CodeDom.Compiler
186 0x00002f8b 0x00404b8b 22  23   .text   ascii   GeneratedCodeAttribute
187 0x00002fa2 0x00404ba2 18  19   .text   ascii   System.Diagnostics
188 0x00002fb5 0x00404bb5 23  24   .text   ascii   DebuggerHiddenAttribute
189 0x00002fcd 0x00404bcd 18  19   .text   ascii   STAThreadAttribute
190 0x00002fe0 0x00404be0 28  29   .text   ascii   DebuggerStepThroughAttribute
191 0x00002ffd 0x00404bfd 38  39   .text   ascii   Microsoft.VisualBasic.CompilerServices
192 0x00003024 0x00404c24 23  24   .text   ascii   StandardModuleAttribute
193 0x0000303c 0x00404c3c 23  24   .text   ascii   HideModuleNameAttribute
194 0x00003054 0x00404c54 28  29   .text   ascii   System.ComponentModel.Design
195 0x00003071 0x00404c71 20  21   .text   ascii   HelpKeywordAttribute
196 0x00003086 0x00404c86 17  18   .text   ascii   ArgumentException
197 0x00003098 0x00404c98 17  18   .text   ascii   System.Reflection
198 0x000030aa 0x00404caa 25  26   .text   ascii   TargetInvocationException
199 0x000030c4 0x00404cc4 7   8    .text   ascii   Control
200 0x000030cc 0x00404ccc 14  15   .text   ascii   get_IsDisposed
201 0x000030db 0x00404cdb 17  18   .text   ascii   RuntimeTypeHandle
202 0x000030ed 0x00404ced 17  18   .text   ascii   GetTypeFromHandle
203 0x000030ff 0x00404cff 11  12   .text   ascii   ContainsKey
204 0x0000310b 0x00404d0b 6   7    .text   ascii   String
205 0x00003112 0x00404d12 5   6    .text   ascii   Utils
206 0x00003118 0x00404d18 17  18   .text   ascii   GetResourceString
207 0x0000312a 0x00404d2a 25  26   .text   ascii   InvalidOperationException
208 0x00003148 0x00404d48 9   10   .text   ascii   Activator
209 0x00003152 0x00404d52 14  15   .text   ascii   CreateInstance
210 0x00003161 0x00404d61 11  12   .text   ascii   ProjectData
211 0x0000316d 0x00404d6d 9   10   .text   ascii   Exception
212 0x00003177 0x00404d77 15  16   .text   ascii   SetProjectError
213 0x00003187 0x00404d87 18  19   .text   ascii   get_InnerException
214 0x0000319a 0x00404d9a 11  12   .text   ascii   get_Message
215 0x000031a6 0x00404da6 17  18   .text   ascii   ClearProjectError
216 0x000031b8 0x00404db8 6   7    .text   ascii   Remove
217 0x000031bf 0x00404dbf 9   10   .text   ascii   Component
218 0x000031c9 0x00404dc9 31  32   .text   ascii   System.Runtime.CompilerServices
219 0x000031e9 0x00404de9 14  15   .text   ascii   RuntimeHelpers
220 0x000031f8 0x00404df8 14  15   .text   ascii   GetObjectValue
221 0x00003207 0x00404e07 26  27   .text   ascii   MyGroupCollectionAttribute
222 0x00003222 0x00404e22 21  22   .text   ascii   ThreadStaticAttribute
223 0x00003238 0x00404e38 30  31   .text   ascii   System.Runtime.InteropServices
224 0x00003257 0x00404e57 19  20   .text   ascii   ComVisibleAttribute
225 0x0000326b 0x00404e6b 26  27   .text   ascii   CompilerGeneratedAttribute
226 0x00003286 0x00404e86 12  13   .text   ascii   EventHandler
227 0x00003293 0x00404e93 8   9    .text   ascii   add_Load
228 0x0000329c 0x00404e9c 11  12   .text   ascii   Environment
229 0x000032a8 0x00404ea8 13  14   .text   ascii   SpecialFolder
230 0x000032b6 0x00404eb6 13  14   .text   ascii   GetFolderPath
231 0x000032c4 0x00404ec4 6   7    .text   ascii   Concat
232 0x000032cb 0x00404ecb 11  12   .text   ascii   IDisposable
233 0x000032d7 0x00404ed7 14  15   .text   ascii   System.Drawing
234 0x000032e6 0x00404ee6 5   6    .text   ascii   Point
235 0x000032ec 0x00404eec 4   5    .text   ascii   Size
236 0x000032f1 0x00404ef1 5   6    .text   ascii   SizeF
237 0x000032f7 0x00404ef7 9   10   .text   ascii   Container
238 0x00003301 0x00404f01 13  14   .text   ascii   SuspendLayout
239 0x0000330f 0x00404f0f 12  13   .text   ascii   set_Location
240 0x0000331c 0x00404f1c 15  16   .text   ascii   set_MinimumSize
241 0x0000332c 0x00404f2c 8   9    .text   ascii   set_Name
242 0x00003335 0x00404f35 8   9    .text   ascii   set_Size
243 0x0000333e 0x00404f3e 12  13   .text   ascii   set_TabIndex
244 0x0000334b 0x00404f4b 12  13   .text   ascii   set_Interval
245 0x00003358 0x00404f58 12  13   .text   ascii   set_AutoSize
246 0x00003365 0x00404f65 8   9    .text   ascii   set_Text
247 0x0000336e 0x00404f6e 16  17   .text   ascii   ContainerControl
248 0x0000337f 0x00404f7f 23  24   .text   ascii   set_AutoScaleDimensions
249 0x00003397 0x00404f97 13  14   .text   ascii   AutoScaleMode
250 0x000033a5 0x00404fa5 17  18   .text   ascii   set_AutoScaleMode
251 0x000033b7 0x00404fb7 14  15   .text   ascii   set_ClientSize
252 0x000033c6 0x00404fc6 17  18   .text   ascii   ControlCollection
253 0x000033d8 0x00404fd8 12  13   .text   ascii   get_Controls
254 0x000033e5 0x00404fe5 15  16   .text   ascii   FormBorderStyle
255 0x000033f5 0x00404ff5 19  20   .text   ascii   set_FormBorderStyle
256 0x00003409 0x00405009 11  12   .text   ascii   set_Opacity
257 0x00003415 0x00405015 12  13   .text   ascii   set_ShowIcon
258 0x00003422 0x00405022 17  18   .text   ascii   set_ShowInTaskbar
259 0x00003434 0x00405034 17  18   .text   ascii   FormStartPosition
260 0x00003446 0x00405046 17  18   .text   ascii   set_StartPosition
261 0x00003458 0x00405058 12  13   .text   ascii   ResumeLayout
262 0x00003465 0x00405065 13  14   .text   ascii   PerformLayout
263 0x00003473 0x00405073 11  12   .text   ascii   remove_Tick
264 0x0000347f 0x0040507f 8   9    .text   ascii   add_Tick
265 0x00003488 0x00405088 28  29   .text   ascii   System.Security.Cryptography
266 0x000034a5 0x004050a5 24  25   .text   ascii   MD5CryptoServiceProvider
267 0x000034be 0x004050be 30  31   .text   ascii   TripleDESCryptoServiceProvider
268 0x000034dd 0x004050dd 11  12   .text   ascii   System.Text
269 0x000034e9 0x004050e9 12  13   .text   ascii   UTF8Encoding
270 0x000034f6 0x004050f6 16  17   .text   ascii   ICryptoTransform
271 0x00003507 0x00405107 8   9    .text   ascii   Encoding
272 0x00003510 0x00405110 8   9    .text   ascii   GetBytes
273 0x00003519 0x00405119 13  14   .text   ascii   HashAlgorithm
274 0x00003527 0x00405127 11  12   .text   ascii   ComputeHash
275 0x00003533 0x00405133 9   10   .text   ascii   TripleDES
276 0x0000353d 0x0040513d 7   8    .text   ascii   set_Key
277 0x00003545 0x00405145 18  19   .text   ascii   SymmetricAlgorithm
278 0x00003558 0x00405158 10  11   .text   ascii   CipherMode
279 0x00003563 0x00405163 8   9    .text   ascii   set_Mode
280 0x0000356c 0x0040516c 11  12   .text   ascii   PaddingMode
281 0x00003578 0x00405178 11  12   .text   ascii   set_Padding
282 0x00003584 0x00405184 7   8    .text   ascii   Convert
283 0x0000358c 0x0040518c 16  17   .text   ascii   FromBase64String
284 0x0000359d 0x0040519d 15  16   .text   ascii   CreateDecryptor
285 0x000035ad 0x004051ad 19  20   .text   ascii   TransformFinalBlock
286 0x000035c1 0x004051c1 5   6    .text   ascii   Clear
287 0x000035c7 0x004051c7 9   10   .text   ascii   GetString
288 0x000035d1 0x004051d1 11  12   .text   ascii   Interaction
289 0x000035dd 0x004051dd 12  13   .text   ascii   CreateObject
290 0x000035ea 0x004051ea 7   8    .text   ascii   Boolean
291 0x000035f2 0x004051f2 14  15   .text   ascii   NewLateBinding
292 0x00003601 0x00405201 8   9    .text   ascii   LateCall
293 0x0000360a 0x0040520a 11  12   .text   ascii   Conversions
294 0x00003616 0x00405216 10  11   .text   ascii   ChangeType
295 0x00003621 0x00405221 18  19   .text   ascii   CreateProjectError
296 0x00003634 0x00405234 9   10   .text   ascii   System.IO
297 0x0000363e 0x0040523e 13  14   .text   ascii   DirectoryInfo
298 0x0000364c 0x0040524c 10  11   .text   ascii   FileStream
299 0x00003657 0x00405257 14  15   .text   ascii   ServerComputer
300 0x00003666 0x00405266 8   9    .text   ascii   get_Name
301 0x0000366f 0x0040526f 4   5    .text   ascii   File
302 0x00003674 0x00405274 6   7    .text   ascii   Exists
303 0x0000367b 0x0040527b 15  16   .text   ascii   ConnectionState
304 0x0000368b 0x0040528b 9   10   .text   ascii   get_State
305 0x00003695 0x00405295 4   5    .text   ascii   Open
306 0x0000369a 0x0040529a 13  14   .text   ascii   ExecuteScalar
307 0x000036a8 0x004052a8 8   9    .text   ascii   FileMode
308 0x000036b1 0x004052b1 10  11   .text   ascii   FileAccess
309 0x000036bc 0x004052bc 5   6    .text   ascii   Write
310 0x000036c2 0x004052c2 5   6    .text   ascii   Flush
311 0x000036c8 0x004052c8 6   7    .text   ascii   Stream
312 0x000036cf 0x004052cf 5   6    .text   ascii   Close
313 0x000036d5 0x004052d5 32  33   .text   ascii   Microsoft.VisualBasic.MyServices
314 0x000036f6 0x004052f6 13  14   .text   ascii   RegistryProxy
315 0x00003704 0x00405304 12  13   .text   ascii   get_Registry
316 0x00003711 0x00405311 8   9    .text   ascii   SetValue
317 0x0000371a 0x0040531a 10  11   .text   ascii   get_Exists
318 0x00003725 0x00405325 5   6    .text   ascii   Clock
319 0x0000372b 0x0040532b 9   10   .text   ascii   get_Clock
320 0x00003735 0x00405335 8   9    .text   ascii   DateTime
321 0x0000373e 0x0040533e 13  14   .text   ascii   get_LocalTime
322 0x0000374c 0x0040534c 8   9    .text   ascii   Navigate
323 0x00003755 0x00405355 5   6    .text   ascii   Start
324 0x0000375b 0x0040535b 6   7    .text   ascii   Create
325 0x00003762 0x00405362 10  11   .text   ascii   FileSystem
326 0x0000376d 0x0040536d 13  14   .text   ascii   FileAttribute
327 0x0000377b 0x0040537b 7   8    .text   ascii   SetAttr
328 0x00003783 0x00405383 6   7    .text   ascii   EndApp
329 0x0000378a 0x0040538a 8   9    .text   ascii   get_Text
330 0x00003793 0x00405393 8   9    .text   ascii   ToDouble
331 0x0000379c 0x0040539c 9   10   .text   ascii   Operators
332 0x000037a6 0x004053a6 13  14   .text   ascii   CompareString
333 0x000037b4 0x004053b4 11  12   .text   ascii   AppWinStyle
334 0x000037c0 0x004053c0 5   6    .text   ascii   Shell
335 0x000037c6 0x004053c6 26  27   .text   ascii   DesignerGeneratedAttribute
336 0x000037e1 0x004053e1 32  33   .text   ascii   AccessedThroughPropertyAttribute
337 0x00003802 0x00405402 28  29   .text   ascii   DebuggerNonUserCodeAttribute
338 0x0000381f 0x0040541f 15  16   .text   ascii   ReferenceEquals
339 0x0000382f 0x0040542f 8   9    .text   ascii   Assembly
340 0x00003838 0x00405438 12  13   .text   ascii   get_Assembly
341 0x00003845 0x00405445 12  13   .text   ascii   SettingsBase
342 0x00003852 0x00405452 12  13   .text   ascii   Synchronized
343 0x0000385f 0x0040545f 24  25   .text   ascii   get_SaveMySettingsOnExit
344 0x00003878 0x00405478 4   5    .text   ascii   Save
345 0x0000387d 0x0040547d 17  18   .text   ascii   ObjectFlowControl
346 0x0000388f 0x0040548f 27  28   .text   ascii   CheckForSyncLockOnValueType
347 0x000038ab 0x004054ab 16  17   .text   ascii   System.Threading
348 0x000038bc 0x004054bc 7   8    .text   ascii   Monitor
349 0x000038c4 0x004054c4 5   6    .text   ascii   Enter
350 0x000038ca 0x004054ca 20  21   .text   ascii   ShutdownEventHandler
351 0x000038df 0x004054df 12  13   .text   ascii   add_Shutdown
352 0x000038ec 0x004054ec 4   5    .text   ascii   Exit
353 0x000038f1 0x004054f1 22  23   .text   ascii   Window.Form1.resources
354 0x00003908 0x00405508 26  27   .text   ascii   Window.Resources.resources
355 0x00003923 0x00405523 19  20   .text   ascii   DebuggableAttribute
356 0x00003937 0x00405537 14  15   .text   ascii   DebuggingModes
357 0x00003946 0x00405546 31  32   .text   ascii   CompilationRelaxationsAttribute
358 0x00003966 0x00405566 29  30   .text   ascii   RuntimeCompatibilityAttribute
359 0x00003984 0x00405584 28  29   .text   ascii   AssemblyFileVersionAttribute
360 0x000039a1 0x004055a1 13  14   .text   ascii   GuidAttribute
361 0x000039af 0x004055af 26  27   .text   ascii   AssemblyTrademarkAttribute
362 0x000039ca 0x004055ca 26  27   .text   ascii   AssemblyCopyrightAttribute
