[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x0000008d 0x0000008d 4   5            ascii   \Dx7
2    0x000000b9 0x000000b9 7   8            ascii   \Ex \Dx
3    0x000000d5 0x000000d5 7   8            ascii   \DxRich
4    0x000001e8 0x000001e8 5   6            ascii   .text
5    0x0000020f 0x0000020f 7   8            ascii   `.rdata
6    0x00000237 0x00000237 6   7            ascii   @.data
7    0x00000260 0x00000260 5   6            ascii   .rsrc
8    0x00000287 0x00000287 7   8            ascii   @.reloc
30   0x00000e7e 0x10001a7e 7   8    .text   ascii   t9SSSSj
31   0x00000f05 0x10001b05 4   5    .text   ascii   Y_^[
32   0x000011c3 0x10001dc3 4   5    .text   ascii   \fSVW
33   0x0000127b 0x10001e7b 4   6    .text   utf8    \b3\vM
34   0x00001288 0x10001e88 4   5    .text   ascii   Y_^[
35   0x000012a6 0x10001ea6 7   8    .text   ascii   t<SSSSj
36   0x0000132d 0x10001f2d 4   5    .text   ascii   Y_^[
37   0x000014c7 0x100020c7 4   5    .text   ascii   SVW3
38   0x00001600 0x10002200 5   6    .text   ascii   ;~\bs\a
39   0x0000171d 0x1000231d 5   6    .text   ascii   ;^\bs\a
40   0x00001763 0x10002363 5   6    .text   ascii   ~\f;t>
41   0x00001826 0x10002426 4   7    .text   utf8    ]Ë\f͔ blocks=Basic Latin,Latin-1 Supplement,Combining Diacritical Marks
42   0x000018ba 0x100024ba 4   6    .text   utf8    W3\rI
43   0x000018d9 0x100024d9 5   6    .text   ascii   8;V\bw
44   0x00001954 0x10002554 5   6    .text   ascii   ;^\bs\a
45   0x000019f3 0x100025f3 5   6    .text   ascii   ;~\bs\a
46   0x00001a10 0x10002610 4   5    .text   ascii   }\b+]
47   0x00001a65 0x10002665 4   5    .text   ascii   \fSVW
48   0x00001a9d 0x1000269d 4   6    .text   utf8    ]À}\b blocks=Basic Latin,Latin-1 Supplement
49   0x00001aaa 0x100026aa 4   5    .text   ascii   =t\rP
50   0x00001bd4 0x100027d4 5   6    .text   ascii   ;^\bs\a
51   0x00001bf7 0x100027f7 5   6    .text   ascii   ;E\fu)
52   0x00001c20 0x10002820 4   5    .text   ascii   ^[Y]
53   0x00001c57 0x10002857 9   11   .text   utf8    ^[Y]ËE\bWP blocks=Basic Latin,Latin-1 Supplement
54   0x00001c6a 0x1000286a 7   9    .text   utf8    \b^[Y]ËM blocks=Basic Latin,Latin-1 Supplement
55   0x00001c81 0x10002881 8   10   .text   utf8    \b^[Y]Ð9( blocks=Basic Latin,Latin-1 Supplement
56   0x00001cec 0x100028ec 6   7    .text   ascii   9A\fs\V
57   0x00001cf8 0x100028f8 5   6    .text   ascii   9F\fr?
58   0x00001d0c 0x1000290c 5   6    .text   ascii   F\bQPj
59   0x00001d4a 0x1000294a 4   5    .text   ascii   F\f^3
60   0x00001dda 0x100029da 4   5    .text   ascii   SVW3
61   0x00001f0d 0x10002b0d 4   5    .text   ascii   Wj\nQ
62   0x00001ffd 0x10002bfd 5   7    .text   utf8    _^Ë@\f blocks=Basic Latin,Latin-1 Supplement
63   0x00002102 0x10002d02 4   6    .text   utf8    \a_ø\r blocks=Basic Latin,Latin-1 Supplement
64   0x0000210c 0x10002d0c 4   6    .text   utf8    \a_ø\f blocks=Basic Latin,Latin-1 Supplement
65   0x00002116 0x10002d16 4   6    .text   utf8    \a_ø\n blocks=Basic Latin,Latin-1 Supplement
66   0x00002120 0x10002d20 4   6    .text   utf8    \a_ø\v blocks=Basic Latin,Latin-1 Supplement
67   0x0000212a 0x10002d2a 4   6    .text   utf8    \a_ø\b blocks=Basic Latin,Latin-1 Supplement
68   0x00002151 0x10002d51 5   7    .text   utf8    \a^_ÍI blocks=Basic Latin,Latin-1 Supplement
69   0x00002186 0x10002d86 8   9    .text   ascii   \n\n\n\n\n\n\n\n
70   0x0000218f 0x10002d8f 84  85   .text   ascii   \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n
71   0x000021eb 0x10002deb 27  28   .text   ascii   \a\a\n\n\n\n\n\n\b\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\t
72   0x00002213 0x10002e13 4   5    .text   ascii   QSVW
73   0x0000222c 0x10002e2c 5   6    .text   ascii   u\t_^3
74   0x00002293 0x10002e93 5   6    .text   ascii   9S\fvv
75   0x000022a0 0x10002ea0 4   6    .text   utf8    3ҋK\b blocks=Basic Latin,Cyrillic
76   0x000022b1 0x10002eb1 6   7    .text   ascii   9F(rC;
77   0x00002306 0x10002f06 7   8    .text   ascii   F(G;{\fr
78   0x0000237d 0x10002f7d 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
79   0x000023cb 0x10002fcb 5   6    .text   ascii   ;E\bu\a
80   0x000023e5 0x10002fe5 11  12   .text   ascii   jXjWjVjUjTV
81   0x0000243e 0x1000303e 4   5    .text   ascii   Lh0_
82   0x000024d1 0x100030d1 4   5    .text   ascii   F\b9F
83   0x00002578 0x10003178 4   5    .text   ascii   \n_^]
84   0x00002590 0x10003190 4   6    .text   utf8    \bH3ۃ blocks=Basic Latin,Arabic
85   0x00002597 0x10003197 5   7    .text   utf8    ~g3ɋ\t blocks=Basic Latin,Latin Extended-B
86   0x000025f0 0x100031f0 4   5    .text   ascii   _^[]
87   0x00002606 0x10003206 4   5    .text   ascii   u\rPW
88   0x00002622 0x10003222 4   5    .text   ascii   _^[]
89   0x00002661 0x10003261 4   5    .text   ascii   \v@WP
90   0x00002673 0x10003273 5   6    .text   ascii   F<RPW
91   0x000026d8 0x100032d8 11  12   .text   ascii   jfjdjejcj_Q
92   0x00002749 0x10003349 4   5    .text   ascii   \vj\nP
93   0x00002863 0x10003463 4   5    .text   ascii   E\bW3
94   0x00002985 0x10003585 7   8    .text   ascii   jdjejcj
95   0x000029db 0x100035db 7   8    .text   ascii   jdjejcj
96   0x00002bba 0x100037ba 5   7    .text   utf8    ؋s\fWu blocks=Arabic,Basic Latin
97   0x00002be2 0x100037e2 11  12   .text   ascii   jfjdjejcj_Q
98   0x00002c10 0x10003810 7   9    .text   utf8    \f_^[]ËC blocks=Basic Latin,Latin-1 Supplement
99   0x00002c47 0x10003847 6   7    .text   ascii   9F\fr;3
100  0x00002c95 0x10003895 5   6    .text   ascii   F\f^[]
101  0x00002d3d 0x1000393d 5   6    .text   ascii   t_hd^
102  0x00002db0 0x100039b0 5   6    .text   ascii   t\hX^
103  0x00002ecd 0x10003acd 5   7    .text   utf8    3ɍQ'3 blocks=Basic Latin,Latin Extended-B
104  0x00002ee7 0x10003ae7 4   5    .text   ascii   t\bHy
105  0x00002eee 0x10003aee 5   7    .text   utf8    ^]ËU\b blocks=Basic Latin,Latin-1 Supplement
106  0x00002f0e 0x10003b0e 5   7    .text   utf8    Nx@3ҁ blocks=Basic Latin,Cyrillic
107  0x00002f29 0x10003b29 4   5    .text   ascii   E\b;H
108  0x00002f36 0x10003b36 4   5    .text   ascii   ;P u
109  0x00002f4d 0x10003b4d 4   6    .text   utf8    3Ny\v
110  0x00003027 0x10003c27 5   6    .text   ascii   E\fSV3
111  0x000030ff 0x10003cff 4   5    .text   ascii   Q\b@P
112  0x0000312d 0x10003d2d 4   5    .text   ascii   9\arI
113  0x000031b5 0x10003db5 4   5    .text   ascii   E\bVW
114  0x00003272 0x10003e72 4   6    .text   utf8    ؋E\bj blocks=Arabic,Basic Latin
115  0x000032af 0x10003eaf 4   6    .text   utf8    ̋@\f3 blocks=Combining Diacritical Marks,Basic Latin
116  0x00003364 0x10003f64 4   6    .text   utf8    uQ2۸ blocks=Basic Latin,Arabic
117  0x00003379 0x10003f79 4   5    .text   ascii   U\b8Z
118  0x0000337e 0x10003f7e 4   6    .text   utf8    t72۸ blocks=Basic Latin,Arabic
119  0x0000339f 0x10003f9f 4   5    .text   ascii   E\b8X
120  0x000033a4 0x10003fa4 5   6    .text   ascii   u\a_^3
121  0x000033d7 0x10003fd7 4   5    .text   ascii   E\bSV
122  0x00003490 0x10004090 7   8    .text   ascii   ;u\bt.@;
123  0x000034a7 0x100040a7 4   5    .text   ascii   t\a@;
124  0x0000350d 0x1000410d 19  20   .text   ascii   j^j]j[jXjWjVjUjTjJh
125  0x00003524 0x10004124 7   8    .text   ascii   jhjgj_j
126  0x0000355f 0x1000415f 4   6    .text   utf8    ̋@\fV blocks=Combining Diacritical Marks,Basic Latin
127  0x00003569 0x10004169 5   6    .text   ascii   \bNWxM
128  0x00003585 0x10004185 19  20   .text   ascii   j^j]j[jXjWjVjUjTjJh
129  0x0000359c 0x1000419c 7   8    .text   ascii   jhjgj_j
130  0x000035a4 0x100041a4 5   6    .text   ascii   j`j|P
131  0x000035da 0x100041da 4   6    .text   utf8    }\f3۾ blocks=Basic Latin,Arabic
132  0x00003664 0x10004264 14  15   .text   ascii   j^j]j[jXjWjVjU
133  0x00003673 0x10004273 7   8    .text   ascii   }\bjTjJh
134  0x0000367e 0x1000427e 7   8    .text   ascii   jhjgj_j
135  0x00003686 0x10004286 5   6    .text   ascii   j`j|j
136  0x000036d1 0x100042d1 19  20   .text   ascii   j^j]j[jXjWjVjUjTjJh
137  0x000036e8 0x100042e8 7   8    .text   ascii   jhjgj_j
138  0x000036f0 0x100042f0 4   5    .text   ascii   j`j|
139  0x0000372f 0x1000432f 19  20   .text   ascii   j^j]j[jXjWjVjUjTjJh
140  0x00003746 0x10004346 7   8    .text   ascii   jhjgj_j
141  0x0000374e 0x1000434e 4   5    .text   ascii   j`j|
142  0x00003805 0x10004405 5   6    .text   ascii   j=j>j
143  0x0000380b 0x1000440b 5   6    .text   ascii   jqjrj
144  0x00003811 0x10004411 4   5    .text   ascii   j!j"
145  0x0000387d 0x1000447d 5   6    .text   ascii   j=j>j
146  0x00003883 0x10004483 5   6    .text   ascii   jqjrj
147  0x00003889 0x10004489 4   5    .text   ascii   j!j"
148  0x00003963 0x10004563 4   5    .text   ascii   QSVW
149  0x0000398e 0x1000458e 4   5    .text   ascii   U\f9Q
150  0x000039ba 0x100045ba 5   6    .text   ascii   9{\fv$
151  0x000039e6 0x100045e6 5   7    .text   utf8    uȋE\f9 blocks=Basic Latin,Latin Extended-B
152  0x000039f4 0x100045f4 5   7    .text   utf8    F\f3ҋH blocks=Basic Latin,Cyrillic
153  0x00003b16 0x10004716 8   9    .text   ascii   t<Ht&Ht\b
154  0x00003b2b 0x1000472b 13  14   .text   ascii   j[jXjWjVjUjTQ
155  0x00003b46 0x10004746 5   6    .text   ascii   j^j]Q
156  0x00003b66 0x10004766 17  18   .text   ascii   jdjhjejsjgjcj_jyj
157  0x00003b78 0x10004778 9   10   .text   ascii   joj\fj\aj\eh
158  0x00003b8b 0x1000478b 5   6    .text   ascii   jJj\bh
159  0x00003bb2 0x100047b2 7   8    .text   ascii   jmjGjHj
160  0x00003bdc 0x100047dc 15  16   .text   ascii   j#j$jjjIj!j j&j
161  0x00003bec 0x100047ec 11  12   .text   ascii   jxj"j{jajbh
162  0x00003bfb 0x100047fb 9   10   .text   ascii   j`jnjBj\nj
163  0x00003c10 0x10004810 7   8    .text   ascii   j\vjRj|j
164  0x00003d1f 0x1000491f 19  20   .text   ascii   j^j]j[jXjWjVjUjTjJh
165  0x00003d36 0x10004936 7   8    .text   ascii   jhjgj_j
166  0x00003d3e 0x1000493e 5   6    .text   ascii   j`j|j
167  0x00003dcf 0x100049cf 4   5    .text   ascii   ^_[]
168  0x00003dd9 0x100049d9 5   6    .text   ascii   j!j"V
169  0x00003e10 0x10004a10 4   5    .text   ascii   ^_[]
170  0x00003e50 0x10004a50 7   8    .text   ascii   FT9FPrB
171  0x00003e66 0x10004a66 5   6    .text   ascii   FLQPj
172  0x00003eb2 0x10004ab2 4   5    .text   ascii   C;_ 
173  0x00003f32 0x10004b32 4   5    .text   ascii   Q\b@P
174  0x00004010 0x10004c10 5   6    .text   ascii   VWht_
175  0x000042b7 0x10004eb7 6   8    .text   utf8    ^]ËE\bP blocks=Basic Latin,Latin-1 Supplement
176  0x000042cf 0x10004ecf 4   6    .text   utf8    ̋H\fW blocks=Combining Diacritical Marks,Basic Latin
177  0x000042dc 0x10004edc 4   5    .text   ascii   HxQ3
178  0x000042ee 0x10004eee 4   5    .text   ascii   u\b95
179  0x000042f6 0x10004ef6 4   5    .text   ascii   t\fHy
180  0x00004302 0x10004f02 5   8    .text   utf8    _ËQ\f3 blocks=Basic Latin,Latin-1 Supplement
181  0x0000430e 0x10004f0e 7   8    .text   ascii   I\b99t\v@
182  0x000043c5 0x10004fc5 4   5    .text   ascii   ]\fVW
183  0x0000443c 0x1000503c 5   6    .text   ascii   \b_^[]
184  0x0000445e 0x1000505e 4   5    .text   ascii   W\f_^
185  0x000044fd 0x100050fd 4   5    .text   ascii   G\f_^
186  0x0000454d 0x1000514d 6   8    .text   utf8    []Ë]\b3 blocks=Basic Latin,Latin-1 Supplement
187  0x00004571 0x10005171 4   5    .text   ascii   A4[]
188  0x000045d0 0x100051d0 5   7    .text   utf8    []ËI\b blocks=Basic Latin,Latin-1 Supplement
189  0x00004607 0x10005207 4   5    .text   ascii   u.9F
190  0x0000462b 0x1000522b 4   5    .text   ascii   W\f_^
191  0x00004681 0x10005281 4   5    .text   ascii   A4[]
192  0x00004739 0x10005339 5   7    .text   utf8    ^]ËI\b blocks=Basic Latin,Latin-1 Supplement
193  0x0000476a 0x1000536a 4   5    .text   ascii   U\bWR
194  0x00004775 0x10005375 5   6    .text   ascii   \b[_^]
195  0x00004782 0x10005382 5   6    .text   ascii   j{j~h
196  0x000047b7 0x100053b7 4   5    .text   ascii   [_^]
197  0x000047e8 0x100053e8 5   7    .text   utf8    [_^]Ã blocks=Basic Latin,Latin-1 Supplement
198  0x00004808 0x10005408 4   5    .text   ascii   [_^]
199  0x00004839 0x10005439 4   5    .text   ascii   [_^]
200  0x00004888 0x10005488 5   7    .text   utf8    [_^]Ã blocks=Basic Latin,Latin-1 Supplement
201  0x00004890 0x10005490 4   5    .text   ascii   u"9_
202  0x000048af 0x100054af 4   5    .text   ascii   [_^]
203  0x000048b6 0x100054b6 4   5    .text   ascii   u,9_
204  0x0000491d 0x1000551d 8   10   .text   utf8    [_^]ËM\bQ blocks=Basic Latin,Latin-1 Supplement
205  0x00004973 0x10005573 4   5    .text   ascii   M\bWQ
206  0x0000497e 0x1000557e 5   7    .text   utf8    \b_^]Ã blocks=Basic Latin,Latin-1 Supplement
207  0x00004a32 0x10005632 7   9    .text   utf8    ^]Ëu\bSV blocks=Basic Latin,Latin-1 Supplement
208  0x00004a55 0x10005655 7   9    .text   utf8    ^]ËE\bWP blocks=Basic Latin,Latin-1 Supplement
209  0x00004a64 0x10005664 4   5    .text   ascii   \b_^]
210  0x00004b1e 0x1000571e 4   6    .text   utf8    ]ËP\b blocks=Basic Latin,Latin-1 Supplement
211  0x00004b57 0x10005757 4   5    .text   ascii   \b_^[
212  0x00004b7c 0x1000577c 4   5    .text   ascii   O\f_^
213  0x00004bf9 0x100057f9 4   5    .text   ascii   @,PW
214  0x00004c1b 0x1000581b 5   6    .text   ascii   E\v_^[
215  0x00004c27 0x10005827 4   5    .text   ascii   u\n9s
216  0x00004d21 0x10005921 4   5    .text   ascii    [VQ
217  0x00004d29 0x10005929 7   9    .text   utf8    \b_^]Ã~P blocks=Basic Latin,Latin-1 Supplement
218  0x00004d72 0x10005972 4   6    .text   utf8    ҋE\f@ blocks=Cyrillic,Basic Latin
219  0x00004d7b 0x1000597b 6   7    .text   ascii   E\f;FPr
220  0x00004dd7 0x100059d7 6   8    .text   utf8    \b_^]þX blocks=Basic Latin,Latin-1 Supplement
221  0x00004ee2 0x10005ae2 5   6    .text   ascii   j{j~h
222  0x00004f06 0x10005b06 4   5    .text   ascii   \b_^[
223  0x00004fc9 0x10005bc9 4   5    .text   ascii   O\b;A
224  0x00005058 0x10005c58 16  17   .text   ascii   \vj\njfjdjhjejgjcj
225  0x0000506b 0x10005c6b 5   6    .text   ascii   j!j"Q
226  0x0000508c 0x10005c8c 4   5    .text   ascii   ;B\fr
227  0x00005107 0x10005d07 8   9    .text   ascii   j\njfjdjh
228  0x00005111 0x10005d11 11  12   .text   ascii   jejgjcj=j>j
229  0x0000511d 0x10005d1d 5   6    .text   ascii   jrjqj
230  0x00005123 0x10005d23 5   6    .text   ascii   j!j"P
231  0x00005144 0x10005d44 4   5    .text   ascii   ;A\fr
232  0x00005184 0x10005d84 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
233  0x000051a4 0x10005da4 5   6    .text   ascii   jyj\fj
234  0x000051ac 0x10005dac 5   6    .text   ascii   j\rjzj
235  0x000051b6 0x10005db6 11  12   .text   ascii   j#j$jjj j&j
236  0x0000535b 0x10005f5b 5   6    .text   ascii   j!j"j
237  0x00005440 0x10006040 7   8    .text   ascii   jyj\fj\ej
238  0x00005448 0x10006048 5   6    .text   ascii   j\rjzh
239  0x00005457 0x10006057 11  12   .text   ascii   j#j$jjj j&j
240  0x0000561d 0x1000621d 5   6    .text   ascii   j!j"j
241  0x000057aa 0x100063aa 7   8    .text   ascii   j*j+j8h
242  0x000057b5 0x100063b5 5   6    .text   ascii   j(j2h
243  0x0000587c 0x1000647c 5   6    .text   ascii   j*j+h
244  0x0000588c 0x1000648c 5   6    .text   ascii   j(j2h
245  0x00005895 0x10006495 5   6    .text   ascii   j9j'j
246  0x00005971 0x10006571 6   7    .text   ascii   9Z,t\tW
247  0x000059ad 0x100065ad 15  16   .text   ascii   jCjtjFjGjIjBjRj
248  0x00005ab8 0x100066b8 7   8    .text   ascii   jOjNjKj
249  0x00005ba5 0x100067a5 4   6    .text   utf8    ǉt$$ blocks=Latin Extended-B,Basic Latin
250  0x00005c80 0x10006880 4   5    .text   ascii   D$$3
251  0x00005c9a 0x1000689a 4   5    .text   ascii   \$ 3
252  0x00005cb9 0x100068b9 5   6    .text   ascii   t ;D$
253  0x00005cc1 0x100068c1 5   6    .text   ascii   ;D$$t
254  0x00005ce8 0x100068e8 4   6    .text   utf8    rƋu\b blocks=Basic Latin,Latin Extended-B
255  0x00005eb5 0x10006ab5 4   6    .text   utf8    ]ËV\f blocks=Basic Latin,Latin-1 Supplement
256  0x00005ece 0x10006ace 5   6    .text   ascii   jqjrj
257  0x00005ee0 0x10006ae0 4   5    .text   ascii   t4jr
258  0x00005f1b 0x10006b1b 5   6    .text   ascii   j=j>j
259  0x00006070 0x10006c70 13  14   .text   ascii   jfjdjhjejgjcj
260  0x00006083 0x10006c83 7   8    .text   ascii   jajbj`j
261  0x000060ca 0x10006cca 4   5    .text   ascii   L$$u
262  0x0000618d 0x10006d8d 5   7    .text   utf8    ^]ËE\b blocks=Basic Latin,Latin-1 Supplement
263  0x0000625c 0x10006e5c 4   6    .text   utf8    ]ËI\b blocks=Basic Latin,Latin-1 Supplement
264  0x00006327 0x10006f27 13  14   .text   ascii   jfjhjgjdjejcj
265  0x00006352 0x10006f52 4   5    .text   ascii   jfjh
266  0x000063a6 0x10006fa6 4   5    .text   ascii   u49K
267  0x000063cd 0x10006fcd 4   5    .text   ascii   W\f_^
268  0x000063df 0x10006fdf 4   5    .text   ascii   u-9K
269  0x00006413 0x10007013 13  14   .text   ascii   jfjdjhjejgjcj
270  0x00006421 0x10007021 9   10   .text   ascii   jajbj`j\nj
271  0x0000647a 0x1000707a 4   5    .text   ascii   \b_^[
272  0x00006513 0x10007113 5   7    .text   utf8    ]Ã;\au blocks=Basic Latin,Latin-1 Supplement
273  0x0000655f 0x1000715f 4   5    .text   ascii   O\f_^
274  0x000065b4 0x100071b4 5   6    .text   ascii   9~@v9
275  0x000065d8 0x100071d8 10  11   .text   ascii   <\a\vt\bG;~@r
276  0x0000660a 0x1000720a 5   7    .text   utf8    []ËE\b blocks=Basic Latin,Latin-1 Supplement
277  0x00006671 0x10007271 16  17   .text   ascii   jfjdjhjejgjcjajb
278  0x000066a0 0x100072a0 4   5    .text   ascii   j_Sj
279  0x000066b8 0x100072b8 13  14   .text   ascii   jfjdjhjejgjcj
280  0x000066c6 0x100072c6 7   8    .text   ascii   jajbj\nj
281  0x000066fe 0x100072fe 6   8    .text   utf8    ]ËM\bWQ blocks=Basic Latin,Latin-1 Supplement
282  0x0000670c 0x1000730c 4   5    .text   ascii   \b_^[
283  0x00006766 0x10007366 4   5    .text   ascii   u\n9_
284  0x000067a9 0x100073a9 4   5    .text   ascii   `toV
285  0x00006819 0x10007419 4   6    .text   utf8    2ۋ~\f blocks=Basic Latin,Arabic
286  0x00006857 0x10007457 4   5    .text   ascii   V\f_^
287  0x00006919 0x10007519 5   7    .text   utf8    ^]ËI\b blocks=Basic Latin,Latin-1 Supplement
288  0x0000694b 0x1000754b 4   5    .text   ascii   U\bWR
289  0x00006956 0x10007556 6   8    .text   utf8    \b[_^]Ã blocks=Basic Latin,Latin-1 Supplement
290  0x00006981 0x10007581 5   7    .text   utf8    [_^]Ã blocks=Basic Latin,Latin-1 Supplement
291  0x000069b5 0x100075b5 5   7    .text   utf8    ^]Ëu\b blocks=Basic Latin,Latin-1 Supplement
292  0x00006a16 0x10007616 4   5    .text   ascii   [_^]
293  0x00006a8a 0x1000768a 5   6    .text   ascii   jhjgS
294  0x00006ad7 0x100076d7 4   5    .text   ascii   V\f_^
295  0x00006aed 0x100076ed 7   8    .text   ascii   jdjejcj
296  0x00006b0a 0x1000770a 5   6    .text   ascii   u\bj_j
297  0x00006b5e 0x1000775e 4   5    .text   ascii   N\f_^
298  0x00006b6f 0x1000776f 13  14   .text   ascii   jdjejcjajbj`S
299  0x00006b9f 0x1000779f 5   6    .text   ascii   jhjgj
300  0x00006ba5 0x100077a5 11  12   .text   ascii   jajfjbj`j\nj
301  0x00006be1 0x100077e1 6   8    .text   utf8    ]ËE\bWP blocks=Basic Latin,Latin-1 Supplement
302  0x00006bef 0x100077ef 4   5    .text   ascii   \b_^[
303  0x00006bf5 0x100077f5 5   7    .text   utf8    ]Ëu\bV blocks=Basic Latin,Latin-1 Supplement
304  0x00006c90 0x10007890 5   6    .text   ascii   jgjhj
305  0x00006cf8 0x100078f8 13  14   .text   ascii   jfjdjejcjaj`j
306  0x00006d19 0x10007919 11  12   .text   ascii   jdjejcj_jfj
307  0x00006d38 0x10007938 5   6    .text   ascii   jhjgj
308  0x00006d3e 0x1000793e 9   10   .text   ascii   jajbj`j\nj
309  0x00006d78 0x10007978 6   8    .text   utf8    ]ËM\bWQ blocks=Basic Latin,Latin-1 Supplement
310  0x00006d86 0x10007986 4   5    .text   ascii   \b[_^
311  0x00006d93 0x10007993 7   8    .text   ascii   jdjejcj
312  0x00006df4 0x100079f4 4   6    .text   utf8    F\f3Ƀ blocks=Basic Latin,Latin Extended-B
313  0x00006dfb 0x100079fb 5   6    .text   ascii   9H\fv"
314  0x00006e1d 0x10007a1d 4   5    .text   ascii   ;H\fr
315  0x00006ec1 0x10007ac1 5   6    .text   ascii   jhjgj
316  0x00006f2a 0x10007b2a 4   5    .text   ascii   \b_^[
317  0x00006f32 0x10007b32 19  20   .text   ascii   jfjdjhjejgjcjajbj`S
318  0x00006fe1 0x10007be1 4   6    .text   utf8    ]ËN\f blocks=Basic Latin,Latin-1 Supplement
319  0x00006ffc 0x10007bfc 9   10   .text   ascii   jajbj`j\nj
320  0x0000703d 0x10007c3d 11  12   .text   ascii   jfjdjejcj_j
321  0x00007072 0x10007c72 4   5    .text   ascii   U\bWR
322  0x0000707d 0x10007c7d 4   5    .text   ascii   \b_^[
323  0x00007133 0x10007d33 4   5    .text   ascii   U\bWR
324  0x0000713e 0x10007d3e 6   8    .text   utf8    \b_^[]Ã blocks=Basic Latin,Latin-1 Supplement
325  0x0000714f 0x10007d4f 4   5    .text   ascii   u\bjr
326  0x00007188 0x10007d88 4   5    .text   ascii   u\bjr
327  0x000071ea 0x10007dea 4   5    .text   ascii   ^\fjr
328  0x00007269 0x10007e69 4   5    .text   ascii   u\bjr
329  0x000072f4 0x10007ef4 7   8    .text   ascii   jsjtjmj
330  0x0000733d 0x10007f3d 4   5    .text   ascii   N\f_^
331  0x0000735b 0x10007f5b 4   5    .text   ascii   U\bWR
332  0x00007366 0x10007f66 6   8    .text   utf8    \b_^[]Ã blocks=Basic Latin,Latin-1 Supplement
333  0x00007396 0x10007f96 5   7    .text   utf8    []ËE\b blocks=Basic Latin,Latin-1 Supplement
334  0x00007401 0x10008001 16  17   .text   ascii   jhjgjfjdjejcj_j`
335  0x0000743d 0x1000803d 4   5    .text   ascii   X4^2
336  0x0000744c 0x1000804c 17  18   .text   ascii   jhjgjfjdjejcj_j`j
337  0x000074b0 0x100080b0 4   5    .text   ascii   N\f_^
338  0x000074bc 0x100080bc 4   6    .text   utf8    ]ËV\f blocks=Basic Latin,Latin-1 Supplement
339  0x000074d2 0x100080d2 6   8    .text   utf8    ]ËE\bWP blocks=Basic Latin,Latin-1 Supplement
340  0x000074e0 0x100080e0 4   5    .text   ascii   \b_^[
341  0x0000754b 0x1000814b 5   8    .text   utf8    u\bSV輬 blocks=Basic Latin,CJK Unified Ideographs
342  0x000075b9 0x100081b9 7   9    .text   utf8    ^]ËU\bPR blocks=Basic Latin,Latin-1 Supplement
