[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000e0 0x000000e0 4   5            ascii   Rich
2     0x000001e8 0x000001e8 5   6            ascii   .text
3     0x00000210 0x00000210 6   7            ascii   .rdata
4     0x00000237 0x00000237 6   7            ascii   @.data
5     0x00000260 0x00000260 5   6            ascii   .rsrc
6     0x00000287 0x00000287 7   8            ascii   @.reloc
33    0x00001405 0x10002005 4   5    .text   ascii   C\fRP
34    0x0000143b 0x1000203b 5   7    .text   utf8    []ËFl blocks=Basic Latin,Latin-1 Supplement
35    0x00001563 0x10002163 5   6    .text   ascii   Nl#N4
36    0x000015a1 0x100021a1 4   6    .text   utf8    N,+Ё blocks=Basic Latin,Cyrillic
37    0x000015d5 0x100021d5 5   6    .text   ascii   Vl+Vp
38    0x00001613 0x10002213 6   7    .text   ascii   Vlf+Vd
39    0x0000161a 0x1000221a 4   5    .text   ascii   Fxf+
40    0x000016e3 0x100022e3 6   8    .text   utf8    A#ڋV@f blocks=Basic Latin,Arabic
41    0x00001770 0x10002370 4   5    .text   ascii   G\fRP
42    0x000017a6 0x100023a6 5   7    .text   utf8    []Ã~h blocks=Basic Latin,Latin-1 Supplement
43    0x00001818 0x10002418 5   7    .text   utf8    3\vVl+
44    0x000018bf 0x100024bf 4   5    .text   ascii   C\fRP
45    0x00001a05 0x10002605 4   5    .text   ascii   <SVW
46    0x00001a2a 0x1000262a 4   5    .text   ascii   +U\fN
47    0x00001a38 0x10002638 4   6    .text   utf8    ŰP( blocks=Basic Latin,Combining Diacritical Marks
48    0x00001a3e 0x1000263e 4   6    .text   utf8    MԋH, blocks=Basic Latin,Cyrillic Supplement
49    0x00001a44 0x10002644 4   6    .text   utf8    U܋P0 blocks=Basic Latin,Syriac
50    0x00001a4a 0x1000264a 4   6    .text   utf8    MȋH4 blocks=Basic Latin,Latin Extended-B
51    0x00001a56 0x10002656 4   6    .text   utf8    M؋HP blocks=Basic Latin,Arabic
52    0x00001b18 0x10002718 5   6    .text   ascii   E\ft*;
53    0x00001c1a 0x1000281a 4   6    .text   utf8    +M̉U blocks=Basic Latin,Combining Diacritical Marks
54    0x00001c56 0x10002856 8   9    .text   ascii   ;E\fst)E\f
55    0x00001c7d 0x1000287d 12  14   .text   utf8    ;E\fsM)E\f+ΊT1 blocks=Basic Latin,Greek and Coptic
56    0x00001c97 0x10002897 9   10   .text   ascii   I;E\fs2)E\f
57    0x00001cb3 0x100028b3 4   5    .text   ascii   ;E\fs
58    0x00001d03 0x10002903 4   6    .text   utf8    uߋE\f blocks=Basic Latin,NKo
59    0x00001d62 0x10002962 4   5    .text   ascii   sK;u
60    0x00001dc9 0x100029c9 6   8    .text   utf8    M\bH#؋E blocks=Basic Latin,Arabic
61    0x00001df3 0x100029f3 4   5    .text   ascii   x<_^
62    0x00001ef3 0x10002af3 5   6    .text   ascii   9_ u\n
63    0x00001f00 0x10002b00 7   8    .text   ascii   _(9_$u\a
64    0x00001f12 0x10002b12 4   5    .text   ascii   O Vh
65    0x00001f26 0x10002b26 4   5    .text   ascii   u\t^_
66    0x00001f46 0x10002b46 4   5    .text   ascii   G$VR
67    0x00001f92 0x10002b92 4   5    .text   ascii   u\n_^
68    0x00001fa0 0x10002ba0 4   5    .text   ascii   9F(u
69    0x00001fb6 0x10002bb6 4   5    .text   ascii   V(+{
70    0x00001fc6 0x10002bc6 4   5    .text   ascii   V4P+
71    0x00002001 0x10002c01 4   5    .text   ascii   E\bS+
72    0x0000202f 0x10002c2f 4   5    .text   ascii   N,^3
73    0x00002034 0x10002c34 5   7    .text   utf8    []ËF( blocks=Basic Latin,Latin-1 Supplement
74    0x0000203b 0x10002c3b 7   8    .text   ascii   ^09F0u\a
75    0x00002051 0x10002c51 6   8    .text   utf8    ˉN,_^3 blocks=Spacing Modifier Letters,Basic Latin
76    0x0000208c 0x10002c8c 4   5    .text   ascii   u\t9P
77    0x000021ff 0x10002dff 4   6    .text   utf8    vŋM\b blocks=Basic Latin,Latin Extended-A
78    0x000022ef 0x10002eef 5   7    .text   utf8     rދF  blocks=Basic Latin,Thaana
79    0x00002365 0x10002f65 4   6    .text   utf8    rދF  blocks=Basic Latin,Thaana
80    0x000023e4 0x10002fe4 4   6    .text   utf8    rދF  blocks=Basic Latin,Thaana
81    0x0000251f 0x1000311f 6   7    .text   ascii   N@;H s
82    0x000025d0 0x100031d0 6   7    .text   ascii   N@;H(s
83    0x000026f2 0x100032f2 4   7    .text   utf8     rދˋ blocks=Basic Latin,Thaana,Spacing Modifier Letters
84    0x00002845 0x10003445 4   7    .text   utf8     rދˋ blocks=Basic Latin,Thaana,Spacing Modifier Letters
85    0x00002869 0x10003469 5   7    .text   utf8    3ۉF@3 blocks=Basic Latin,Arabic
86    0x000028cf 0x100034cf 4   5    .text   ascii   \f)F@
87    0x00002954 0x10003554 7   8    .text   ascii   Nh;N\sR
88    0x00002985 0x10003585 4   6    .text   utf8    rދFh blocks=Basic Latin,Thaana
89    0x000029a8 0x100035a8 4   5    .text   ascii   ;N\r
90    0x000029c5 0x100035c5 4   5    .text   ascii   \fU`=
91    0x000029f1 0x100035f1 4   5    .text   ascii   FTPj
92    0x00002a42 0x10003642 5   6    .text   ascii   N`9Nh
93    0x00002a5b 0x1000365b 6   8    .text   utf8    NLH#Ë\f blocks=Basic Latin,Latin-1 Supplement
94    0x00002a9c 0x1000369c 4   6    .text   utf8    H#Ë\f blocks=Basic Latin,Latin-1 Supplement
95    0x00002c28 0x10003828 5   6    .text   ascii   F`9Fh
96    0x00002c8c 0x1000388c 4   5    .text   ascii   FTPR
97    0x00002cde 0x100038de 4   5    .text   ascii   TVpj
98    0x00002d98 0x10003998 6   9    .text   utf8    H#ËȋFL blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
99    0x00002e2e 0x10003a2e 4   7    .text   utf8    KȋFL blocks=Basic Latin,Latin Extended-B
100   0x00002f4d 0x10003b4d 7   9    .text   utf8    ;~HrދNH blocks=Basic Latin,Thaana
101   0x00002f85 0x10003b85 6   9    .text   utf8    H#ËȋFP blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
102   0x00003014 0x10003c14 4   7    .text   utf8    KȋFP blocks=Basic Latin,Latin Extended-B
103   0x000030fe 0x10003cfe 7   9    .text   utf8    ;~HrދNH blocks=Basic Latin,Thaana
104   0x00003138 0x10003d38 5   7    .text   utf8    vT+IE
105   0x0000313f 0x10003d3f 4   5    .text   ascii   ;F,v
106   0x00003163 0x10003d63 4   6    .text   utf8    +KN4
107   0x0000317e 0x10003d7e 4   6    .text   utf8    MԋN@ blocks=Basic Latin,Cyrillic Supplement
108   0x00003191 0x10003d91 4   6    .text   utf8    +ȋF@ blocks=Basic Latin,Latin Extended-B
109   0x00003197 0x10003d97 5   8    .text   utf8    MԉE܉E blocks=Basic Latin,Cyrillic Supplement,Syriac
110   0x00003241 0x10003e41 4   6    .text   utf8     rދE blocks=Basic Latin,Thaana
111   0x000033b4 0x10003fb4 6   7    .text   ascii   ~<u\n9M
112   0x00003412 0x10004012 5   7    .text   utf8    O\f+ˋF blocks=Basic Latin,Spacing Modifier Letters
113   0x0000347d 0x1000407d 4   5    .text   ascii   W,u\e
114   0x0000356a 0x1000416a 4   5    .text   ascii   F$QR
115   0x000035f6 0x100041f6 5   7    .text   utf8    DM܍LM blocks=Basic Latin,Syriac
116   0x000036f9 0x100042f9 4   6    .text   utf8    rڋE\b blocks=Basic Latin,Arabic
117   0x00003706 0x10004306 5   6    .text   ascii   tMHt'
118   0x00003796 0x10004396 4   5    .text   ascii   u\a=T
119   0x000037a2 0x100043a2 4   5    .text   ascii   u\v=P
120   0x00003806 0x10004406 4   7    .text   utf8    +ʋǋ} blocks=Basic Latin,IPA Extensions,Latin Extended-B
121   0x000038ef 0x100044ef 4   5    .text   ascii   ~\fBA
122   0x00003ada 0x100046da 4   6    .text   utf8    ɉu\b; blocks=Latin Extended-B,Basic Latin
123   0x00003d5e 0x1000495e 6   7    .text   ascii   9u\b|:S
124   0x00003d7a 0x1000497a 4   6    .text   utf8    3\rd$
125   0x00003d96 0x10004996 5   6    .text   ascii   F;u\b~
126   0x00003db7 0x100049b7 4   5    .text   ascii   E\bSW
127   0x00004138 0x10004d38 4   5    .text   ascii   H\bf\t
128   0x000046fb 0x100052fb 4   5    .text   ascii   \v~Vf
129   0x00004773 0x10005373 4   5    .text   ascii   \v~Vf
130   0x000047ed 0x100053ed 4   5    .text   ascii   \f~Vf
131   0x0000493e 0x1000553e 4   5    .text   ascii   \r~df
132   0x00004948 0x10005548 5   6    .text   ascii   H\bSf\t
133   0x000049b2 0x100055b2 4   5    .text   ascii   M\bf\t
134   0x00004a84 0x10005684 4   5    .text   ascii   \r~Rf
135   0x00004afb 0x100056fb 6   7    .text   ascii   @PAQBR
136   0x00004b2e 0x1000572e 4   5    .text   ascii   \r~Rf
137   0x00004c87 0x10005887 4   5    .text   ascii   H\bf\t
138   0x00004d1f 0x1000591f 4   5    .text   ascii   H\bf\t
139   0x00004d9f 0x1000599f 4   5    .text   ascii   H\bf\t
140   0x00004e1b 0x10005a1b 4   5    .text   ascii   tz+4
141   0x00004e3c 0x10005a3c 4   5    .text   ascii   H\bf\t
142   0x00004ee2 0x10005ae2 4   5    .text   ascii   H\bf\t
143   0x00004f82 0x10005b82 4   5    .text   ascii   H\bf\t
144   0x000051af 0x10005daf 4   5    .text   ascii   _^[]
145   0x000051e4 0x10005de4 4   7    .text   utf8    E\fP萁 blocks=Basic Latin,CJK Unified Ideographs
146   0x00005244 0x10005e44 5   6    .text   ascii   E\fHu\b
147   0x00005291 0x10005e91 5   6    .text   ascii   a_^[]
148   0x000052c5 0x10005ec5 4   9    .text   utf16le jjjj
149   0x00005307 0x10005f07 5   6    .text   ascii   M\bPQV
150   0x000053c9 0x10005fc9 4   5    .text   ascii   tWSW
151   0x000053d5 0x10005fd5 4   5    .text   ascii   ^\fu&
152   0x00005420 0x10006020 4   5    .text   ascii   _[^]
153   0x00005440 0x10006040 4   6    .text   utf8    3ɀ>- blocks=Basic Latin,Latin Extended-B
154   0x00005467 0x10006067 6   7    .text   ascii   <1|)<9
155   0x000054e9 0x100060e9 4   5    .text   ascii   <Eu+
156   0x000054f0 0x100060f0 8   9    .text   ascii   F<+t\a<-u
157   0x00005562 0x10006162 6   7    .text   ascii   <0|\f<9
158   0x00005571 0x10006171 7   8    .text   ascii   &<A|\f<F
159   0x000055da 0x100061da 6   7    .text   ascii   <0|\r<9
160   0x000055ea 0x100061ea 7   8    .text   ascii    <A|\r<F
161   0x000055fc 0x100061fc 6   7    .text   ascii   <a|@<f
162   0x00005610 0x10006210 6   7    .text   ascii   <0|\f<9
163   0x00005620 0x10006220 6   7    .text   ascii   <A|\f<F
164   0x00005630 0x10006230 6   7    .text   ascii   <a|\f<f
165   0x00005658 0x10006258 4   6    .text   utf8    3Ҁ8" blocks=Basic Latin,Cyrillic
166   0x00005677 0x10006277 7   8    .text   ascii   Bt\fA<\u
167   0x00005698 0x10006298 4   6    .text   utf8    t̊\aV blocks=Basic Latin,Combining Diacritical Marks
168   0x000056b0 0x100062b0 4   5    .text   ascii   <\t\b
169   0x00005814 0x10006414 4   5    .text   ascii   ?"^u
170   0x000058d9 0x100064d9 5   6    .text   ascii   t\a< w
171   0x000059b2 0x100065b2 7   8    .text   ascii   <-t><0|
172   0x000059ba 0x100065ba 7   8    .text   ascii   <9~6<[u
173   0x000059f2 0x100065f2 4   6    .text   utf8    ]Ë}\b blocks=Basic Latin,Latin-1 Supplement
174   0x00005a0f 0x1000660f 5   7    .text   utf8    ̀8[t\b blocks=Combining Diacritical Marks,Basic Latin
175   0x00005a34 0x10006634 5   6    .text   ascii   t\a< w
176   0x00005b7b 0x1000677b 5   6    .text   ascii   t\a< w
177   0x00005b85 0x10006785 4   5    .text   ascii   ?}u\t
178   0x00005bfc 0x100067fc 5   6    .text   ascii    w\n@u
179   0x00005cbf 0x100068bf 5   6    .text   ascii    w\n@u
180   0x00005d21 0x10006921 5   6    .text   ascii   ?}u\n^
181   0x00005d5d 0x1000695d 4   6    .text   utf8    u\v3Ʌ blocks=Basic Latin,Latin Extended-B
182   0x00005fcf 0x10006bcf 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
183   0x00006047 0x10006c47 5   6    .text   ascii   t\vWSV
184   0x000061e5 0x10006de5 4   5    .text   ascii   Y_^[
185   0x00006284 0x10006e84 4   5    .text   ascii   E\bVP
186   0x000062a7 0x10006ea7 5   6    .text   ascii   E\fPQR
187   0x0000636e 0x10006f6e 4   5    .text   ascii   SVWP
188   0x0000640d 0x1000700d 4   5    .text   ascii   @PSW
189   0x00006423 0x10007023 4   5    .text   ascii   PQWV
190   0x00006462 0x10007062 4   5    .text   ascii   Y_^[
191   0x00006490 0x10007090 5   8    .text   utf8    ]Ј]\t] blocks=Basic Latin,Cyrillic
192   0x0000654f 0x1000714f 4   5    .text   ascii   E\fVW
193   0x000065b3 0x100071b3 4   5    .text   ascii   D$]j
194   0x000065d1 0x100071d1 4   6    .text   utf8    QƄ$p blocks=Basic Latin,Latin Extended-B
195   0x000065e4 0x100071e4 5   6    .text   ascii   T$<W3
196   0x0000663b 0x1000723b 4   5    .text   ascii   D$\j
197   0x0000665f 0x1000725f 5   6    .text   ascii   T$$VR
198   0x00006665 0x10007265 4   5    .text   ascii   L$xQ
199   0x000066c3 0x100072c3 4   5    .text   ascii   +t$0
200   0x00006768 0x10007368 5   7    .text   utf8    ]Ít$  blocks=Basic Latin,Latin-1 Supplement
201   0x000067f1 0x100073f1 4   5    .text   ascii   }\f8E
202   0x0000680f 0x1000740f 4   5    .text   ascii   E\bPV
203   0x00006847 0x10007447 4   5    .text   ascii   M\bSW
204   0x00006872 0x10007472 4   5    .text   ascii   Y_^[
205   0x000068a0 0x100074a0 4   5    .text   ascii   Y_^[
206   0x00006914 0x10007514 5   8    .text   utf8    H빋E\ff blocks=Basic Latin,Hangul Syllables
207   0x0000695e 0x1000755e 4   5    .text   ascii   SVWP
208   0x00006a28 0x10007628 4   5    .text   ascii   TF8f
209   0x00006a2d 0x1000762d 4   5    .text   ascii   TG8@
210   0x00006a4a 0x1000764a 5   8    .text   utf8    Eċ]ȋ} blocks=Basic Latin,Latin Extended-A,Latin Extended-B
211   0x00006b9c 0x1000779c 4   5    .text   ascii   RPQV
212   0x00006bf0 0x100077f0 4   5    .text   ascii   Y_^[
213   0x00006c2e 0x1000782e 4   5    .text   ascii   SVWP
214   0x00006c51 0x10007851 6   10   .text   utf8    ىEĉU\bU blocks=Arabic,Basic Latin,Latin Extended-A
215   0x00006d34 0x10007934 4   5    .text   ascii   Y_^[
216   0x00006d44 0x10007944 4   6    .text   utf8    ]ø*y blocks=Basic Latin,Latin-1 Supplement
217   0x00006d6e 0x1000796e 4   5    .text   ascii   SVWP
218   0x00006f10 0x10007b10 4   5    .text   ascii   Y_^[
219   0x00006f41 0x10007b41 4   5    .text   ascii   E\bHV
220   0x00006f6d 0x10007b6d 4   6    .text   utf8    3\tFL
221   0x00006f74 0x10007b74 4   5    .text   ascii   ubh@
222   0x00006f96 0x10007b96 7   8    .text   ascii   jgjuh\bm
223   0x00006fa4 0x10007ba4 4   5    .text   ascii   jajn
224   0x00007009 0x10007c09 5   6    .text   ascii   jDhLm
225   0x0000705d 0x10007c5d 7   8    .text   ascii   jLjLh|m
226   0x000070cc 0x10007ccc 7   8    .text   ascii   jnjujPh
227   0x0000721e 0x10007e1e 4   5    .text   ascii   SVWP
228   0x0000722f 0x10007e2f 5   7    .text   utf8    E\b3ۉ] blocks=Basic Latin,Arabic
229   0x0000728b 0x10007e8b 4   5    .text   ascii   RQPW
230   0x00007307 0x10007f07 4   5    .text   ascii   f9\bu
231   0x000073e8 0x10007fe8 6   8    .text   utf8    +˸gfff blocks=Basic Latin,Spacing Modifier Letters
232   0x00007441 0x10008041 6   8    .text   utf8    +ϸgfff blocks=Basic Latin,Greek and Coptic
233   0x00007492 0x10008092 4   5    .text   ascii   gfff
234   0x000074ca 0x100080ca 4   5    .text   ascii   Y_^[
235   0x00007501 0x10008101 4   5    .text   ascii   SVWP
236   0x0000754e 0x1000814e 4   5    .text   ascii   u\eh@
237   0x00007620 0x10008220 4   5    .text   ascii   Y_^[
238   0x0000765e 0x1000825e 4   5    .text   ascii   RWPV
239   0x00007754 0x10008354 4   5    .text   ascii   L0Df
240   0x00007760 0x10008360 4   5    .text   ascii   T0Ff
241   0x000077c9 0x100083c9 6   7    .text   ascii   9}\fu\a2
242   0x00007851 0x10008451 5   6    .text   ascii   ;W8tI
243   0x0000799a 0x1000859a 4   5    .text   ascii   TA8f
244   0x0000799f 0x1000859f 4   5    .text   ascii   TF8@
245   0x000079ec 0x100085ec 4   5    .text   ascii   gfff
246   0x000079fc 0x100085fc 5   6    .text   ascii   ;K\bu\a
247   0x00007a19 0x10008619 5   6    .text   ascii   ;K\bu\a
248   0x00007a5c 0x1000865c 4   5    .text   ascii   Y_^[
249   0x00007b31 0x10008731 4   6    .text   utf8    3\tFh
250   0x00007b78 0x10008778 4   5    .text   ascii   QSSj
251   0x00007c81 0x10008881 4   5    .text   ascii   SVWP
252   0x00007e1b 0x10008a1b 4   5    .text   ascii   Y_^[
253   0x00007e61 0x10008a61 4   5    .text   ascii   SVWP
254   0x00007edc 0x10008adc 4   5    .text   ascii   LF8f
255   0x00007ef4 0x10008af4 5   7    .text   utf8    E܍GLS blocks=Basic Latin,Syriac
256   0x00007f52 0x10008b52 4   5    .text   ascii   V8RS
257   0x00008046 0x10008c46 4   5    .text   ascii   Y_^[
258   0x0000807b 0x10008c7b 5   6    .text   ascii   FDRPQ
259   0x0000820e 0x10008e0e 4   5    .text   ascii   SVWP
260   0x00008373 0x10008f73 4   5    .text   ascii   Y_^[
261   0x000083b3 0x10008fb3 4   5    .text   ascii   \fSVW
262   0x0000843c 0x1000903c 5   6    .text   ascii   ;^\bu\a
263   0x00008471 0x10009071 5   6    .text   ascii   ;^\bu\a
264   0x000084b1 0x100090b1 4   5    .text   ascii   Y_^[
265   0x00008536 0x10009136 4   5    .text   ascii   gfff
266   0x00008546 0x10009146 5   6    .text   ascii   ;K\bu\a
267   0x00008566 0x10009166 5   6    .text   ascii   ;K\bu\a
268   0x00008636 0x10009236 5   6    .text   ascii   ;K\bu\a
269   0x00008656 0x10009256 5   6    .text   ascii   ;K\bu\a
270   0x000086a0 0x100092a0 5   6    .text   ascii   PQSVW
271   0x000086ca 0x100092ca 5   6    .text   ascii   ;C\bu\a
272   0x00008737 0x10009337 6   7    .text   ascii   h;C\bu\a
273   0x000087b1 0x100093b1 4   5    .text   ascii   Y_^[
274   0x000087f4 0x100093f4 4   5    .text   ascii   AQWV
275   0x0000888b 0x1000948b 5   6    .text   ascii   s'PWV
276   0x0000895a 0x1000955a 6   8    .text   utf8    +؋E\bSV blocks=Basic Latin,Arabic
277   0x0000896e 0x1000956e 6   8    .text   utf8    +؋E\bSV blocks=Basic Latin,Arabic
278   0x00008b20 0x10009720 4   5    .text   ascii   ]\bVW
279   0x00008b3f 0x1000973f 5   6    .text   ascii   \eWj.S
280   0x00008b63 0x10009763 5   7    .text   utf8    t%+ލ| blocks=Basic Latin,Thaana
281   0x00008baa 0x100097aa 4   5    .text   ascii   gfff
282   0x00008bc0 0x100097c0 5   6    .text   ascii   v\nh0n
283   0x00008bd2 0x100097d2 4   5    .text   ascii   gfff
284   0x00008c30 0x10009830 5   6    .text   ascii   v\nh0n
285   0x00008c90 0x10009890 5   6    .text   ascii   v\nh0n
286   0x00008ce3 0x100098e3 4   5    .text   ascii   \bSVW
287   0x00008d06 0x10009906 5   6    .text   ascii   v\nh0n
288   0x00008d18 0x10009918 4   5    .text   ascii   gfff
289   0x00008d50 0x10009950 6   8    .text   utf8    +˸gfff blocks=Basic Latin,Spacing Modifier Letters
290   0x00008db4 0x100099b4 4   5    .text   ascii   Y_^[
291   0x00008df3 0x100099f3 4   5    .text   ascii   \bSVW
292   0x00008e16 0x10009a16 5   6    .text   ascii   v\nh0n
293   0x00008ec0 0x10009ac0 4   5    .text   ascii   Y_^[
294   0x00008f03 0x10009b03 4   5    .text   ascii   \bSVW
295   0x00008f25 0x10009b25 5   6    .text   ascii   v\nh0n
296   0x00008fa8 0x10009ba8 4   5    .text   ascii   Y_^[
297   0x00009100 0x10009d00 4   5    .text   ascii   PQVW
298   0x0000914c 0x10009d4c 4   5    .text   ascii   w&9F
299   0x000091c0 0x10009dc0 4   5    .text   ascii   PQVW
300   0x00009211 0x10009e11 4   5    .text   ascii   w&9F
301   0x00009276 0x10009e76 7   8    .text   ascii   ;E\btaSV
302   0x000092d4 0x10009ed4 5   6    .text   ascii   P;E\bu
303   0x000092f6 0x10009ef6 7   8    .text   ascii   ;E\btUSV
304   0x00009348 0x10009f48 5   6    .text   ascii   H;M\bu
305   0x00009366 0x10009f66 7   8    .text   ascii   ;u\btVSW
306   0x00009375 0x10009f75 4   6    .text   utf8    03ۃ> blocks=Basic Latin,Arabic
307   0x000093ba 0x10009fba 4   5    .text   ascii   ;U\bu
308   0x000093bf 0x10009fbf 4   5    .text   ascii   _[^]
309   0x000093d6 0x10009fd6 7   8    .text   ascii   ;u\btVSW
310   0x000093e5 0x10009fe5 4   6    .text   utf8    03ۃ> blocks=Basic Latin,Arabic
311   0x0000942a 0x1000a02a 4   5    .text   ascii   ;U\bu
312   0x0000942f 0x1000a02f 4   5    .text   ascii   _[^]
313   0x00009446 0x1000a046 7   8    .text   ascii   ;u\btVSW
314   0x00009455 0x1000a055 4   6    .text   utf8    43ۃ> blocks=Basic Latin,Arabic
315   0x0000949a 0x1000a09a 4   5    .text   ascii   ;U\bu
316   0x0000949f 0x1000a09f 4   5    .text   ascii   _[^]
317   0x00009663 0x1000a263 4   5    .text   ascii   \fSVW
318   0x00009741 0x1000a341 4   5    .text   ascii   Y_^[
319   0x00009763 0x1000a363 4   5    .text   ascii   \fSVW
320   0x00009831 0x1000a431 4   5    .text   ascii   Y_^[
321   0x00009853 0x1000a453 4   5    .text   ascii   \fSVW
322   0x00009915 0x1000a515 4   5    .text   ascii   Y_^[
323   0x00009920 0x1000a520 5   7    .text   utf8    S3ۃ~4 blocks=Basic Latin,Arabic
324   0x000099d0 0x1000a5d0 4   5    .text   ascii   \fVSh
325   0x00009a06 0x1000a606 5   6    .text   ascii   Rj@VW
326   0x00009a61 0x1000a661 4   6    .text   utf8    P3ۍM blocks=Basic Latin,Arabic
327   0x00009a67 0x1000a667 4   5    .text   ascii   QSh?
328   0x00009a6e 0x1000a66e 4   5    .text   ascii   SSSh
329   0x00009a87 0x1000a687 4   5    .text   ascii   PSh?
330   0x00009af2 0x1000a6f2 4   5    .text   ascii   Y_^[
331   0x00009b2d 0x1000a72d 4   5    .text   ascii   Y_^[
332   0x00009ba3 0x1000a7a3 4   5    .text   ascii   QRVW
333   0x00009c38 0x1000a838 4   5    .text   ascii   \bSVW
334   0x00009c7b 0x1000a87b 4   5    .text   ascii   Y_^[
335   0x00009d63 0x1000a963 4   5    .text   ascii   \fSVW
336   0x00009dc4 0x1000a9c4 5   6    .text   ascii   E\bHu\n
337   0x00009fc1 0x1000abc1 4   5    .text   ascii   SVWP
338   0x0000a003 0x1000ac03 7   11   .text   utf8    ]ȉ]̉]\tE blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
339   0x0000a0a9 0x1000aca9 4   5    .text   ascii   th9]
340   0x0000a184 0x1000ad84 4   5    .text   ascii   Y_^[
341   0x0000a1be 0x1000adbe 4   5    .text   ascii   SVWP
342   0x0000a2ee 0x1000aeee 9   13   .text   utf8    t\3ɍEȉM̉M blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
343   0x0000a374 0x1000af74 4   5    .text   ascii   Y_^[
344   0x0000a435 0x1000b035 9   14   .text   utf8    EوEۈE܉E݉E blocks=Basic Latin,Arabic,Syriac
345   0x0000a484 0x1000b084 4   5    .text   ascii   Qh$(
346   0x0000a4ef 0x1000b0ef 5   8    .text   utf8    3\tE܉E blocks=Basic Latin,Syriac
347   0x0000a656 0x1000b256 4   5    .text   ascii    SVW
348   0x0000a663 0x1000b263 4   5    .text   ascii   D$0d
349   0x0000a66e 0x1000b26e 4   6    .text   utf8    3ۉ\$ blocks=Basic Latin,Arabic
350   0x0000a691 0x1000b291 4   5    .text   ascii   |$ 3
351   0x0000a6b3 0x1000b2b3 6   8    .text   utf8    _8+ǉ\$ blocks=Basic Latin,Latin Extended-B
352   0x0000a771 0x1000b371 4   5    .text   ascii   ;D$ 
353   0x0000a7a7 0x1000b3a7 4   5    .text   ascii   L$0d
354   0x0000a7b1 0x1000b3b1 4   5    .text   ascii   Y_^[
355   0x0000a7de 0x1000b3de 4   5    .text   ascii   SVWP
356   0x0000a818 0x1000b418 4   5    .text   ascii   \v=@8
357   0x0000a828 0x1000b428 6   8    .text   utf8    +G\f\eӉU blocks=Basic Latin,Cyrillic
