[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000050 0x00000050 40  41           ascii   This program must be run under Win32\r\n$7
1    0x000002f8 0x000002f8 5   6            ascii   .text
2    0x0000031f 0x0000031f 6   7            ascii   `.data
3    0x00000348 0x00000348 4   5            ascii   .tls
4    0x00000370 0x00000370 6   7            ascii   .rdata
5    0x00000397 0x00000397 7   8            ascii   P.idata
6    0x000003bf 0x000003bf 7   8            ascii   @.edata
7    0x000003e7 0x000003e7 6   7            ascii   @.rsrc
8    0x0000040f 0x0000040f 7   8            ascii   @.reloc
32   0x000012f7 0x00401cf7 7   9    .text   utf8    _^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
33   0x00001343 0x00401d43 5   7    .text   utf8    _^[Ðh blocks=Basic Latin,Latin-1 Supplement
34   0x00001413 0x00401e13 4   5    .text   ascii   _^[]
35   0x00001600 0x00402000 4   6    .text   utf8    \f+ƍP blocks=Basic Latin,Latin Extended-B
36   0x0000164a 0x0040204a 6   8    .text   utf8    _^[]ÐU blocks=Basic Latin,Latin-1 Supplement
37   0x000016d4 0x004020d4 4   7    .text   utf8    ҋ\rĿB blocks=Cyrillic,Basic Latin,Latin Extended-A
38   0x00001701 0x00402101 4   7    .text   utf8    ҋ\rĿB blocks=Cyrillic,Basic Latin,Latin Extended-A
39   0x00001723 0x00402123 4   6    .text   utf8    3҉T\b blocks=Basic Latin,Cyrillic
40   0x00001737 0x00402137 5   7    .text   utf8    ^[]ÐU blocks=Basic Latin,Latin-1 Supplement
41   0x000017ad 0x004021ad 4   6    .text   utf8    ;\rؿB blocks=Basic Latin,Arabic
42   0x000017ca 0x004021ca 4   6    .text   utf8    ;\rؿB blocks=Basic Latin,Arabic
43   0x00001936 0x00402336 5   6    .text   ascii   {\b }z
44   0x000019f7 0x004023f7 7   9    .text   utf8    _^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
45   0x00001a19 0x00402419 4   6    .text   utf8    ;\rܿB blocks=Basic Latin,Syriac
46   0x00001a8f 0x0040248f 4   6    .text   utf8    )5ܿB blocks=Basic Latin,Syriac
47   0x00001aa7 0x004024a7 4   6    .text   utf8    \f+ˉK blocks=Basic Latin,Spacing Modifier Letters
48   0x00001acd 0x004024cd 4   6    .text   utf8    )\rܿB blocks=Basic Latin,Syriac
49   0x00001aec 0x004024ec 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
50   0x00001b1c 0x0040251c 4   6    .text   utf8    Y]ÐU blocks=Basic Latin,Latin-1 Supplement
51   0x00001c03 0x00402603 4   6    .text   utf8    ;\rܿB blocks=Basic Latin,Syriac
52   0x00001c23 0x00402623 5   7    .text   utf8    Y[]ÐU blocks=Basic Latin,Latin-1 Supplement
53   0x00001c2e 0x0040262e 5   7    .text   utf8    ]\b3\tE
54   0x00001c5f 0x0040265f 5   7    .text   utf8    [Y]ÐU blocks=Basic Latin,Latin-1 Supplement
55   0x00001c88 0x00402688 4   6    .text   utf8    Y]ÐU blocks=Basic Latin,Latin-1 Supplement
56   0x00001e5e 0x0040285e 4   6    .text   utf8    ^[]Ð blocks=Basic Latin,Latin-1 Supplement
57   0x00001e7c 0x0040287c 5   6    .text   ascii   SVWUQ
58   0x00001ecd 0x004028cd 4   6    .text   utf8    }Ӌ4$ blocks=Basic Latin,Cyrillic
59   0x00001ed6 0x004028d6 5   6    .text   ascii   Z]_^[
60   0x00001edf 0x004028df 4   5    .text   ascii   QSVW
61   0x00001ffe 0x004029fe 5   6    .text   ascii   _^[Y]
62   0x00002081 0x00402a81 5   6    .text   ascii   E\fPVS
63   0x000020b4 0x00402ab4 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
64   0x000020bf 0x00402abf 4   5    .text   ascii   QSVW
65   0x000020f1 0x00402af1 4   5    .text   ascii   r\fVS
66   0x0000214c 0x00402b4c 6   8    .text   utf8    _^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
67   0x000021ce 0x00402bce 4   5    .text   ascii   r!t-
68   0x00002200 0x00402c00 6   8    .text   utf8    E\b_^]Ð blocks=Basic Latin,Latin-1 Supplement
69   0x0000223d 0x00402c3d 5   6    .text   ascii   G\fJt'
70   0x00002258 0x00402c58 5   6    .text   ascii   G$Jt\f
71   0x00002265 0x00402c65 4   6    .text   utf8    0Juȉ blocks=Basic Latin,Latin Extended-B
72   0x0000226f 0x00402c6f 5   7    .text   utf8    E\b_]É blocks=Basic Latin,Latin-1 Supplement
73   0x00002277 0x00402c77 5   7    .text   utf8    E\b_]Ã blocks=Basic Latin,Latin-1 Supplement
74   0x0000228d 0x00402c8d 5   7    .text   utf8    E\b_]Ð blocks=Basic Latin,Latin-1 Supplement
75   0x000022a7 0x00402ca7 4   5    .text   ascii   E\b_]
76   0x000022e2 0x00402ce2 5   6    .text   ascii   E\b_^]
77   0x00002341 0x00402d41 5   6    .text   ascii   T$\bS3
78   0x000023d0 0x00402dd0 4   5    .text   ascii   t\aH$
79   0x0000240a 0x00402e0a 6   7    .text   ascii   t?BCIu
80   0x0000244c 0x00402e4c 6   8    .text   utf8    E\b[_]Ð blocks=Basic Latin,Latin-1 Supplement
81   0x000024ab 0x00402eab 4   5    .text   ascii   AFOu
82   0x000024de 0x00402ede 5   6    .text   ascii   t\vVWS
83   0x000024ed 0x00402eed 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
84   0x0000253e 0x00402f3e 6   8    .text   utf8    _^[]ÐU blocks=Basic Latin,Latin-1 Supplement
85   0x00002593 0x00402f93 4   5    .text   ascii   _^[]
86   0x000025d3 0x00402fd3 4   6    .text   utf8    3ҋE\b blocks=Basic Latin,Cyrillic
87   0x000025f9 0x00402ff9 4   6    .text   utf8    3ɋE\b blocks=Basic Latin,Latin Extended-B
88   0x00002621 0x00403021 7   9    .text   utf8    E\b^[]ÐS blocks=Basic Latin,Latin-1 Supplement
89   0x00002667 0x00403067 8   9    .text   ascii   **BCCxh1
90   0x00002677 0x00403077 5   6    .text   ascii   SWVUP
91   0x00002690 0x00403090 4   5    .text   ascii   ]^_[
92   0x00002712 0x00403112 5   6    .text   ascii   C\b\bu\
93   0x00002775 0x00403175 4   7    .text   utf8    \f듋U\b blocks=Basic Latin,Hangul Syllables
94   0x000027e8 0x004031e8 6   7    .text   ascii   _^[YY]
95   0x000029fd 0x004033fd 4   5    .text   ascii   t\f;u
96   0x00002a51 0x00403451 4   5    .text   ascii   t\r;u
97   0x00002aac 0x004034ac 4   5    .text   ascii   QSVW
98   0x00002b45 0x00403545 7   9    .text   utf8    _^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
99   0x00002b80 0x00403580 4   6    .text   utf8    []ÐU blocks=Basic Latin,Latin-1 Supplement
100  0x00002c5a 0x0040365a 6   8    .text   utf8    _^[]ÐU blocks=Basic Latin,Latin-1 Supplement
101  0x00002c63 0x00403663 4   5    .text   ascii   QSVW
102  0x00002d06 0x00403706 6   7    .text   ascii   K\f;N\ft
103  0x00002d12 0x00403712 6   7    .text   ascii   C\f\vF\ft
104  0x00002d69 0x00403769 7   9    .text   utf8    _^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
105  0x00002d8b 0x0040378b 6   8    .text   utf8    ÍU\bRVj blocks=Latin-1 Supplement,Basic Latin
106  0x00002daa 0x004037aa 6   8    .text   utf8    ÍU\bRVj blocks=Latin-1 Supplement,Basic Latin
107  0x00002de6 0x004037e6 4   6    .text   utf8    ^[]Ð blocks=Basic Latin,Latin-1 Supplement
108  0x00002faa 0x004039aa 6   8    .text   utf8    [YY]ÐU blocks=Basic Latin,Latin-1 Supplement
109  0x00002fd4 0x004039d4 4   6    .text   utf8    []ÐU blocks=Basic Latin,Latin-1 Supplement
110  0x00003032 0x00403a32 4   5    .text   ascii   t\vh(
111  0x0000304b 0x00403a4b 4   5    .text   ascii   RVWS
112  0x0000306c 0x00403a6c 4   5    .text   ascii   RVWS
113  0x000030ac 0x00403aac 4   5    .text   ascii   VSWj
114  0x000030ca 0x00403aca 7   9    .text   utf8    _^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
115  0x000030d8 0x00403ad8 4   6    .text   utf8    E\b3҉ blocks=Basic Latin,Cyrillic
116  0x000030fc 0x00403afc 4   6    .text   utf8    Y]ÐU blocks=Basic Latin,Latin-1 Supplement
117  0x00003164 0x00403b64 4   5    .text   ascii   E\bdg
118  0x00003179 0x00403b79 4   5    .text   ascii   E\bdg
119  0x000031ae 0x00403bae 4   5    .text   ascii   SVWj
120  0x00003289 0x00403c89 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
121  0x000032f9 0x00403cf9 7   8    .text   ascii   r\at\tHt\r
122  0x00003349 0x00403d49 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
123  0x0000336c 0x00403d6c 4   5    .text   ascii   Pj\rS
124  0x000033b4 0x00403db4 8   10   .text   utf8    _^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
125  0x00003468 0x00403e68 4   5    .text   ascii   twSj
126  0x0000357b 0x00403f7b 5   6    .text   ascii   F<\nu\r
127  0x0000361c 0x0040401c 4   5    .text   ascii   SVW3
128  0x00003691 0x00404091 4   6    .text   utf8    Y]ËE blocks=Basic Latin,Latin-1 Supplement
129  0x000036f5 0x004040f5 4   6    .text   utf8    Y]ËE blocks=Basic Latin,Latin-1 Supplement
130  0x00003749 0x00404149 4   6    .text   utf8    3҉S\f blocks=Basic Latin,Cyrillic
131  0x0000379c 0x0040419c 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
132  0x000037d6 0x004041d6 4   6    .text   utf8    3ɉK\b blocks=Basic Latin,Latin Extended-B
133  0x000037ef 0x004041ef 7   8    .text   ascii   s\bF)s\bV
134  0x0000381f 0x0040421f 9   11   .text   utf8    ^[]ÐSVWU3 blocks=Basic Latin,Latin-1 Supplement
135  0x00003843 0x00404243 5   6    .text   ascii   F)s\bV
136  0x00003879 0x00404279 5   7    .text   utf8    ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
137  0x000038a7 0x004042a7 4   5    .text   ascii   QSVW
138  0x000038cf 0x004042cf 5   6    .text   ascii   \b@u\a3
139  0x0000390d 0x0040430d 4   6    .text   utf8    +ЉS\b blocks=Basic Latin,Cyrillic
140  0x00003977 0x00404377 6   8    .text   utf8    _^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
141  0x00003a03 0x00404403 4   5    .text   ascii   t>;u
142  0x00003a4c 0x0040444c 7   8    .text   ascii   \b_^[YY]
143  0x00003a7d 0x0040447d 4   5    .text   ascii   t\t;E
144  0x00003ad4 0x004044d4 4   5    .text   ascii   !sK3
145  0x00003bbc 0x004045bc 4   6    .text   utf8    ]ËU\f blocks=Basic Latin,Latin-1 Supplement
146  0x00003c48 0x00404648 4   6    .text   utf8    s\t3҉ blocks=Basic Latin,Cyrillic
147  0x00003ced 0x004046ed 5   7    .text   utf8    ^YY]Ð blocks=Basic Latin,Latin-1 Supplement
148  0x00003d1f 0x0040471f 4   6    .text   utf8    3҉T$ blocks=Basic Latin,Cyrillic
149  0x00003d26 0x00404726 4   5    .text   ascii   L$\bQ
150  0x00003dcb 0x004047cb 4   5    .text   ascii   QVhX
151  0x00003e48 0x00404848 5   7    .text   utf8    L_^[Ð blocks=Basic Latin,Latin-1 Supplement
152  0x00003f56 0x00404956 6   8    .text   utf8    \n3ɉK\bf blocks=Basic Latin,Latin Extended-B
153  0x00003f8e 0x0040498e 5   7    .text   utf8    []ËC\b blocks=Basic Latin,Latin-1 Supplement
154  0x00003fa2 0x004049a2 4   7    .text   utf8    3ҊТ$ blocks=Basic Latin,Cyrillic
155  0x00003fad 0x004049ad 5   7    .text   utf8    []Ã{\b blocks=Basic Latin,Latin-1 Supplement
156  0x00003fe9 0x004049e9 6   8    .text   utf8    []ËS\bJ blocks=Basic Latin,Latin-1 Supplement
157  0x00004034 0x00404a34 5   6    .text   ascii   YHt\af
158  0x0000406b 0x00404a6b 4   5    .text   ascii   QSVW
159  0x00004081 0x00404a81 6   7    .text   ascii   ;G\b~AV
160  0x00004109 0x00404b09 5   7    .text   utf8    ډW\bVQ blocks=Arabic,Basic Latin
161  0x00004172 0x00404b72 5   6    .text   ascii   _^[Y]
162  0x0000417c 0x00404b7c 4   5    .text   ascii   E\fPj
163  0x00004184 0x00404b84 5   6    .text   ascii   U\bRhX
164  0x000041a4 0x00404ba4 5   6    .text   ascii   U\bRh@
165  0x000044c6 0x00404ec6 5   8    .text   utf8    E؉U܃} blocks=Basic Latin,Arabic,Syriac
166  0x00004579 0x00404f79 5   6    .text   ascii   PRj\bj
167  0x00004594 0x00404f94 5   8    .text   utf8    E؉U܃} blocks=Basic Latin,Arabic,Syriac
168  0x000045dd 0x00404fdd 5   7    .text   utf8    E̋U\fR blocks=Basic Latin,Combining Diacritical Marks
169  0x000045e4 0x00404fe4 4   5    .text   ascii   M\bQP
170  0x00004647 0x00405047 5   7    .text   utf8    t\a3҉U blocks=Basic Latin,Cyrillic
171  0x000047b4 0x004051b4 5   7    .text   utf8    t\a3\tE
172  0x0000489a 0x0040529a 4   6    .text   utf8    \f3ɉM blocks=Basic Latin,Latin Extended-B
173  0x000048e0 0x004052e0 6   8    .text   utf8    -uϊ\a:E blocks=Basic Latin,Greek and Coptic
174  0x000048e8 0x004052e8 6   9    .text   utf8    ~Ȁ?]tÊ blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
175  0x00004bab 0x004055ab 4   6    .text   utf8    t\t3:
176  0x00004bf7 0x004055f7 4   5    .text   ascii   u\rCu
177  0x00004c61 0x00405661 8   9    .text   ascii   U\fRQh$V@
178  0x00004c89 0x00405689 8   9    .text   ascii   M\fQPh$V@
179  0x00004d74 0x00405774 9   12   .text   utf8    Y3҉S\f3ɉK\b blocks=Basic Latin,Cyrillic,Latin Extended-B
180  0x00004da1 0x004057a1 4   6    .text   utf8    Y3ɍC blocks=Basic Latin,Latin Extended-B
181  0x00004da8 0x004057a8 8   11   .text   utf8    J\f3҉P\b[Ð blocks=Basic Latin,Cyrillic,Latin-1 Supplement
182  0x00004dd2 0x004057d2 4   5    .text   ascii   ;\bt 
183  0x00004ddb 0x004057db 4   5    .text   ascii   X\bK~
184  0x00004e1e 0x0040581e 5   6    .text   ascii   \n;K\w
185  0x00004e2c 0x0040582c 4   5    .text   ascii   KPQS
186  0x00004e41 0x00405841 7   10   .text   utf8    3\tCP[]Ð blocks=Basic Latin,Latin-1 Supplement
187  0x00004e54 0x00405854 6   7    .text   ascii   {PP|\aS
188  0x00004e69 0x00405869 5   6    .text   ascii   ;S\v\f
189  0x00004e7b 0x0040587b 4   5    .text   ascii   C\[]
190  0x00004f10 0x00405910 6   8    .text   utf8    %u8F3\n
191  0x00005260 0x00405c60 5   8    .text   utf8    3҉E؉U blocks=Basic Latin,Cyrillic,Arabic
192  0x00005296 0x00405c96 5   8    .text   utf8    3҉E؉U blocks=Basic Latin,Cyrillic,Arabic
193  0x000052c0 0x00405cc0 6   10   .text   utf8    3҉E؉U܍ blocks=Basic Latin,Cyrillic,Arabic,Syriac
194  0x0000531e 0x00405d1e 5   8    .text   utf8    EĉE\vU blocks=Basic Latin,Latin Extended-A
195  0x00005353 0x00405d53 4   6    .text   utf8    +MĉM blocks=Basic Latin,Latin Extended-A
196  0x0000555d 0x00405f5d 4   6    .text   utf8    +U\tU
197  0x00005575 0x00405f75 4   5    .text   ascii   8-t\v
198  0x00005636 0x00406036 4   6    .text   utf8    )M\vE
199  0x0000564b 0x0040604b 4   5    .text   ascii   9 t\b
200  0x00005653 0x00406053 4   5    .text   ascii   8+u1
201  0x000056ca 0x004060ca 5   7    .text   utf8    ~.3ɋE blocks=Basic Latin,Latin Extended-B
202  0x00005814 0x00406214 4   6    .text   utf8    ^[ÐU blocks=Basic Latin,Latin-1 Supplement
203  0x000059a3 0x004063a3 6   7    .text   ascii   Nt/NtB
204  0x00005a14 0x00406414 6   7    .text   ascii   Nt/Nt?
205  0x00005a79 0x00406479 5   6    .text   ascii   Nt\nNt
206  0x00005ad4 0x004064d4 8   10   .text   utf8    E\f_^[]ÐU blocks=Basic Latin,Latin-1 Supplement
207  0x00005b15 0x00406515 5   7    .text   utf8    B\b]ËH blocks=Basic Latin,Latin-1 Supplement
208  0x00005b1d 0x0040651d 5   7    .text   utf8    A\f]Ë@ blocks=Basic Latin,Latin-1 Supplement
209  0x00005b84 0x00406584 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
210  0x00005b98 0x00406598 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
211  0x00005bc4 0x004065c4 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
212  0x00005bf0 0x004065f0 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
213  0x00005c04 0x00406604 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
214  0x00005c18 0x00406618 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
215  0x00005c48 0x00406648 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
216  0x00005c74 0x00406674 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
217  0x00005cb4 0x004066b4 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
218  0x00005ce0 0x004066e0 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
219  0x00005d34 0x00406734 4   6    .text   utf8    \b]ÐU blocks=Basic Latin,Latin-1 Supplement
220  0x00005dba 0x004067ba 4   5    .text   ascii   M\bRj
221  0x00005dcd 0x004067cd 4   6    .text   utf8    [Y]Ð blocks=Basic Latin,Latin-1 Supplement
222  0x00005e54 0x00406854 4   5    .text   ascii   J$QW
223  0x00005e7a 0x0040687a 7   9    .text   utf8    @(_^[]Ð blocks=Basic Latin,Latin-1 Supplement
224  0x00005e8c 0x0040688c 7   9    .text   utf8    SVW3ۋu\f blocks=Basic Latin,Arabic
225  0x00005eb2 0x004068b2 4   5    .text   ascii   t\a= 
226  0x00005eb9 0x004068b9 4   5    .text   ascii   u5= 
227  0x00005f02 0x00406902 4   6    .text   utf8    3ɉJ$ blocks=Basic Latin,Latin Extended-B
228  0x00005ffe 0x004069fe 4   6    .text   utf8    3\tF\b
229  0x00006018 0x00406a18 4   5    .text   ascii   tTVW
230  0x00006024 0x00406a24 6   8    .text   utf8    ǥ_^j.V blocks=Latin Extended-B,Basic Latin
231  0x0000607e 0x00406a7e 4   5    .text   ascii   tTVW
232  0x0000608a 0x00406a8a 6   8    .text   utf8    ǥ_^j.V blocks=Latin Extended-B,Basic Latin
233  0x000060e4 0x00406ae4 4   5    .text   ascii   tQVW
234  0x000060f0 0x00406af0 6   8    .text   utf8    ǥ_^j.V blocks=Latin Extended-B,Basic Latin
235  0x00006147 0x00406b47 4   5    .text   ascii   tKVW
236  0x00006153 0x00406b53 6   8    .text   utf8    ǥ_^j.V blocks=Latin Extended-B,Basic Latin
237  0x0000619c 0x00406b9c 5   6    .text   ascii   \b:\nu2
238  0x000061d4 0x00406bd4 4   5    .text   ascii   ;Lu$
239  0x000061fd 0x00406bfd 7   9    .text   utf8    73\tF\bSV
240  0x000062ad 0x00406cad 4   5    .text   ascii   U\bYR
241  0x00006342 0x00406d42 5   6    .text   ascii   B$_^[
242  0x00006396 0x00406d96 4   6    .text   utf8    3\tA(
243  0x000063b5 0x00406db5 4   6    .text   utf8    3ɉJ$ blocks=Basic Latin,Latin Extended-B
244  0x000063df 0x00406ddf 4   5    .text   ascii   SVW3
245  0x0000642a 0x00406e2a 4   5    .text   ascii   j@Ph
246  0x000064a0 0x00406ea0 5   6    .text   ascii   u/j_V
247  0x000064af 0x00406eaf 5   6    .text   ascii   u j.V
248  0x00006568 0x00406f68 5   6    .text   ascii   \b:\nu2
249  0x000065ea 0x00406fea 4   5    .text   ascii   u"j\a
250  0x00006657 0x00407057 7   10   .text   utf8    S$uEj4躭 blocks=Basic Latin,CJK Unified Ideographs
251  0x000066a8 0x004070a8 4   5    .text   ascii    uHh
252  0x00006749 0x00407149 4   5    .text   ascii   HuBj
253  0x000067e3 0x004071e3 4   5    .text   ascii   _^[]
254  0x0000686b 0x0040726b 4   6    .text   utf8    Y3ɉK blocks=Basic Latin,Latin Extended-B
255  0x000068a1 0x004072a1 4   7    .text   utf8    J\bQ胫 blocks=Basic Latin,CJK Unified Ideographs
256  0x00006971 0x00407371 4   7    .text   utf8    PXR質 blocks=Basic Latin,CJK Unified Ideographs
257  0x0000697e 0x0040737e 4   7    .text   utf8    A\P親 blocks=Basic Latin,CJK Unified Ideographs
258  0x0000698b 0x0040738b 4   7    .text   utf8    J`Q虪 blocks=Basic Latin,CJK Unified Ideographs
259  0x00006998 0x00407398 4   7    .text   utf8    PdR茪 blocks=Basic Latin,CJK Unified Ideographs
260  0x00006b08 0x00407508 5   7    .text   utf8    Y3҉S  blocks=Basic Latin,Cyrillic
261  0x00006b13 0x00407513 4   5    .text   ascii   tS=D
262  0x00006b62 0x00407562 4   6    .text   utf8    Y3ɉK blocks=Basic Latin,Latin Extended-B
263  0x00006b6d 0x0040756d 4   7    .text   utf8    t\fP跨 blocks=Basic Latin,CJK Unified Ideographs
264  0x00006b75 0x00407575 4   6    .text   utf8    Y3҉S blocks=Basic Latin,Cyrillic
265  0x00006b80 0x00407580 4   7    .text   utf8    t\fP褨 blocks=Basic Latin,CJK Unified Ideographs
266  0x00006b88 0x00407588 4   6    .text   utf8    Y3҉S blocks=Basic Latin,Cyrillic
267  0x00006bd7 0x004075d7 4   5    .text   ascii   \b:\nu
268  0x00006c04 0x00407604 4   5    .text   ascii   \b:\nu
269  0x00006c31 0x00407631 4   5    .text   ascii   \b:\nu
270  0x00006c5e 0x0040765e 4   5    .text   ascii   \b:\nu
271  0x00006c8b 0x0040768b 4   5    .text   ascii   \b:\nu
272  0x00006cc7 0x004076c7 5   6    .text   ascii   ;\nuE3
273  0x00006dab 0x004077ab 5   6    .text   ascii   B$_^[
274  0x00006ec6 0x004078c6 4   7    .text   utf8    {$W躴 blocks=Basic Latin,CJK Unified Ideographs
275  0x00006ece 0x004078ce 4   7    .text   utf8    YPV貴 blocks=Basic Latin,CJK Unified Ideographs
276  0x00006f07 0x00407907 4   7    .text   utf8    S$R蝳 blocks=Basic Latin,CJK Unified Ideographs
277  0x00006f18 0x00407918 4   7    .text   utf8    K$Q茳 blocks=Basic Latin,CJK Unified Ideographs
278  0x00006f66 0x00407966 5   8    .text   utf8    U\fRW裫 blocks=Basic Latin,CJK Unified Ideographs
279  0x00006f92 0x00407992 4   5    .text   ascii   U\fRW
280  0x00006fa8 0x004079a8 5   7    .text   utf8    _^[]Ð blocks=Basic Latin,Latin-1 Supplement
281  0x00007078 0x00407a78 4   7    .text   utf8    u\vV謣 blocks=Basic Latin,CJK Unified Ideographs
282  0x00007090 0x00407a90 5   9    .text   utf8    3ɊȋM\f blocks=Basic Latin,Latin Extended-B
283  0x0000709e 0x00407a9e 5   7    .text   utf8    @A3ۊZ blocks=Basic Latin,Arabic
284  0x0000710b 0x00407b0b 4   5    .text   ascii   ]\fVW
285  0x0000714f 0x00407b4f 4   5    .text   ascii   C Pj
286  0x00007160 0x00407b60 4   5    .text   ascii   S$Rj
287  0x00007171 0x00407b71 6   7    .text   ascii   K(QjPW
288  0x00007182 0x00407b82 6   7    .text   ascii   C,PjQW
289  0x000071ba 0x00407bba 4   5    .text   ascii   Qj\eW
290  0x000071de 0x00407bde 6   7    .text   ascii   S\bRjRW
291  0x000071f1 0x00407bf1 6   7    .text   ascii   K\nQjSW
292  0x00007204 0x00407c04 6   7    .text   ascii   C\fPjTW
293  0x00007219 0x00407c19 4   5    .text   ascii   RjUW
294  0x0000722c 0x00407c2c 4   5    .text   ascii   QjVW
295  0x0000723f 0x00407c3f 4   5    .text   ascii   PjWW
296  0x00007286 0x00407c86 4   5    .text   ascii   ]\fSj
297  0x000072a8 0x00407ca8 4   5    .text   ascii   S\bRh
298  0x000072bc 0x00407cbc 4   5    .text   ascii   K\fQj
299  0x000072cf 0x00407ccf 4   5    .text   ascii   Pj W
300  0x000072e0 0x00407ce0 4   5    .text   ascii   Rj(W
301  0x000072f1 0x00407cf1 4   5    .text   ascii   Qj)W
302  0x00007300 0x00407d00 6   7    .text   ascii   C,Pj*W
303  0x00007311 0x00407d11 6   7    .text   ascii   S0Rj+W
304  0x00007322 0x00407d22 6   7    .text   ascii   K4Qj,W
305  0x00007333 0x00407d33 6   7    .text   ascii   C8Pj-W
306  0x00007344 0x00407d44 6   7    .text   ascii   S<Rj.W
307  0x00007355 0x00407d55 6   7    .text   ascii   K@Qj/W
308  0x00007366 0x00407d66 6   7    .text   ascii   CDPj0W
309  0x00007377 0x00407d77 6   7    .text   ascii   SHRj1W
310  0x00007388 0x00407d88 6   7    .text   ascii   KLQj2W
311  0x00007399 0x00407d99 6   7    .text   ascii   CPPj3W
