[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000080 0x00000080 5   6            ascii   8|)7|
2    0x0000008e 0x0000008e 7   8            ascii   Gd'uDev
3    0x00000096 0x00000096 6   7            ascii   Gd'uBe
4    0x0000009e 0x0000009e 7   8            ascii   Gd'uCen
5    0x000000a9 0x000000a9 4   5            ascii   rBeY
6    0x000000b1 0x000000b1 4   5            ascii   rCem
7    0x000000b9 0x000000b9 4   5            ascii   rDem
8    0x000000be 0x000000be 7   8            ascii   Gd'uFem
9    0x000000ce 0x000000ce 7   8            ascii   Gd'uAe}
10   0x000000d9 0x000000d9 4   5            ascii   mOev
11   0x000000e1 0x000000e1 4   5            ascii   mEe}
12   0x000000e6 0x000000e6 7   8            ascii   GdRich|
13   0x000001f8 0x000001f8 5   6            ascii   .text
14   0x0000021f 0x0000021f 7   8            ascii   `.rdata
15   0x00000247 0x00000247 6   7            ascii   @.data
16   0x00000270 0x00000270 6   7            ascii   .reloc
42   0x00001bd5 0x004027d5 6   7    .text   ascii   GDnd 3
43   0x00001bdc 0x004027dc 6   7    .text   ascii   GH2-by
44   0x00001be3 0x004027e3 6   7    .text   ascii   GLte k
45   0x00001c0f 0x0040280f 4   5    .text   ascii   t$4V
46   0x00001cd7 0x004028d7 7   9    .text   utf8    \bH3ʉD$  blocks=Basic Latin,IPA Extensions
47   0x00001ce0 0x004028e0 4   5    .text   ascii   9"F#
48   0x00001cee 0x004028ee 5   7    .text   utf8    y9"F#
49   0x00001cfe 0x004028fe 7   8    .text   ascii   9"F#3O\b
50   0x00001d0c 0x0040290c 5   7    .text   utf8    y9"F#
51   0x00001d17 0x00402917 4   6    .text   utf8    ЋD$  blocks=Cyrillic,Basic Latin
52   0x00001da0 0x004029a0 4   5    .text   ascii   = 0A
53   0x00001dab 0x004029ab 5   6    .text   ascii   D$ PV
54   0x00001dcc 0x004029cc 5   6    .text   ascii   Pj hd
55   0x00001ddd 0x004029dd 4   5    .text   ascii   Pj\rh
56   0x00001de7 0x004029e7 4   6    .text   utf8    ס80A blocks=Hebrew,Basic Latin
57   0x00001e89 0x00402a89 4   5    .text   ascii   Y_^[
58   0x00001ea0 0x00402aa0 4   5    .text   ascii   Y_^[
59   0x00001ec4 0x00402ac4 4   5    .text   ascii   Y_^[
60   0x00001ee8 0x00402ae8 4   5    .text   ascii   \fSVW
61   0x00001f3b 0x00402b3b 4   5    .text   ascii   Y_^[
62   0x00001fc1 0x00402bc1 5   6    .text   ascii   aPHu3
63   0x00001fc7 0x00402bc7 7   9    .text   utf8    }ĹTF/u* blocks=Basic Latin,Latin Extended-A
64   0x00001fd0 0x00402bd0 4   6    .text   utf8    }șo% blocks=Basic Latin,Latin Extended-B
65   0x0000211e 0x00402d1e 4   7    .text   utf8    3#гA blocks=Basic Latin,Cyrillic
66   0x0000215e 0x00402d5e 4   7    .text   utf8    3#3A
67   0x000021bb 0x00402dbb 4   7    .text   utf8    3#ԳA blocks=Basic Latin,Armenian
68   0x000021f1 0x00402df1 4   5    .text   ascii   h<}A
69   0x00002260 0x00402e60 6   10   .text   utf8    UċE̋Mȁ blocks=Basic Latin,Latin Extended-A,Combining Diacritical Marks,Latin Extended-B
70   0x0000226a 0x00402e6a 6   7    .text   ascii   Genuu?
71   0x00002272 0x00402e72 13  14   .text   ascii   ntelu7=ineIu0
72   0x000022b1 0x00402eb1 5   6    .text   ascii   Authu
73   0x000022b9 0x00402eb9 12  13   .text   ascii   entiu\a=cAMDt
74   0x000022c8 0x00402ec8 6   7    .text   ascii   Hygou}
75   0x000022d0 0x00402ed0 13  14   .text   ascii   uineuu=nGenun
76   0x00002e94 0x00403a94 6   8    .text   utf8    \b\vȊ_\f\v blocks=Basic Latin,Latin Extended-B
77   0x00002ee4 0x00403ae4 4   6    .text   utf8    \vȊG\t blocks=Basic Latin,Latin Extended-B
78   0x000030c9 0x00403cc9 5   7    .text   utf8    M\vJ(S
79   0x00003570 0x00404170 4   6    .text   utf8    \nوF\a blocks=Basic Latin,Arabic
80   0x00003586 0x00404186 4   6    .text   utf8    \nˈF\b blocks=Basic Latin,Spacing Modifier Letters
81   0x000035f6 0x004041f6 4   7    .text   utf8    \nˋÈN blocks=Basic Latin,Spacing Modifier Letters,Latin-1 Supplement
82   0x000036f6 0x004042f6 4   6    .text   utf8    \nr܋M blocks=Basic Latin,Syriac
83   0x000037a4 0x004043a4 7   9    .text   utf8    \eFL3҉NH blocks=Basic Latin,Cyrillic
84   0x000037b2 0x004043b2 4   6    .text   utf8    +ىFL blocks=Basic Latin,Arabic
85   0x00003802 0x00404402 4   6    .text   utf8    \nr܋M blocks=Basic Latin,Syriac
86   0x00003f35 0x00404b35 5   7    .text   utf8    F\b3KN
87   0x00003f75 0x00404b75 4   6    .text   utf8    3KN 
88   0x00003f92 0x00404b92 6   8    .text   utf8    F 3KN(
89   0x00003fb1 0x00404bb1 6   8    .text   utf8    F(3KN0
90   0x00003fd0 0x00404bd0 6   8    .text   utf8    F03KN8
91   0x00003fef 0x00404bef 6   8    .text   utf8    F83KN@
92   0x0000400e 0x00404c0e 6   8    .text   utf8    F@3KNH
93   0x0000402d 0x00404c2d 5   7    .text   utf8    FH3Y_
94   0x00004037 0x00404c37 4   5    .text   ascii   VL^[
95   0x0000405a 0x00404c5a 5   6    .text   ascii   VWjHj
96   0x000057c4 0x004063c4 4   5    .text   ascii   G@_^
97   0x00005820 0x00406420 4   5    .text   ascii   $?\f@
98   0x00005a5d 0x0040665d 4   6    .text   utf8    \a3ڋU blocks=Basic Latin,Arabic
99   0x00005a7f 0x0040667f 4   6    .text   utf8    \r3ȉM blocks=Basic Latin,Latin Extended-B
100  0x00005abd 0x004066bd 6   9    .text   utf8    \r3щ]؉U blocks=Basic Latin,Cyrillic,Arabic
101  0x00005b03 0x00406703 4   6    .text   utf8    \r3ى] blocks=Basic Latin,Arabic
102  0x00005b8b 0x0040678b 5   7    .text   utf8    {\f+ٍq blocks=Basic Latin,Arabic
103  0x00005d52 0x00406952 4   6    .text   utf8    \b\vȋE blocks=Basic Latin,Latin Extended-B
104  0x00005e73 0x00406a73 4   6    .text   utf8    \b\vȉM blocks=Basic Latin,Latin Extended-B
105  0x00005f37 0x00406b37 6   7    .text   ascii   D$p\b~A
106  0x00005f4f 0x00406b4f 6   7    .text   ascii   D$| ~A
107  0x00006146 0x00406d46 4   5    .text   ascii   D$(\t
108  0x0000615a 0x00406d5a 6   7    .text   ascii   D$9#D$
109  0x00006168 0x00406d68 4   5    .text   ascii   D$)f
110  0x00006180 0x00406d80 4   5    .text   ascii   Qj P
111  0x000061a0 0x00406da0 4   5    .text   ascii   $?\f@
112  0x000061b1 0x00406db1 4   5    .text   ascii   D$(P
113  0x00006236 0x00406e36 4   5    .text   ascii   VVVh
114  0x0000628b 0x00406e8b 4   5    .text   ascii   =d0A
115  0x000062c4 0x00406ec4 5   6    .text   ascii   D$$PV
116  0x00006370 0x00406f70 4   5    .text   ascii   t$,h
117  0x00006397 0x00406f97 4   5    .text   ascii   =d0A
118  0x000063c9 0x00406fc9 5   6    .text   ascii   D$$PV
119  0x000063eb 0x00406feb 4   5    .text   ascii   5t0A
120  0x00006434 0x00407034 8   9    .text   ascii   D$\fPh`2A
121  0x00006441 0x00407041 4   5    .text   ascii   h@2A
122  0x00006495 0x00407095 4   5    .text   ascii   D$(P
123  0x000064a5 0x004070a5 4   5    .text   ascii   D$0@
124  0x000064b6 0x004070b6 5   6    .text   ascii   D$\fRj
125  0x000064c8 0x004070c8 4   5    .text   ascii   D$(P
126  0x000064d2 0x004070d2 5   6    .text   ascii   PhP2A
127  0x000064df 0x004070df 4   5    .text   ascii   h02A
128  0x00006505 0x00407105 5   11   .text   utf16le jjjjj
129  0x0000654e 0x0040714e 5   6    .text   ascii   T$$Rj
130  0x00006554 0x00407154 4   5    .text   ascii   j0hh
131  0x000065b5 0x004071b5 4   5    .text   ascii   T$(j
132  0x000065d0 0x004071d0 6   7    .text   ascii   |$(\buh
133  0x00006629 0x00407229 4   5    .text   ascii   Q@Vj
134  0x00006638 0x00407238 4   5    .text   ascii   D$(P
135  0x00006649 0x00407249 4   5    .text   ascii   D$(P
136  0x0000668f 0x0040728f 4   5    .text   ascii   D$\fP
137  0x000066a1 0x004072a1 4   5    .text   ascii   _^[3
138  0x000066d5 0x004072d5 5   6    .text   ascii   ]\bVWj
139  0x000067d0 0x004073d0 4   5    .text   ascii   t]WV
140  0x00006899 0x00407499 4   6    .text   utf8    PhسA blocks=Basic Latin,Arabic
141  0x000068a5 0x004074a5 4   6    .text   utf8    PhسA blocks=Basic Latin,Arabic
142  0x000068fc 0x004074fc 6   7    .text   ascii   SVWQPj
143  0x00006aac 0x004076ac 4   5    .text   ascii   t]WV
144  0x00006b75 0x00407775 4   6    .text   utf8    PhسA blocks=Basic Latin,Arabic
145  0x00006b81 0x00407781 4   6    .text   utf8    PhسA blocks=Basic Latin,Arabic
146  0x00006e53 0x00407a53 4   5    .text   ascii   hp2A
147  0x00006f6b 0x00407b6b 4   5    .text   ascii   h\b2A
148  0x00006fc5 0x00407bc5 5   6    .text   ascii   9>t\eV
149  0x0000700f 0x00407c0f 4   5    .text   ascii   VPWh
150  0x00007056 0x00407c56 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
151  0x00007084 0x00407c84 4   5    .text   ascii   Y_^[
152  0x000070cd 0x00407ccd 7   8    .text   ascii   M\f;J\fr\n
153  0x000071e0 0x00407de0 4   5    .text   ascii   j\bhH
154  0x0000726e 0x00407e6e 4   5    .text   ascii   Y_^[
155  0x00007284 0x00407e84 4   6    .text   utf8    u\t39
156  0x000072c4 0x00407ec4 4   5    .text   ascii   u\bu\a
157  0x000072e1 0x00407ee1 4   5    .text   ascii   #E\b]
158  0x00007575 0x00408175 5   6    .text   ascii   f9\bu*
159  0x0000757e 0x0040817e 4   6    .text   utf8    ȁ9PE blocks=Latin Extended-B,Basic Latin
160  0x000075be 0x004081be 4   5    .text   ascii   >csm
161  0x000075e8 0x004081e8 4   5    .text   ascii   t\b_3
162  0x00007608 0x00408208 4   7    .text   utf8    ̃%ȬA blocks=Combining Diacritical Marks,Basic Latin,Latin Extended-B
163  0x000076c0 0x004082c0 5   6    .text   ascii   Y__^[
164  0x000076f4 0x004082f4 6   8    .text   utf8    SVW3ɍ} blocks=Basic Latin,Latin Extended-B
165  0x00007708 0x00408308 6   8    .text   utf8    O\b3ɉW\f blocks=Basic Latin,Latin Extended-B
166  0x0000771a 0x0040831a 4   5    .text   ascii   ntel
167  0x00007721 0x00408321 5   6    .text   ascii   5ineI
168  0x0000772c 0x0040832c 5   6    .text   ascii   5Genu
169  0x00007751 0x00408351 4   5    .text   ascii   S\fuC
170  0x00007762 0x00408362 4   5    .text   ascii   t#=`
171  0x0000777e 0x0040837e 4   5    .text   ascii   t\a=p
172  0x00007894 0x00408494 4   5    .text   ascii   _^[3
173  0x000078d7 0x004084d7 6   7    .text   ascii   3\f8_^]
174  0x000078f8 0x004084f8 4   5    .text   ascii   ]\bVW
175  0x000079c8 0x004085c8 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
176  0x000079ce 0x004085ce 4   5    .text   ascii   8csm
177  0x000079d6 0x004085d6 4   5    .text   ascii   =x2A
178  0x000079dc 0x004085dc 6   7    .text   ascii   t/hx2A
179  0x000079f0 0x004085f0 4   5    .text   ascii   5x2A
180  0x00007a18 0x00408618 6   7    .text   ascii   E\f9x\ft
181  0x00007a84 0x00408684 4   5    .text   ascii   j\bhh
182  0x00007a98 0x00408698 4   5    .text   ascii   8csm
183  0x00007aef 0x004086ef 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
184  0x00007b1f 0x0040871f 4   5    .text   ascii   Y_^[
185  0x00007b39 0x00408739 4   5    .text   ascii   t2VW
186  0x00007b43 0x00408743 4   5    .text   ascii   >csm
187  0x00007b9f 0x0040879f 4   6    .text   utf8    ̋L$\f blocks=Combining Diacritical Marks,Basic Latin
188  0x00007d0f 0x0040890f 6   7    .text   ascii   URPQQh
189  0x00007d25 0x00408925 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
190  0x00007d3a 0x0040893a 4   5    .text   ascii   L$,3
191  0x00007d8c 0x0040898c 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
192  0x00007e00 0x00408a00 4   5    .text   ascii   UVWS
193  0x00007e12 0x00408a12 5   7    .text   utf8    [_^]Ð blocks=Basic Latin,Latin-1 Supplement
194  0x00007e37 0x00408a37 4   5    .text   ascii   SVWj
195  0x00007e49 0x00408a49 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
196  0x00007e52 0x00408a52 5   6    .text   ascii   l$\bRQ
197  0x00007e86 0x00408a86 4   5    .text   ascii   ;A\br
198  0x00007eb3 0x00408ab3 4   5    .text   ascii   ;A\br
199  0x00007f31 0x00408b31 5   6    .text   ascii   BVj(j
200  0x00008043 0x00408c43 5   6    .text   ascii   SVWUj
201  0x00008059 0x00408c59 4   5    .text   ascii   ]_^[
202  0x0000805f 0x00408c5f 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
203  0x000080e5 0x00408ce5 6   7    .text   ascii   ;t$,v-
204  0x00008140 0x00408d40 6   7    .text   ascii   R\f9Q\bu
205  0x0000816e 0x00408d6e 10  11   .text   ascii   k\fUQPXY]Y[
206  0x00008181 0x00408d81 4   5    .text   ascii   QSVW
207  0x000081f9 0x00408df9 4   5    .text   ascii   ;}\fu
208  0x0000821c 0x00408e1c 4   5    .text   ascii   E\bVW
209  0x00008297 0x00408e97 4   5    .text   ascii   %01A
210  0x00008315 0x00408f15 5   6    .text   ascii   Vh\b=A
211  0x00008320 0x00408f20 4   5    .text   ascii   h\b=A
212  0x000083f1 0x00408ff1 6   8    .text   utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
213  0x00008486 0x00409086 4   5    .text   ascii   oF f
214  0x000084e2 0x004090e2 4   5    .text   ascii   oF f
215  0x0000853a 0x0040913a 4   5    .text   ascii   oF f
216  0x00008615 0x00409215 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
217  0x00008621 0x00409221 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
218  0x00008633 0x00409233 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
219  0x0000864d 0x0040924d 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
220  0x000086c1 0x004092c1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
221  0x000086cf 0x004092cf 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
222  0x000086e5 0x004092e5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
223  0x000086ff 0x004092ff 5   6    .text   ascii   D$\f^_
224  0x000087e5 0x004093e5 5   6    .text   ascii   D$\f^_
225  0x0000881b 0x0040941b 4   5    .text   ascii   oV f
226  0x00008820 0x00409420 4   5    .text   ascii   o^0f
227  0x00008838 0x00409438 4   5    .text   ascii   of@f
228  0x0000883d 0x0040943d 4   5    .text   ascii   onPf
229  0x00008842 0x00409442 4   5    .text   ascii   ov`f
230  0x00008847 0x00409447 4   5    .text   ascii   o~pf
231  0x000088c0 0x004094c0 5   6    .text   ascii   \aFGIu
232  0x000088d1 0x004094d1 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
233  0x000088f7 0x004094f7 4   5    .text   ascii   FGIu
234  0x000089c1 0x004095c1 6   8    .text   utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
235  0x00008a56 0x00409656 4   5    .text   ascii   oF f
236  0x00008ab2 0x004096b2 4   5    .text   ascii   oF f
237  0x00008b0a 0x0040970a 4   5    .text   ascii   oF f
238  0x00008be5 0x004097e5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
239  0x00008bf1 0x004097f1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
240  0x00008c03 0x00409803 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
241  0x00008c1d 0x0040981d 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
242  0x00008c91 0x00409891 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
243  0x00008c9f 0x0040989f 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
244  0x00008cb5 0x004098b5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
245  0x00008ccf 0x004098cf 5   6    .text   ascii   D$\f^_
246  0x00008db5 0x004099b5 5   6    .text   ascii   D$\f^_
247  0x00008deb 0x004099eb 4   5    .text   ascii   oV f
248  0x00008df0 0x004099f0 4   5    .text   ascii   o^0f
249  0x00008e08 0x00409a08 4   5    .text   ascii   of@f
250  0x00008e0d 0x00409a0d 4   5    .text   ascii   onPf
251  0x00008e12 0x00409a12 4   5    .text   ascii   ov`f
252  0x00008e17 0x00409a17 4   5    .text   ascii   o~pf
253  0x00008e90 0x00409a90 5   6    .text   ascii   \aFGIu
254  0x00008ea1 0x00409aa1 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
255  0x00008ec7 0x00409ac7 4   5    .text   ascii   FGIu
256  0x00008f4d 0x00409b4d 4   5    .text   ascii   w\bSP
257  0x00008fc2 0x00409bc2 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
258  0x00008fef 0x00409bef 4   6    .text   utf8    ]Ã}\f blocks=Basic Latin,Latin-1 Supplement
259  0x000090ad 0x00409cad 4   5    .text   ascii   QSVW
260  0x000090d1 0x00409cd1 6   7    .text   ascii   }\b99t\t
261  0x000090f6 0x00409cf6 7   9    .text   utf8    u\v3\tY\b@
262  0x00009142 0x00409d42 4   5    .text   ascii   wGt>
263  0x000091c8 0x00409dc8 5   6    .text   ascii   F\bPj\b
264  0x00009222 0x00409e22 7   9    .text   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
265  0x00009289 0x00409e89 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
266  0x0000931f 0x00409f1f 4   5    .text   ascii   QWWP
267  0x000093a1 0x00409fa1 4   5    .text   ascii   9:t\b
268  0x000093a8 0x00409fa8 4   5    .text   ascii   A98u
269  0x00009403 0x0040a003 5   7    .text   utf8    E\f2ɈM blocks=Basic Latin,Latin Extended-B
270  0x0000940b 0x0040a00b 4   5    .text   ascii   ?"u\r
271  0x000094f3 0x0040a0f3 10  11   .text   ascii   u\b< t3<\tt/
272  0x0000953c 0x0040a13c 5   6    .text   ascii   M\f_^[
273  0x0000965b 0x0040a25b 4   5    .text   ascii   =t7j
274  0x000096c1 0x0040a2c1 5   6    .text   ascii   PPPPP
275  0x000096f6 0x0040a2f6 5   7    .text   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
276  0x000097b2 0x0040a3b2 4   5    .text   ascii   < w\b
277  0x000097bc 0x0040a3bc 5   6    .text   ascii   t\e<"u
278  0x000097d9 0x0040a3d9 5   6    .text   ascii   < w\aF
279  0x000097f0 0x0040a3f0 4   5    .text   ascii   E\fSV
280  0x000097f5 0x0040a3f5 4   6    .text   utf8    u\b+ƃ blocks=Basic Latin,Latin Extended-B
281  0x00009802 0x0040a402 4   5    .text   ascii   9u\f\e
282  0x00009851 0x0040a451 4   5    .text   ascii   ;u\fu
283  0x00009895 0x0040a495 4   5    .text   ascii   Y_^[
284  0x0000990a 0x0040a50a 5   7    .text   utf8    u\vhȮA blocks=Basic Latin,Latin Extended-B
285  0x00009929 0x0040a529 4   5    .text   ascii   h\f2A
286  0x00009933 0x0040a533 6   7    .text   ascii   YYh$2A
287  0x0000993a 0x0040a53a 4   5    .text   ascii   h 2A
288  0x00009964 0x0040a564 4   5    .text   ascii   Y_^[
289  0x0000998b 0x0040a58b 5   6    .text   ascii   }\bcsm
290  0x00009a59 0x0040a659 4   5    .text   ascii   t#Vh
291  0x00009b3d 0x0040a73d 4   6    .text   utf8    X]ù\ blocks=Basic Latin,Latin-1 Supplement
292  0x00009b4b 0x0040a74b 5   7    .text   utf8    j\fhȄA blocks=Basic Latin,Latin Extended-B
293  0x00009b7b 0x0040a77b 6   7    .text   ascii   9>t\vWV
294  0x00009ba5 0x0040a7a5 4   5    .text   ascii   Y_^[
295  0x00009cab 0x0040a8ab 4   5    .text   ascii   j\fh\b
296  0x00009cef 0x0040a8ef 4   5    .text   ascii   Y_^[
297  0x00009d4a 0x0040a94a 4   5    .text   ascii   Y_^[
298  0x00009d8c 0x0040a98c 5   7    .text   utf8    3؋v\b3 blocks=Basic Latin,Arabic
299  0x00009dba 0x0040a9ba 4   5    .text   ascii   j _;
300  0x00009f76 0x0040ab76 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
301  0x00009fba 0x0040abba 5   6    .text   ascii   ;A\bu\r
302  0x0000a0ea 0x0040acea 4   5    .text   ascii   9>t\n
303  0x0000a0f7 0x0040acf7 4   5    .text   ascii   >_^]
304  0x0000a13c 0x0040ad3c 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
305  0x0000a19f 0x0040ad9f 4   5    .text   ascii   j\bh(
306  0x0000a304 0x0040af04 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
307  0x0000a318 0x0040af18 7   8    .text   ascii   t\rf;1u\b
308  0x0000a568 0x0040b168 5   6    .text   ascii   PPPPP
309  0x0000a5b4 0x0040b1b4 5   7    .text   utf8    ;\fŀ>A blocks=Basic Latin,Latin Extended-A
310  0x0000a5cb 0x0040b1cb 5   7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
311  0x0000a636 0x0040b236 4   5    .text   ascii   j\bhH
312  0x0000a674 0x0040b274 4   5    .text   ascii   Y_^[
313  0x0000a6df 0x0040b2df 4   5    .text   ascii   Y_^[
314  0x0000a734 0x0040b334 4   5    .text   ascii   Y_^[
315  0x0000a748 0x0040b348 4   5    .text   ascii   j\bhh
316  0x0000a78e 0x0040b38e 4   5    .text   ascii   Y_^[
317  0x0000a7c8 0x0040b3c8 4   5    .text   ascii   E\bYj
318  0x0000a941 0x0040b541 4   5    .text   ascii   FLY;
319  0x0000a99a 0x0040b59a 4   6    .text   utf8    ux3ۋ blocks=Basic Latin,Arabic
320  0x0000aa5e 0x0040b65e 4   5    .text   ascii   tehd
321  0x0000aaf1 0x0040b6f1 4   6    .text   utf8    ux3ۋ blocks=Basic Latin,Arabic
322  0x0000ac34 0x0040b834 5   6    .text   ascii   ;E\fr4
323  0x0000ac83 0x0040b883 6   7    .text   ascii   E\f;E\bv
324  0x0000acc5 0x0040b8c5 8   9    .text   ascii   u\f9~\fu\rj
325  0x0000ad10 0x0040b910 8   9    .text   ascii   }\f;G\fv\fP
326  0x0000ad43 0x0040b943 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
327  0x0000ad5f 0x0040b95f 4   6    .text   utf8    3ۉ^\b blocks=Basic Latin,Arabic
328  0x0000ad79 0x0040b979 6   7    .text   ascii   u\f9^\fu
329  0x0000ad98 0x0040b998 5   6    .text   ascii   SSSSj
330  0x0000adc7 0x0040b9c7 8   9    .text   ascii   }\f;G\fv\fP
331  0x0000add8 0x0040b9d8 4   5    .text   ascii   u7SS
332  0x0000ae11 0x0040ba11 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
333  0x0000ae58 0x0040ba58 4   5    .text   ascii   u\bS3
334  0x0000ae65 0x0040ba65 6   10   .text   utf8    ˉ}؉M܉] blocks=Spacing Modifier Letters,Basic Latin,Arabic,Syriac
335  0x0000ae7a 0x0040ba7a 4   5    .text   ascii   *?QP
336  0x0000ae91 0x0040ba91 4   5    .text   ascii   PSSQ
337  0x0000aecf 0x0040bacf 6   10   .text   utf8    }؋M܋I] blocks=Basic Latin,Arabic,Syriac
338  0x0000b017 0x0040bc17 5   6    .text   ascii   SSSSS
339  0x0000b047 0x0040bc47 4   5    .text   ascii   j\fX_
340  0x0000b066 0x0040bc66 4   5    .text   ascii   u\fSV
341  0x0000b07f 0x0040bc7f 4   5    .text   ascii   u\bSP
342  0x0000b0c8 0x0040bcc8 5   6    .text   ascii   WWWWW
343  0x0000b128 0x0040bd28 4   5    .text   ascii   <:u 
