Metadata Signature: 0x2f78 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 11e0
Stream name: #~ 4
DirectoryAddress: 124c Size: 16f0
Stream name: #Strings 12
DirectoryAddress: 293c Size: 1f20
Stream name: #US 4
DirectoryAddress: 485c Size: 10
Stream name: #GUID 8
DirectoryAddress: 486c Size: 788
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len size section type    string
83  0x00000e61 0x00402c61 4   5    .text   ascii   \n%r7
84  0x00000e71 0x00402c71 4   5    .text   ascii   \n%rC
85  0x00000eb1 0x00402cb1 4   5    .text   ascii   \n%r(
86  0x00000eb7 0x00402cb7 4   5    .text   ascii   prg\f
87  0x00000ec1 0x00402cc1 4   5    .text   ascii   \n%r2
88  0x00000ed1 0x00402cd1 4   5    .text   ascii   \n%r^
89  0x00000f11 0x00402d11 4   5    .text   ascii   \n%r<
90  0x00000f21 0x00402d21 4   5    .text   ascii   \n%rZ
91  0x00000f71 0x00402d71 4   5    .text   ascii   \n%rJ
92  0x00000f81 0x00402d81 4   5    .text   ascii   \n%rx
93  0x00000ff1 0x00402df1 4   5    .text   ascii   \n%r\r
94  0x00001001 0x00402e01 4   5    .text   ascii   \n%rI
95  0x00001031 0x00402e31 4   5    .text   ascii   \n%r$
96  0x00001076 0x00402e76 4   5    .text   ascii   %\er;
97  0x00001133 0x00402f33 5   6    .text   ascii   *\a*.(
98  0x00001181 0x00402f81 4   5    .text   ascii   \n\v\a-
99  0x000011a2 0x00402fa2 5   6    .text   ascii   \n&\b(u
100 0x0000135d 0x0040315d 4   5    .text   ascii   \n*.~
101 0x00001369 0x00403169 4   5    .text   ascii   \n*n~
102 0x000013c7 0x004031c7 5   6    .text   ascii   \n%\aoM
103 0x00001404 0x00403204 5   6    .text   ascii   \n*2~\v
104 0x00001445 0x00403245 4   5    .text   ascii   \n\v\a-
105 0x00001466 0x00403266 5   6    .text   ascii   \n&\b(u
106 0x0000155c 0x0040335c 5   6    .text   ascii   \n*.~\f
107 0x00001568 0x00403368 5   6    .text   ascii   \n*^~\r
108 0x0000157f 0x0040337f 5   6    .text   ascii   \n&*^~
109 0x00001597 0x00403397 5   6    .text   ascii   \n&*^~
110 0x0000178f 0x0040358f 4   5    .text   ascii   \n\f\br
111 0x000017ec 0x004035ec 4   5    .text   ascii   \n*~ 
112 0x00001822 0x00403622 5   6    .text   ascii   \n,'~ 
113 0x0000184a 0x0040364a 4   5    .text   ascii   \n*~ 
114 0x00001871 0x00403671 5   6    .text   ascii   \n*n~ 
115 0x0000187e 0x0040367e 5   6    .text   ascii   \n,\f~ 
116 0x000018ab 0x004036ab 4   5    .text   ascii   \n\v+2
117 0x000018ff 0x004036ff 4   5    .text   ascii   \n\r+#
118 0x00001972 0x00403772 5   6    .text   ascii   \n,\vr?
119 0x00001993 0x00403793 4   5    .text   ascii   \n\frM
120 0x00001999 0x00403799 4   5    .text   ascii   p\b%-
121 0x000019ab 0x004037ab 4   5    .text   ascii   \n\rra
122 0x000019b1 0x004037b1 4   5    .text   ascii   p\b%-
123 0x000019e2 0x004037e2 6   7    .text   ascii   \n,D\t('
124 0x00001a13 0x00403813 4   5    .text   ascii   \n\t('
125 0x00001a27 0x00403827 4   5    .text   ascii   \n*\b(
126 0x00001ade 0x004038de 4   5    .text   ascii   \nr*\e
127 0x00001cc1 0x00403ac1 4   5    .text   ascii   \nr4\e
128 0x00001d59 0x00403b59 4   5    .text   ascii   \nrT\e
129 0x00001d89 0x00403b89 4   5    .text   ascii   \n\boM
130 0x00001df4 0x00403bf4 4   5    .text   ascii   \nrv\e
131 0x00001e24 0x00403c24 4   5    .text   ascii   \n\boM
132 0x00001e8f 0x00403c8f 4   5    .text   ascii   \nrT\e
133 0x00001ebf 0x00403cbf 4   5    .text   ascii   \n\boM
134 0x00001f2a 0x00403d2a 4   5    .text   ascii   \nrv\e
135 0x00001f5a 0x00403d5a 4   5    .text   ascii   \n\boM
136 0x00001ff5 0x00403df5 4   5    .text   ascii   \n\boM
137 0x000024e7 0x004042e7 4   5    .text   ascii   -\arp
138 0x000025d1 0x004043d1 4   5    .text   ascii   \n\n\ar
139 0x000025dd 0x004043dd 4   5    .text   ascii   \n\f\ar
140 0x000025e9 0x004043e9 4   5    .text   ascii   \n\r\ar
141 0x000027bb 0x004045bb 4   5    .text   ascii   \n,\n(
142 0x000027d2 0x004045d2 4   5    .text   ascii   \n,Q(
143 0x00002bf4 0x004049f4 4   5    .text   ascii   \t,T(
144 0x00002e2b 0x00404c2b 4   5    .text   ascii   \n-\ar
145 0x00002f78 0x00404d78 4   5    .text   ascii   BSJB
146 0x00002f88 0x00404d88 10  11   .text   ascii   v4.0.30319
147 0x00002fac 0x00404dac 8   9    .text   ascii   #Strings
148 0x00002fcc 0x00404dcc 5   6    .text   ascii   #GUID
149 0x00002fdc 0x00404ddc 5   6    .text   ascii   #Blob
150 0x00003000 0x00404e00 6   28   .text   utf32le z\b)>>ħ blocks=Basic Latin,Latin Extended-A
151 0x000030c4 0x00404ec4 4   5    .text   ascii   $\n?\v
152 0x000030cb 0x00404ecb 4   5    .text   ascii   \r?\v\n
153 0x00003154 0x00404f54 5   6    .text   ascii   Z\v?\v\n
154 0x000031d2 0x00404fd2 4   5    .text   ascii   G\t?\v
155 0x000031de 0x00404fde 4   5    .text   ascii   q\t?\v
156 0x00003274 0x00405074 4   5    .text   ascii   s\fz\n
157 0x0000327b 0x0040507b 4   5    .text   ascii   \f?\v\n
158 0x000041c5 0x00405fc5 19  20   .text   ascii   IEqualityComparer`1
159 0x000041d9 0x00405fd9 6   7    .text   ascii   List`1
160 0x000041e0 0x00405fe0 8   9    .text   ascii   Service1
161 0x000041e9 0x00405fe9 17  18   .text   ascii   serviceInstaller1
162 0x000041fb 0x00405ffb 24  25   .text   ascii   serviceProcessInstaller1
163 0x00004214 0x00406014 18  19   .text   ascii   serviceController1
164 0x00004227 0x00406027 7   8    .text   ascii   ToInt32
165 0x0000422f 0x0040602f 14  15   .text   ascii   KeyValuePair`2
166 0x0000423e 0x0040603e 13  14   .text   ascii   IDictionary`2
167 0x0000424c 0x0040604c 19  20   .text   ascii   set_ContentLength64
168 0x00004260 0x00406060 8   9    .text   ascii   get_UTF8
169 0x00004269 0x00406069 8   9    .text   ascii   <Module>
170 0x00004272 0x00406072 11  12   .text   ascii   ionicZipDLL
171 0x0000427e 0x0040607e 18  19   .text   ascii   LoadHtmlAgilityDLL
172 0x00004291 0x00406091 14  15   .text   ascii   htmlAgilityDLL
173 0x000042a0 0x004060a0 9   10   .text   ascii   targetURL
174 0x000042aa 0x004060aa 12  13   .text   ascii   BASE_VERSION
175 0x000042b7 0x004060b7 9   10   .text   ascii   System.IO
176 0x000042c1 0x004060c1 12  13   .text   ascii   DEFAULT_PORT
177 0x000042ce 0x004060ce 11  12   .text   ascii   System.Data
178 0x000042da 0x004060da 8   9    .text   ascii   get_Data
179 0x000042e3 0x004060e3 10  11   .text   ascii   System.Web
180 0x000042ee 0x004060ee 9   10   .text   ascii   targetWeb
181 0x000042f8 0x004060f8 8   9    .text   ascii   mscorlib
182 0x00004301 0x00406101 4   5    .text   ascii   exec
183 0x00004306 0x00406106 26  27   .text   ascii   System.Collections.Generic
184 0x00004325 0x00406125 4   5    .text   ascii   proc
185 0x0000432a 0x0040612a 8   9    .text   ascii   OpenRead
186 0x00004333 0x00406133 13  14   .text   ascii   _serverThread
187 0x00004341 0x00406141 8   9    .text   ascii   htmlLoad
188 0x0000434a 0x0040614a 10  11   .text   ascii   DoDownload
189 0x00004355 0x00406155 8   9    .text   ascii   CacheAdd
190 0x0000435e 0x0040615e 21  22   .text   ascii   add_ErrorDataReceived
191 0x00004374 0x00406174 19  20   .text   ascii   p_ErrorDataReceived
192 0x00004388 0x00406188 22  23   .text   ascii   add_OutputDataReceived
193 0x0000439f 0x0040619f 20  21   .text   ascii   p_OutputDataReceived
194 0x000043b4 0x004061b4 30  31   .text   ascii   System.Collections.Specialized
195 0x000043d3 0x004061d3 5   6    .text   ascii   DoCmd
196 0x000043d9 0x004061d9 9   10   .text   ascii   ReadToEnd
197 0x000043e3 0x004061e3 10  11   .text   ascii   SqlCommand
198 0x000043ee 0x004061ee 7   8    .text   ascii   command
199 0x000043f6 0x004061f6 6   7    .text   ascii   Append
200 0x000043fd 0x004061fd 5   6    .text   ascii   Round
201 0x00004403 0x00406203 10  11   .text   ascii   foreground
202 0x0000440e 0x0040620e 16  17   .text   ascii   set_IsBackground
203 0x0000441f 0x0040621f 10  11   .text   ascii   set_Method
204 0x0000442a 0x0040622a 14  15   .text   ascii   get_HttpMethod
205 0x00004439 0x00406239 9   10   .text   ascii   GetMethod
206 0x00004443 0x00406243 12  13   .text   ascii   set_Password
207 0x00004450 0x00406250 7   8    .text   ascii   Replace
208 0x00004458 0x00406258 11  12   .text   ascii   HttpService
209 0x00004464 0x00406264 14  15   .text   ascii   CreateInstance
210 0x00004473 0x00406273 6   7    .text   ascii   source
211 0x0000447a 0x0040627a 14  15   .text   ascii   set_StatusCode
212 0x00004489 0x00406289 8   9    .text   ascii   FileMode
213 0x00004492 0x00406292 8   9    .text   ascii   htmlMode
214 0x0000449b 0x0040629b 16  17   .text   ascii   ServiceStartMode
215 0x000044ac 0x004062ac 8   9    .text   ascii   HtmlNode
216 0x000044b5 0x004062b5 12  13   .text   ascii   DocumentNode
217 0x000044c2 0x004062c2 9   10   .text   ascii   UrlDecode
218 0x000044cc 0x004062cc 6   7    .text   ascii   decode
219 0x000044d3 0x004062d3 9   10   .text   ascii   UrlEncode
220 0x000044dd 0x004062dd 4   5    .text   ascii   node
221 0x000044e2 0x004062e2 11  12   .text   ascii   get_Message
222 0x000044ee 0x004062ee 7   8    .text   ascii   message
223 0x000044f6 0x004062f6 8   9    .text   ascii   AddRange
224 0x000044ff 0x004062ff 15  16   .text   ascii   CredentialCache
225 0x0000450f 0x0040630f 6   7    .text   ascii   Cookie
226 0x00004516 0x00406316 6   7    .text   ascii   Invoke
227 0x0000451d 0x0040631d 17  18   .text   ascii   IsZipDllAvailable
228 0x0000452f 0x0040632f 25  26   .text   ascii   IsHtmlAgilityDllAvailable
229 0x00004549 0x00406349 11  12   .text   ascii   IEnumerable
230 0x00004555 0x00406355 11  12   .text   ascii   IDisposable
231 0x00004561 0x00406361 17  18   .text   ascii   RuntimeTypeHandle
232 0x00004573 0x00406373 17  18   .text   ascii   GetTypeFromHandle
233 0x00004585 0x00406385 19  20   .text   ascii   get_AsyncWaitHandle
234 0x00004599 0x00406399 12  13   .text   ascii   ionicZipFile
235 0x000045a6 0x004063a6 13  14   .text   ascii   CreateZipFile
236 0x000045b4 0x004063b4 7   8    .text   ascii   zipFile
237 0x000045bc 0x004063bc 7   8    .text   ascii   errFile
238 0x000045c4 0x004063c4 7   8    .text   ascii   outFile
239 0x000045cc 0x004063cc 7   8    .text   ascii   Console
240 0x000045d4 0x004063d4 14  15   .text   ascii   get_MainModule
241 0x000045e3 0x004063e3 13  14   .text   ascii   ProcessModule
242 0x000045f1 0x004063f1 8   9    .text   ascii   get_Name
243 0x000045fa 0x004063fa 15  16   .text   ascii   set_ServiceName
244 0x0000460a 0x0040640a 12  13   .text   ascii   get_FileName
245 0x00004617 0x00406417 11  12   .text   ascii   GetFileName
246 0x00004623 0x00406423 12  13   .text   ascii   get_FullName
247 0x00004630 0x00406430 7   8    .text   ascii   GetName
248 0x00004638 0x00406438 16  17   .text   ascii   GetDirectoryName
249 0x00004649 0x00406449 14  15   .text   ascii   EncodeFilename
250 0x00004658 0x00406458 8   9    .text   ascii   filename
251 0x00004661 0x00406461 12  13   .text   ascii   set_Username
252 0x0000466e 0x0040646e 10  11   .text   ascii   get_Scheme
253 0x00004679 0x00406479 8   9    .text   ascii   DateTime
254 0x00004682 0x00406482 17  18   .text   ascii   get_LastWriteTime
255 0x00004694 0x00406494 16  17   .text   ascii   GetLastWriteTime
256 0x000046a5 0x004064a5 7   8    .text   ascii   WaitOne
257 0x000046ad 0x004064ad 18  19   .text   ascii   BeginErrorReadLine
258 0x000046c0 0x004064c0 19  20   .text   ascii   BeginOutputReadLine
259 0x000046d4 0x004064d4 10  11   .text   ascii   AppendLine
260 0x000046df 0x004064df 9   10   .text   ascii   WriteLine
261 0x000046e9 0x004064e9 11  12   .text   ascii   get_NewLine
262 0x000046f5 0x004064f5 7   8    .text   ascii   Combine
263 0x000046fd 0x004064fd 12  13   .text   ascii   GetFieldType
264 0x0000470a 0x0040650a 7   8    .text   ascii   GetType
265 0x00004712 0x00406512 15  16   .text   ascii   get_ContentType
266 0x00004722 0x00406522 15  16   .text   ascii   set_ContentType
267 0x00004732 0x00406532 13  14   .text   ascii   set_StartType
268 0x00004740 0x00406540 10  11   .text   ascii   MethodBase
269 0x0000474b 0x0040654b 11  12   .text   ascii   ServiceBase
270 0x00004757 0x00406557 30  31   .text   ascii   get_InvariantCultureIgnoreCase
271 0x00004776 0x00406576 12  13   .text   ascii   get_Response
272 0x00004783 0x00406583 15  16   .text   ascii   HttpWebResponse
273 0x00004793 0x00406593 20  21   .text   ascii   HttpListenerResponse
274 0x000047a8 0x004065a8 11  12   .text   ascii   GetResponse
275 0x000047b4 0x004065b4 5   6    .text   ascii   Close
276 0x000047ba 0x004065ba 7   8    .text   ascii   Dispose
277 0x000047c2 0x004065c2 8   9    .text   ascii   TryParse
278 0x000047cb 0x004065cb 6   7    .text   ascii   Create
279 0x000047d2 0x004065d2 6   7    .text   ascii   Delete
280 0x000047d9 0x004065d9 5   6    .text   ascii   Write
281 0x000047df 0x004065df 13  14   .text   ascii   GuidAttribute
282 0x000047ed 0x004065ed 19  20   .text   ascii   DebuggableAttribute
283 0x00004801 0x00406601 19  20   .text   ascii   ComVisibleAttribute
284 0x00004815 0x00406615 22  23   .text   ascii   AssemblyTitleAttribute
285 0x0000482c 0x0040662c 26  27   .text   ascii   AssemblyTrademarkAttribute
286 0x00004847 0x00406647 24  25   .text   ascii   TargetFrameworkAttribute
287 0x00004860 0x00406660 13  14   .text   ascii   HtmlAttribute
288 0x0000486e 0x0040666e 28  29   .text   ascii   AssemblyFileVersionAttribute
289 0x0000488b 0x0040668b 30  31   .text   ascii   AssemblyConfigurationAttribute
290 0x000048aa 0x004066aa 28  29   .text   ascii   AssemblyDescriptionAttribute
291 0x000048c7 0x004066c7 21  22   .text   ascii   RunInstallerAttribute
292 0x000048dd 0x004066dd 31  32   .text   ascii   CompilationRelaxationsAttribute
293 0x000048fd 0x004066fd 24  25   .text   ascii   AssemblyProductAttribute
294 0x00004916 0x00406716 26  27   .text   ascii   AssemblyCopyrightAttribute
295 0x00004931 0x00406731 24  25   .text   ascii   AssemblyCompanyAttribute
296 0x0000494a 0x0040674a 29  30   .text   ascii   RuntimeCompatibilityAttribute
297 0x00004968 0x00406768 19  20   .text   ascii   set_UseShellExecute
298 0x0000497c 0x0040677c 4   5    .text   ascii   Byte
299 0x00004981 0x00406781 9   10   .text   ascii   get_Value
300 0x0000498b 0x0040678b 18  19   .text   ascii   HtmlAttributeValue
301 0x0000499e 0x0040679e 11  12   .text   ascii   TryGetValue
302 0x000049aa 0x004067aa 8   9    .text   ascii   SetValue
303 0x000049b3 0x004067b3 5   6    .text   ascii   value
304 0x000049b9 0x004067b9 16  17   .text   ascii   ionicZipFileSave
305 0x000049ca 0x004067ca 8   9    .text   ascii   htmlSave
306 0x000049d3 0x004067d3 14  15   .text   ascii   EndInteractive
307 0x000049e2 0x004067e2 13  14   .text   ascii   DoInteractive
308 0x000049f0 0x004067f0 19  20   .text   ascii   get_UserInteractive
309 0x00004a04 0x00406804 6   7    .text   ascii   Remove
310 0x00004a0b 0x0040680b 15  16   .text   ascii   HttpService.exe
311 0x00004a1b 0x0040681b 9   10   .text   ascii   Serialize
312 0x00004a25 0x00406825 11  12   .text   ascii   Deserialize
313 0x00004a31 0x00406831 10  11   .text   ascii   Initialize
314 0x00004a3c 0x0040683c 11  12   .text   ascii   LastIndexOf
315 0x00004a48 0x00406848 16  17   .text   ascii   System.Threading
316 0x00004a59 0x00406859 25  26   .text   ascii   set_StandardErrorEncoding
317 0x00004a73 0x00406873 11  12   .text   ascii   GetEncoding
318 0x00004a7f 0x0040687f 19  20   .text   ascii   get_ContentEncoding
319 0x00004a93 0x00406893 19  20   .text   ascii   set_ContentEncoding
320 0x00004aa7 0x004068a7 26  27   .text   ascii   set_StandardOutputEncoding
321 0x00004ac2 0x004068c2 8   9    .text   ascii   encoding
322 0x00004acb 0x004068cb 8   9    .text   ascii   _running
323 0x00004ad4 0x004068d4 25  26   .text   ascii   System.Runtime.Versioning
324 0x00004aee 0x004068ee 16  17   .text   ascii   FromBase64String
325 0x00004aff 0x004068ff 8   9    .text   ascii   ToString
326 0x00004b08 0x00406908 9   10   .text   ascii   GetString
327 0x00004b12 0x00406912 9   10   .text   ascii   Substring
328 0x00004b1c 0x0040691c 9   10   .text   ascii   disposing
329 0x00004b26 0x00406926 8   9    .text   ascii   WriteLog
330 0x00004b2f 0x0040692f 5   6    .text   ascii   Flush
331 0x00004b35 0x00406935 4   5    .text   ascii   Math
332 0x00004b3a 0x0040693a 16  17   .text   ascii   get_AbsolutePath
333 0x00004b4b 0x0040694b 11  12   .text   ascii   GetTempPath
334 0x00004b57 0x00406957 10  11   .text   ascii   get_Length
335 0x00004b62 0x00406962 17  18   .text   ascii   set_ContentLength
336 0x00004b74 0x00406974 10  11   .text   ascii   StartsWith
337 0x00004b7f 0x0040697f 15  16   .text   ascii   get_ResponseUri
338 0x00004b93 0x00406993 13  14   .text   ascii   AsyncCallback
339 0x00004ba1 0x004069a1 8   9    .text   ascii   Loopback
340 0x00004baa 0x004069aa 4   5    .text   ascii   Seek
341 0x00004baf 0x004069af 19  20   .text   ascii   ReadCookiesFromDisk
342 0x00004bc3 0x004069c3 18  19   .text   ascii   WriteCookiesToDisk
343 0x00004bd6 0x004069d6 17  18   .text   ascii   NetworkCredential
344 0x00004be8 0x004069e8 7   8    .text   ascii   Decimal
345 0x00004bf0 0x004069f0 21  22   .text   ascii   op_GreaterThanOrEqual
346 0x00004c06 0x00406a06 21  22   .text   ascii   System.ComponentModel
347 0x00004c1c 0x00406a1c 22  23   .text   ascii   ionicZipFileExtractAll
348 0x00004c33 0x00406a33 10  11   .text   ascii   LoadZipDll
349 0x00004c3e 0x00406a3e 28  29   .text   ascii   System.Configuration.Install
350 0x00004c5b 0x00406a5b 5   6    .text   ascii   DoSql
351 0x00004c61 0x00406a61 7   8    .text   ascii   get_Url
352 0x00004c69 0x00406a69 11  12   .text   ascii   RedirectUrl
353 0x00004c79 0x00406a79 10  11   .text   ascii   FileStream
354 0x00004c84 0x00406a84 17  18   .text   ascii   GetResponseStream
355 0x00004c96 0x00406a96 16  17   .text   ascii   GetRequestStream
356 0x00004ca7 0x00406aa7 15  16   .text   ascii   get_InputStream
357 0x00004cb7 0x00406ab7 16  17   .text   ascii   get_OutputStream
358 0x00004cc8 0x00406ac8 12  13   .text   ascii   outputStream
359 0x00004cd5 0x00406ad5 12  13   .text   ascii   MemoryStream
360 0x00004ce2 0x00406ae2 6   7    .text   ascii   stream
361 0x00004ce9 0x00406ae9 7   8    .text   ascii   Program
362 0x00004cf1 0x00406af1 8   9    .text   ascii   get_Item
363 0x00004cfa 0x00406afa 8   9    .text   ascii   set_Item
364 0x00004d03 0x00406b03 6   7    .text   ascii   System
365 0x00004d0a 0x00406b0a 4   5    .text   ascii   Trim
366 0x00004d0f 0x00406b0f 14  15   .text   ascii   op_GreaterThan
367 0x00004d1e 0x00406b1e 8   9    .text   ascii   TimeSpan
368 0x00004d27 0x00406b27 4   5    .text   ascii   Open
369 0x00004d2c 0x00406b2c 6   7    .text   ascii   Listen
370 0x00004d33 0x00406b33 4   5    .text   ascii   Main
371 0x00004d38 0x00406b38 10  11   .text   ascii   get_Domain
372 0x00004d43 0x00406b43 10  11   .text   ascii   set_Domain
373 0x00004d4e 0x00406b4e 9   10   .text   ascii   AppDomain
374 0x00004d58 0x00406b58 17  18   .text   ascii   get_CurrentDomain
375 0x00004d6a 0x00406b6a 10  11   .text   ascii   SeekOrigin
376 0x00004d75 0x00406b75 11  12   .text   ascii   op_Division
377 0x00004d81 0x00406b81 13  14   .text   ascii   get_Extension
378 0x00004d8f 0x00406b8f 12  13   .text   ascii   GetExtension
379 0x00004d9c 0x00406b9c 26  27   .text   ascii   set_AutomaticDecompression
380 0x00004db7 0x00406bb7 13  14   .text   ascii   CacheDuration
381 0x00004dc5 0x00406bc5 14  15   .text   ascii   op_Subtraction
382 0x00004dd4 0x00406bd4 17  18   .text   ascii   System.Reflection
383 0x00004de6 0x00406be6 16  17   .text   ascii   CookieCollection
384 0x00004df7 0x00406bf7 23  24   .text   ascii   HtmlAttributeCollection
385 0x00004e0f 0x00406c0f 19  20   .text   ascii   NameValueCollection
386 0x00004e23 0x00406c23 19  20   .text   ascii   WebHeaderCollection
387 0x00004e37 0x00406c37 19  20   .text   ascii   InstallerCollection
388 0x00004e4b 0x00406c4b 28  29   .text   ascii   HttpListenerPrefixCollection
389 0x00004e68 0x00406c68 14  15   .text   ascii   set_Connection
390 0x00004e77 0x00406c77 12  13   .text   ascii   DbConnection
391 0x00004e84 0x00406c84 13  14   .text   ascii   SqlConnection
392 0x00004e92 0x00406c92 12  13   .text   ascii   SearchOption
393 0x00004e9f 0x00406c9f 27  28   .text   ascii   ArgumentOutOfRangeException
394 0x00004ebb 0x00406cbb 21  22   .text   ascii   ArgumentNullException
395 0x00004ed1 0x00406cd1 18  19   .text   ascii   get_InnerException
396 0x00004ee4 0x00406ce4 15  16   .text   ascii   set_Description
