[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000000 0x00000000 7   8            ascii   MZ91215
1    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
2    0x000000c8 0x000000c8 5   6            ascii   Rich}
3    0x000001d8 0x000001d8 5   6            ascii   .text
4    0x000001ff 0x000001ff 7   8            ascii   `.rdata
5    0x00000227 0x00000227 6   7            ascii   @.data
6    0x00000250 0x00000250 5   6            ascii   .rsrc
155  0x00002b58 0x00403758 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
156  0x00002b76 0x00403776 5   6    .text   ascii   D$(WP
157  0x00002bb9 0x004037b9 4   5    .text   ascii   t$$j
158  0x00002bbf 0x004037bf 5   6    .text   ascii   T$\fRj
159  0x00002c37 0x00403837 4   6    .text   utf8    _^3̰ blocks=Basic Latin,Combining Diacritical Marks
160  0x00002d0f 0x0040390f 4   6    .text   utf8    \vǄ$d blocks=Basic Latin,Latin Extended-B
161  0x00002d4b 0x0040394b 4   6    .text   utf8    \vǄ$P blocks=Basic Latin,Latin Extended-B
162  0x00002d88 0x00403988 5   6    .text   ascii   Rh,bA
163  0x00002db5 0x004039b5 4   5    .text   ascii   D$(X
164  0x00002e11 0x00403a11 5   6    .text   ascii   T$4RP
165  0x00002e41 0x00403a41 5   6    .text   ascii   L$(QU
166  0x00002e8f 0x00403a8f 4   5    .text   ascii   t$0h
167  0x00002eec 0x00403aec 4   5    .text   ascii   5\bRA
168  0x00002ef7 0x00403af7 4   5    .text   ascii   h\fbA
169  0x00002f0b 0x00403b0b 5   6    .text   ascii   _^][3
170  0x00002f41 0x00403b41 5   6    .text   ascii   T$(RW
171  0x0000302e 0x00403c2e 5   6    .text   ascii   L$4QR
172  0x00003072 0x00403c72 4   5    .text   ascii   T$\bU
173  0x00003092 0x00403c92 5   6    .text   ascii   D$\fPj
174  0x000030fb 0x00403cfb 4   5    .text   ascii   t9Sj
175  0x0000312c 0x00403d2c 7   8    .text   ascii   t%;l$ |
176  0x00003136 0x00403d36 4   5    .text   ascii   h\bA
177  0x00003168 0x00403d68 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
178  0x00003171 0x00403d71 4   5    .text   ascii   |$$W
179  0x000031d8 0x00403dd8 4   5    .text   ascii   D$$j
180  0x000031ef 0x00403def 8   9    .text   ascii   }#SWhlbA
181  0x000031ff 0x00403dff 4   5    .text   ascii   \f[_2
182  0x00003218 0x00403e18 5   7    .text   utf8    [_^3̰ blocks=Basic Latin,Combining Diacritical Marks
183  0x0000324b 0x00403e4b 4   5    .text   ascii   hHcA
184  0x00003319 0x00403f19 6   7    .text   ascii   E\fPSVh
185  0x0000332e 0x00403f2e 5   6    .text   ascii   M\fQVh
186  0x0000336c 0x00403f6c 4   5    .text   ascii   t$,F
187  0x00003408 0x00404008 7   8    .text   ascii   l$ _^[U
188  0x00003452 0x00404052 4   6    .text   utf8    \f+Њ\b blocks=Basic Latin,Cyrillic
189  0x00003497 0x00404097 4   5    .text   ascii   T$\fR
190  0x000034fb 0x004040fb 4   5    .text   ascii   h\cA
191  0x000035e6 0x004041e6 5   6    .text   ascii   PhxcA
192  0x000038c7 0x004044c7 8   9    .text   ascii   <\rt$<\nt 
193  0x000039b4 0x004045b4 4   5    .text   ascii   _^]3
194  0x000039d8 0x004045d8 5   7    .text   utf8    3ĉD$d blocks=Basic Latin,Latin Extended-A
195  0x000039df 0x004045df 5   6    .text   ascii   D$lSP
196  0x000039ee 0x004045ee 6   8    .text   utf8    P3ۉL$0 blocks=Basic Latin,Arabic
197  0x00003a19 0x00404619 4   5    .text   ascii   L$0Q
198  0x00003a2a 0x0040462a 4   5    .text   ascii   D$8h
199  0x00003a4a 0x0040464a 8   9    .text   ascii   L$(Qh0dA
200  0x00003a65 0x00404665 5   6    .text   ascii   T$(Rh
201  0x00003aa0 0x004046a0 5   7    .text   utf8    3\tD$T
202  0x00003ac5 0x004046c5 5   7    .text   utf8    T$T+Ѝ blocks=Basic Latin,Cyrillic
203  0x00003ada 0x004046da 4   6    .text   utf8    3\rL$
204  0x00003b02 0x00404702 4   5    .text   ascii   D$4R
205  0x00003b07 0x00404707 4   5    .text   ascii   D$<P
206  0x00003b33 0x00404733 4   5    .text   ascii   T$XR
207  0x00003b38 0x00404738 4   5    .text   ascii   D$<P
208  0x00003b5b 0x0040475b 4   5    .text   ascii   \r\fdA
209  0x00003b72 0x00404772 4   5    .text   ascii   L$XQ
210  0x00003b77 0x00404777 4   5    .text   ascii   T$<R
211  0x00003ba4 0x004047a4 4   5    .text   ascii   T$Xf
212  0x00003bac 0x004047ac 4   5    .text   ascii   D$<P
213  0x00003c17 0x00404817 6   8    .text   utf8    tO3\tD$
214  0x00003c53 0x00404853 4   5    .text   ascii   T$XR
215  0x00003c58 0x00404858 4   5    .text   ascii   D$<P
216  0x00003c91 0x00404891 4   6    .text   utf8    ͍D$T blocks=Combining Diacritical Marks,Basic Latin
217  0x00003cbd 0x004048bd 6   8    .text   utf8    tI3\tD$
218  0x00003cf3 0x004048f3 4   5    .text   ascii   T$XR
219  0x00003cf8 0x004048f8 4   5    .text   ascii   D$<P
220  0x00003d3d 0x0040493d 6   8    .text   utf8    L$h[3̸ blocks=Basic Latin,Combining Diacritical Marks
221  0x00003dca 0x004049ca 4   5    .text   ascii   T$8R
222  0x00003dda 0x004049da 4   5    .text   ascii   L$@h
223  0x00003df6 0x004049f6 4   5    .text   ascii   T$8R
224  0x00003e05 0x00404a05 4   5    .text   ascii   h\beA
225  0x00003e1e 0x00404a1e 5   6    .text   ascii   L$8Qh
226  0x00003e43 0x00404a43 4   5    .text   ascii   D$@h
227  0x00003e5d 0x00404a5d 5   6    .text   ascii   L$<Qh
228  0x00003e78 0x00404a78 5   6    .text   ascii   T$<Rh
229  0x00003e96 0x00404a96 4   5    .text   ascii   L$<Q
230  0x00003f2d 0x00404b2d 5   6    .text   ascii   L$\fQh
231  0x00003f58 0x00404b58 8   9    .text   ascii   D$@PhldA
232  0x00003f7a 0x00404b7a 8   9    .text   ascii   L$@QhldA
233  0x00003f96 0x00404b96 8   9    .text   ascii   L$@QhPdA
234  0x00003fb8 0x00404bb8 8   9    .text   ascii   T$@RhPdA
235  0x00003fd9 0x00404bd9 4   5    .text   ascii    ;t$
236  0x00003fe5 0x00404be5 4   5    .text   ascii   L$\fQ
237  0x00004003 0x00404c03 4   5    .text   ascii   D$HP
238  0x0000407c 0x00404c7c 4   6    .text   utf8    ߉D$\ blocks=NKo,Basic Latin
239  0x0000409e 0x00404c9e 4   6    .text   utf8    ƍT<\ blocks=Latin Extended-B,Basic Latin
240  0x000040ad 0x00404cad 4   6    .text   utf8    3\tD$
241  0x000040d5 0x00404cd5 4   5    .text   ascii   L$`Q
242  0x000040da 0x00404cda 4   5    .text   ascii   T$DR
243  0x00004104 0x00404d04 4   5    .text   ascii   L$`Q
244  0x00004109 0x00404d09 4   5    .text   ascii   T$DR
245  0x0000413c 0x00404d3c 4   5    .text   ascii   D$DP
246  0x0000419f 0x00404d9f 6   8    .text   utf8    tT3\rT$
247  0x000041e0 0x00404de0 4   5    .text   ascii   T$`R
248  0x000041e5 0x00404de5 4   5    .text   ascii   D$DP
249  0x0000424d 0x00404e4d 6   8    .text   utf8    tV3\rT$
250  0x00004290 0x00404e90 4   5    .text   ascii   T$`R
251  0x00004295 0x00404e95 4   5    .text   ascii   D$DP
252  0x00004314 0x00404f14 4   5    .text   ascii   UVWh
253  0x00004337 0x00404f37 4   5    .text   ascii   D$4\n
254  0x000043ce 0x00404fce 4   5    .text   ascii   5\bRA
255  0x00004404 0x00405004 5   6    .text   ascii   D$,Pj
256  0x0000440d 0x0040500d 4   5    .text   ascii   L$@Q
257  0x0000442b 0x0040502b 4   5    .text   ascii   hpfA
258  0x0000443f 0x0040503f 6   9    .text   utf8    뢍D$4PW blocks=Hangul Syllables,Basic Latin
259  0x00004479 0x00405079 4   5    .text   ascii   hhfA
260  0x00004492 0x00405092 4   5    .text   ascii   hhfA
261  0x000044bc 0x004050bc 6   7    .text   ascii   PUh4fA
262  0x00004552 0x00405152 4   5    .text   ascii   h|eA
263  0x00004561 0x00405161 7   9    .text   utf8    3\rL$(QP
264  0x0000456a 0x0040516a 8   9    .text   ascii   T$$RhP8@
265  0x0000457d 0x0040517d 4   5    .text   ascii   D$8P
266  0x000045a6 0x004051a6 5   6    .text   ascii   9l$$t
267  0x000045b8 0x004051b8 5   6    .text   ascii   9l$$u
268  0x0000462c 0x0040522c 4   5    .text   ascii   hTeA
269  0x00004649 0x00405249 4   5    .text   ascii   h@eA
270  0x00004662 0x00405262 4   5    .text   ascii   h(eA
271  0x00004676 0x00405276 5   6    .text   ascii   [_^]3
272  0x000047c3 0x004053c3 4   6    .text   utf8    RWƄ$ blocks=Basic Latin,Latin Extended-B
273  0x000048d7 0x004054d7 5   6    .text   ascii   Vh|hA
274  0x00004910 0x00405510 6   7    .text   ascii   PVhXhA
275  0x000049a7 0x004055a7 4   6    .text   utf8    RWƄ$ blocks=Basic Latin,Latin Extended-B
276  0x000049e4 0x004055e4 4   5    .text   ascii   Ph~f
277  0x000049f9 0x004055f9 4   5    .text   ascii   Qh~f
278  0x00004a08 0x00405608 4   5    .text   ascii   |$03
279  0x00004a0f 0x0040560f 8   9    .text   ascii   D$4PhP8@
280  0x00004a37 0x00405637 5   6    .text   ascii   9\$4t
281  0x00004a47 0x00405647 5   6    .text   ascii   9\$4u
282  0x00004a7d 0x0040567d 5   6    .text   ascii   Ph,hA
283  0x00004a89 0x00405689 4   5    .text   ascii   -\bRA
284  0x00004aff 0x004056ff 4   5    .text   ascii   5\bRA
285  0x00004b29 0x00405729 4   5    .text   ascii   -\bRA
286  0x00004be2 0x004057e2 5   6    .text   ascii   PhlgA
287  0x00004c82 0x00405882 4   6    .text   utf8    RWƄ$ blocks=Basic Latin,Latin Extended-B
288  0x00004cc3 0x004058c3 4   5    .text   ascii   Ph~f
289  0x00004cd8 0x004058d8 4   5    .text   ascii   Qh~f
290  0x00004d2e 0x0040592e 4   5    .text   ascii   D$(\n
291  0x00004d44 0x00405944 5   6    .text   ascii   T$$Rj
292  0x00004d4d 0x0040594d 6   7    .text   ascii   D$DCPS
293  0x00004d71 0x00405971 5   6    .text   ascii   L$8QV
294  0x00004df7 0x004059f7 5   6    .text   ascii   D$8PU
295  0x00004e89 0x00405a89 5   6    .text   ascii   L$$Qj
296  0x00004e92 0x00405a92 5   6    .text   ascii   T$DRP
297  0x00004ea5 0x00405aa5 4   5    .text   ascii   hXgA
298  0x00004ed6 0x00405ad6 4   5    .text   ascii   hHgA
299  0x00004ef7 0x00405af7 4   5    .text   ascii   h4gA
300  0x00004f80 0x00405b80 4   5    .text   ascii   jdh`
301  0x00004f99 0x00405b99 5   6    .text   ascii   \rhdiA
302  0x00004fa7 0x00405ba7 6   7    .text   ascii   SVh@iA
303  0x00004fdd 0x00405bdd 5   6    .text   ascii   Rh(iA
304  0x0000507a 0x00405c7a 4   5    .text   ascii   \rt\aH
305  0x0000508f 0x00405c8f 4   5    .text   ascii   D$ j
306  0x00005103 0x00405d03 4   5    .text   ascii   G;|$
307  0x0000512c 0x00405d2c 4   5    .text   ascii   _^[3
308  0x00005154 0x00405d54 4   5    .text   ascii   0t V
309  0x00005208 0x00405e08 6   8    .text   utf8    3ĉD$83 blocks=Basic Latin,Latin Extended-A
310  0x00005213 0x00405e13 5   6    .text   ascii   |$Hj 
311  0x00005268 0x00405e68 4   5    .text   ascii   L$83
312  0x00005278 0x00405e78 7   8    .text   ascii   \$PUSWh
313  0x00005292 0x00405e92 4   6    .text   utf8    \f3ҍh blocks=Basic Latin,Cyrillic
314  0x00005325 0x00405f25 5   6    .text   ascii   T$<RV
315  0x00005346 0x00405f46 5   6    .text   ascii   L$ Qh
316  0x00005393 0x00405f93 8   9    .text   ascii   L$H][_^3
317  0x00005464 0x00406064 4   5    .text   ascii   PUVh
318  0x00005490 0x00406090 4   5    .text   ascii   hhfA
319  0x000054dd 0x004060dd 4   5    .text   ascii   L$,Q
320  0x000054f2 0x004060f2 4   5    .text   ascii   D$(X
321  0x0000550a 0x0040610a 5   6    .text   ascii   \nhhjA
322  0x00005516 0x00406116 5   6    .text   ascii   T$ RW
323  0x0000554d 0x0040614d 4   5    .text   ascii   hhfA
324  0x00005576 0x00406176 4   5    .text   ascii   hPjA
325  0x0000558a 0x0040618a 5   6    .text   ascii   D$,PV
326  0x000055b1 0x004061b1 5   6    .text   ascii   L$ QW
327  0x00005630 0x00406230 7   8    .text   ascii   PURh(jA
328  0x0000565a 0x0040625a 4   6    .text   utf8    3\rL$
329  0x000056e7 0x004062e7 4   9    .text   utf16le Ajjj
330  0x000056f0 0x004062f0 4   5    .text   ascii   D$,P
331  0x00005712 0x00406312 4   5    .text   ascii   h\fjA
332  0x00005723 0x00406323 5   6    .text   ascii   _^][3
333  0x00005749 0x00406349 4   5    .text   ascii   %|QA
334  0x0000574f 0x0040634f 4   5    .text   ascii   %xQA
335  0x0000575b 0x0040635b 4   5    .text   ascii   %TQA
336  0x00005761 0x00406361 4   5    .text   ascii   %XQA
337  0x00005767 0x00406367 4   5    .text   ascii   %\QA
338  0x0000576d 0x0040636d 4   5    .text   ascii   %dQA
339  0x00005773 0x00406373 4   5    .text   ascii   %`QA
340  0x00005779 0x00406379 4   5    .text   ascii   %pQA
341  0x0000577f 0x0040637f 4   5    .text   ascii   %lQA
342  0x00005791 0x00406391 4   5    .text   ascii   L$\fW
343  0x00005830 0x00406430 5   7    .text   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
344  0x00005895 0x00406495 5   7    .text   utf8    t\f3\t\a
345  0x000058d9 0x004064d9 5   6    .text   ascii   VVVVV
346  0x00005913 0x00406513 4   5    .text   ascii   E\fPV
347  0x000059af 0x004065af 4   5    .text   ascii   9}\bu
348  0x00005a59 0x00406659 4   5    .text   ascii   M\b^;
349  0x00005af4 0x004066f4 5   6    .text   ascii   9~\u'
350  0x00005bce 0x004067ce 4   5    .text   ascii   t#Hu
351  0x00005c9d 0x0040689d 5   6    .text   ascii   PPPPP
352  0x00005cc5 0x004068c5 4   6    .text   utf8    }؋]\b blocks=Basic Latin,Arabic
353  0x00005d25 0x00406925 4   5    .text   ascii   t+Ht
354  0x00005d37 0x00406937 5   6    .text   ascii   PPPPP
355  0x00005d9c 0x0040699c 4   6    .text   utf8    Y3\tE
356  0x00005db5 0x004069b5 4   6    .text   utf8    MԉG` blocks=Basic Latin,Cyrillic Supplement
357  0x00005dd8 0x004069d8 5   8    .text   utf8    M܋\r̦A blocks=Basic Latin,Syriac,Combining Diacritical Marks
358  0x00005e4b 0x00406a4b 4   6    .text   utf8    EԉG` blocks=Basic Latin,Cyrillic Supplement
359  0x00005e56 0x00406a56 5   7    .text   utf8    EЉGd3 blocks=Basic Latin,Cyrillic
360  0x00005e6e 0x00406a6e 4   5    .text   ascii   9]\fu
361  0x00005e78 0x00406a78 5   6    .text   ascii   SSSSS
362  0x00005f4d 0x00406b4d 4   5    .text   ascii   h(kA
363  0x00005fb2 0x00406bb2 4   5    .text   ascii   ;u\br
364  0x00005fd6 0x00406bd6 4   5    .text   ascii   ;u\fr
365  0x00005fe4 0x00406be4 4   5    .text   ascii   =@kA
366  0x00005fec 0x00406bec 4   5    .text   ascii   h@kA
367  0x0000600a 0x00406c0a 4   5    .text   ascii   h<RA
368  0x0000600f 0x00406c0f 4   5    .text   ascii   h$RA
369  0x0000601d 0x00406c1d 4   5    .text   ascii   uBhi
370  0x00006030 0x00406c30 4   5    .text   ascii   $ RA
371  0x00006041 0x00406c41 4   5    .text   ascii   Yt\eh
372  0x0000612f 0x00406d2f 4   5    .text   ascii   hLRA
373  0x0000613e 0x00406d3e 5   6    .text   ascii   YhTRA
374  0x0000617e 0x00406d7e 4   5    .text   ascii   t\bj\b
375  0x000062af 0x00406eaf 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
376  0x000062ba 0x00406eba 7   9    .text   utf8    ti3\nD$\b
377  0x000062e9 0x00406ee9 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
378  0x00006320 0x00406f20 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
379  0x00006332 0x00406f32 4   5    .text   ascii   u\bW3
380  0x00006343 0x00406f43 5   6    .text   ascii   WWWWW
381  0x0000639c 0x00406f9c 4   5    .text   ascii   _^[]
382  0x000063a1 0x00406fa1 4   5    .text   ascii   j\fh@
383  0x000063b1 0x00406fb1 5   7    .text   utf8    3\vu\b3
384  0x000063cc 0x00406fcc 5   6    .text   ascii   WWWWW
385  0x000063df 0x00406fdf 5   6    .text   ascii   F\f@t\f
386  0x00006411 0x00407011 4   6    .text   utf8    Ջu\bV blocks=Armenian,Basic Latin
387  0x00006447 0x00407047 5   6    .text   ascii   ~,WPV
388  0x00006505 0x00407105 4   5    .text   ascii   98t^
