ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
1038 0x00013fc7 0x00013f87 4   5            ascii   =lPF
1039 0x00014027 0x00013fe7 4   5            ascii   Fj}V
1040 0x000140c5 0x00014085 5   7            utf8    ]\vu\bj
1041 0x00014113 0x000140d3 4   5            ascii   \a}}$
1042 0x0001419b 0x0001415b 4   5            ascii   YYty
1043 0x000141bf 0x0001417f 4   5            ascii   YtVj
1044 0x00014201 0x000141c1 4   5            ascii   YYu\t
1045 0x00014261 0x00014221 4   5            ascii   VYub
1046 0x00014271 0x00014231 4   5            ascii   KYuR
1047 0x0001428a 0x0001424a 4   5            ascii   YYt#
1048 0x000142bc 0x0001427c 4   6            utf8    ]\v}\b
1049 0x00014312 0x000142d2 4   6            utf8    3\n\aP
1050 0x000143cb 0x0001438b 4   5            ascii   M\v h
1051 0x0001440b 0x000143cb 5   6            ascii   M\v\bj[
1052 0x00014418 0x000143d8 5   6            ascii   M\v@j\
1053 0x0001442d 0x000143ed 4   7            utf8    Ӌ=ؤE blocks=Cyrillic,Basic Latin,Arabic
1054 0x0001447e 0x0001443e 4   5            ascii   u\tj[
1055 0x0001448a 0x0001444a 5   6            ascii   M\v@j\
1056 0x00014494 0x00014454 4   5            ascii   u\tj\
1057 0x000144cd 0x0001448d 5   7            utf8    3 rrF
1058 0x000144d4 0x00014494 5   6            ascii   PhxrF
1059 0x000144df 0x0001449f 6   8            utf8    YY3\nE\v
1060 0x00014511 0x000144d1 4   5            ascii   E\bVj
1061 0x00014539 0x000144f9 4   5            ascii   \r\bQF
1062 0x00014544 0x00014504 6   7            ascii   v4WWWW
1063 0x0001455d 0x0001451d 4   5            ascii   =lPF
1064 0x000145f8 0x000145b8 4   5            ascii   t\9u
1065 0x000145fd 0x000145bd 4   5            ascii   uW9u
1066 0x0001471d 0x000146dd 4   6            utf8    u\r3\n
1067 0x0001475c 0x0001471c 4   5            ascii   uO95
1068 0x00014764 0x00014724 5   7            utf8    vG3\nE
1069 0x000147c4 0x00014784 4   5            ascii   \rrrF
1070 0x000147ca 0x0001478a 6   7            ascii   #95`PF
1071 0x00014918 0x000148d8 4   5            ascii   u\tj[
1072 0x00014924 0x000148e4 5   6            ascii   M\v@j\
1073 0x0001492e 0x000148ee 4   5            ascii   u\tj\
1074 0x00014969 0x00014929 5   7            utf8    3 rrF
1075 0x00014970 0x00014930 5   6            ascii   PhxrF
1076 0x0001497e 0x0001493e 4   5            ascii   ]\bhM
1077 0x000149c3 0x00014983 4   5            ascii   u\nWj
1078 0x00014a17 0x000149d7 4   5            ascii   5lPF
1079 0x00014a24 0x000149e4 4   5            ascii   =lPF
1080 0x00014a2d 0x000149ed 4   6            utf8    EȉH\ blocks=Basic Latin,Latin Extended-B
1081 0x00014a91 0x00014a51 4   5            ascii   \r\bQF
1082 0x00014a9c 0x00014a5c 6   7            ascii   v4SSSS
1083 0x00014af9 0x00014ab9 4   5            ascii   M\bYu
1084 0x00014b08 0x00014ac8 8   9            ascii   E\bHVttHt
1085 0x00014b36 0x00014af6 4   6            utf8    @;c\f
1086 0x00014bf2 0x00014bb2 4   5            ascii   Wt\a%
1087 0x00014c0c 0x00014bcc 4   5            ascii   r?=\t
1088 0x00014c86 0x00014c46 4   5            ascii   uMQP
1089 0x00014ca9 0x00014c69 4   5            ascii   O\bt(
1090 0x00014cbb 0x00014c7b 4   6            utf8    IG\bf
1091 0x00014d1a 0x00014cda 4   6            utf8    Q3ɊN blocks=Basic Latin,Latin Extended-B
1092 0x00014d61 0x00014d21 7   8            ascii   YYt:G;=
1093 0x00014d79 0x00014d39 4   5            ascii   SYu,
1094 0x00014dbe 0x00014d7e 4   5            ascii   SVhd
1095 0x00014deb 0x00014dab 4   5            ascii   SVh\
1096 0x00014e11 0x00014dd1 4   5            ascii   SVhP
1097 0x00014e3e 0x00014dfe 4   5            ascii   SVhH
1098 0x00014e64 0x00014e24 4   5            ascii   SVh<
1099 0x00014e7c 0x00014e3c 4   5            ascii   SVh0
1100 0x00014e94 0x00014e54 4   5            ascii   SVh(
1101 0x00014eea 0x00014eaa 4   5            ascii   SVh\b
1102 0x00014f0c 0x00014ecc 4   5            ascii   DSVh
1103 0x00014f2f 0x00014eef 4   5            ascii   USVh
1104 0x00014f8b 0x00014f4b 4   5            ascii   _^[]
1105 0x00014fd3 0x00014f93 4   5            ascii   VYu!
1106 0x0001503a 0x00014ffa 4   5            ascii   Yt\fP
1107 0x0001504b 0x0001500b 4   5            ascii   _^[]
1108 0x00015054 0x00015014 4   5            ascii   D$\fU
1109 0x0001506e 0x0001502e 10  12           utf8    @@G;ωD$\ft\t blocks=Basic Latin,Greek and Coptic
1110 0x0001508a 0x0001504a 5   7            utf8    S3ۀ|$ blocks=Basic Latin,Arabic
1111 0x000150ac 0x0001506c 5   6            ascii   VSSSh
1112 0x000150be 0x0001507e 4   5            ascii   VSSS
1113 0x000150c3 0x00015083 4   5            ascii   t$,j
1114 0x00015100 0x000150c0 4   5            ascii   =lPF
1115 0x00015119 0x000150d9 7   8            ascii   t,VSSSj
1116 0x00015142 0x00015102 4   5            ascii   =lPF
1117 0x0001514b 0x0001510b 6   7            ascii   ^[_]YY
1118 0x00015243 0x00015203 5   6            ascii   D\b\fPV
1119 0x00015258 0x00015218 4   5            ascii   D\b\fh
1120 0x00015294 0x00015254 4   6            utf8    U\b3Ʌ blocks=Basic Latin,Latin Extended-B
1121 0x000152d9 0x00015299 4   5            ascii   \r\bbF
1122 0x0001531d 0x000152dd 4   5            ascii   \r\bbF
1123 0x00015360 0x00015320 4   5            ascii   \r\bbF
1124 0x0001537e 0x0001533e 4   7            utf8    \v3Kȁ blocks=Basic Latin,Latin Extended-B
1125 0x0001538b 0x0001534b 4   7            utf8    \a3Kȁ blocks=Basic Latin,Latin Extended-B
1126 0x000153a0 0x00015360 5   8            utf8    3ȅɉ\f$ blocks=Basic Latin,Latin Extended-B
1127 0x000153b8 0x00015378 4   6            utf8    YËD$ blocks=Basic Latin,Latin-1 Supplement
1128 0x000153f0 0x000153b0 4   5            ascii   5\bbF
1129 0x000153fd 0x000153bd 4   6            utf8    S3ۈY blocks=Basic Latin,Arabic
1130 0x00015426 0x000153e6 4   5            ascii   5TrF
1131 0x0001543b 0x000153fb 5   8            utf8    [ËKL$ blocks=Basic Latin,Latin-1 Supplement
1132 0x00015467 0x00015427 6   7            ascii   Ht7Ht0
1133 0x0001553d 0x000154fd 5   6            ascii   YYu\aj
1134 0x000155ca 0x0001558a 4   5            ascii   j\aX^
1135 0x00015606 0x000155c6 5   6            ascii   YYu\aj
1136 0x0001561e 0x000155de 5   6            ascii   YYu\aj
1137 0x00015636 0x000155f6 5   6            ascii   YYu\aj
1138 0x0001564e 0x0001560e 5   6            ascii   YYu\aj
1139 0x00015666 0x00015626 5   6            ascii   YYu\aj
1140 0x0001567e 0x0001563e 6   7            ascii   YYu\aj\a
1141 0x00015696 0x00015656 6   7            ascii   YYu\aj\b
1142 0x000156ae 0x0001566e 6   7            ascii   YYu\aj\t
1143 0x000157a1 0x00015761 5   6            ascii   YYu\aj
1144 0x000157b9 0x00015779 5   6            ascii   YYu\aj
1145 0x000157d1 0x00015791 5   6            ascii   YYu\aj
1146 0x000157e9 0x000157a9 5   6            ascii   YYu\aj
1147 0x00015801 0x000157c1 5   6            ascii   YYu\aj
1148 0x00015819 0x000157d9 6   7            ascii   YYu\aj\a
1149 0x000158e1 0x000158a1 4   5            ascii   tmh`
1150 0x00015960 0x00015920 4   5            ascii   tXhD
1151 0x00015a1f 0x000159df 5   6            ascii   YYu\aj
1152 0x00015ab4 0x00015a74 8   9            ascii   YYu\tj\tX^
1153 0x00015ac7 0x00015a87 7   8            ascii   t$\bWj:V
1154 0x00015ad7 0x00015a97 6   8            utf8    YYt%+ƃ blocks=Basic Latin,Latin Extended-B
1155 0x00015ae9 0x00015aa9 4   7            utf8    t\nV艬 blocks=Basic Latin,CJK Unified Ideographs
1156 0x00015b31 0x00015af1 5   6            ascii   YYu\aj
1157 0x00015b49 0x00015b09 5   6            ascii   YYu\aj
1158 0x00015b61 0x00015b21 5   6            ascii   YYu\aj
1159 0x00015ba3 0x00015b63 6   7            ascii   YYu\aj\b
1160 0x00015bbb 0x00015b7b 6   7            ascii   YYu\aj\t
1161 0x00015bd3 0x00015b93 6   7            ascii   YYu\aj\n
1162 0x00015beb 0x00015bab 6   7            ascii   YYu\aj\v
1163 0x00015c03 0x00015bc3 5   6            ascii   YYu\aj
1164 0x00015e4d 0x00015e0d 5   6            ascii   YYtih
1165 0x00015e5e 0x00015e1e 5   6            ascii   YYtXh
1166 0x00015ebc 0x00015e7c 4   6            utf8    ^ð\a^ blocks=Basic Latin,Latin-1 Supplement
1167 0x00015ec9 0x00015e89 7   8            ascii   t$\fWj:V
1168 0x00015ed9 0x00015e99 6   8            utf8    YYt#+ƃ blocks=Basic Latin,Latin Extended-B
1169 0x00015eea 0x00015eaa 4   7            utf8    t\nV舨 blocks=Basic Latin,CJK Unified Ideographs
1170 0x00015fb2 0x00015f72 7   8            ascii   YYu\bj\rX
1171 0x00015fd3 0x00015f93 4   5            ascii   G8\au
1172 0x0001600d 0x00015fcd 4   5            ascii   aj\ah
1173 0x0001606e 0x0001602e 4   5            ascii   @_^[
1174 0x00016077 0x00016037 7   8            ascii   t$\bWj:V
1175 0x00016087 0x00016047 6   8            utf8    YYt%+ƃ blocks=Basic Latin,Latin Extended-B
1176 0x00016150 0x00016110 5   6            ascii   Ht\nHt
1177 0x00016188 0x00016148 5   6            ascii   YYu\aj
1178 0x000161a0 0x00016160 6   7            ascii   YYu\aj\a
1179 0x00016239 0x000161f9 4   5            ascii   j\nX^
1180 0x00016251 0x00016211 4   5            ascii   YHH^
1181 0x00016292 0x00016252 4   5            ascii   D$\f^
1182 0x00016297 0x00016257 4   5            ascii   j\aX^
1183 0x000162fe 0x000162be 4   5            ascii   D$\f^
1184 0x00016303 0x000162c3 4   5            ascii   j\aX^
1185 0x00016355 0x00016315 4   5            ascii   D$\f^
1186 0x0001635a 0x0001631a 4   5            ascii   j\aX^
1187 0x000163c1 0x00016381 4   5            ascii   D$\f^
1188 0x000163c6 0x00016386 4   5            ascii   j\aX^
1189 0x000163d7 0x00016397 4   5            ascii   tmhP
1190 0x00016456 0x00016416 4   5            ascii   t?hT
1191 0x0001649e 0x0001645e 4   5            ascii   t$\bh
1192 0x00016502 0x000164c2 5   6            ascii   YYu\nj
1193 0x0001650d 0x000164cd 7   9            utf8    @^ËD$\f^ blocks=Basic Latin,Latin-1 Supplement
1194 0x00016518 0x000164d8 4   5            ascii   t$\bh
1195 0x00016528 0x000164e8 6   7            ascii   YYt(h4
1196 0x00016552 0x00016512 4   5            ascii   Y@@^
1197 0x00016559 0x00016519 4   5            ascii   t$\b3
1198 0x0001664e 0x0001660e 4   5            ascii   t$\b3
1199 0x0001665b 0x0001661b 8   9            ascii   tl<1u\n8N
1200 0x0001666b 0x0001662b 6   7            ascii   <2u\t8N
1201 0x00016677 0x00016637 7   8            ascii   5<3u\t8N
1202 0x00016704 0x000166c4 5   6            ascii   YYu\aj
1203 0x0001671c 0x000166dc 5   6            ascii   YYu\aj
1204 0x00016734 0x000166f4 5   6            ascii   YYu\aj
1205 0x0001674c 0x0001670c 5   6            ascii   YYu\aj
1206 0x00016764 0x00016724 5   6            ascii   YYu\aj
1207 0x0001677c 0x0001673c 6   7            ascii   YYu\aj\a
1208 0x00016794 0x00016754 6   7            ascii   YYu\aj\b
1209 0x000167ac 0x0001676c 6   7            ascii   YYu\aj\t
1210 0x000167c4 0x00016784 6   7            ascii   YYu\aj\n
1211 0x000167dc 0x0001679c 6   7            ascii   YYu\aj\v
1212 0x000167f4 0x000167b4 6   7            ascii   YYu\aj\f
1213 0x0001680c 0x000167cc 6   7            ascii   YYu\aj\r
1214 0x00016824 0x000167e4 5   6            ascii   YYu\aj
1215 0x0001683c 0x000167fc 5   6            ascii   YYu\aj
1216 0x00016854 0x00016814 5   6            ascii   YYu\aj
1217 0x0001686c 0x0001682c 5   6            ascii   YYu\aj
1218 0x00016884 0x00016844 5   6            ascii   YYu\aj
1219 0x0001689c 0x0001685c 5   6            ascii   YYu\aj
1220 0x0001697b 0x0001693b 5   6            ascii   YYu\aj
1221 0x00016993 0x00016953 5   6            ascii   YYu\aj
1222 0x000169bf 0x0001697f 5   6            ascii   YYu\aj
1223 0x00016a55 0x00016a15 4   5            ascii   j\nX^
1224 0x00016aaf 0x00016a6f 5   6            ascii   YYu\aj
1225 0x00016ac7 0x00016a87 5   6            ascii   YYu\aj
1226 0x00016adf 0x00016a9f 5   6            ascii   YYu\aj
1227 0x00016af7 0x00016ab7 5   6            ascii   YYu\aj
1228 0x00016b0f 0x00016acf 5   6            ascii   YYu\aj
1229 0x00016b27 0x00016ae7 6   7            ascii   YYu\aj\a
1230 0x00016b85 0x00016b45 4   5            ascii   2j\vh
1231 0x00016bb6 0x00016b76 4   5            ascii   j\tX^
1232 0x00016c11 0x00016bd1 5   6            ascii   YYu\aj
1233 0x00016cd5 0x00016c95 4   5            ascii   j\nX^
1234 0x00016d06 0x00016cc6 7   8            ascii   ]\bVWj:S
1235 0x00016d42 0x00016d02 6   8            utf8    A;I\a}\n
1236 0x00016e6f 0x00016e2f 4   5            ascii   tWVh
1237 0x00016e8a 0x00016e4a 4   5            ascii   YWVh
1238 0x00016ea5 0x00016e65 4   5            ascii   >WVh
1239 0x00016ec0 0x00016e80 4   5            ascii   #WVh
1240 0x00016ee3 0x00016ea3 4   5            ascii   X_^[
1241 0x00016eeb 0x00016eab 4   5            ascii   t$\b3
1242 0x00016ef3 0x00016eb3 4   7            utf8    PPV辤 blocks=Basic Latin,CJK Unified Ideographs
1243 0x00016f42 0x00016f02 4   5            ascii   YYu\a
1244 0x00016f5a 0x00016f1a 4   5            ascii   YYu\a
1245 0x00016f72 0x00016f32 4   5            ascii   YYu\a
1246 0x00016f8a 0x00016f4a 4   5            ascii   YYu\a
1247 0x00016fa2 0x00016f62 4   5            ascii   YYu\a
1248 0x00016fba 0x00016f7a 4   5            ascii   YYu\a
1249 0x00016fd2 0x00016f92 4   5            ascii   YYu\a
1250 0x00016fea 0x00016faa 4   5            ascii   YYu\a
1251 0x00017002 0x00016fc2 4   5            ascii   YYu\a
1252 0x0001701a 0x00016fda 4   5            ascii   YYu\a
1253 0x00017053 0x00017013 6   8            utf8    3ۍ~RSW blocks=Basic Latin,Arabic
1254 0x000170ac 0x0001706c 4   5            ascii   5LrF
1255 0x000170f6 0x000170b6 5   6            ascii   ^V_^[
1256 0x000170fe 0x000170be 4   5            ascii   \$\bV
1257 0x00017155 0x00017115 5   6            ascii   YYt\aP
1258 0x00017168 0x00017128 4   5            ascii   f90v
1259 0x000171a0 0x00017160 4   5            ascii   E\bSV
1260 0x000171b3 0x00017173 4   5            ascii   Wt\b8
1261 0x000171c7 0x00017187 4   5            ascii   tAPh
1262 0x000171f6 0x000171b6 4   5            ascii   5TrF
1263 0x00017225 0x000171e5 4   5            ascii   \rx{F
1264 0x0001724c 0x0001720c 4   5            ascii   =lPF
1265 0x0001729a 0x0001725a 4   5            ascii   =lPF
1266 0x000172aa 0x0001726a 4   5            ascii   5TrF
1267 0x000172ba 0x0001727a 4   5            ascii   5TrF
1268 0x00017313 0x000172d3 4   6            utf8    ^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1269 0x000173ad 0x0001736d 4   5            ascii   YY_^
1270 0x000174bf 0x0001747f 4   5            ascii   t#;5
1271 0x00017545 0x00017505 5   6            ascii   \bu\tWV
1272 0x00017582 0x00017542 4   5            ascii   j\nSP
1273 0x00017594 0x00017554 5   6            ascii   _^[YY
1274 0x000175a4 0x00017564 4   5            ascii   u\bh$
1275 0x000175b7 0x00017577 5   6            ascii   E\vPh$
1276 0x000175fd 0x000175bd 8   9            ascii   9]\bu\bj?X
1277 0x0001768a 0x0001764a 4   5            ascii   t&;=
1278 0x000176cd 0x0001768d 6   7            ascii   u\fj@hD
1279 0x00017802 0x000177c2 5   6            ascii   }\fGGh
1280 0x0001782e 0x000177ee 6   7            ascii   2w\tf95
1281 0x000178a6 0x00017866 5   6            ascii   HHt\a3
1282 0x00017991 0x00017951 4   5            ascii   @Phd
1283 0x000179df 0x0001799f 5   6            ascii   \f_^[]
1284 0x00017a02 0x000179c2 4   5            ascii   j\nVP
1285 0x00017a8d 0x00017a4d 4   5            ascii   YY_^
1286 0x00017acb 0x00017a8b 4   6            utf8    XÃ|$ blocks=Basic Latin,Latin-1 Supplement
1287 0x00017b02 0x00017ac2 4   6            utf8    XËD$ blocks=Basic Latin,Latin-1 Supplement
1288 0x00017b52 0x00017b12 4   5            ascii   \nVw?
1289 0x00017bfe 0x00017bbe 4   5            ascii   5\bQF
1290 0x00017c32 0x00017bf2 5   7            utf8    ^_ËD$ blocks=Basic Latin,Latin-1 Supplement
1291 0x00017c3e 0x00017bfe 4   5            ascii   \r\bQF
1292 0x00017c75 0x00017c35 5   6            ascii   xDcr\a
1293 0x00017c9c 0x00017c5c 4   5            ascii   t Ht
1294 0x00017cda 0x00017c9a 7   8            ascii   @D@j\nVP
1295 0x00017d24 0x00017ce4 7   8            ascii   ta;A\fs\
1296 0x00017d39 0x00017cf9 4   5            ascii   H\bt)
1297 0x00017d82 0x00017d42 6   8            utf8    j?X]ËE blocks=Basic Latin,Latin-1 Supplement
1298 0x00017dfb 0x00017dbb 5   7            utf8    tW;ىE blocks=Basic Latin,Arabic
1299 0x00017e53 0x00017e13 4   6            utf8    {;ىM blocks=Basic Latin,Arabic
1300 0x00017ece 0x00017e8e 4   5            ascii   @_^[
1301 0x00018059 0x00018019 5   6            ascii   >Wj\bj
1302 0x000180a1 0x00018061 5   7            utf8    @^ËD$ blocks=Basic Latin,Latin-1 Supplement
1303 0x000180ad 0x0001806d 4   5            ascii   \r\bQF
1304 0x000180b2 0x00018072 5   6            ascii   ;\r`oF
1305 0x000180cc 0x0001808c 4   6            utf8    @ËL$ blocks=Basic Latin,Latin-1 Supplement
1306 0x000180d8 0x00018098 5   7            utf8    Xá\bQF blocks=Basic Latin,Latin-1 Supplement
1307 0x00018107 0x000180c7 4   6            utf8    @ËD$ blocks=Basic Latin,Latin-1 Supplement
1308 0x0001825a 0x0001821a 4   6            utf8    YÃ|$ blocks=Basic Latin,Latin-1 Supplement
1309 0x000182b5 0x00018275 4   6            utf8    á\bQF blocks=Latin-1 Supplement,Basic Latin
1310 0x000182be 0x0001827e 4   5            ascii   SVW3
1311 0x000182ce 0x0001828e 4   5            ascii   ,j\P
1312 0x0001830e 0x000182ce 4   5            ascii   \a\_^
1313 0x00018314 0x000182d4 5   7            utf8    [á\bQF blocks=Basic Latin,Latin-1 Supplement
1314 0x0001832d 0x000182ed 4   5            ascii   ,j.P
1315 0x0001833e 0x000182fe 4   5            ascii   Fj\V
1316 0x00018368 0x00018328 7   9            utf8    Y_^á\bQF blocks=Basic Latin,Latin-1 Supplement
1317 0x00018423 0x000183e3 4   6            utf8    á\bQF blocks=Latin-1 Supplement,Basic Latin
1318 0x00018433 0x000183f3 4   5            ascii   ,j\P
1319 0x00018472 0x00018432 6   8            utf8    Y^á\bQF blocks=Basic Latin,Latin-1 Supplement
1320 0x00018568 0x00018528 7   8            ascii   KYt\vHHu
1321 0x0001857d 0x0001853d 4   5            ascii   RPVW
1322 0x00018596 0x00018556 4   5            ascii   \f_^S
1323 0x000185d1 0x00018591 4   5            ascii   CYt#
1324 0x00018640 0x00018600 5   6            ascii   Mu&8N
1325 0x0001867b 0x0001863b 6   7            ascii   u\bPQQh
1326 0x00018790 0x00018750 4   5            ascii   VtC8
1327 0x000187f7 0x000187b7 7   8            ascii   9D$\bt\fV
1328 0x0001880f 0x000187cf 5   7            utf8    Y^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1329 0x000188f8 0x000188b8 4   5            ascii   YY_^
1330 0x00018977 0x00018937 4   6            utf8    ^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1331 0x000189bd 0x0001897d 4   6            utf8    ^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1332 0x000189e2 0x000189a2 4   6            utf8    YËD$ blocks=Basic Latin,Latin-1 Supplement
1333 0x00018a7f 0x00018a3f 4   5            ascii   YY_^
1334 0x00018afe 0x00018abe 4   5            ascii   YY_^
1335 0x00018b7f 0x00018b3f 4   5            ascii   YYt\r
1336 0x00018b95 0x00018b55 4   6            utf8    á\bQF blocks=Latin-1 Supplement,Basic Latin
1337 0x00018bd6 0x00018b96 5   7            utf8    Y^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1338 0x00018bfc 0x00018bbc 5   7            utf8    Yá\bQF blocks=Basic Latin,Latin-1 Supplement
1339 0x00018c30 0x00018bf0 5   7            utf8    Y^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1340 0x00018c52 0x00018c12 5   7            utf8    Y^Ã|$ blocks=Basic Latin,Latin-1 Supplement
1341 0x00018c7a 0x00018c3a 4   5            ascii   |$\f3
1342 0x00018c8e 0x00018c4e 4   5            ascii   VtN8
1343 0x00018c97 0x00018c57 4   5            ascii   tFh)
1344 0x00018cac 0x00018c6c 8   9            ascii   t19^ u\bS
1345 0x00018ce3 0x00018ca3 6   8            utf8    ^_[Ã|$ blocks=Basic Latin,Latin-1 Supplement
1346 0x00018db1 0x00018d71 5   7            utf8    YYÃ|$ blocks=Basic Latin,Latin-1 Supplement
1347 0x00018dec 0x00018dac 4   6            utf8    X^á4 blocks=Basic Latin,Latin-1 Supplement
1348 0x00018e34 0x00018df4 4   6            utf8    X^á0 blocks=Basic Latin,Latin-1 Supplement
1349 0x00018ea9 0x00018e69 4   5            ascii   j\nVP
1350 0x00019043 0x00019003 4   5            ascii   5\bQF
1351 0x00019126 0x000190e6 4   5            ascii   @_^[
1352 0x000191cb 0x0001918b 4   6            utf8    á\bQF blocks=Latin-1 Supplement,Basic Latin
1353 0x000191fd 0x000191bd 6   8            utf8    Y^á\bQF blocks=Basic Latin,Latin-1 Supplement
1354 0x00019310 0x000192d0 4   5            ascii   Pj\t3
1355 0x00019335 0x000192f5 6   7            ascii   VWSSSS
1356 0x00019344 0x00019304 4   5            ascii   PSSS
1357 0x0001935c 0x0001931c 6   8            utf8    ;Ë5\bQF blocks=Basic Latin,Latin-1 Supplement
1358 0x000193d5 0x00019395 4   5            ascii   9M$t
1359 0x00019434 0x000193f4 4   5            ascii   u\t8]
1360 0x0001944d 0x0001940d 4   5            ascii   PSSS
1361 0x000194a9 0x00019469 4   5            ascii   9M$t
1362 0x00019591 0x00019551 4   5            ascii   @_^[
1363 0x000195fc 0x000195bc 4   5            ascii   u\fhT
1364 0x00019616 0x000195d6 4   5            ascii   u\fh8
1365 0x0001966f 0x0001962f 5   6            ascii   }xj:W
1366 0x0001967d 0x0001963d 4   5            ascii   YYt\f
1367 0x00019726 0x000196e6 5   6            ascii   YYtvh
1368 0x00019737 0x000196f7 5   6            ascii   YYteh
1369 0x00019759 0x00019719 4   5            ascii   YYu_
1370 0x00019782 0x00019742 4   5            ascii   ElPW
1371 0x000197cc 0x0001978c 4   5            ascii   t$\bh
1372 0x00019844 0x00019804 19  20           ascii   \aw`tTHtGHt:Ht-Ht Ht
1373 0x00019876 0x00019836 4   5            ascii   u\fh|
1374 0x00019880 0x00019840 4   5            ascii   u\fhp
1375 0x000198c5 0x00019885 4   5            ascii   E\btC
1376 0x000198e3 0x000198a3 4   5            ascii   u\fhx
1377 0x000198ed 0x000198ad 4   5            ascii   u\fhX
1378 0x000198f7 0x000198b7 4   5            ascii   u\fhD
1379 0x00019913 0x000198d3 4   5            ascii   \rx{F
1380 0x00019918 0x000198d8 4   5            ascii   SVWj
1381 0x0001992c 0x000198ec 5   6            ascii   9]\bte
1382 0x00019965 0x00019925 4   5            ascii   t9hD
1383 0x00019998 0x00019958 4   5            ascii   @_^[
1384 0x000199c9 0x00019989 4   5            ascii   \rx{F
1385 0x000199ed 0x000199ad 4   5            ascii   \rx{F
1386 0x00019a1d 0x000199dd 5   6            ascii   9]\bt<
1387 0x00019a8b 0x00019a4b 4   5            ascii   PSSS
1388 0x00019af1 0x00019ab1 4   5            ascii   \rx{F
1389 0x00019ba7 0x00019b67 5   7            utf8    L\r؈T\a blocks=Basic Latin,Arabic
1390 0x00019bc5 0x00019b85 4   5            ascii   \rx{F
1391 0x00019bf0 0x00019bb0 4   5            ascii   PWSS
1392 0x00019c26 0x00019be6 4   5            ascii   u\b8X
1393 0x00019c36 0x00019bf6 4   5            ascii   \rx{F
1394 0x00019c6c 0x00019c2c 4   5            ascii   \rx{F
1395 0x00019c95 0x00019c55 4   6            utf8    W3ۍE blocks=Basic Latin,Arabic
1396 0x00019c9b 0x00019c5b 4   5            ascii   PSSS
1397 0x00019d0d 0x00019ccd 4   5            ascii   PSSS
1398 0x00019d46 0x00019d06 4   5            ascii   \rx{F
1399 0x00019d4b 0x00019d0b 4   5            ascii   SVW3
1400 0x00019d8b 0x00019d4b 4   6            utf8    ShإE blocks=Basic Latin,Arabic
1401 0x00019dff 0x00019dbf 4   5            ascii   \nu\bH
1402 0x00019e7f 0x00019e3f 5   6            ascii   9]\b~Y
1403 0x00019e97 0x00019e57 6   7            ascii   <0|\f<9
1404 0x00019ea7 0x00019e67 6   7            ascii   <A|\f<F
1405 0x00019eb7 0x00019e77 6   7            ascii   <a|R<f
1406 0x00019ed7 0x00019e97 5   6            ascii   G;u\b|
1407 0x00019ef9 0x00019eb9 4   5            ascii   \rx{F
1408 0x00019f4e 0x00019f0e 5   6            ascii   Y@PVj
1409 0x00019f86 0x00019f46 6   7            ascii   Y@PVWS
1410 0x00019f9d 0x00019f5d 4   5            ascii   \rx{F
1411 0x0001a007 0x00019fc7 4   5            ascii   PSSS
1412 0x0001a029 0x00019fe9 4   5            ascii   \rx{F
1413 0x0001a138 0x0001a0f8 4   5            ascii   \rx{F
1414 0x0001a151 0x0001a111 5   6            ascii   PPPPP
1415 0x0001a1ad 0x0001a16d 7   9            utf8    \$\bt\n3Ʉ blocks=Basic Latin,Latin Extended-B
1416 0x0001a21d 0x0001a1dd 5   7            utf8    _[^À= blocks=Basic Latin,Latin-1 Supplement
1417 0x0001a253 0x0001a213 4   5            ascii   \bPh|
1418 0x0001a25b 0x0001a21b 4   5            ascii   5TrF
1419 0x0001a271 0x0001a231 4   5            ascii   QSVW
1420 0x0001a2fc 0x0001a2bc 4   5            ascii   t>8^
1421 0x0001a301 0x0001a2c1 4   5            ascii   uE8]
1422 0x0001a31d 0x0001a2dd 7   8            ascii   u)Sj\nj\t
1423 0x0001a325 0x0001a2e5 4   5            ascii   5TrF
1424 0x0001a37d 0x0001a33d 4   5            ascii   F\f8]
1425 0x0001a394 0x0001a354 4   5            ascii   @_^[
1426 0x0001a3a8 0x0001a368 4   5            ascii   u\bW3
1427 0x0001a3b8 0x0001a378 5   6            ascii   >ERCP
1428 0x0001a3c3 0x0001a383 5   6            ascii   9}\ft\v
1429 0x0001a3fb 0x0001a3bb 7   9            utf8    F ;ǉE\bu blocks=Basic Latin,Latin Extended-B
1430 0x0001a405 0x0001a3c5 7   8            ascii   E\bPj\vWV
1431 0x0001a464 0x0001a424 4   5            ascii   uGj@
1432 0x0001a4c9 0x0001a489 4   5            ascii   u\bW3
1433 0x0001a4f3 0x0001a4b3 4   6            utf8    ;ǉ:t blocks=Basic Latin,Latin Extended-B
1434 0x0001a500 0x0001a4c0 4   5            ascii   Su\bj
1435 0x0001a510 0x0001a4d0 5   6            ascii   8t\aj 
1436 0x0001a621 0x0001a5e1 4   5            ascii   j\fhp
1437 0x0001a647 0x0001a607 4   6            utf8    \vȋE\b blocks=Basic Latin,Latin Extended-B
