[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000a7 0x000000a7 7   8            ascii   ve]Kvo%
2    0x000000ba 0x000000ba 4   5            ascii   \vvh%
3    0x000000cf 0x000000cf 7   8            ascii   vRichl%
4    0x000001e0 0x000001e0 5   6            ascii   .text
5    0x00000207 0x00000207 7   8            ascii   `.rdata
6    0x0000022f 0x0000022f 6   7            ascii   @.data
7    0x00000258 0x00000258 5   6            ascii   .rsrc
8    0x0000027f 0x0000027f 7   8            ascii   @.reloc
100  0x000029a8 0x004035a8 4   5    .text   ascii   Y_^[
101  0x000029dc 0x004035dc 6   8    .text   utf8    3ĉD$\bV blocks=Basic Latin,Latin Extended-A
102  0x00002a8e 0x0040368e 4   5    .text   ascii   L$\b3
103  0x00002ab0 0x004036b0 4   5    .text   ascii   PQVW
104  0x00002b70 0x00403770 5   6    .text   ascii   PQSVW
105  0x00002bdc 0x004037dc 4   5    .text   ascii   Y_^[
106  0x00002c23 0x00403823 4   5    .text   ascii   $SVW
107  0x00002c67 0x00403867 5   7    .text   utf8    +ʡXJB blocks=Basic Latin,IPA Extensions
108  0x00002ca0 0x004038a0 6   10   .text   utf8    E؋]܋}؋ blocks=Basic Latin,Arabic,Syriac
109  0x00002e87 0x00403a87 6   8    .text   utf8    A\f\vƃy8 blocks=Basic Latin,Latin Extended-B
110  0x00002ed4 0x00403ad4 4   5    .text   ascii   Y_^[
111  0x00002f0e 0x00403b0e 6   7    .text   ascii   M\b9\bt\r
112  0x00002f38 0x00403b38 6   7    .text   ascii   M\b9\bt\r
113  0x000030b2 0x00403cb2 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
114  0x000030cd 0x00403ccd 4   6    .text   utf8    YY3Ƀ blocks=Basic Latin,Latin Extended-B
115  0x000030eb 0x00403ceb 4   6    .text   utf8    YY3Ƀ blocks=Basic Latin,Latin Extended-B
116  0x0000314c 0x00403d4c 4   5    .text   ascii   u\ehT
117  0x000031e5 0x00403de5 4   5    .text   ascii   u\ehT
118  0x00003399 0x00403f99 5   6    .text   ascii   9E\bu(
119  0x00003462 0x00404062 7   8    .text   ascii   ~,9~$t\t
120  0x00003473 0x00404073 4   5    .text   ascii   ~$9~
121  0x00003497 0x00404097 5   6    .text   ascii   9~\ft\t
122  0x000034a6 0x004040a6 4   5    .text   ascii   ~\f9~
123  0x0000350e 0x0040410e 4   6    .text   utf8    ÍQ\bR blocks=Latin-1 Supplement,Basic Latin
124  0x00003578 0x00404178 4   5    .text   ascii   Yt\aV
125  0x000036d3 0x004042d3 4   7    .text   utf8    M؉Mԃ blocks=Basic Latin,Arabic,Cyrillic Supplement
126  0x000036de 0x004042de 4   6    .text   utf8    }؋N@ blocks=Basic Latin,Arabic
127  0x000036fa 0x004042fa 10  11   .text   ascii   t\nHt\nHHuh@
128  0x0000372c 0x0040432c 4   5    .text   ascii   vPQj
129  0x0000378c 0x0040438c 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
130  0x00003799 0x00404399 4   5    .text   ascii   uCj\b
131  0x000037a6 0x004043a6 4   5    .text   ascii   u\b!]
132  0x000037ff 0x004043ff 7   8    .text   ascii   tC97u?j
133  0x00003829 0x00404429 5   6    .text   ascii   M\bVPC
134  0x00003854 0x00404454 4   5    .text   ascii   u\bW3
135  0x00003859 0x00404459 5   6    .text   ascii   ;q\fs\b
136  0x00003876 0x00404476 4   5    .text   ascii   ;p\fs
137  0x000038d9 0x004044d9 4   5    .text   ascii   FH^]
138  0x000038f6 0x004044f6 4   5    .text   ascii   A,V3
139  0x00003975 0x00404575 5   6    .text   ascii   ~0_^[
140  0x000039cf 0x004045cf 4   6    .text   utf8    A,+҉ blocks=Basic Latin,Cyrillic
141  0x00003a34 0x00404634 5   7    .text   utf8    Y^ÃyP blocks=Basic Latin,Latin-1 Supplement
142  0x00003baa 0x004047aa 6   7    .text   ascii   M\f+M\bQ
143  0x00003be1 0x004047e1 6   7    .text   ascii   u\b;u\ft
144  0x00003bf8 0x004047f8 7   8    .text   ascii   FYY;u\fu
145  0x00003c24 0x00404824 6   7    .text   ascii   u\b;u\ft
146  0x00003c3b 0x0040483b 7   8    .text   ascii   FYY;u\fu
147  0x00003c6a 0x0040486a 6   7    .text   ascii   M\f+M\bQ
148  0x00003d67 0x00404967 4   5    .text   ascii   9G@u
149  0x00003dad 0x004049ad 4   7    .text   utf8    E؉Eԃ blocks=Basic Latin,Arabic,Cyrillic Supplement
150  0x00003db8 0x004049b8 6   9    .text   utf8    E؉EЋO@ blocks=Basic Latin,Arabic,Cyrillic
151  0x00003df7 0x004049f7 4   7    .text   utf8    E؉EЃ blocks=Basic Latin,Arabic,Cyrillic
152  0x00003e07 0x00404a07 5   8    .text   utf8    U؉UԋU blocks=Basic Latin,Arabic,Cyrillic Supplement
153  0x00003e0f 0x00404a0f 4   6    .text   utf8    +UԉU blocks=Basic Latin,Cyrillic Supplement
154  0x00003e20 0x00404a20 4   5    .text   ascii   wPRj
155  0x00003e41 0x00404a41 5   7    .text   utf8    9]ċ]\b blocks=Basic Latin,Latin Extended-A
156  0x00003e58 0x00404a58 6   7    .text   ascii    s(Rj\b
157  0x00003ea9 0x00404aa9 6   7    .text   ascii   F\f9\bs"
158  0x00003eff 0x00404aff 6   7    .text   ascii   ND9\bt\v
159  0x00003f9a 0x00404b9a 5   7    .text   utf8    E\b3ɉ\b blocks=Basic Latin,Latin Extended-B
160  0x00003fc8 0x00404bc8 4   6    .text   utf8    3ɉH\b blocks=Basic Latin,Latin Extended-B
161  0x00003fce 0x00404bce 4   5    .text   ascii   H\f_^
162  0x00003ff1 0x00404bf1 4   6    .text   utf8    3ɉH\b blocks=Basic Latin,Latin Extended-B
163  0x00004076 0x00404c76 5   7    .text   utf8    E\b3ɉ\b blocks=Basic Latin,Latin Extended-B
164  0x000040a4 0x00404ca4 4   6    .text   utf8    3ɉH\b blocks=Basic Latin,Latin Extended-B
165  0x000040aa 0x00404caa 4   5    .text   ascii   H\f_^
166  0x000040cd 0x00404ccd 4   6    .text   utf8    3ɉH\b blocks=Basic Latin,Latin Extended-B
167  0x000040ef 0x00404cef 4   5    .text   ascii   E\f\vE
168  0x0000419b 0x00404d9b 5   6    .text   ascii   9_Pu\b
169  0x000041af 0x00404daf 4   5    .text   ascii   9_@u
170  0x0000420c 0x00404e0c 5   8    .text   utf8    E؉Ẽ} blocks=Basic Latin,Arabic,Combining Diacritical Marks
171  0x00004218 0x00404e18 4   6    .text   utf8    ]؋O@ blocks=Basic Latin,Arabic
172  0x0000456c 0x0040516c 5   6    .text   ascii   Whx2B
173  0x000045a8 0x004051a8 4   5    .text   ascii   u\tj\f
174  0x000045ce 0x004051ce 4   5    .text   ascii   hx2B
175  0x000045fb 0x004051fb 4   5    .text   ascii   u\tj\f
176  0x0000473a 0x0040533a 5   7    .text   utf8    \n3\b]\f
177  0x00004752 0x00405352 4   5    .text   ascii   E\fPh
178  0x00004837 0x00405437 5   7    .text   utf8    \n3\b]\f
179  0x0000484f 0x0040544f 4   5    .text   ascii   E\fPh
180  0x000048d9 0x004054d9 4   6    .text   utf8    Σ4KB blocks=Greek and Coptic,Basic Latin
181  0x000048ec 0x004054ec 4   5    .text   ascii   54KB
182  0x0000492c 0x0040552c 4   5    .text   ascii   9;t>
183  0x00004960 0x00405560 5   6    .text   ascii   t\vVWP
184  0x000049a5 0x004055a5 4   5    .text   ascii   \r4KB
185  0x000049b4 0x004055b4 5   7    .text   utf8    3#4KB
186  0x000049bb 0x004055bb 5   7    .text   utf8    ]á0KB blocks=Basic Latin,Latin-1 Supplement
187  0x000049da 0x004055da 4   5    .text   ascii   50KB
188  0x000049f5 0x004055f5 4   5    .text   ascii   YYht
189  0x00004a0c 0x0040560c 4   5    .text   ascii   5,KB
190  0x00004b20 0x00405720 4   5    .text   ascii   =TKB
191  0x00004b28 0x00405728 4   5    .text   ascii   hcW@
192  0x00004b71 0x00405771 4   5    .text   ascii   h0KB
193  0x00004b7c 0x0040577c 4   5    .text   ascii   %0KB
194  0x00004d7a 0x0040597a 4   5    .text   ascii   %(:B
195  0x00004dfa 0x004059fa 4   5    .text   ascii   oF f
196  0x00004e56 0x00405a56 4   5    .text   ascii   oF f
197  0x00004eae 0x00405aae 4   5    .text   ascii   oF f
198  0x00005079 0x00405c79 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
199  0x00005085 0x00405c85 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
200  0x00005097 0x00405c97 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
201  0x000050b1 0x00405cb1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
202  0x00005215 0x00405e15 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
203  0x00005223 0x00405e23 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
204  0x00005239 0x00405e39 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
205  0x00005253 0x00405e53 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
206  0x0000528b 0x00405e8b 4   5    .text   ascii   oV f
207  0x00005290 0x00405e90 4   5    .text   ascii   o^0f
208  0x000052a8 0x00405ea8 4   5    .text   ascii   of@f
209  0x000052ad 0x00405ead 4   5    .text   ascii   onPf
210  0x000052b2 0x00405eb2 4   5    .text   ascii   ov`f
211  0x000052b7 0x00405eb7 4   5    .text   ascii   o~pf
212  0x00005324 0x00405f24 5   6    .text   ascii   \aFGIu
213  0x00005330 0x00405f30 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
214  0x00005357 0x00405f57 4   5    .text   ascii   FGIu
215  0x00005399 0x00405f99 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
216  0x000053a3 0x00405fa3 4   5    .text   ascii   j\fh 
217  0x000053f1 0x00405ff1 4   5    .text   ascii   5(\B
218  0x000053f9 0x00405ff9 4   5    .text   ascii   5$\B
219  0x0000543e 0x0040603e 4   5    .text   ascii   r\rPS
220  0x00005452 0x00406052 4   5    .text   ascii   r>PS
221  0x0000569c 0x0040629c 4   5    .text   ascii   u\bWP
222  0x000056ef 0x004062ef 5   7    .text   utf8    ̋D$\fS blocks=Combining Diacritical Marks,Basic Latin
223  0x000056fa 0x004062fa 8   10   .text   utf8    T$\b3ۊ\$\f blocks=Basic Latin,Arabic
224  0x0000578e 0x0040638e 4   6    .text   utf8    _[ÍB blocks=Basic Latin,Latin-1 Supplement
225  0x00005794 0x00406394 4   6    .text   utf8    _[ÍB blocks=Basic Latin,Latin-1 Supplement
226  0x0000585e 0x0040645e 4   5    .text   ascii   y\bj\e
227  0x00005884 0x00406484 4   5    .text   ascii   y\bj\b
228  0x00005895 0x00406495 4   5    .text   ascii   y\bj\t
229  0x000058be 0x004064be 4   5    .text   ascii   5@QB
230  0x000058c4 0x004064c4 4   5    .text   ascii   58QB
231  0x000058f8 0x004064f8 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
232  0x000059aa 0x004065aa 4   5    .text   ascii   %(:B
233  0x00005a2a 0x0040662a 4   5    .text   ascii   oF f
234  0x00005a86 0x00406686 4   5    .text   ascii   oF f
235  0x00005ade 0x004066de 4   5    .text   ascii   oF f
236  0x00005ca9 0x004068a9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
237  0x00005cb5 0x004068b5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
238  0x00005cc7 0x004068c7 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
239  0x00005ce1 0x004068e1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
240  0x00005e45 0x00406a45 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
241  0x00005e53 0x00406a53 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
242  0x00005e69 0x00406a69 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
243  0x00005e83 0x00406a83 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
244  0x00005ebb 0x00406abb 4   5    .text   ascii   oV f
245  0x00005ec0 0x00406ac0 4   5    .text   ascii   o^0f
246  0x00005ed8 0x00406ad8 4   5    .text   ascii   of@f
247  0x00005edd 0x00406add 4   5    .text   ascii   onPf
248  0x00005ee2 0x00406ae2 4   5    .text   ascii   ov`f
249  0x00005ee7 0x00406ae7 4   5    .text   ascii   o~pf
250  0x00005f54 0x00406b54 5   6    .text   ascii   \aFGIu
251  0x00005f60 0x00406b60 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
252  0x00005f87 0x00406b87 4   5    .text   ascii   FGIu
253  0x00006043 0x00406c43 6   7    .text   ascii    VWj\bY
254  0x00006054 0x00406c54 4   5    .text   ascii   M\b_^
255  0x000060a0 0x00406ca0 5   6    .text   ascii   Y__^[
256  0x000060a7 0x00406ca7 4   6    .text   utf8    ]QËM blocks=Basic Latin,Latin-1 Supplement
257  0x000060c2 0x00406cc2 10  11   .text   ascii   D$\f+d$\fSVW
258  0x000060f5 0x00406cf5 10  11   .text   ascii   D$\f+d$\fSVW
259  0x0000612b 0x00406d2b 10  11   .text   ascii   D$\f+d$\fSVW
260  0x00006193 0x00406d93 5   6    .text   ascii   H\b3M\f
261  0x000061f7 0x00406df7 5   11   .text   utf16le jjjjj
262  0x00006238 0x00406e38 4   6    .text   utf8    3KM\b
263  0x000062b2 0x00406eb2 4   6    .text   utf8    Ẻm@ blocks=Basic Latin,Combining Diacritical Marks
264  0x000062c0 0x00406ec0 5   8    .text   utf8    3IEЋE blocks=Basic Latin,Cyrillic
265  0x000062c9 0x00406ec9 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
266  0x000062d5 0x00406ed5 4   6    .text   utf8    E܋E  blocks=Basic Latin,Syriac
267  0x0000639f 0x00406f9f 5   6    .text   ascii   ;T\b\b~
268  0x000063c1 0x00406fc1 6   7    .text   ascii   E\b;x\fw
269  0x00006412 0x00407012 6   7    .text   ascii   QQSVWd
270  0x000064ef 0x004070ef 6   7    .text   ascii   M\b9\bt\f
271  0x0000650a 0x0040710a 4   5    .text   ascii   \bSVW
272  0x0000658b 0x0040718b 5   7    .text   utf8    3ҹp4B blocks=Basic Latin,Cyrillic
273  0x000065b4 0x004071b4 4   5    .text   ascii   =$QB
274  0x000065d3 0x004071d3 5   7    .text   utf8    Yøp4B blocks=Basic Latin,Latin-1 Supplement
275  0x00006639 0x00407239 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
276  0x0000672f 0x0040732f 4   6    .text   utf8    3\vu\b
277  0x00006756 0x00407356 4   5    .text   ascii   F\f@t
278  0x000067e0 0x004073e0 7   9    .text   utf8    u\b3ۋF\f$ blocks=Basic Latin,Arabic
279  0x000067f8 0x004073f8 4   5    .text   ascii   >+~\b
280  0x000068df 0x004074df 4   5    .text   ascii   tWPV
281  0x0000692c 0x0040752c 4   6    .text   utf8    \tE܃e blocks=Basic Latin,Syriac
282  0x00006938 0x00407538 4   7    .text   utf8    F녋]\b blocks=Basic Latin,Hangul Syllables
283  0x00006980 0x00407580 4   5    .text   ascii   j\fh 
284  0x00006991 0x00407591 4   6    .text   utf8    3\vu\b
285  0x000069c2 0x004075c2 6   7    .text   ascii   F\f@uqV
286  0x00006ace 0x004076ce 4   5    .text   ascii   j\fh@
287  0x00006adf 0x004076df 4   6    .text   utf8    3\vu\f
288  0x00006b10 0x00407710 6   7    .text   ascii   F\f@uqV
289  0x00006beb 0x004077eb 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
290  0x00006c08 0x00407808 4   5    .text   ascii   j\fh`
291  0x00006c14 0x00407814 4   6    .text   utf8    3\vu\b
292  0x00006d06 0x00407906 4   5    .text   ascii   u\bSV
293  0x00006d41 0x00407941 5   6    .text   ascii   M\fSVW
294  0x00006e81 0x00407a81 4   5    .text   ascii   N\f +
295  0x00006f21 0x00407b21 4   6    .text   utf8    3\vu\b
296  0x00007023 0x00407c23 6   7    .text   ascii   F\f@uoV
297  0x00007030 0x00407c30 4   6    .text   utf8    Ȼ8:B blocks=Latin Extended-B,Basic Latin
298  0x00007092 0x00407c92 8   10   .text   utf8    _^[]Ë]\b; blocks=Basic Latin,Latin-1 Supplement
299  0x000070bf 0x00407cbf 5   6    .text   ascii   ;F\bu\t
300  0x00007102 0x00407d02 4   6    .text   utf8    3\vu\f
301  0x000071cb 0x00407dcb 4   5    .text   ascii   9u\fr
302  0x000071f9 0x00407df9 5   6    .text   ascii   \f9u\fs
303  0x00007214 0x00407e14 4   5    .text   ascii   X_^]
304  0x0000721f 0x00407e1f 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
305  0x0000723c 0x00407e3c 4   5    .text   ascii   L$\fW
306  0x00007256 0x00407e56 4   5    .text   ascii   %(:B
307  0x0000726f 0x00407e6f 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
308  0x000072a6 0x00407ea6 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
309  0x000072b0 0x00407eb0 4   5    .text   ascii   j\bhP
310  0x000072c4 0x00407ec4 4   5    .text   ascii   8csm
311  0x00007386 0x00407f86 4   5    .text   ascii   j0h\b
312  0x00007398 0x00407f98 6   9    .text   utf8    3ۉ]ȋ}\f blocks=Basic Latin,Arabic,Latin Extended-B
313  0x000073a4 0x00407fa4 4   6    .text   utf8    E؋u\b blocks=Basic Latin,Arabic
314  0x0000745b 0x0040805b 5   6    .text   ascii   9B\fv?
315  0x0000746d 0x0040806d 4   5    .text   ascii   }\f~%
316  0x0000749a 0x0040809a 4   5    .text   ascii   ;B\fr
317  0x0000749f 0x0040809f 4   5    .text   ascii   QRSW
318  0x00007501 0x00408101 4   5    .text   ascii   >csm
319  0x00007603 0x00408203 4   5    .text   ascii   t\aWP
320  0x00007618 0x00408218 4   5    .text   ascii   8csm
321  0x00007663 0x00408263 5   6    .text   ascii   E\fSVW
322  0x0000769b 0x0040829b 4   5    .text   ascii   >csm
323  0x0000771a 0x0040831a 4   5    .text   ascii   >csm
324  0x00007740 0x00408340 4   5    .text   ascii   u\n9^
325  0x000077c9 0x004083c9 4   5    .text   ascii   >csm
326  0x00007836 0x00408436 6   8    .text   utf8    ]ԋ]\f9B blocks=Basic Latin,Cyrillic Supplement
327  0x000078ce 0x004084ce 4   5    .text   ascii   u\bSV
328  0x00007963 0x00408563 4   5    .text   ascii   9_\fv
329  0x00007a37 0x00408637 4   5    .text   ascii   ?MOC
330  0x00007a3f 0x0040863f 4   5    .text   ascii   ?RCC
331  0x00007a9c 0x0040869c 4   5    .text   ascii   |c;F
332  0x00007ad3 0x004086d3 4   5    .text   ascii   @u(j
333  0x00007adf 0x004086df 4   5    .text   ascii   u Qj
334  0x00007b14 0x00408714 4   5    .text   ascii   QQSV
335  0x00007b1e 0x0040871e 4   6    .text   utf8    tl3ۋ blocks=Basic Latin,Arabic
336  0x00007b7f 0x0040877f 5   6    .text   ascii   M\f;>|
337  0x00007bcd 0x004087cd 4   5    .text   ascii   j\bh0
338  0x00007c0a 0x0040880a 4   5    .text   ascii   Hu4j
339  0x00007d79 0x00408979 4   5    .text   ascii   YYPW
340  0x00007de9 0x004089e9 4   5    .text   ascii   8RCC
341  0x00007df1 0x004089f1 4   5    .text   ascii   8MOC
342  0x00007df9 0x004089f9 4   5    .text   ascii   8csm
343  0x00007f50 0x00408b50 5   6    .text   ascii   ft!9q
344  0x00007f73 0x00408b73 5   6    .text   ascii   j9q\fu
345  0x00007f85 0x00408b85 4   5    .text   ascii   rW9q
346  0x00007f94 0x00408b94 4   5    .text   ascii   r,9z
347  0x00007fe0 0x00408be0 5   6    .text   ascii   @_^[]
348  0x00008008 0x00408c08 4   5    .text   ascii   B\bPQ
349  0x0000803e 0x00408c3e 4   5    .text   ascii   @_^]
350  0x000080cb 0x00408ccb 4   5    .text   ascii   j\bh 
