Metadata Signature: 0x13ac 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 598
Stream name: #~ 4
DirectoryAddress: 604 Size: 8dc
Stream name: #Strings 12
DirectoryAddress: ee0 Size: df8
Stream name: #US 4
DirectoryAddress: 1cd8 Size: 10
Stream name: #GUID 8
DirectoryAddress: 1ce8 Size: 2d0
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len  size section type    string
81  0x00001b46 0x00403946 28   29   .text   ascii   AssemblyDescriptionAttribute
82  0x00001b63 0x00403963 30   31   .text   ascii   AssemblyConfigurationAttribute
83  0x00001b82 0x00403982 24   25   .text   ascii   AssemblyCompanyAttribute
84  0x00001b9b 0x0040399b 24   25   .text   ascii   AssemblyProductAttribute
85  0x00001bb4 0x004039b4 26   27   .text   ascii   AssemblyCopyrightAttribute
86  0x00001bcf 0x004039cf 26   27   .text   ascii   AssemblyTrademarkAttribute
87  0x00001bea 0x004039ea 24   25   .text   ascii   AssemblyCultureAttribute
88  0x00001c03 0x00403a03 30   31   .text   ascii   System.Runtime.InteropServices
89  0x00001c22 0x00403a22 19   20   .text   ascii   ComVisibleAttribute
90  0x00001c36 0x00403a36 13   14   .text   ascii   GuidAttribute
91  0x00001c44 0x00403a44 24   25   .text   ascii   AssemblyVersionAttribute
92  0x00001c5d 0x00403a5d 28   29   .text   ascii   AssemblyFileVersionAttribute
93  0x00001c7a 0x00403a7a 18   19   .text   ascii   System.Diagnostics
94  0x00001c8d 0x00403a8d 19   20   .text   ascii   DebuggableAttribute
95  0x00001ca1 0x00403aa1 14   15   .text   ascii   DebuggingModes
96  0x00001cb0 0x00403ab0 31   32   .text   ascii   System.Runtime.CompilerServices
97  0x00001cd0 0x00403ad0 31   32   .text   ascii   CompilationRelaxationsAttribute
98  0x00001cf0 0x00403af0 29   30   .text   ascii   RuntimeCompatibilityAttribute
99  0x00001d0e 0x00403b0e 26   27   .text   ascii   Chaos ransomware decrypter
100 0x00001d29 0x00403b29 7    8    .text   ascii   Console
101 0x00001d31 0x00403b31 9    10   .text   ascii   set_Title
102 0x00001d3b 0x00403b3b 8    9    .text   ascii   Assembly
103 0x00001d44 0x00403b44 16   17   .text   ascii   GetEntryAssembly
104 0x00001d55 0x00403b55 12   13   .text   ascii   get_Location
105 0x00001d62 0x00403b62 9    10   .text   ascii   System.IO
106 0x00001d6c 0x00403b6c 4    5    .text   ascii   Path
107 0x00001d71 0x00403b71 16   17   .text   ascii   GetDirectoryName
108 0x00001d82 0x00403b82 6    7    .text   ascii   String
109 0x00001d89 0x00403b89 6    7    .text   ascii   Concat
110 0x00001d90 0x00403b90 4    5    .text   ascii   File
111 0x00001d95 0x00403b95 6    7    .text   ascii   Exists
112 0x00001d9c 0x00403b9c 11   12   .text   ascii   ReadAllText
113 0x00001da8 0x00403ba8 9    10   .text   ascii   WriteLine
114 0x00001db2 0x00403bb2 14   15   .text   ascii   ConsoleKeyInfo
115 0x00001dc1 0x00403bc1 7    8    .text   ascii   ReadKey
116 0x00001dc9 0x00403bc9 16   17   .text   ascii   System.Threading
117 0x00001dda 0x00403bda 6    7    .text   ascii   Thread
118 0x00001de1 0x00403be1 5    6    .text   ascii   Sleep
119 0x00001de7 0x00403be7 7    8    .text   ascii   Convert
120 0x00001def 0x00403bef 8    9    .text   ascii   ToString
121 0x00001df8 0x00403bf8 11   12   .text   ascii   Environment
122 0x00001e04 0x00403c04 13   14   .text   ascii   SpecialFolder
123 0x00001e12 0x00403c12 13   14   .text   ascii   GetFolderPath
124 0x00001e20 0x00403c20 7    8    .text   ascii   Process
125 0x00001e28 0x00403c28 12   13   .text   ascii   GetProcesses
126 0x00001e35 0x00403c35 13   14   .text   ascii   ProcessModule
127 0x00001e43 0x00403c43 14   15   .text   ascii   get_MainModule
128 0x00001e52 0x00403c52 12   13   .text   ascii   get_FileName
129 0x00001e5f 0x00403c5f 8    9    .text   ascii   Contains
130 0x00001e68 0x00403c68 4    5    .text   ascii   Kill
131 0x00001e6d 0x00403c6d 9    10   .text   ascii   Directory
132 0x00001e77 0x00403c77 8    9    .text   ascii   GetFiles
133 0x00001e80 0x00403c80 6    7    .text   ascii   Delete
134 0x00001e87 0x00403c87 11   12   .text   ascii   System.Text
135 0x00001e93 0x00403c93 13   14   .text   ascii   StringBuilder
136 0x00001ea1 0x00403ca1 12   13   .text   ascii   GetExtension
137 0x00001eae 0x00403cae 11   12   .text   ascii   GetFileName
138 0x00001eba 0x00403cba 8    9    .text   ascii   FileInfo
139 0x00001ec3 0x00403cc3 14   15   .text   ascii   FileSystemInfo
140 0x00001ed2 0x00403cd2 14   15   .text   ascii   FileAttributes
141 0x00001ee1 0x00403ce1 14   15   .text   ascii   set_Attributes
142 0x00001ef0 0x00403cf0 10   11   .text   ascii   get_Length
143 0x00001efb 0x00403cfb 14   15   .text   ascii   GetDirectories
144 0x00001f0a 0x00403d0a 9    10   .text   ascii   Exception
145 0x00001f14 0x00403d14 9    10   .text   ascii   DriveInfo
146 0x00001f1e 0x00403d1e 9    10   .text   ascii   GetDrives
147 0x00001f28 0x00403d28 13   14   .text   ascii   op_Inequality
148 0x00001f36 0x00403d36 4    5    .text   ascii   Byte
149 0x00001f3b 0x00403d3b 68   69   .text   ascii   <PrivateImplementationDetails>{E135A7E8-EF61-4370-8C79-28295E38EEAA}
150 0x00001f80 0x00403d80 26   27   .text   ascii   CompilerGeneratedAttribute
151 0x00001f9b 0x00403d9b 19   20   .text   ascii   $$method0x6000005-1
152 0x00001faf 0x00403daf 14   15   .text   ascii   RuntimeHelpers
153 0x00001fbe 0x00403dbe 5    6    .text   ascii   Array
154 0x00001fc4 0x00403dc4 18   19   .text   ascii   RuntimeFieldHandle
155 0x00001fd7 0x00403dd7 15   16   .text   ascii   InitializeArray
156 0x00001fe7 0x00403de7 12   13   .text   ascii   MemoryStream
157 0x00001ff4 0x00403df4 28   29   .text   ascii   System.Security.Cryptography
158 0x00002011 0x00403e11 15   16   .text   ascii   RijndaelManaged
159 0x00002021 0x00403e21 18   19   .text   ascii   SymmetricAlgorithm
160 0x00002034 0x00403e34 11   12   .text   ascii   set_KeySize
161 0x00002040 0x00403e40 13   14   .text   ascii   set_BlockSize
162 0x0000204e 0x00403e4e 18   19   .text   ascii   Rfc2898DeriveBytes
163 0x00002061 0x00403e61 11   12   .text   ascii   get_KeySize
164 0x0000206d 0x00403e6d 11   12   .text   ascii   DeriveBytes
165 0x00002079 0x00403e79 8    9    .text   ascii   GetBytes
166 0x00002082 0x00403e82 7    8    .text   ascii   set_Key
167 0x0000208a 0x00403e8a 13   14   .text   ascii   get_BlockSize
168 0x00002098 0x00403e98 6    7    .text   ascii   set_IV
169 0x0000209f 0x00403e9f 10   11   .text   ascii   CipherMode
170 0x000020aa 0x00403eaa 8    9    .text   ascii   set_Mode
171 0x000020b3 0x00403eb3 16   17   .text   ascii   ICryptoTransform
172 0x000020c4 0x00403ec4 15   16   .text   ascii   CreateDecryptor
173 0x000020d4 0x00403ed4 12   13   .text   ascii   CryptoStream
174 0x000020e1 0x00403ee1 6    7    .text   ascii   Stream
175 0x000020e8 0x00403ee8 16   17   .text   ascii   CryptoStreamMode
176 0x000020f9 0x00403ef9 5    6    .text   ascii   Write
177 0x000020ff 0x00403eff 5    6    .text   ascii   Close
178 0x00002105 0x00403f05 11   12   .text   ascii   IDisposable
179 0x00002111 0x00403f11 7    8    .text   ascii   Dispose
180 0x00002119 0x00403f19 7    8    .text   ascii   ToArray
181 0x00002121 0x00403f21 4    5    .text   ascii   Char
182 0x00002126 0x00403f26 5    6    .text   ascii   Split
183 0x0000212c 0x00403f2c 7    8    .text   ascii   Reverse
184 0x00002134 0x00403f34 11   12   .text   ascii   System.Core
185 0x00002140 0x00403f40 11   12   .text   ascii   System.Linq
186 0x0000214c 0x00403f4c 10   11   .text   ascii   Enumerable
187 0x00002157 0x00403f57 26   27   .text   ascii   System.Collections.Generic
188 0x00002172 0x00403f72 13   14   .text   ascii   IEnumerable`1
189 0x00002180 0x00403f80 30   31   .text   ascii   System.Text.RegularExpressions
190 0x0000219f 0x00403f9f 5    6    .text   ascii   Regex
191 0x000021a5 0x00403fa5 5    6    .text   ascii   Match
192 0x000021ab 0x00403fab 5    6    .text   ascii   Group
193 0x000021b1 0x00403fb1 11   12   .text   ascii   get_Success
194 0x000021bd 0x00403fbd 7    8    .text   ascii   Capture
195 0x000021c5 0x00403fc5 9    10   .text   ascii   get_Value
196 0x000021cf 0x00403fcf 7    8    .text   ascii   Replace
197 0x000021d7 0x00403fd7 5    6    .text   ascii   Empty
198 0x000021dd 0x00403fdd 16   17   .text   ascii   FromBase64String
199 0x000021ee 0x00403fee 8    9    .text   ascii   Encoding
200 0x000021f7 0x00403ff7 9    10   .text   ascii   get_ASCII
201 0x00002201 0x00404001 13   14   .text   ascii   WriteAllBytes
202 0x0000220f 0x0040400f 4    5    .text   ascii   Move
203 0x00002214 0x00404014 8    9    .text   ascii   get_UTF8
204 0x0000221d 0x0040401d 24   25   .text   ascii   RSACryptoServiceProvider
205 0x00002236 0x00404036 19   20   .text   ascii   AsymmetricAlgorithm
206 0x0000224a 0x0040404a 13   14   .text   ascii   FromXmlString
207 0x00002258 0x00404058 9    10   .text   ascii   GetString
208 0x00002262 0x00404062 19   20   .text   ascii   set_PersistKeyInCsp
209 0x00002276 0x00404076 6    7    .text   ascii   .cctor
210 0x0000227d 0x0040407d 12   13   .text   ascii   get_UserName
211 0x0000228e 0x0040408e 26   53   .text   utf16le Chaos Ransomware Decrypter
212 0x000022c4 0x004040c4 17   35   .text   utf16le \privateKey.chaos
213 0x000022e8 0x004040e8 54   109  .text   utf16le ******************************************************
214 0x00002356 0x00404156 54   109  .text   utf16le ****           Private key not found!             ****
215 0x000023c4 0x004041c4 54   109  .text   utf16le ****       Decrypting files, please wait          ****
216 0x00002434 0x00404234 31   63   .text   utf16le ***  Scan Completed. Decrypted 
217 0x00002474 0x00404274 11   23   .text   utf16le  files  ***
218 0x0000248c 0x0040428c 54   109  .text   utf16le ***        Removing ransomware, please wait        ***
219 0x000024fa 0x004042fa 54   109  .text   utf16le ***                   Done!                        ***
220 0x00002570 0x00404370 8    18   .text   utf16le \Desktop
221 0x00002582 0x00404382 6    13   .text   utf16le \Links
222 0x00002590 0x00404390 9    19   .text   utf16le \Contacts
223 0x000025a4 0x004043a4 10   21   .text   utf16le \Documents
224 0x000025ba 0x004043ba 10   21   .text   utf16le \Downloads
225 0x000025d0 0x004043d0 9    20   .text   utf16le \Pictures
226 0x000025e4 0x004043e4 6    13   .text   utf16le \Music
227 0x000025f2 0x004043f2 9    19   .text   utf16le \OneDrive
228 0x00002606 0x00404406 12   25   .text   utf16le \Saved Games
229 0x00002620 0x00404420 10   21   .text   utf16le \Favorites
230 0x00002636 0x00404436 9    19   .text   utf16le \Searches
231 0x0000264a 0x0040444a 7    15   .text   utf16le \Videos
232 0x0000265e 0x0040445e 30   61   .text   utf16le <EncryptedKey>.+<EncryptedKey>
233 0x0000269c 0x0040449c 14   29   .text   utf16le <EncryptedKey>
234 0x000026ba 0x004044ba 23   47   .text   utf16le  Decrypted Suceessfully
235 0x000026ea 0x004044ea 9    19   .text   utf16le C:\Users\
236 0x000026fe 0x004044fe 4    9    .text   utf16le .txt
237 0x00002708 0x00404508 4    9    .text   utf16le .jar
238 0x00002712 0x00404512 4    9    .text   utf16le .dat
239 0x0000271c 0x0040451c 8    17   .text   utf16le .contact
240 0x0000272e 0x0040452e 9    19   .text   utf16le .settings
241 0x00002742 0x00404542 4    10   .text   utf16le .doc
242 0x0000274c 0x0040454c 5    11   .text   utf16le .docx
243 0x00002758 0x00404558 4    10   .text   utf16le .xls
244 0x00002762 0x00404562 5    11   .text   utf16le .xlsx
245 0x0000276e 0x0040456e 4    10   .text   utf16le .ppt
246 0x00002778 0x00404578 5    11   .text   utf16le .pptx
247 0x00002784 0x00404584 4    9    .text   utf16le .odt
248 0x0000278e 0x0040458e 4    9    .text   utf16le .jpg
249 0x00002798 0x00404598 4    10   .text   utf16le .mka
250 0x000027a2 0x004045a2 6    13   .text   utf16le .mhtml
251 0x000027b0 0x004045b0 4    9    .text   utf16le .oqy
252 0x000027ba 0x004045ba 4    9    .text   utf16le .png
253 0x000027c4 0x004045c4 4    9    .text   utf16le .csv
254 0x000027d6 0x004045d6 4    9    .text   utf16le .sql
255 0x000027e0 0x004045e0 4    9    .text   utf16le .mdb
256 0x000027ea 0x004045ea 4    9    .text   utf16le .php
257 0x000027f4 0x004045f4 4    10   .text   utf16le .asp
258 0x000027fe 0x004045fe 5    12   .text   utf16le .aspx
259 0x0000280a 0x0040460a 5    11   .text   utf16le .html
260 0x00002816 0x00404616 4    9    .text   utf16le .htm
261 0x00002820 0x00404620 4    9    .text   utf16le .xml
262 0x0000282a 0x0040462a 4    9    .text   utf16le .psd
263 0x00002834 0x00404634 4    9    .text   utf16le .pdf
264 0x0000283e 0x0040463e 4    9    .text   utf16le .xla
265 0x00002848 0x00404648 4    9    .text   utf16le .cub
266 0x00002852 0x00404652 4    10   .text   utf16le .dae
267 0x0000285c 0x0040465c 5    11   .text   utf16le .indd
268 0x00002870 0x00404670 4    9    .text   utf16le .mp3
269 0x0000287a 0x0040467a 4    9    .text   utf16le .mp4
270 0x00002884 0x00404684 4    9    .text   utf16le .dwg
271 0x0000288e 0x0040468e 4    9    .text   utf16le .zip
272 0x00002898 0x00404698 4    9    .text   utf16le .rar
273 0x000028a2 0x004046a2 4    9    .text   utf16le .mov
274 0x000028ac 0x004046ac 4    9    .text   utf16le .rtf
275 0x000028b6 0x004046b6 4    9    .text   utf16le .bmp
276 0x000028c0 0x004046c0 4    9    .text   utf16le .mkv
277 0x000028ca 0x004046ca 4    9    .text   utf16le .avi
278 0x000028d4 0x004046d4 4    9    .text   utf16le .apk
279 0x000028de 0x004046de 4    9    .text   utf16le .lnk
280 0x000028e8 0x004046e8 4    9    .text   utf16le .dib
281 0x000028f2 0x004046f2 4    9    .text   utf16le .dic
282 0x000028fc 0x004046fc 4    10   .text   utf16le .dif
283 0x00002906 0x00404706 5    11   .text   utf16le .divx
284 0x00002912 0x00404712 4    10   .text   utf16le .iso
285 0x0000291c 0x0040471c 6    13   .text   utf16le .7-zip
286 0x0000292a 0x0040472a 4    9    .text   utf16le .ace
287 0x00002934 0x00404734 4    9    .text   utf16le .arj
288 0x0000293e 0x0040473e 4    9    .text   utf16le .bz2
289 0x00002948 0x00404748 4    10   .text   utf16le .cab
290 0x00002952 0x00404752 5    11   .text   utf16le .gzip
291 0x0000295e 0x0040475e 4    9    .text   utf16le .lzh
292 0x00002968 0x00404768 4    10   .text   utf16le .tar
293 0x00002972 0x00404772 5    11   .text   utf16le .jpeg
294 0x00002986 0x00404786 5    11   .text   utf16le .mpeg
295 0x00002992 0x00404792 8    17   .text   utf16le .torrent
296 0x000029a4 0x004047a4 4    10   .text   utf16le .mpg
297 0x000029ae 0x004047ae 5    11   .text   utf16le .core
298 0x000029ba 0x004047ba 4    9    .text   utf16le .pdb
299 0x000029c4 0x004047c4 4    9    .text   utf16le .ico
300 0x000029ce 0x004047ce 4    9    .text   utf16le .pas
301 0x000029e0 0x004047e0 4    9    .text   utf16le .wmv
302 0x000029ea 0x004047ea 4    9    .text   utf16le .swf
303 0x000029f4 0x004047f4 4    9    .text   utf16le .cer
304 0x000029fe 0x004047fe 4    9    .text   utf16le .bak
305 0x00002a08 0x00404808 7    16   .text   utf16le .backup
306 0x00002a18 0x00404818 6    13   .text   utf16le .accdb
307 0x00002a26 0x00404826 4    9    .text   utf16le .bay
308 0x00002a30 0x00404830 4    10   .text   utf16le .p7c
309 0x00002a3a 0x0040483a 5    11   .text   utf16le .exif
310 0x00002a46 0x00404846 4    9    .text   utf16le .vss
311 0x00002a50 0x00404850 4    9    .text   utf16le .raw
312 0x00002a5a 0x0040485a 4    9    .text   utf16le .m4a
313 0x00002a64 0x00404864 4    9    .text   utf16le .wma
314 0x00002a6e 0x0040486e 4    9    .text   utf16le .flv
315 0x00002a78 0x00404878 4    9    .text   utf16le .sie
316 0x00002a82 0x00404882 4    10   .text   utf16le .sum
317 0x00002a8c 0x0040488c 6    13   .text   utf16le .ibank
318 0x00002a9a 0x0040489a 7    15   .text   utf16le .wallet
319 0x00002aaa 0x004048aa 4    9    .text   utf16le .css
320 0x00002ac4 0x004048c4 4    10   .text   utf16le .crt
321 0x00002ace 0x004048ce 5    12   .text   utf16le .xlsm
322 0x00002ada 0x004048da 5    11   .text   utf16le .xlsb
323 0x00002aee 0x004048ee 4    10   .text   utf16le .cpp
324 0x00002af8 0x004048f8 5    11   .text   utf16le .java
325 0x00002b04 0x00404904 4    9    .text   utf16le .jpe
326 0x00002b0e 0x0040490e 4    10   .text   utf16le .ini
327 0x00002b18 0x00404918 5    11   .text   utf16le .blob
328 0x00002b24 0x00404924 4    10   .text   utf16le .wps
329 0x00002b2e 0x0040492e 5    11   .text   utf16le .docm
330 0x00002b3a 0x0040493a 4    9    .text   utf16le .wav
331 0x00002b44 0x00404944 4    10   .text   utf16le .3gp
332 0x00002b4e 0x0040494e 5    11   .text   utf16le .webm
333 0x00002b5a 0x0040495a 4    9    .text   utf16le .m4v
334 0x00002b64 0x00404964 4    9    .text   utf16le .amv
335 0x00002b6e 0x0040496e 4    9    .text   utf16le .m4p
336 0x00002b78 0x00404978 4    9    .text   utf16le .svg
337 0x00002b82 0x00404982 4    9    .text   utf16le .ods
338 0x00002b94 0x00404994 4    10   .text   utf16le .vdi
339 0x00002b9e 0x0040499e 5    11   .text   utf16le .vmdk
340 0x00002baa 0x004049aa 7    16   .text   utf16le .onepkg
341 0x00002bba 0x004049ba 6    13   .text   utf16le .accde
342 0x00002bc8 0x004049c8 4    10   .text   utf16le .jsp
343 0x00002bd2 0x004049d2 5    11   .text   utf16le .json
344 0x00002bde 0x004049de 4    9    .text   utf16le .gif
345 0x00002be8 0x004049e8 4    9    .text   utf16le .log
346 0x00002bfa 0x004049fa 7    15   .text   utf16le .config
347 0x00002c12 0x00404a12 4    9    .text   utf16le .m1v
348 0x00002c1c 0x00404a1c 4    9    .text   utf16le .sln
349 0x00002c26 0x00404a26 4    9    .text   utf16le .pst
350 0x00002c30 0x00404a30 4    10   .text   utf16le .obj
351 0x00002c3a 0x00404a3a 5    12   .text   utf16le .xlam
352 0x00002c46 0x00404a46 5    11   .text   utf16le .djvu
353 0x00002c52 0x00404a52 4    9    .text   utf16le .inc
354 0x00002c5c 0x00404a5c 4    9    .text   utf16le .cvs
355 0x00002c66 0x00404a66 4    9    .text   utf16le .dbf
356 0x00002c70 0x00404a70 4    9    .text   utf16le .tbi
357 0x00002c7a 0x00404a7a 4    9    .text   utf16le .wpd
358 0x00002c84 0x00404a84 4    10   .text   utf16le .dot
359 0x00002c8e 0x00404a8e 5    12   .text   utf16le .dotx
360 0x00002c9a 0x00404a9a 5    12   .text   utf16le .xltx
361 0x00002ca6 0x00404aa6 5    12   .text   utf16le .pptm
362 0x00002cb2 0x00404ab2 5    12   .text   utf16le .potx
363 0x00002cbe 0x00404abe 5    11   .text   utf16le .potm
364 0x00002cca 0x00404aca 4    9    .text   utf16le .pot
365 0x00002cd4 0x00404ad4 4    9    .text   utf16le .xlw
366 0x00002cde 0x00404ade 4    9    .text   utf16le .xps
367 0x00002ce8 0x00404ae8 4    9    .text   utf16le .xsd
368 0x00002cf2 0x00404af2 4    9    .text   utf16le .xsf
369 0x00002cfc 0x00404afc 4    9    .text   utf16le .xsl
370 0x00002d06 0x00404b06 4    10   .text   utf16le .kmz
371 0x00002d10 0x00404b10 6    13   .text   utf16le .accdr
372 0x00002d1e 0x00404b1e 4    10   .text   utf16le .stm
373 0x00002d28 0x00404b28 6    14   .text   utf16le .accdt
374 0x00002d36 0x00404b36 5    11   .text   utf16le .ppam
375 0x00002d42 0x00404b42 4    10   .text   utf16le .pps
376 0x00002d4c 0x00404b4c 5    11   .text   utf16le .ppsm
377 0x00002d58 0x00404b58 4    9    .text   utf16le .1cd
378 0x00002d62 0x00404b62 4    9    .text   utf16le .3ds
379 0x00002d6c 0x00404b6c 4    9    .text   utf16le .3fr
380 0x00002d76 0x00404b76 4    10   .text   utf16le .3g2
381 0x00002d80 0x00404b80 6    14   .text   utf16le .accda
382 0x00002d8e 0x00404b8e 6    14   .text   utf16le .accdc
383 0x00002d9c 0x00404b9c 6    13   .text   utf16le .accdw
384 0x00002daa 0x00404baa 4    9    .text   utf16le .adp
385 0x00002dbc 0x00404bbc 4    9    .text   utf16le .ai3
386 0x00002dc6 0x00404bc6 4    9    .text   utf16le .ai4
387 0x00002dd0 0x00404bd0 4    9    .text   utf16le .ai5
388 0x00002dda 0x00404bda 4    9    .text   utf16le .ai6
389 0x00002de4 0x00404be4 4    9    .text   utf16le .ai7
390 0x00002dee 0x00404bee 4    9    .text   utf16le .ai8
391 0x00002df8 0x00404bf8 4    10   .text   utf16le .arw
392 0x00002e02 0x00404c02 5    11   .text   utf16le .ascx
393 0x00002e0e 0x00404c0e 4    10   .text   utf16le .asm
394 0x00002e18 0x00404c18 5    11   .text   utf16le .asmx
395 0x00002e24 0x00404c24 4    9    .text   utf16le .avs
396 0x00002e2e 0x00404c2e 4    9    .text   utf16le .bin
397 0x00002e38 0x00404c38 4    9    .text   utf16le .cfm
398 0x00002e42 0x00404c42 4    9    .text   utf16le .dbx
399 0x00002e4c 0x00404c4c 4    9    .text   utf16le .dcm
400 0x00002e56 0x00404c56 4    10   .text   utf16le .dcr
401 0x00002e60 0x00404c60 5    12   .text   utf16le .pict
402 0x00002e6c 0x00404c6c 5    11   .text   utf16le .rgbe
403 0x00002e78 0x00404c78 4    9    .text   utf16le .dwt
