Metadata Signature: 0x1eb0 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 864
Stream name: #~ 4
DirectoryAddress: 8d0 Size: 1544
Stream name: #Strings 12
DirectoryAddress: 1e14 Size: 1d4
Stream name: #US 4
DirectoryAddress: 1fe8 Size: 10
Stream name: #GUID 8
DirectoryAddress: 1ff8 Size: 39c
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019f 0x0000019f 6   7            ascii   `.rsrc
3    0x000001c7 0x000001c7 7   8            ascii   @.reloc
130  0x00002a0e 0x0040480e 11  12   .text   ascii   CollectItem
131  0x00002a1a 0x0040481a 8   9    .text   ascii   FillItem
132  0x00002a23 0x00404823 10  11   .text   ascii   LogoutItem
133  0x00002a2e 0x0040482e 4   5    .text   ascii   Load
134  0x00002a33 0x00404833 10  11   .text   ascii   SearchItem
135  0x00002a3e 0x0040483e 6   7    .text   ascii   Concat
136  0x00002a45 0x00404845 7   8    .text   ascii   SetItem
137  0x00002a4d 0x0040484d 7   8    .text   ascii   Process
138  0x00002a55 0x00404855 5   6    .text   ascii   Start
139  0x00002a5b 0x0040485b 8   9    .text   ascii   InitItem
140  0x00002a64 0x00404864 11  12   .text   ascii   WaitForExit
141  0x00002a70 0x00404870 7   8    .text   ascii   MapItem
142  0x00002a7a 0x0040487a 11  12   .text   ascii   Application
143  0x00002a86 0x00404886 20  21   .text   ascii   System.Windows.Forms
144  0x00002a9b 0x0040489b 18  19   .text   ascii   get_ExecutablePath
145  0x00002aae 0x004048ae 15  16   .text   ascii   get_StartupPath
146  0x00002abe 0x004048be 7   8    .text   ascii   Console
147  0x00002ac6 0x004048c6 9   10   .text   ascii   WriteLine
148  0x00002ad0 0x004048d0 10  11   .text   ascii   CancelItem
149  0x00002adb 0x004048db 11  12   .text   ascii   ConnectItem
150  0x00002ae7 0x004048e7 13  14   .text   ascii   m_Interceptor
151  0x00002af5 0x004048f5 15  16   .text   ascii   ResourceManager
152  0x00002b05 0x00404905 16  17   .text   ascii   System.Resources
153  0x00002b16 0x00404916 6   7    .text   ascii   _Model
154  0x00002b1d 0x0040491d 11  12   .text   ascii   CultureInfo
155  0x00002b29 0x00404929 20  21   .text   ascii   System.Globalization
156  0x00002b3e 0x0040493e 9   10   .text   ascii   OrderItem
157  0x00002b48 0x00404948 10  11   .text   ascii   CallFacade
158  0x00002b53 0x00404953 12  13   .text   ascii   get_Assembly
159  0x00002b60 0x00404960 13  14   .text   ascii   IncludeFacade
160  0x00002b6e 0x0040496e 11  12   .text   ascii   AssetFacade
161  0x00002b7e 0x0040497e 10  11   .text   ascii   DefineItem
162  0x00002b89 0x00404989 11  12   .text   ascii   CompareItem
163  0x00002b95 0x00404995 7   8    .text   ascii   AddItem
164  0x00002b9d 0x0040499d 12  13   .text   ascii   LogoutFacade
165  0x00002baa 0x004049aa 10  11   .text   ascii   GetMethods
166  0x00002bb5 0x004049b5 10  11   .text   ascii   FillFacade
167  0x00002bc0 0x004049c0 4   5    .text   ascii   spec
168  0x00002bc5 0x004049c5 10  11   .text   ascii   MemberInfo
169  0x00002bd0 0x004049d0 8   9    .text   ascii   get_Name
170  0x00002bd9 0x004049d9 8   9    .text   ascii   ListItem
171  0x00002be2 0x004049e2 8   9    .text   ascii   PushItem
172  0x00002beb 0x004049eb 16  17   .text   ascii   GetExportedTypes
173  0x00002bfc 0x004049fc 11  12   .text   ascii   PublishItem
174  0x00002c08 0x00404a08 9   10   .text   ascii   WriteItem
175  0x00002c12 0x00404a12 9   10   .text   ascii   StartItem
176  0x00002c1c 0x00404a1c 11  12   .text   ascii   ReflectItem
177  0x00002c28 0x00404a28 11  12   .text   ascii   op_Equality
178  0x00002c34 0x00404a34 11  12   .text   ascii   ExcludeItem
179  0x00002c40 0x00404a40 6   7    .text   ascii   .cctor
180  0x00002c47 0x00404a47 10  11   .text   ascii   EnableItem
181  0x00002c52 0x00404a52 9   10   .text   ascii   VisitItem
182  0x00002c5c 0x00404a5c 10  11   .text   ascii   DeleteItem
183  0x00002c67 0x00404a67 12  13   .text   ascii   SettingsBase
184  0x00002c74 0x00404a74 12  13   .text   ascii   Synchronized
185  0x00002c81 0x00404a81 34  35   .text   ascii   m_b16e73e0daac4b43b6566901b5424c53
186  0x00002ca4 0x00404aa4 34  35   .text   ascii   m_437732cee5f54d7d84add7bd3097d3ca
187  0x00002cc7 0x00404ac7 34  35   .text   ascii   m_0db9708cf64940829f9af87edeedf60e
188  0x00002cea 0x00404aea 34  35   .text   ascii   m_e143316820b14d0388a7274438ec078d
189  0x00002d0d 0x00404b0d 34  35   .text   ascii   m_f31090c715de4b0babd31a63411046c8
190  0x00002d30 0x00404b30 34  35   .text   ascii   m_611d1abc32fc4fd8a34e044f973441da
191  0x00002d53 0x00404b53 34  35   .text   ascii   m_b6818e5c954e47d2a048cf4934e48b6e
192  0x00002d76 0x00404b76 34  35   .text   ascii   m_b7c5cdade6ec4bd5997e2e75e0b0b073
193  0x00002d99 0x00404b99 34  35   .text   ascii   m_1901b8355c5f419fa880ca2b56c9c4d8
194  0x00002dbc 0x00404bbc 34  35   .text   ascii   m_dc2b20cea35f45798aeedf407bbd8c18
195  0x00002ddf 0x00404bdf 34  35   .text   ascii   m_cdae71e700f344d9b1a431ae833c55d0
196  0x00002e02 0x00404c02 34  35   .text   ascii   m_ab46a928aaf648329f27607fea3fe251
197  0x00002e25 0x00404c25 34  35   .text   ascii   m_cadff38d8be444978090eacd321b1f6e
198  0x00002e48 0x00404c48 34  35   .text   ascii   m_774b9210d98142ebb4413559daae5a44
199  0x00002e6b 0x00404c6b 34  35   .text   ascii   m_97b04ec6b6da4c35b949fd8345eaf550
200  0x00002e8e 0x00404c8e 34  35   .text   ascii   m_bf9b9f67e6f6422f901cee9f2603e186
201  0x00002eb1 0x00404cb1 34  35   .text   ascii   m_a1c1ff6dd32b4941b387e9a3f27456af
202  0x00002ed4 0x00404cd4 34  35   .text   ascii   m_d64a48182f63414bb3c83906ee506a78
203  0x00002ef7 0x00404cf7 34  35   .text   ascii   m_0a1056fd41cc4999b752df31622971fe
204  0x00002f1a 0x00404d1a 34  35   .text   ascii   m_bf3e82fb7d8e4e36be02a2ff30f57ab8
205  0x00002f3d 0x00404d3d 34  35   .text   ascii   m_f2d27e352fc34f898cf75959ab1c2436
206  0x00002f60 0x00404d60 34  35   .text   ascii   m_5e7237f4756645818d475244c62367f9
207  0x00002f83 0x00404d83 34  35   .text   ascii   m_095ec761ca62495f96548cfebf3e7873
208  0x00002fa6 0x00404da6 34  35   .text   ascii   m_6c0fd7e315a44b9189d1baf9ead4fe66
209  0x00002fc9 0x00404dc9 34  35   .text   ascii   m_ed30f841866441eea2d0f1c5c7fe85c7
210  0x00002fec 0x00404dec 34  35   .text   ascii   m_9cedae3f7bb0495b8f6f315f6356d668
211  0x0000300f 0x00404e0f 34  35   .text   ascii   m_1a02f8da48ac406c98d9cad8ca377c5b
212  0x00003032 0x00404e32 34  35   .text   ascii   m_8f2a606f8bea4c7aa0d1133ce995fbaa
213  0x00003055 0x00404e55 34  35   .text   ascii   m_750f272bdab1467294e7292bb52a5756
214  0x00003078 0x00404e78 34  35   .text   ascii   m_cf7fef3b2fb7452bb0dcd7656d2c52a5
215  0x0000309b 0x00404e9b 34  35   .text   ascii   m_3d187e0af49e4e068049071546237047
216  0x000030be 0x00404ebe 34  35   .text   ascii   m_599720e94961480880a713f9b42db518
217  0x000030e1 0x00404ee1 34  35   .text   ascii   m_e22c1098ef284a13abb7b0a196e8d282
218  0x00003104 0x00404f04 34  35   .text   ascii   m_55d350e0a6c641ca8306a38777ead056
219  0x00003127 0x00404f27 34  35   .text   ascii   m_694a2ce709a24606ad521698223e16f1
220  0x0000314a 0x00404f4a 34  35   .text   ascii   m_14e10717e2a9414bb6d42675e3af3518
221  0x0000316d 0x00404f6d 34  35   .text   ascii   m_c86980cdbcbf43938974714a540722e6
222  0x00003190 0x00404f90 34  35   .text   ascii   m_9c3b881d85454eafa8e83389a9edfb35
223  0x000031b3 0x00404fb3 34  35   .text   ascii   m_e4a84d8cc1a8490fae5bf06cd5d6612e
224  0x000031d6 0x00404fd6 34  35   .text   ascii   m_8ac6c3d8f1e740a9aa7b54c9b9a43bb0
225  0x000031f9 0x00404ff9 34  35   .text   ascii   m_d7ca0c6bca124595ac90098e053f2a90
226  0x0000321c 0x0040501c 34  35   .text   ascii   m_253bfec7ba6a4baea92abe795e72870d
227  0x0000323f 0x0040503f 34  35   .text   ascii   m_3cbf1a7081eb443a8a506ffbe2d6fd88
228  0x00003262 0x00405062 34  35   .text   ascii   m_998eb8dec19c46dbadb23b38e4845884
229  0x00003285 0x00405085 34  35   .text   ascii   m_8336d732d06e4d06a4a98c74c115fbf5
230  0x000032a8 0x004050a8 34  35   .text   ascii   m_74434b3ceeee4c0087d9e22228f3a26a
231  0x000032cb 0x004050cb 34  35   .text   ascii   m_0cce50ab0a664d45bf8b544f338b5deb
232  0x000032ee 0x004050ee 34  35   .text   ascii   m_1a5cb93517b84c258d295fdd68d64c21
233  0x00003311 0x00405111 34  35   .text   ascii   m_12342a2f1d0c4cff89fa4ec8ba9358b4
234  0x00003334 0x00405134 34  35   .text   ascii   m_425b563bfc4c49dc94690a6e03947124
235  0x00003357 0x00405157 34  35   .text   ascii   m_2462e12c09234448851e6ae37fa05055
236  0x0000337a 0x0040517a 34  35   .text   ascii   m_1e1c145ee0944199b33ed0fc01b8c3d8
237  0x0000339d 0x0040519d 34  35   .text   ascii   m_f407b2e709534e1ca906f5c109efa135
238  0x000033c0 0x004051c0 34  35   .text   ascii   m_c7ba4d954c2b43f3b9947e66db5aecb1
239  0x000033e3 0x004051e3 34  35   .text   ascii   m_3c87806b12d7438cba956510142600ea
240  0x00003406 0x00405206 34  35   .text   ascii   m_48e4859d919d45a39a72007855f470aa
241  0x00003429 0x00405229 34  35   .text   ascii   m_84ee2e5a475341d78a53f13f3f565463
242  0x0000344c 0x0040524c 34  35   .text   ascii   m_e8b5ab1cc3004f2bb5e742b51312dca1
243  0x0000346f 0x0040526f 34  35   .text   ascii   m_f37b89d4b4654a0da6560ce5ad0f7017
244  0x00003492 0x00405292 34  35   .text   ascii   m_dd2f1ebca64349f79180980532b8e09c
245  0x000034b5 0x004052b5 34  35   .text   ascii   m_97a887f2b8f94e7ea15e2cad1b789b4a
246  0x000034d8 0x004052d8 34  35   .text   ascii   m_2f890ae8a28c4805a87fc61c4170c21d
247  0x000034fb 0x004052fb 34  35   .text   ascii   m_1737880fb2c44c8da40ba8cb0720d99f
248  0x0000351e 0x0040531e 34  35   .text   ascii   m_a03d641d3a00442da0d6ecc5a7d02a1f
249  0x00003541 0x00405341 34  35   .text   ascii   m_2da18807d8614dcda655ff0ebddbcc05
250  0x00003564 0x00405364 34  35   .text   ascii   m_0710afe572f64f59b497101e1b300d7e
251  0x00003587 0x00405387 34  35   .text   ascii   m_d3e3b107f8904fb69ad941560b17473e
252  0x000035aa 0x004053aa 34  35   .text   ascii   m_685efbeca26b40ca8ff28c5cd33cf6ac
253  0x000035cd 0x004053cd 34  35   .text   ascii   m_554401b0026a4c8582cf130d82be1cfc
254  0x000035f0 0x004053f0 34  35   .text   ascii   m_707a363fe647473780aa4a697536226f
255  0x00003613 0x00405413 34  35   .text   ascii   m_355b27a5332046558abcc6e32d6d76d4
256  0x00003636 0x00405436 34  35   .text   ascii   m_a3bb23460ffd40d4b2f08fdd95ba59ea
257  0x00003659 0x00405459 34  35   .text   ascii   m_770d9cb9a9bb490dab7125040d72b188
258  0x0000367c 0x0040547c 34  35   .text   ascii   m_8df2017c790a4d0d91be4bf2e7d4d50e
259  0x0000369f 0x0040549f 34  35   .text   ascii   m_c453dd665fd6487ebddc9fcbd90eb584
260  0x000036c2 0x004054c2 34  35   .text   ascii   m_9179646c7ab74c0b8be4bd7bd3bba8c5
261  0x000036e5 0x004054e5 34  35   .text   ascii   m_96adbc3b4c3d426b82797c88aa8ad074
262  0x00003708 0x00405508 34  35   .text   ascii   m_df0641c336ee48538c46b1840d202e14
263  0x0000372b 0x0040552b 34  35   .text   ascii   m_2bb0fd2fb95d4b608e9d0f205db82892
264  0x0000374e 0x0040554e 34  35   .text   ascii   m_8cca8faf24b940e59b2f8f934cadddc3
265  0x00003771 0x00405571 34  35   .text   ascii   m_666d26713597483f8ee76f2fcdcaddce
266  0x00003794 0x00405594 34  35   .text   ascii   m_484c52f2b2cb43ceac29e7b82968ac7a
267  0x000037b7 0x004055b7 34  35   .text   ascii   m_9014d79b9dab4884abedd01f83f8e0ab
268  0x000037da 0x004055da 34  35   .text   ascii   m_f2cceb3550e84d14a0e64c670ba24631
269  0x000037fd 0x004055fd 34  35   .text   ascii   m_18e83840fb16471f9ac9b1c06fe3b551
270  0x00003820 0x00405620 34  35   .text   ascii   m_d791bc48dda9478b9b97bfee05e99e70
271  0x00003843 0x00405643 34  35   .text   ascii   m_e28439800ee04f9182859b8515740647
272  0x00003866 0x00405666 34  35   .text   ascii   m_fd63f993649f4e8caf9feaec1faa64ac
273  0x00003889 0x00405689 34  35   .text   ascii   m_7fd1e65744ba4afeb6f5511a9f068736
274  0x000038ac 0x004056ac 34  35   .text   ascii   m_3c768e88b5e742e0a126d33561d2ee10
275  0x000038cf 0x004056cf 34  35   .text   ascii   m_9be62c8695ab468280888bfc4187658f
276  0x000038f2 0x004056f2 34  35   .text   ascii   m_947be87dd20e442098b386897597ab93
277  0x00003915 0x00405715 34  35   .text   ascii   m_2757c3eacefd4f8496ec9affe61a8ba4
278  0x00003938 0x00405738 34  35   .text   ascii   m_33fdb43d018e46e29386016f55d9fd22
279  0x0000395b 0x0040575b 34  35   .text   ascii   m_6abaa2c1f43343f48d5bca1886a261a9
280  0x0000397e 0x0040577e 34  35   .text   ascii   m_2c14d7a09b2547d0bb8f361f957318cd
281  0x000039a1 0x004057a1 34  35   .text   ascii   m_5979d601e50d43e0a28ee5b4d545569d
282  0x000039c4 0x004057c4 34  35   .text   ascii   m_c8dacb6dc0ce4c1f8c9e40a255ba4962
283  0x000039e7 0x004057e7 34  35   .text   ascii   m_6e8d928daf7a48bf95b72d63d7df4f3d
284  0x00003a0a 0x0040580a 34  35   .text   ascii   m_72682b0ae32c46c6ac429fca42a9cafd
285  0x00003a2d 0x0040582d 10  11   .text   ascii   ConcatItem
286  0x00003a38 0x00405838 33  34   .text   ascii   k4b57157f019944a3b5052820eba3a594
287  0x00003a5a 0x0040585a 9   10   .text   ascii   ResetItem
288  0x00003a64 0x00405864 9   10   .text   ascii   FlushItem
289  0x00003a6e 0x0040586e 24  25   .text   ascii   AssemblyProductAttribute
290  0x00003a87 0x00405887 31  32   .text   ascii   CompilationRelaxationsAttribute
291  0x00003aa7 0x004058a7 31  32   .text   ascii   System.Runtime.CompilerServices
292  0x00003ac7 0x004058c7 29  30   .text   ascii   RuntimeCompatibilityAttribute
293  0x00003ae5 0x004058e5 24  25   .text   ascii   TargetFrameworkAttribute
294  0x00003afe 0x004058fe 25  26   .text   ascii   System.Runtime.Versioning
295  0x00003b18 0x00405918 22  23   .text   ascii   AssemblyTitleAttribute
296  0x00003b2f 0x0040592f 28  29   .text   ascii   AssemblyDescriptionAttribute
297  0x00003b4c 0x0040594c 30  31   .text   ascii   AssemblyConfigurationAttribute
298  0x00003b6b 0x0040596b 24  25   .text   ascii   AssemblyCompanyAttribute
299  0x00003b84 0x00405984 28  29   .text   ascii   AssemblyFileVersionAttribute
300  0x00003ba1 0x004059a1 26  27   .text   ascii   AssemblyTrademarkAttribute
301  0x00003bbc 0x004059bc 19  20   .text   ascii   ComVisibleAttribute
302  0x00003bd0 0x004059d0 30  31   .text   ascii   System.Runtime.InteropServices
303  0x00003bef 0x004059ef 13  14   .text   ascii   GuidAttribute
304  0x00003bfd 0x004059fd 26  27   .text   ascii   AssemblyCopyrightAttribute
305  0x00003c18 0x00405a18 18  19   .text   ascii   STAThreadAttribute
306  0x00003c2b 0x00405a2b 22  23   .text   ascii   GeneratedCodeAttribute
307  0x00003c42 0x00405a42 23  24   .text   ascii   System.CodeDom.Compiler
308  0x00003c5a 0x00405a5a 28  29   .text   ascii   DebuggerNonUserCodeAttribute
309  0x00003c77 0x00405a77 26  27   .text   ascii   CompilerGeneratedAttribute
310  0x00003c92 0x00405a92 48  49   .text   ascii   WindowsFormsApp12.Properties.Resources.resources
311  0x00003cc6 0x00405ac6 19  39   .text   utf16le DxownxloxadDxatxxax
312  0x00003cf5 0x00405af5 87  175  .text   utf16le https://cdn.discordapp.com/attachments/928503440139771947/930108637681184768/Tbopbh.jpg
313  0x00003da5 0x00405ba5 10  22   .text   utf16le powershell
314  0x00003dbb 0x00405bbb 19  39   .text   utf16le -enc UwB0AGEAcgB0AC
315  0x00003de3 0x00405be3 34  69   .text   utf16le 0AUwBsAGUAZQBwACAALQBzACAAMQAwAA==
316  0x00003e29 0x00405c29 38  77   .text   utf16le WindowsFormsApp12.Properties.Resources
317  0x00003e77 0x00405c77 16  34   .text   utf16le Ylfwdwgmpilzyaph
318  0x00004014 0x00405e14 41  63   .text   utf8    =Операционная система Microsoft® Windows® blocks=Basic Latin,Cyrillic,Latin-1 Supplement
319  0x0000406a 0x00405e6a 22  23   .text   ascii   WrapNonExceptionThrows
320  0x00004085 0x00405e85 26  27   .text   ascii   .NETFramework,Version=v4.0
321  0x000040a4 0x00405ea4 20  21   .text   ascii   FrameworkDisplayName
322  0x000040b9 0x00405eb9 16  17   .text   ascii   .NET Framework 4
323  0x000040cd 0x00405ecd 9   19   .text   utf8    Проводник blocks=Cyrillic
324  0x000040eb 0x00405eeb 21  22   .text   ascii   Microsoft Corporation
325  0x00004106 0x00405f06 15  16   .text   ascii   10.0.18362.1500
326  0x0000411f 0x00405f1f 37  38   .text   ascii   $f27071ad-742b-4416-aac2-f9626c7709d2
327  0x00004149 0x00405f49 45  83   .text   utf8    Q© Корпорация Майкрософт. Все права защищены. blocks=Basic Latin,Latin-1 Supplement,Cyrillic
328  0x000041a5 0x00405fa5 61  62   .text   ascii   3System.Resources.Tools.StronglyTypedResourceBuilder\b16.0.0.0
329  0x000041ed 0x00405fed 85  86   .text   ascii   KMicrosoft.VisualStudio.Editors.SettingsDesigner.SettingsSingleFileGenerator\b11.0.0.0
