[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000b0 0x000000b0 6   8            utf8    >+{ô+z blocks=Basic Latin,Latin-1 Supplement
2    0x000000d0 0x000000d0 7   8            ascii   Rich>+z
3    0x000001e0 0x000001e0 5   6            ascii   .text
4    0x00000207 0x00000207 7   8            ascii   `.rdata
5    0x0000022f 0x0000022f 6   7            ascii   @.data
6    0x00000258 0x00000258 5   6            ascii   .rsrc
7    0x0000027f 0x0000027f 7   8            ascii   @.reloc
50   0x00006364 0x00406f64 4   5    .text   ascii   (SVW
51   0x0000648a 0x0040708a 4   5    .text   ascii   Y_^[
52   0x00006514 0x00407114 4   5    .text   ascii   (SVW
53   0x0000663a 0x0040723a 4   5    .text   ascii   Y_^[
54   0x00006c42 0x00407842 4   5    .text   ascii   SVWP
55   0x00006d50 0x00407950 5   8    .text   utf8    EڊEڈE blocks=Basic Latin,Arabic
56   0x00006d94 0x00407994 5   8    .text   utf8    M\vU\tU
57   0x00006f96 0x00407b96 4   5    .text   ascii   Y_^[
58   0x00007452 0x00408052 4   5    .text   ascii   SVWP
59   0x00007560 0x00408160 5   8    .text   utf8    EڊEڈE blocks=Basic Latin,Arabic
60   0x000075a4 0x004081a4 5   8    .text   utf8    M\vU\tU
61   0x000077a6 0x004083a6 4   5    .text   ascii   Y_^[
62   0x00007819 0x00408419 4   5    .text   ascii   E\bPj
63   0x00007a08 0x00408608 4   7    .text   utf8    E\bP蠯 blocks=Basic Latin,CJK Unified Ideographs
64   0x00007a1b 0x0040861b 4   7    .text   utf8    E\fP药 blocks=Basic Latin,CJK Unified Ideographs
65   0x00007aa9 0x004086a9 4   5    .text   ascii   E\bPj
66   0x00007aef 0x004086ef 4   7    .text   utf8    E\fP蹮 blocks=Basic Latin,CJK Unified Ideographs
67   0x00007b69 0x00408769 5   6    .text   ascii   E\bPj\b
68   0x00007d18 0x00408918 4   7    .text   utf8    E\bP萬 blocks=Basic Latin,CJK Unified Ideographs
69   0x00007ebf 0x00408abf 5   6    .text   ascii   ;M\bs\b
70   0x00007ed2 0x00408ad2 8   9    .text   ascii   +E\b;E\fs\f
71   0x00007ee7 0x00408ae7 4   5    .text   ascii   E\f;E
72   0x00007f2a 0x00408b2a 4   5    .text   ascii   E\f;E
73   0x00007f3b 0x00408b3b 4   5    .text   ascii   M\f;M
74   0x00007fb5 0x00408bb5 4   5    .text   ascii   9E\br
75   0x00007fc8 0x00408bc8 4   5    .text   ascii   ;E\bw
76   0x0000800d 0x00408c0d 5   6    .text   ascii   ;M\bs\b
77   0x0000808f 0x00408c8f 5   6    .text   ascii   ;M\bs\b
78   0x000080a2 0x00408ca2 7   8    .text   ascii   +E\b;E\fw
79   0x000080db 0x00408cdb 4   5    .text   ascii   +M\bQ
80   0x00008121 0x00408d21 5   6    .text   ascii   ;E\fs\b
81   0x0000814d 0x00408d4d 4   5    .text   ascii   ;U\bu
82   0x00008162 0x00408d62 4   5    .text   ascii   M\fQj
83   0x0000831f 0x00408f1f 4   5    .text   ascii   SVWP
84   0x000083c8 0x00408fc8 5   8    .text   utf8    EЋMЉM blocks=Basic Latin,Cyrillic
85   0x000083fe 0x00408ffe 5   8    .text   utf8    E̋ỦU blocks=Basic Latin,Combining Diacritical Marks
86   0x000084ae 0x004090ae 4   5    .text   ascii   Y_^[
87   0x000084e1 0x004090e1 5   6    .text   ascii   ;E\bs\b
88   0x000084f4 0x004090f4 4   5    .text   ascii   ;M\bs
89   0x00008520 0x00409120 4   5    .text   ascii   M\b;H
90   0x0000882e 0x0040942e 4   5    .text   ascii   h\b[B
91   0x00008922 0x00409522 4   5    .text   ascii   h,\aB
92   0x0000895f 0x0040955f 4   5    .text   ascii   h8\aB
93   0x0000899c 0x0040959c 4   5    .text   ascii   h@\aB
94   0x000089d9 0x004095d9 4   5    .text   ascii   hH\aB
95   0x00008a16 0x00409616 4   5    .text   ascii   hT\aB
96   0x00008a53 0x00409653 4   5    .text   ascii   h`\aB
97   0x00008a90 0x00409690 4   5    .text   ascii   hl\aB
98   0x00008acd 0x004096cd 4   5    .text   ascii   hx\aB
99   0x00008e3f 0x00409a3f 5   6    .text   ascii   Qh\b\bB
100  0x00008e8e 0x00409a8e 5   6    .text   ascii   }\b0r 
101  0x00008e94 0x00409a94 4   5    .text   ascii   }\b9w
102  0x00008e9b 0x00409a9b 7   8    .text   ascii   M\bQh\f\bB
103  0x00008f9d 0x00409b9d 5   6    .text   ascii   \t\n\v\f\r
104  0x000091e9 0x00409de9 6   13   .text   utf16le jjjjjj
105  0x0000925d 0x00409e5d 4   9    .text   utf16le Ajjj
106  0x00009371 0x00409f71 5   6    .text   ascii   ;E\fs\b
107  0x0000950c 0x0040a10c 5   6    .text   ascii   ;E\btZ
108  0x000095ec 0x0040a1ec 5   6    .text   ascii   ;E\bu\t
109  0x00009749 0x0040a349 5   6    .text   ascii   ;E\fu\t
110  0x00009a93 0x0040a693 4   9    .text   utf16le jjjj
111  0x00009afd 0x0040a6fd 5   8    .text   utf8    E؋M؉M blocks=Basic Latin,Arabic
112  0x00009b2c 0x0040a72c 5   7    .text   utf8    t?3҉U blocks=Basic Latin,Cyrillic
113  0x00009ba0 0x0040a7a0 11  17   .text   utf8    3҉EȉŰEȋU̱  blocks=Basic Latin,Cyrillic,Latin Extended-B,Combining Diacritical Marks
114  0x00009be1 0x0040a7e1 4   5    .text   ascii   E\bPj
115  0x00009d91 0x0040a991 4   5    .text   ascii   h0\bB
116  0x00009e25 0x0040aa25 4   5    .text   ascii   h4\bB
117  0x00009ebc 0x0040aabc 4   6    .text   utf8     +ȉM blocks=Basic Latin,Latin Extended-B
118  0x00009f47 0x0040ab47 4   6    .text   utf8    U܋E\b blocks=Basic Latin,Syriac
119  0x00009fcb 0x0040abcb 4   6    .text   utf8    UЋE\b blocks=Basic Latin,Cyrillic
120  0x0000a00a 0x0040ac0a 6   9    .text   utf8    EԋMԋU\b blocks=Basic Latin,Cyrillic Supplement
121  0x0000a032 0x0040ac32 4   5    .text   ascii   h8\bB
122  0x0000a046 0x0040ac46 4   5    .text   ascii   hH\bB
123  0x0000a05a 0x0040ac5a 4   5    .text   ascii   hX\bB
124  0x0000a090 0x0040ac90 4   6    .text   utf8    MȋU\b blocks=Basic Latin,Latin Extended-B
125  0x0000a22f 0x0040ae2f 6   13   .text   utf16le jjjjjj
126  0x0000a23c 0x0040ae3c 4   5    .text   ascii   E\bPj
127  0x0000a3de 0x0040afde 6   7    .text   ascii   M\b9\bt\r
128  0x0000a408 0x0040b008 6   7    .text   ascii   M\b9\bt\r
129  0x0000a420 0x0040b020 5   6    .text   ascii   ;\r\b0B
130  0x0000a453 0x0040b053 5   6    .text   ascii   YYu\bj
131  0x0000a540 0x0040b140 4   5    .text   ascii   \r\b0B
132  0x0000a550 0x0040b150 4   5    .text   ascii   \r\f0B
133  0x0000a648 0x0040b248 6   8    .text   utf8     SW3ۍ} blocks=Basic Latin,Arabic
134  0x0000a650 0x0040b250 5   7    .text   utf8    j\a3\t]
135  0x0000a65a 0x0040b25a 4   5    .text   ascii   9E\fu
136  0x0000a708 0x0040b308 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
137  0x0000a712 0x0040b312 4   5    .text   ascii   j\fh\b
138  0x0000a764 0x0040b364 4   5    .text   ascii   5tkB
139  0x0000a76c 0x0040b36c 4   5    .text   ascii   5pkB
140  0x0000a7b1 0x0040b3b1 4   5    .text   ascii   r\rPS
141  0x0000a7c5 0x0040b3c5 4   5    .text   ascii   r>PS
142  0x0000a8a2 0x0040b4a2 4   5    .text   ascii   %XOB
143  0x0000a8d8 0x0040b4d8 4   5    .text   ascii   %XOB
144  0x0000a94a 0x0040b54a 4   5    .text   ascii   oF f
145  0x0000a9a6 0x0040b5a6 4   5    .text   ascii   oF f
146  0x0000a9fe 0x0040b5fe 4   5    .text   ascii   oF f
147  0x0000abc9 0x0040b7c9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
148  0x0000abd5 0x0040b7d5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
149  0x0000abe7 0x0040b7e7 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
150  0x0000ac01 0x0040b801 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
151  0x0000ad65 0x0040b965 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
152  0x0000ad73 0x0040b973 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
153  0x0000ad89 0x0040b989 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
154  0x0000ada3 0x0040b9a3 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
155  0x0000addb 0x0040b9db 4   5    .text   ascii   oV f
156  0x0000ade0 0x0040b9e0 4   5    .text   ascii   o^0f
157  0x0000adf8 0x0040b9f8 4   5    .text   ascii   of@f
158  0x0000adfd 0x0040b9fd 4   5    .text   ascii   onPf
159  0x0000ae02 0x0040ba02 4   5    .text   ascii   ov`f
160  0x0000ae07 0x0040ba07 4   5    .text   ascii   o~pf
161  0x0000ae74 0x0040ba74 5   6    .text   ascii   \aFGIu
162  0x0000ae80 0x0040ba80 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
163  0x0000aea7 0x0040baa7 4   5    .text   ascii   FGIu
164  0x0000aec5 0x0040bac5 4   5    .text   ascii   5\OB
165  0x0000af40 0x0040bb40 4   5    .text   ascii   woSW
166  0x0000af83 0x0040bb83 6   7    .text   ascii   u&j\f[9
167  0x0000b0a0 0x0040bca0 4   5    .text   ascii   y\bj\e
168  0x0000b0c6 0x0040bcc6 4   5    .text   ascii   y\bj\b
169  0x0000b0d7 0x0040bcd7 4   5    .text   ascii   y\bj\t
170  0x0000b12e 0x0040bd2e 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
171  0x0000b1b2 0x0040bdb2 4   5    .text   ascii   %XOB
172  0x0000b1e8 0x0040bde8 4   5    .text   ascii   %XOB
173  0x0000b25a 0x0040be5a 4   5    .text   ascii   oF f
174  0x0000b2b6 0x0040beb6 4   5    .text   ascii   oF f
175  0x0000b30e 0x0040bf0e 4   5    .text   ascii   oF f
176  0x0000b4d9 0x0040c0d9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
177  0x0000b4e5 0x0040c0e5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
178  0x0000b4f7 0x0040c0f7 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
179  0x0000b511 0x0040c111 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
180  0x0000b675 0x0040c275 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
181  0x0000b683 0x0040c283 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
182  0x0000b699 0x0040c299 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
183  0x0000b6b3 0x0040c2b3 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
184  0x0000b6eb 0x0040c2eb 4   5    .text   ascii   oV f
185  0x0000b6f0 0x0040c2f0 4   5    .text   ascii   o^0f
186  0x0000b708 0x0040c308 4   5    .text   ascii   of@f
187  0x0000b70d 0x0040c30d 4   5    .text   ascii   onPf
188  0x0000b712 0x0040c312 4   5    .text   ascii   ov`f
189  0x0000b717 0x0040c317 4   5    .text   ascii   o~pf
190  0x0000b784 0x0040c384 5   6    .text   ascii   \aFGIu
191  0x0000b790 0x0040c390 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
192  0x0000b7b7 0x0040c3b7 4   5    .text   ascii   FGIu
193  0x0000b959 0x0040c559 4   5    .text   ascii   u\bWP
194  0x0000b99d 0x0040c59d 6   7    .text   ascii    VWj\bY
195  0x0000ba04 0x0040c604 10  11   .text   ascii   D$\f+d$\fSVW
196  0x0000ba6c 0x0040c66c 5   6    .text   ascii   H\b3M\f
197  0x0000bad0 0x0040c6d0 5   11   .text   utf16le jjjjj
198  0x0000bb13 0x0040c713 4   6    .text   utf8    3KM\b
199  0x0000bb9d 0x0040c79d 5   8    .text   utf8    3IEЋE blocks=Basic Latin,Cyrillic
200  0x0000bba6 0x0040c7a6 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
201  0x0000bbb2 0x0040c7b2 4   6    .text   utf8    E܋E  blocks=Basic Latin,Syriac
202  0x0000bc7c 0x0040c87c 5   6    .text   ascii   ;T\b\b~
203  0x0000bc9e 0x0040c89e 6   7    .text   ascii   E\b;x\fw
204  0x0000bcf2 0x0040c8f2 6   7    .text   ascii   QQSVWd
205  0x0000bdd1 0x0040c9d1 6   7    .text   ascii   M\b9\bt\f
206  0x0000bdec 0x0040c9ec 4   5    .text   ascii   \bSVW
207  0x0000c3dc 0x0040cfdc 5   6    .text   ascii   PPPPP
208  0x0000c41a 0x0040d01a 4   5    .text   ascii   u\fWV
209  0x0000c4c0 0x0040d0c0 4   6    .text   utf8    +ʉM\f blocks=Basic Latin,IPA Extensions
210  0x0000c53d 0x0040d13d 4   5    .text   ascii   E\bPW
211  0x0000c54b 0x0040d14b 5   6    .text   ascii   ;]\ft\t
212  0x0000c55f 0x0040d15f 4   5    .text   ascii   [_^]
213  0x0000c664 0x0040d264 7   8    .text   ascii   u\fVhg&A
214  0x0000c6d8 0x0040d2d8 4   5    .text   ascii   Gpu\a
215  0x0000c6f8 0x0040d2f8 4   5    .text   ascii   Apu\b
216  0x0000c7ba 0x0040d3ba 6   7    .text   ascii   @\f@ucP
217  0x0000c907 0x0040d507 6   7    .text   ascii   \bt/HHt
218  0x0000ca1a 0x0040d61a 5   6    .text   ascii   8lu\f@
219  0x0000cb54 0x0040d754 10  11   .text   ascii   HHtVHHt\bHH
220  0x0000cc43 0x0040d843 4   5    .text   ascii   HHtp
221  0x0000cdd5 0x0040d9d5 4   6    .text   utf8    guVǅ blocks=Basic Latin,Latin Extended-B
222  0x0000ce6e 0x0040da6e 4   5    .text   ascii   5H3B
223  0x0000ce9a 0x0040da9a 4   5    .text   ascii   5T3B
224  0x0000cebf 0x0040dabf 4   5    .text   ascii   5P3B
225  0x0000cff6 0x0040dbf6 4   5    .text   ascii   RPWQ
226  0x0000d04b 0x0040dc4b 5   6    .text   ascii   >0t-N
227  0x0000d259 0x0040de59 5   6    .text   ascii   _^[t\n
228  0x0000d311 0x0040df11 5   7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
229  0x0000d412 0x0040e012 4   5    .text   ascii   =lkB
230  0x0000d418 0x0040e018 8   9    .text   ascii   YYt\ehlkB
231  0x0000d48b 0x0040e08b 4   5    .text   ascii   E\fSV
232  0x0000d49c 0x0040e09c 5   6    .text   ascii   9u\fW\e
233  0x0000d4b8 0x0040e0b8 4   5    .text   ascii   _^[]
234  0x0000d4d7 0x0040e0d7 4   5    .text   ascii   ;u\fr
235  0x0000d533 0x0040e133 4   5    .text   ascii   5tkB
236  0x0000d54a 0x0040e14a 4   5    .text   ascii   5pkB
237  0x0000d589 0x0040e189 4   5    .text   ascii   5tkB
238  0x0000d59a 0x0040e19a 4   5    .text   ascii   5pkB
239  0x0000d5b2 0x0040e1b2 4   7    .text   utf8    ى]ԉE blocks=Arabic,Basic Latin,Cyrillic Supplement
240  0x0000d5cc 0x0040e1cc 4   5    .text   ascii   YYh\
241  0x0000d60f 0x0040e20f 4   5    .text   ascii   t\bj\b
242  0x0000d696 0x0040e296 6   7    .text   ascii   Y;5LOB
243  0x0000d6b4 0x0040e2b4 4   5    .text   ascii   =LOB
244  0x0000d6d5 0x0040e2d5 4   5    .text   ascii   =LOB
245  0x0000d70c 0x0040e30c 8   9    .text   ascii   u*9E\ft%9
246  0x0000d727 0x0040e327 6   7    .text   ascii   Y;5LOB
247  0x0000d78f 0x0040e38f 5   6    .text   ascii   Y__^[
248  0x0000d7a8 0x0040e3a8 4   5    .text   ascii   ]\fVW
249  0x0000d7b6 0x0040e3b6 5   6    .text   ascii   3=\b0B
250  0x0000d842 0x0040e442 4   5    .text   ascii   8csm
251  0x0000d882 0x0040e482 4   5    .text   ascii   9P\ft
252  0x0000d887 0x0040e487 4   5    .text   ascii   h\b0B
253  0x0000d8c7 0x0040e4c7 6   7    .text   ascii   t6h\b0B
254  0x0000d938 0x0040e538 4   5    .text   ascii   5POB
255  0x0000d96b 0x0040e56b 4   5    .text   ascii   %TOB
256  0x0000d9bd 0x0040e5bd 4   5    .text   ascii   ineI
257  0x0000d9c4 0x0040e5c4 5   6    .text   ascii   5ntel
258  0x0000d9d4 0x0040e5d4 6   7    .text   ascii   5Genu\v
259  0x0000da09 0x0040e609 4   5    .text   ascii   t#=`
260  0x0000da25 0x0040e625 4   5    .text   ascii   t\a=p
261  0x0000da2f 0x0040e62f 4   5    .text   ascii   =XOB
262  0x0000da38 0x0040e638 4   5    .text   ascii   =XOB
263  0x0000da40 0x0040e640 4   5    .text   ascii   =XOB
264  0x0000da48 0x0040e648 8   10   .text   utf8    \a|5j\a3ɍu blocks=Basic Latin,Latin Extended-B
265  0x0000da79 0x0040e679 4   5    .text   ascii   =XOB
266  0x0000daec 0x0040e6ec 4   6    .text   utf8    ҋM\b# blocks=Cyrillic,Basic Latin
267  0x0000daf2 0x0040e6f2 5   7    .text   utf8    #M\f\vщ blocks=Basic Latin,Cyrillic
268  0x0000db62 0x0040e762 4   6    .text   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
269  0x0000db73 0x0040e773 6   7    .text   ascii   D$\ftQf
270  0x0000de27 0x0040ea27 5   6    .text   ascii   E\bPQQ
271  0x0000de78 0x0040ea78 5   7    .text   utf8    })+ȋE blocks=Basic Latin,Latin Extended-B
272  0x0000deb8 0x0040eab8 4   5    .text   ascii   _t\bj
273  0x0000dece 0x0040eace 5   6    .text   ascii    t\vj 
274  0x0000dfa7 0x0040eba7 4   5    .text   ascii   \b1A\b
275  0x0000dfda 0x0040ebda 4   5    .text   ascii   3A\b#
276  0x0000e01f 0x0040ec1f 5   6    .text   ascii   E\b\tX\f
277  0x0000e0b6 0x0040ecb6 5   6    .text   ascii   E\b\tX 
278  0x0000e0d4 0x0040ecd4 5   6    .text   ascii   E\b\tX`
279  0x0000e108 0x0040ed08 5   6    .text   ascii   E\b\tX`
280  0x0000e12d 0x0040ed2d 4   5    .text   ascii   E\bPj
281  0x0000e148 0x0040ed48 4   5    .text   ascii   A\b\bt
282  0x0000e178 0x0040ed78 4   5    .text   ascii   t/Ht
283  0x0000e17d 0x0040ed7d 6   7    .text   ascii   Ht\vHu(
284  0x0000e1b8 0x0040edb8 5   6    .text   ascii   Ht\aHu
285  0x0000e1ea 0x0040edea 4   5    .text   ascii   \e_[]
286  0x0000e21c 0x0040ee1c 4   5    .text   ascii   j\bhh
287  0x0000e229 0x0040ee29 4   5    .text   ascii   =TOB
288  0x0000e2b3 0x0040eeb3 6   7    .text   ascii   #E\ff#M
289  0x0000e358 0x0040ef58 4   5    .text   ascii   t&:a
290  0x0000e3ef 0x0040efef 4   5    .text   ascii   \rdOB
291  0x0000e457 0x0040f057 4   5    .text   ascii   =hOB
292  0x0000e4af 0x0040f0af 4   5    .text   ascii   u\bWV
293  0x0000e4e2 0x0040f0e2 4   5    .text   ascii   =hOB
294  0x0000e504 0x0040f104 4   5    .text   ascii   hpOB
295  0x0000e564 0x0040f164 4   5    .text   ascii   <v5h
296  0x0000e579 0x0040f179 5   6    .text   ascii   \fE,OB
297  0x0000e5f5 0x0040f1f5 5   8    .text   utf8    tD3ۋˊ blocks=Basic Latin,Arabic,Spacing Modifier Letters
298  0x0000e608 0x0040f208 4   5    .text   ascii   Ot\tA
299  0x0000e64c 0x0040f24c 5   6    .text   ascii   SSSSS
300  0x0000e675 0x0040f275 4   5    .text   ascii   8csm
301  0x0000e68a 0x0040f28a 4   5    .text   ascii   t\e=!
302  0x0000e6d5 0x0040f2d5 6   7    .text   ascii   }\b99t\r
303  0x0000e758 0x0040f358 5   7    .text   utf8    \v~du\f
304  0x0000e7f1 0x0040f3f1 4   5    .text   ascii   vdj\b
305  0x0000e8fb 0x0040f4fb 6   7    .text   ascii   Y;=l<B
306  0x0000e934 0x0040f534 4   5    .text   ascii   u\bj\r
307  0x0000e93d 0x0040f53d 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
308  0x0000e9f3 0x0040f5f3 6   7    .text   ascii   ~pjCXf
309  0x0000ea71 0x0040f671 4   5    .text   ascii   u\bj\r
310  0x0000eb2b 0x0040f72b 4   6    .text   utf8    Y3ۉ] blocks=Basic Latin,Arabic
311  0x0000eb31 0x0040f731 6   7    .text   ascii   j@j _W
312  0x0000eb4c 0x0040f74c 5   6    .text   ascii   Ph\b0B
313  0x0000eb68 0x0040f768 4   5    .text   ascii   =hkB
314  0x0000eb90 0x0040f790 4   5    .text   ascii   A%\n\n
315  0x0000ebeb 0x0040f7eb 5   6    .text   ascii   9\rhkB
316  0x0000ebf1 0x0040f7f1 5   6    .text   ascii   } j@W
317  0x0000ec0b 0x0040f80b 4   5    .text   ascii   \rhkB
318  0x0000eca6 0x0040f8a6 4   5    .text   ascii   =hkB
319  0x0000eccd 0x0040f8cd 4   5    .text   ascii   A%\n\n
320  0x0000edd2 0x0040f9d2 4   5    .text   ascii   =xkB
321  0x0000eddf 0x0040f9df 4   5    .text   ascii   SVWh
322  0x0000edfd 0x0040f9fd 4   5    .text   ascii   5\blB
323  0x0000ee03 0x0040fa03 4   5    .text   ascii   =0OB
324  0x0000ee19 0x0040fa19 4   5    .text   ascii   PSSV
325  0x0000ee67 0x0040fa67 4   5    .text   ascii   = OB
326  0x0000eea7 0x0040faa7 6   8    .text   utf8    E\f3ɉM\b blocks=Basic Latin,Latin Extended-B
327  0x0000ef56 0x0040fb56 4   5    .text   ascii   >"u3
328  0x0000ef95 0x0040fb95 4   5    .text   ascii   tA9M
329  0x0000ef9a 0x0040fb9a 10  11   .text   ascii   u\b< t8<\tt4
330  0x0000efe8 0x0040fbe8 5   6    .text   ascii   U\f_^[
331  0x0000eff9 0x0040fbf9 6   8    .text   utf8    ]Ã=xkB blocks=Basic Latin,Latin-1 Supplement
332  0x0000f00b 0x0040fc0b 4   5    .text   ascii   5\bOB
333  0x0000f042 0x0040fc42 4   5    .text   ascii   =(OB
334  0x0000f04b 0x0040fc4b 6   8    .text   utf8    tʋ5\bOB blocks=Basic Latin,IPA Extensions
335  0x0000f076 0x0040fc76 5   6    .text   ascii   t@VSP
336  0x0000f08f 0x0040fc8f 6   8    .text   utf8    uȋ5\bOB blocks=Basic Latin,Latin Extended-B
337  0x0000f09e 0x0040fc9e 4   5    .text   ascii   %\bOB
338  0x0000f0b3 0x0040fcb3 4   5    .text   ascii   Y[_^
339  0x0000f0b9 0x0040fcb9 4   5    .text   ascii   5(OB
340  0x0000f0c4 0x0040fcc4 4   5    .text   ascii   %(OB
341  0x0000f0d1 0x0040fcd1 5   6    .text   ascii   PPPPP
342  0x0000f151 0x0040fd51 4   6    .text   utf8    У\f0B blocks=Cyrillic,Basic Latin
343  0x0000f1af 0x0040fdaf 6   8    .text   utf8    \vȉ\r\b0B blocks=Basic Latin,Latin Extended-B
344  0x0000f1b8 0x0040fdb8 5   7    .text   utf8    щ\r\f0B blocks=Cyrillic,Basic Latin
345  0x0000f21b 0x0040fe1b 4   5    .text   ascii   f9\at
346  0x0000f230 0x0040fe30 5   6    .text   ascii   SPPP+
347  0x0000f239 0x0040fe39 5   6    .text   ascii   FVWPP
348  0x0000f25f 0x0040fe5f 5   6    .text   ascii   SVWPP
349  0x0000f296 0x0040fe96 5   6    .text   ascii   9=xkB
