[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000e0 0x000000e0 5   6            ascii   RichY
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   `.rdata
4    0x00000237 0x00000237 6   7            ascii   @.data
5    0x00000260 0x00000260 5   6            ascii   .rsrc
6    0x00000287 0x00000287 7   8            ascii   @.reloc
272  0x00006f44 0x10007b44 5   6    .text   ascii   V\tQRP
273  0x00006f4b 0x10007b4b 4   5    .text   ascii   F\vPh
274  0x00006f6a 0x10007b6a 6   7    .text   ascii   t/Ht%-
275  0x00006fad 0x10007bad 6   7    .text   ascii   QPRh,2
276  0x00007024 0x10007c24 6   7    .text   ascii   t/Ht%-
277  0x00007065 0x10007c65 4   5    .text   ascii   Rh$1
278  0x00007089 0x10007c89 6   7    .text   ascii   t/Ht%-
279  0x000070c8 0x10007cc8 4   5    .text   ascii   QhT1
280  0x000070ed 0x10007ced 6   7    .text   ascii   t/Ht%-
281  0x00007152 0x10007d52 6   7    .text   ascii   t/Ht%-
282  0x000071ff 0x10007dff 6   7    .text   ascii   KQRhx2
283  0x00007260 0x10007e60 4   5    .text   ascii   KQRh
284  0x0000739d 0x10007f9d 4   5    .text   ascii   Rh@ 
285  0x000073ba 0x10007fba 4   5    .text   ascii   #x\ft
286  0x000073bf 0x10007fbf 4   5    .text   ascii   Wh44
287  0x00007404 0x10008004 4   5    .text   ascii   Ph\4
288  0x00007413 0x10008013 4   5    .text   ascii   Qh|4
289  0x00007537 0x10008137 5   7    .text   utf8    P\b3ɉM blocks=Basic Latin,Latin Extended-B
290  0x00007562 0x10008162 4   5    .text   ascii   Vh|5
291  0x000075aa 0x100081aa 4   5    .text   ascii   RhD-
292  0x000075c4 0x100081c4 5   6    .text   ascii   #{\f^t
293  0x000075ca 0x100081ca 4   5    .text   ascii   Wh44
294  0x00007651 0x10008251 4   5    .text   ascii   \f_^[
295  0x00007675 0x10008275 4   5    .text   ascii   G\bWV
296  0x0000769e 0x1000829e 4   5    .text   ascii   W\bWV
297  0x000076ce 0x100082ce 5   7    .text   utf8    3ĉD$h blocks=Basic Latin,Latin Extended-A
298  0x00007744 0x10008344 7   9    .text   utf8    P\b3ɉL$, blocks=Basic Latin,Latin Extended-B
299  0x00007755 0x10008355 4   5    .text   ascii   L$8P
300  0x0000775a 0x1000835a 4   5    .text   ascii   L$0Q
301  0x00007792 0x10008392 4   5    .text   ascii   t$Ht
302  0x000077c9 0x100083c9 4   5    .text   ascii   D$Th
303  0x000077e5 0x100083e5 4   5    .text   ascii   T$Xh
304  0x00007807 0x10008407 4   6    .text   utf8    KN\bA
305  0x00007851 0x10008451 4   5    .text   ascii   T$\R
306  0x00007863 0x10008463 5   6    .text   ascii   QPhX6
307  0x000078e9 0x100084e9 7   8    .text   ascii   L$t_^[3
308  0x00007989 0x10008589 4   5    .text   ascii   V\bRh
309  0x000079a5 0x100085a5 5   6    .text   ascii   s\t@Ph
310  0x000079de 0x100085de 6   7    .text   ascii   }\fPhH7
311  0x00007b94 0x10008794 5   6    .text   ascii   QRh08
312  0x00007bca 0x100087ca 4   5    .text   ascii   Rh|8
313  0x00007c07 0x10008807 5   6    .text   ascii   @0 tD
314  0x00007cce 0x100088ce 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
315  0x00007d0e 0x1000890e 6   8    .text   utf8    3\tD$\fQ
316  0x00007d38 0x10008938 5   6    .text   ascii   \b:F\ft
317  0x00007d4b 0x1000894b 4   5    .text   ascii   _^[3
318  0x00007d8e 0x1000898e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
319  0x00007d96 0x10008996 5   6    .text   ascii   ]\bVW3
320  0x00007e05 0x10008a05 9   12   .text   utf8    ЋS\b3\rL$PS blocks=Cyrillic,Basic Latin
321  0x00007e11 0x10008a11 4   5    .text   ascii   D$TQ
322  0x00007e2a 0x10008a2a 4   6    .text   utf8    ҋD$\ blocks=Cyrillic,Basic Latin
323  0x00007ec7 0x10008ac7 6   7    .text   ascii   L$\eQh`
324  0x00007f40 0x10008b40 4   5    .text   ascii   T$'j
325  0x00007f60 0x10008b60 4   6    .text   utf8    rK\$
326  0x00007f74 0x10008b74 4   5    .text   ascii   D$@P
327  0x00007f87 0x10008b87 4   5    .text   ascii   L$0Q
328  0x00007f96 0x10008b96 4   5    .text   ascii   l$@h
329  0x00007fd1 0x10008bd1 4   5    .text   ascii   T$0R
330  0x00007fdc 0x10008bdc 4   5    .text   ascii   D$@P
331  0x0000804a 0x10008c4a 4   5    .text   ascii   ;Gj\n
332  0x000080ba 0x10008cba 4   5    .text   ascii   G;|$
333  0x0000812a 0x10008d2a 5   6    .text   ascii   T$<RP
334  0x0000813a 0x10008d3a 7   8    .text   ascii   D$(_^[3
335  0x0000817e 0x10008d7e 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
336  0x00008186 0x10008d86 6   7    .text   ascii   u\bWhp9
337  0x00008196 0x10008d96 6   8    .text   utf8    N\b3\tD$
338  0x000081ec 0x10008dec 7   9    .text   utf8    N\b3\tD$\f
339  0x00008201 0x10008e01 6   7    .text   ascii   D$\fVGP
340  0x0000825e 0x10008e5e 6   8    .text   utf8    3ĉD$0S blocks=Basic Latin,Latin Extended-A
341  0x0000829d 0x10008e9d 4   5    .text   ascii   $VWh
342  0x000082b6 0x10008eb6 6   8    .text   utf8    K\b3\tD$
343  0x000082e1 0x10008ee1 6   8    .text   utf8    uҋD$\f@ blocks=Basic Latin,Cyrillic
344  0x000082f2 0x10008ef2 7   8    .text   ascii   L$<_^[3
345  0x0000842f 0x1000902f 4   5    .text   ascii   > FC
346  0x00008523 0x10009123 5   6    .text   ascii   9_ u\n
347  0x00008530 0x10009130 7   8    .text   ascii   _(9_$u\a
348  0x00008542 0x10009142 4   5    .text   ascii   O Vh
349  0x00008556 0x10009156 4   5    .text   ascii   u\t^_
350  0x00008576 0x10009176 4   5    .text   ascii   G$VR
351  0x000085c2 0x100091c2 4   5    .text   ascii   u\n_^
352  0x000085d0 0x100091d0 4   5    .text   ascii   9F(u
353  0x000085e6 0x100091e6 4   5    .text   ascii   V(+{
354  0x000085f6 0x100091f6 4   5    .text   ascii   V4P+
355  0x00008631 0x10009231 4   5    .text   ascii   E\bS+
356  0x0000865f 0x1000925f 4   5    .text   ascii   N,^3
357  0x00008664 0x10009264 5   7    .text   utf8    []ËF( blocks=Basic Latin,Latin-1 Supplement
358  0x0000866b 0x1000926b 7   8    .text   ascii   ^09F0u\a
359  0x00008681 0x10009281 6   8    .text   utf8    ˉN,_^3 blocks=Spacing Modifier Letters,Basic Latin
360  0x000086bc 0x100092bc 4   5    .text   ascii   u\t9P
361  0x0000882f 0x1000942f 4   6    .text   utf8    vŋM\b blocks=Basic Latin,Latin Extended-A
362  0x0000891f 0x1000951f 5   7    .text   utf8     rދF  blocks=Basic Latin,Thaana
363  0x00008995 0x10009595 4   6    .text   utf8    rދF  blocks=Basic Latin,Thaana
364  0x00008a14 0x10009614 4   6    .text   utf8    rދF  blocks=Basic Latin,Thaana
365  0x00008b4f 0x1000974f 6   7    .text   ascii   N@;H s
366  0x00008c00 0x10009800 6   7    .text   ascii   N@;H(s
367  0x00008d22 0x10009922 4   7    .text   utf8     rދˋ blocks=Basic Latin,Thaana,Spacing Modifier Letters
368  0x00008e75 0x10009a75 4   7    .text   utf8     rދˋ blocks=Basic Latin,Thaana,Spacing Modifier Letters
369  0x00008e99 0x10009a99 5   7    .text   utf8    3ۉF@3 blocks=Basic Latin,Arabic
370  0x00008eff 0x10009aff 4   5    .text   ascii   \f)F@
371  0x00008f84 0x10009b84 7   8    .text   ascii   Nh;N\sR
372  0x00008fb5 0x10009bb5 4   6    .text   utf8    rދFh blocks=Basic Latin,Thaana
