[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x00000028 0x00000028 4   5            ascii   \v,g'
1     0x00000248 0x00000248 5   6            ascii   .rsrc
241   0x0000323f 0x00442a3f 5   8    .rsrc   utf8    7˘ݠh\t blocks=Basic Latin,Spacing Modifier Letters,Arabic Supplement
242   0x0000324e 0x00442a4e 5   7    .rsrc   utf8    qhJԘ, blocks=Basic Latin,Cyrillic Supplement
243   0x0000328b 0x00442a8b 4   5    .rsrc   ascii   G"]\a
244   0x000032b1 0x00442ab1 4   7    .rsrc   utf8    dˎ\vߚ blocks=Basic Latin,Spacing Modifier Letters,NKo
245   0x000032c9 0x00442ac9 4   6    .rsrc   utf8    brƁ? blocks=Basic Latin,Latin Extended-B
246   0x00003300 0x00442b00 5   6    .rsrc   ascii   t2kLh
247   0x0000330a 0x00442b0a 4   5    .rsrc   ascii   u:2"
248   0x0000335e 0x00442b5e 4   6    .rsrc   utf8    E]+Υ blocks=Basic Latin,Greek and Coptic
249   0x00003371 0x00442b71 4   5    .rsrc   ascii   AD&\r
250   0x000033b2 0x00442bb2 4   6    .rsrc   utf8     ͇$t blocks=Basic Latin,Combining Diacritical Marks
251   0x000033f6 0x00442bf6 4   5    .rsrc   ascii   Q&lE
252   0x00003414 0x00442c14 4   5    .rsrc   ascii   l<\n-
253   0x00003436 0x00442c36 5   6    .rsrc   ascii   q(\v\tn
254   0x00003487 0x00442c87 5   6    .rsrc   ascii   g>`Gy
255   0x0000349b 0x00442c9b 4   6    .rsrc   utf8    ųgN_ blocks=Latin Extended-A,Basic Latin
256   0x000034cc 0x00442ccc 4   5    .rsrc   ascii   Z1_t
257   0x000035b5 0x00442db5 4   7    .rsrc   utf8    7ʶnح blocks=Basic Latin,Spacing Modifier Letters,Arabic
258   0x000035db 0x00442ddb 4   5    .rsrc   ascii   v>\fx
259   0x000035f0 0x00442df0 4   5    .rsrc   ascii   WU0j
260   0x0000360f 0x00442e0f 4   5    .rsrc   ascii   C]U~
261   0x0000364a 0x00442e4a 4   5    .rsrc   ascii   }pl4
262   0x000036bf 0x00442ebf 4   5    .rsrc   ascii   %"\n9
263   0x000036e1 0x00442ee1 4   5    .rsrc   ascii   g\]8
264   0x000036e6 0x00442ee6 4   6    .rsrc   utf8    \˘yt blocks=Basic Latin,Spacing Modifier Letters
265   0x000036f8 0x00442ef8 7   8    .rsrc   ascii   u>BY <8
266   0x00003723 0x00442f23 5   9    .rsrc   utf8    ᶍޟ@c{ blocks=Phonetic Extensions Supplement,Thaana,Basic Latin
267   0x000037cd 0x00442fcd 6   7    .rsrc   ascii   YY;%H&
268   0x000037ec 0x00442fec 5   7    .rsrc   utf8    S73ύQ blocks=Basic Latin,Greek and Coptic
269   0x00003803 0x00443003 7   9    .rsrc   utf8    ȼH]G*!/ blocks=Latin Extended-B,Basic Latin
270   0x0000386b 0x0044306b 4   5    .rsrc   ascii   \ag\t6
271   0x00003876 0x00443076 4   5    .rsrc   ascii   p&(j
272   0x0000389c 0x0044309c 4   5    .rsrc   ascii   uRXf
273   0x000038b5 0x004430b5 4   5    .rsrc   ascii   {m2$
274   0x000038d0 0x004430d0 5   7    .rsrc   utf8    ^<rƹh blocks=Basic Latin,Latin Extended-B
275   0x000038f1 0x004430f1 4   5    .rsrc   ascii   37X5
276   0x000038f6 0x004430f6 4   5    .rsrc   ascii   WbR_
277   0x0000397d 0x0044317d 4   6    .rsrc   utf8    VʙZ2 blocks=Basic Latin,IPA Extensions
278   0x000039cf 0x004431cf 4   5    .rsrc   ascii   Dav8
279   0x000039ff 0x004431ff 4   5    .rsrc   ascii   &76N
280   0x00003a37 0x00443237 4   5    .rsrc   ascii   \fiNi
281   0x00003a6f 0x0044326f 5   7    .rsrc   utf8    ǲ^\efY blocks=Latin Extended-B,Basic Latin
282   0x00003a86 0x00443286 4   6    .rsrc   utf8    \v̍N+ blocks=Basic Latin,Combining Diacritical Marks
283   0x00003aa5 0x004432a5 5   7    .rsrc   utf8    KYd^8
284   0x00003abd 0x004432bd 4   6    .rsrc   utf8    z~z:
285   0x00003ac4 0x004432c4 7   8    .rsrc   ascii    /8H1*\b
286   0x00003af4 0x004432f4 4   5    .rsrc   ascii   <rtb
287   0x00003afe 0x004432fe 5   6    .rsrc   ascii   Dkz^y
288   0x00003b71 0x00443371 4   6    .rsrc   utf8    RUъ, blocks=Basic Latin,Cyrillic
289   0x00003ba8 0x004433a8 6   7    .rsrc   ascii   \e, X\rQ
290   0x00003bb1 0x004433b1 4   5    .rsrc   ascii   :OG\b
291   0x00003be2 0x004433e2 5   6    .rsrc   ascii   -H<\bx
292   0x00003bf4 0x004433f4 4   6    .rsrc   utf8    'lHӰ blocks=Basic Latin,Cyrillic
293   0x00003bfb 0x004433fb 5   6    .rsrc   ascii   (\f<gR
294   0x00003c4b 0x0044344b 7   8    .rsrc   ascii   \b]{\fZOR
295   0x00003c72 0x00443472 8   10   .rsrc   utf8    \r\ݞZxq{b blocks=Basic Latin,Arabic Supplement
296   0x00003cae 0x004434ae 6   7    .rsrc   ascii   )b4RCk
297   0x00003ce5 0x004434e5 7   10   .rsrc   utf8    ӡb+1z˙A blocks=Cyrillic,Basic Latin,Spacing Modifier Letters
298   0x00003d02 0x00443502 4   6    .rsrc   utf8    ߧ\tP; blocks=NKo,Basic Latin
299   0x00003d31 0x00443531 4   5    .rsrc   ascii   eTey
300   0x00003d36 0x00443536 4   5    .rsrc   ascii   2@\vQ
301   0x00003d75 0x00443575 5   6    .rsrc   ascii   3\fu2M
302   0x00003da7 0x004435a7 5   7    .rsrc   utf8    ؆j4A# blocks=Arabic,Basic Latin
303   0x00003dbc 0x004435bc 4   5    .rsrc   ascii   pdlN
304   0x00003dee 0x004435ee 4   5    .rsrc   ascii   /D*\n
305   0x00003e4a 0x0044364a 6   8    .rsrc   utf8    #ځy^!E blocks=Basic Latin,Arabic
306   0x00003e70 0x00443670 4   6    .rsrc   utf8    \زvR blocks=Basic Latin,Arabic
307   0x00003eab 0x004436ab 5   6    .rsrc   ascii   9O&[w
308   0x00003eee 0x004436ee 4   5    .rsrc   ascii   #86:
309   0x00003f3b 0x0044373b 4   5    .rsrc   ascii   IKPQ
310   0x00003f7b 0x0044377b 6   7    .rsrc   ascii   Ovk<-`
311   0x00004003 0x00443803 5   6    .rsrc   ascii   c\b\a*k
312   0x000040a1 0x004438a1 6   8    .rsrc   utf8    \v`]ݷvz blocks=Basic Latin,Arabic Supplement
313   0x000040bc 0x004438bc 7   9    .rsrc   utf8    Б[^`$l% blocks=Cyrillic,Basic Latin
314   0x00004140 0x00443940 5   6    .rsrc   ascii   XGPN 
315   0x00004170 0x00443970 5   6    .rsrc   ascii   A\fF!(
316   0x0000417b 0x0044397b 4   5    .rsrc   ascii   GM\f[
317   0x0000419c 0x0044399c 4   5    .rsrc   ascii   Q\aVI
318   0x000041a6 0x004439a6 4   7    .rsrc   utf8    enzⳔ blocks=Basic Latin,Coptic
319   0x000041b7 0x004439b7 4   5    .rsrc   ascii   =:\f\b
320   0x000041c2 0x004439c2 4   5    .rsrc   ascii   (n!i
321   0x00004216 0x00443a16 5   6    .rsrc   ascii   yt[B\e
322   0x00004266 0x00443a66 5   6    .rsrc   ascii   Wkjf#
323   0x0000428a 0x00443a8a 4   5    .rsrc   ascii   QW!<
324   0x00004299 0x00443a99 4   5    .rsrc   ascii   J@f8
