Metadata Signature: 0xa21a8 0x10001424a5342 16
.NET Version: v2.0.50727
Number of Metadata Streams: 9
DirectoryAddress: b4 Size: 42c
Stream name: #~ 4
DirectoryAddress: 4e0 Size: 928
Stream name: #Strings 12
DirectoryAddress: e08 Size: 44c
Stream name: #US 4
DirectoryAddress: 1254 Size: 10
Stream name: #GUID 8
DirectoryAddress: 1264 Size: 20c
Stream name: #Blob 8
DirectoryAddress: 1470 Size: 10
Stream name: #GUID 8
DirectoryAddress: 1480 Size: 4
Stream name: #Strings 12
DirectoryAddress: 1484 Size: 4
Stream name: #Blob 8
DirectoryAddress: 1488 Size: 4
Stream name: #Schema 8
[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000178 0x00000178 5   6            ascii   .text
2     0x0000019f 0x0000019f 6   7            ascii   `.rsrc
3     0x000001c7 0x000001c7 7   8            ascii   @.reloc
72    0x00001158 0x00402f58 7   8    .text   ascii   N+NaNoN
73    0x00001162 0x00402f62 9   10   .text   ascii   N)NGN?N~N
74    0x00001173 0x00402f73 21  22   .text   ascii   N_N*N\nNgN0N3NPNfNlN0N
75    0x0000118d 0x00402f8d 5   6    .text   ascii   N=NsN
76    0x00001197 0x00402f97 15  16   .text   ascii   NuNVNeN?NvNfNCN
77    0x000011aa 0x00402faa 9   10   .text   ascii   H&N(N;N<N
78    0x000011b8 0x00402fb8 21  22   .text   ascii   NON\rNKNrNwN>N8NBN,N\fN
79    0x000011d0 0x00402fd0 9   10   .text   ascii   NJNpNLNvN
80    0x000011da 0x00402fda 5   6    .text   ascii   N}N;N
81    0x000011e0 0x00402fe0 9   10   .text   ascii   N NyN$NnN
82    0x000011ea 0x00402fea 7   8    .text   ascii   NPNHN\N
83    0x000011f7 0x00402ff7 7   8    .text   ascii   2'NhN@N
84    0x000011ff 0x00402fff 27  28   .text   ascii   N$NGN3NTNVN0NoN_NjNLNxNvNYN
85    0x0000121d 0x0040301d 13  14   .text   ascii   NoN7N{NtNBN2N
86    0x0000122e 0x0040302e 7   8    .text   ascii   6,N8NuN
87    0x0000123c 0x0040303c 9   10   .text   ascii   NUNJN(N=N
88    0x00001252 0x00403052 9   10   .text   ascii   NJNiN]NeN
89    0x0000125c 0x0040305c 10  11   .text   ascii   NmN[NXNGNc
90    0x0000126f 0x0040306f 15  16   .text   ascii   NoNfN:N.NxNZN;N
91    0x0000127f 0x0040307f 7   8    .text   ascii   NINMNSN
92    0x00001287 0x00403087 5   6    .text   ascii   NJNDN
93    0x0000128d 0x0040308d 13  14   .text   ascii   NgN\aNiNwNNN.N
94    0x0000129d 0x0040309d 9   10   .text   ascii   N`NONLN\fN
95    0x000012a9 0x004030a9 4   5    .text   ascii   N!NV
96    0x000012b0 0x004030b0 11  12   .text   ascii   (-N-NnNqNzN
97    0x000012bc 0x004030bc 19  20   .text   ascii   N3NCN!NiN\aN~NTN0N*N
98    0x000012d4 0x004030d4 7   8    .text   ascii   NSNtNu#
99    0x000012e1 0x004030e1 21  22   .text   ascii   NENSN)NrNENsNvNdN8N\vN
100   0x000012f7 0x004030f7 5   6    .text   ascii   NkNQN
101   0x000012fd 0x004030fd 5   6    .text   ascii   NqNaN
102   0x00001303 0x00403103 5   6    .text   ascii   N@N9N
103   0x0000130c 0x0040310c 37  38   .text   ascii   ./NFN?NMN6N\N7NjNCNcN;N\tNWN'N@NvNqNCN
104   0x00001336 0x00403136 5   6    .text   ascii   N#N`N
105   0x0000133f 0x0040313f 19  20   .text   ascii   N/NUN<NtNIN\vNrN?NpN
106   0x00001353 0x00403153 45  46   .text   ascii   N(N\NIN N8N8NWNXNJNJN\vNlN|NXNXN9N~NAN,N$N-N_N
107   0x00001385 0x00403185 7   8    .text   ascii   N\vN}N=N
108   0x00001392 0x00403192 9   10   .text   ascii   J3NbN.NgN
109   0x0000139c 0x0040319c 21  22   .text   ascii   N.NINkN\rNqN>N:NYNbNCN
110   0x000013b2 0x004031b2 21  22   .text   ascii   NGN'N{NcNqNlNqNeN\rNpN
111   0x000013c8 0x004031c8 11  12   .text   ascii   N$NCN$N1N$N
112   0x000013d6 0x004031d6 7   8    .text   ascii   N/NoN9N
113   0x000013e5 0x004031e5 27  28   .text   ascii   NxN$NsNzN\vN\vNnN#NlNHN/NnNrN
114   0x00001403 0x00403203 14  15   .text   ascii   NGNqNHNYN(N\eN}
115   0x00001414 0x00403214 17  18   .text   ascii   88NRNYNFNZN_N,NNN
116   0x00001428 0x00403228 37  38   .text   ascii   N(NGNkNAN\fN8N`N)N]NzN^N2NcN_N/NkNJNiN
117   0x00001451 0x00403251 27  28   .text   ascii   0CNFN<NuN{NdNrN+N[NVNoNTN2N
118   0x0000146d 0x0040326d 19  20   .text   ascii   N N}NbN8NMNFN\vNKNMN
119   0x00001486 0x00403286 7   8    .text   ascii   0CNoNGN
120   0x00001490 0x00403290 7   8    .text   ascii   N1N-NzN
121   0x00001498 0x00403298 7   8    .text   ascii   NCN*N{N
122   0x000014a0 0x004032a0 24  25   .text   ascii   NiNBN(N<N8N\eN2N3NVN?N(Ny
123   0x000014bb 0x004032bb 15  16   .text   ascii   DEN$NYN9N6NqNNN
124   0x000014cb 0x004032cb 19  20   .text   ascii   NDNzN\tNxN#N\nNVNGN*N
125   0x000014e3 0x004032e3 7   8    .text   ascii   N\rNIN$N
126   0x000014eb 0x004032eb 7   8    .text   ascii   NDN\nN^N
127   0x000014f7 0x004032f7 9   10   .text   ascii   N-NRN\eNkN
128   0x00001504 0x00403304 17  18   .text   ascii   2QN[N6NFNzN!N~N\fN
129   0x00001516 0x00403316 7   8    .text   ascii   NpN\NEN
130   0x0000151e 0x0040331e 7   8    .text   ascii   N\nNQNeN
131   0x00001526 0x00403326 5   6    .text   ascii   N@N,N
132   0x0000152c 0x0040332c 9   10   .text   ascii   NBNfN(NPN
133   0x0000153b 0x0040333b 33  34   .text   ascii   D\NkNZN`N}NhN%NjN2NwN7NCNzN)N\eN)N
134   0x00001563 0x00403363 5   6    .text   ascii   NCNcN
135   0x00001569 0x00403369 7   8    .text   ascii   NrNkN&N
136   0x00001571 0x00403371 16  17   .text   ascii   N%N,NiNcN\nN@N+NN
137   0x00001588 0x00403388 13  14   .text   ascii   NPNmN<NgN\eNZN
138   0x00001596 0x00403396 9   10   .text   ascii   N N\tNuNCN
139   0x000015a0 0x004033a0 5   6    .text   ascii   NLN[N
140   0x000015aa 0x004033aa 11  12   .text   ascii   NeNhNUNfNON
141   0x000015b6 0x004033b6 17  18   .text   ascii   N=N\vN?NnN$N@N\vN\fN
142   0x000015cf 0x004033cf 7   8    .text   ascii   @_N7NmN
143   0x000015db 0x004033db 41  42   .text   ascii   NlN2NjNcNKNCNKN|NGN\rN)N\tNCNVN\aN[N9NVNtNWN
144   0x00001605 0x00403405 5   6    .text   ascii   NnNzN
145   0x00001614 0x00403414 9   10   .text   ascii   F`NQNlN%N
146   0x00001620 0x00403420 9   10   .text   ascii   N]N(NdNzN
147   0x0000162a 0x0040342a 9   10   .text   ascii   NjNcN\N^N
148   0x00001634 0x00403434 7   8    .text   ascii   NTN?N{N
149   0x0000163c 0x0040343c 13  14   .text   ascii   NxNXNgNtNWNhN
150   0x0000164a 0x0040344a 5   6    .text   ascii   N=NHN
151   0x00001654 0x00403454 7   8    .text   ascii   NNNIN;N
152   0x0000165f 0x0040345f 19  20   .text   ascii   >`NVNiN\NSN'NuN[N%N
153   0x00001675 0x00403475 17  18   .text   ascii   NAN9NWNINuN\tNhNpN
154   0x00001689 0x00403489 15  16   .text   ascii   NRN4NONfNyNaNQN
155   0x00001699 0x00403499 5   6    .text   ascii   NkN]N
156   0x000016a2 0x004034a2 15  16   .text   ascii   DaNWN4NKN.N}NjN
157   0x000016b2 0x004034b2 5   6    .text   ascii   NGN&N
158   0x000016b8 0x004034b8 17  18   .text   ascii   N4N\bNCN N;N\vN5NeN
159   0x000016ca 0x004034ca 7   8    .text   ascii   NYNdN}N
160   0x000016d2 0x004034d2 11  12   .text   ascii   N1NFNENPNyN
161   0x000016de 0x004034de 7   8    .text   ascii   N/N\nNUN
162   0x000016eb 0x004034eb 43  44   .text   ascii   0cNaN>N\aN<NLN,NLN#N~N9NGN[N[N2NTNdN\fNxN\bN/N
163   0x00001717 0x00403517 5   6    .text   ascii   NWN~N
164   0x00001720 0x00403520 11  12   .text   ascii   HeN^N`N NLN
165   0x00001730 0x00403530 25  26   .text   ascii   NjN2N7NnNUN(N(N\N/N#NTNVN
166   0x0000174a 0x0040354a 11  12   .text   ascii   N2N;NwNQNHN
167   0x00001756 0x00403556 17  18   .text   ascii   N'N.N#N,N'N=N'N-N
168   0x0000176d 0x0040356d 17  18   .text   ascii   *hNMN>N\fN1N>N*NoN
169   0x0000177f 0x0040357f 11  12   .text   ascii   N\eNKN5NpNtN
170   0x0000178b 0x0040358b 13  14   .text   ascii   NcN?N<NbN4NnN
171   0x0000179c 0x0040359c 5   6    .text   ascii   JiNaN
172   0x000017a8 0x004035a8 11  12   .text   ascii   N|N\tNFNGN2N
173   0x000017b6 0x004035b6 11  12   .text   ascii   NANtNCNXNdN
174   0x000017c4 0x004035c4 5   6    .text   ascii   N\rN1N
175   0x000017ca 0x004035ca 17  18   .text   ascii   NKNQNHNDNeN\bN-N;N
176   0x000017dc 0x004035dc 12  13   .text   ascii   NJNZNaN*NZNf
177   0x000017eb 0x004035eb 15  16   .text   ascii   .lNTN`NrN&NVNmN
178   0x000017fb 0x004035fb 5   6    .text   ascii   N\fN-N
179   0x00001801 0x00403601 25  26   .text   ascii   NMNENTN\bN&NoNvNYN1N;N?NaN
180   0x00001824 0x00403624 5   6    .text   ascii   NONlN
181   0x0000182a 0x0040362a 19  20   .text   ascii   NENeN7N=N(N1N5NFNlN
182   0x0000183e 0x0040363e 19  20   .text   ascii   N,NdN'NSNONSNAN\rN"N
183   0x00001852 0x00403652 6   7    .text   ascii   NuNeT\b
184   0x00001859 0x00403659 15  16   .text   ascii   >rNONVN\nNlN}N~N
185   0x00001869 0x00403669 21  22   .text   ascii   N!NtN[NLNkNXNfNMN<NeN
186   0x0000187f 0x0040367f 7   8    .text   ascii   N^NNNZN
187   0x0000188f 0x0040368f 5   6    .text   ascii   NgNRN
188   0x0000189c 0x0040369c 5   6    .text   ascii   BsN6N
189   0x000018a2 0x004036a2 13  14   .text   ascii   NKN<N{NRNyNPN
190   0x000018b4 0x004036b4 17  18   .text   ascii   NfNsNDN=NENNNQN)N
191   0x000018c6 0x004036c6 19  20   .text   ascii   N\rN\rN/N9N;NNN$N\vN^N
192   0x000018da 0x004036da 5   6    .text   ascii   N"NMN
193   0x000018e3 0x004036e3 7   8    .text   ascii   >tNTN'N
194   0x000018eb 0x004036eb 19  20   .text   ascii   NZNUN8N N3N#N#N&N\eN
195   0x000018ff 0x004036ff 17  18   .text   ascii   N\aNWN\eNEN)N<N(NcN
196   0x0000191d 0x0040371d 5   6    .text   ascii   NZNBN
197   0x0000192c 0x0040372c 7   8    .text   ascii   NEN:N#N
198   0x00001938 0x00403738 7   8    .text   ascii   N*N'N\eN
199   0x00001940 0x00403740 11  12   .text   ascii   N%NLNFNPN>N
200   0x0000194c 0x0040374c 19  20   .text   ascii   N4N"NtN NAN]N;NQNFN
201   0x00001963 0x00403763 29  30   .text   ascii   (yNtN:NzNuN0N5N$N*N)NLNBNxN.N
202   0x00001981 0x00403781 11  12   .text   ascii   NgNTNAN+NON
203   0x00001990 0x00403790 9   10   .text   ascii   B{N\tN{N\eN
204   0x0000199a 0x0040379a 19  20   .text   ascii   NTN_N\aN<NYNmN_NRN=N
205   0x000019b0 0x004037b0 11  12   .text   ascii   N/N:N3N\eN{N
206   0x000019c0 0x004037c0 9   10   .text   ascii   N@N,N\fN(N
207   0x000019ca 0x004037ca 9   10   .text   ascii   N8NFN(N$N
208   0x000019d7 0x004037d7 15  16   .text   ascii   8{N!NyNLNwN)N\N
209   0x000019e9 0x004037e9 35  36   .text   ascii   NwNyN%NtNbNXNZNtN1NvN$NkNwNyNKN)NJN
210   0x00001a73 0x00403873 6   8    .text   utf8    \a\gȣ|d blocks=Basic Latin,Latin Extended-B
211   0x00001aa1 0x004038a1 5   6    .text   ascii   ~DF/X
212   0x00001b12 0x00403912 4   5    .text   ascii   $5p!
213   0x00001b1d 0x0040391d 4   5    .text   ascii   ;\v]O
214   0x00001ba3 0x004039a3 6   7    .text   ascii   GRpQ<@
215   0x00001baf 0x004039af 6   8    .text   utf8    UͣwG@> blocks=Basic Latin,Combining Diacritical Marks
216   0x00001bc8 0x004039c8 4   5    .text   ascii   kRzq
217   0x00001c56 0x00403a56 4   5    .text   ascii   _Nl\r
218   0x00001d03 0x00403b03 4   6    .text   utf8    ؐ'is blocks=Arabic,Basic Latin
219   0x00001d1f 0x00403b1f 6   7    .text   ascii   c]4-P\b
220   0x00001d58 0x00403b58 7   8    .text   ascii   \an10sO=
221   0x00001d76 0x00403b76 4   5    .text   ascii   \tzKn
222   0x00001dec 0x00403bec 6   9    .text   utf8    fڀu@qޣ blocks=Basic Latin,Arabic,Thaana
223   0x00001e36 0x00403c36 5   6    .text   ascii   `,X(&
224   0x00001e53 0x00403c53 4   5    .text   ascii   qCy`
225   0x00001e88 0x00403c88 5   7    .text   utf8    Y\v5ΌM blocks=Basic Latin,Greek and Coptic
226   0x00001ebe 0x00403cbe 4   5    .text   ascii   R;7`
227   0x00001ee8 0x00403ce8 4   6    .text   utf8    Z҃.} blocks=Basic Latin,Cyrillic
228   0x00001f44 0x00403d44 4   6    .text   utf8    \tϢ\rV blocks=Basic Latin,Greek and Coptic
229   0x00001f6b 0x00403d6b 4   6    .text   utf8    '[؟m blocks=Basic Latin,Arabic
230   0x00001f71 0x00403d71 4   5    .text   ascii   UY-X
231   0x00001fcc 0x00403dcc 5   6    .text   ascii   P53vg
232   0x00001ff6 0x00403df6 4   5    .text   ascii   X($Z
233   0x0000201a 0x00403e1a 8   10   .text   utf8    \bK4WxƵrf blocks=Basic Latin,Latin Extended-B
234   0x00002056 0x00403e56 5   6    .text   ascii   7CG\fi
235   0x00002069 0x00403e69 4   5    .text   ascii   LV4*
236   0x00002082 0x00403e82 5   7    .text   utf8    `ށKH\t blocks=Basic Latin,Thaana
237   0x000020d4 0x00403ed4 4   5    .text   ascii   gETW
238   0x0000210a 0x00403f0a 6   7    .text   ascii   `'*OkC
239   0x0000211c 0x00403f1c 5   6    .text   ascii   \v*3OO
240   0x00002188 0x00403f88 5   7    .text   utf8    jcܻGU blocks=Basic Latin,Syriac
241   0x000021a3 0x00403fa3 4   5    .text   ascii   \t%\rR
242   0x000021dd 0x00403fdd 4   5    .text   ascii   L8KU
243   0x0000222f 0x0040402f 4   6    .text   utf8     qs<
244   0x00002235 0x00404035 6   8    .text   utf8    \jQß^s blocks=Basic Latin,Latin-1 Supplement
245   0x00002293 0x00404093 4   6    .text   utf8    ӥsrI blocks=Cyrillic,Basic Latin
246   0x000023e7 0x004041e7 5   6    .text   ascii   P~K3_
247   0x00002459 0x00404259 4   5    .text   ascii   Lg\fD
248   0x0000247c 0x0040427c 5   6    .text   ascii   ZKH=O
249   0x000024db 0x004042db 4   7    .text   utf8    Go䴦y blocks=Basic Latin,CJK Unified Ideographs Extension A
250   0x000024f6 0x004042f6 4   5    .text   ascii   %TNk
251   0x000024fe 0x004042fe 5   7    .text   utf8    AֆC@} blocks=Basic Latin,Armenian
252   0x00002508 0x00404308 4   5    .text   ascii   GNLK
253   0x0000252e 0x0040432e 5   6    .text   ascii   W\exl/
254   0x0000256d 0x0040436d 4   5    .text   ascii   (7JI
255   0x00002573 0x00404373 5   6    .text   ascii   I-\tk\f
256   0x000025d5 0x004043d5 5   9    .text   utf8    \t'兢Hʄ blocks=Basic Latin,CJK Unified Ideographs,IPA Extensions
257   0x000025f9 0x004043f9 5   7    .text   utf8    K_cؽi blocks=Basic Latin,Arabic
258   0x00002600 0x00404400 4   5    .text   ascii   kc\e|
259   0x00002605 0x00404405 4   5    .text   ascii   6A\nT
260   0x00002614 0x00404414 4   6    .text   utf8    uȷS  blocks=Basic Latin,Latin Extended-B
261   0x00002625 0x00404425 4   5    .text   ascii   \a`m]
262   0x0000262b 0x0040442b 7   9    .text   utf8    1'9Ϯ:;& blocks=Basic Latin,Greek and Coptic
263   0x00002662 0x00404462 4   5    .text   ascii   1Y4V
264   0x0000267c 0x0040447c 6   9    .text   utf8    a[HϑѨo blocks=Basic Latin,Greek and Coptic,Cyrillic
265   0x00002742 0x00404542 4   5    .text   ascii   CHId
266   0x00002753 0x00404553 4   5    .text   ascii   CjSm
267   0x00002767 0x00404567 5   8    .text   utf8    檜6MI} blocks=CJK Unified Ideographs,Basic Latin
268   0x0000277a 0x0040457a 4   6    .text   utf8    ȮpF9 blocks=Latin Extended-B,Basic Latin
269   0x000027dd 0x004045dd 4   5    .text   ascii   Ku|S
270   0x0000284e 0x0040464e 6   7    .text   ascii   l}?uFN
271   0x00002868 0x00404668 6   7    .text   ascii   6lr/n~
272   0x000028bf 0x004046bf 4   7    .text   utf8    |ߕN݊ blocks=Basic Latin,NKo,Syriac
273   0x000028e4 0x004046e4 5   6    .text   ascii   wq)F^
274   0x000028fa 0x004046fa 4   5    .text   ascii   Qi[j
275   0x00002955 0x00404755 5   6    .text   ascii   zi;fR
276   0x00002989 0x00404789 6   7    .text   ascii   YB[h<C
277   0x000029c0 0x004047c0 4   5    .text   ascii   <k@{
278   0x000029cf 0x004047cf 5   6    .text   ascii   b5W4=
279   0x000029e6 0x004047e6 4   5    .text   ascii   ;\k>
280   0x00002a1b 0x0040481b 4   5    .text   ascii   A^"R
281   0x00002a73 0x00404873 4   5    .text   ascii   ?|+-
282   0x00002a8e 0x0040488e 5   6    .text   ascii   vn!u\n
283   0x00002abb 0x004048bb 4   5    .text   ascii   VFIB
284   0x00002acd 0x004048cd 4   6    .text   utf8    6.g\
285   0x00002b1e 0x0040491e 5   8    .text   utf8    ~r7Ӓт blocks=Basic Latin,Cyrillic
286   0x00002b52 0x00404952 6   8    .text   utf8    ɍ}/z9_ blocks=Latin Extended-B,Basic Latin
287   0x00002b64 0x00404964 4   5    .text   ascii   YDFB
288   0x00002b70 0x00404970 4   5    .text   ascii   @6uO
289   0x00002bbd 0x004049bd 5   6    .text   ascii   ]\fO\vJ
290   0x00002be7 0x004049e7 4   6    .text   utf8    HÚlb blocks=Basic Latin,Latin-1 Supplement
291   0x00002bf9 0x004049f9 6   9    .text   utf8    ʎUʄb2! blocks=IPA Extensions,Basic Latin
292   0x00002c73 0x00404a73 5   6    .text   ascii   )\nOZ 
293   0x00002c8e 0x00404a8e 4   5    .text   ascii   'O!L
294   0x00002ca9 0x00404aa9 5   6    .text   ascii   ^gi/9
295   0x00002cc0 0x00404ac0 4   5    .text   ascii   qsv\t
296   0x00002d11 0x00404b11 5   7    .text   utf8    \rU7ɄN blocks=Basic Latin,Latin Extended-B
297   0x00002d67 0x00404b67 5   6    .text   ascii   &MO\al
298   0x00002d6e 0x00404b6e 5   6    .text   ascii   >s-_"
299   0x00002d82 0x00404b82 4   6    .text   utf8    Lcר5 blocks=Basic Latin,Hebrew
300   0x00002db0 0x00404bb0 4   5    .text   ascii   \f&\tG
301   0x00002dc0 0x00404bc0 4   5    .text   ascii   =2y]
302   0x00002dfa 0x00404bfa 4   6    .text   utf8    2О:< blocks=Basic Latin,Cyrillic
303   0x00002e21 0x00404c21 6   7    .text   ascii   o'\b'2:
304   0x00002e35 0x00404c35 4   5    .text   ascii   +Fjc
305   0x00002e4e 0x00404c4e 4   6    .text   utf8    Z\aĸo blocks=Basic Latin,Latin Extended-A
306   0x00002e5a 0x00404c5a 4   5    .text   ascii   kKxO
307   0x00002e6a 0x00404c6a 6   9    .text   utf8    M37ợo. blocks=Basic Latin,Latin Extended Additional
308   0x00002e90 0x00404c90 4   5    .text   ascii   [\aFU
309   0x00002ebd 0x00404cbd 4   5    .text   ascii   Oa}I
310   0x00002ee1 0x00404ce1 4   5    .text   ascii   tR?%
311   0x00002ef5 0x00404cf5 5   6    .text   ascii   :AvMB
312   0x00002f45 0x00404d45 4   6    .text   utf8    ߪ;i= blocks=NKo,Basic Latin
313   0x00002f73 0x00404d73 4   5    .text   ascii   Gbv3
314   0x00002fb0 0x00404db0 6   7    .text   ascii   ja1*qb
315   0x00002fc5 0x00404dc5 4   5    .text   ascii   l,f\v
316   0x00002fef 0x00404def 5   6    .text   ascii   V\a?2P
317   0x00003041 0x00404e41 8   9    .text   ascii   \nBw`kE-C
318   0x00003067 0x00404e67 5   6    .text   ascii   EXZfm
319   0x000030b1 0x00404eb1 5   7    .text   utf8     ,,gl
320   0x000030ed 0x00404eed 4   5    .text   ascii   n\e#,
321   0x000030fc 0x00404efc 6   10   .text   utf8    E?͞⠄Xj blocks=Basic Latin,Combining Diacritical Marks,Braille Patterns
322   0x0000310d 0x00404f0d 4   5    .text   ascii   \a~P}
323   0x0000313e 0x00404f3e 7   8    .text   ascii   %k\rrVKH
324   0x00003151 0x00404f51 5   7    .text   utf8    in:PҺ blocks=Basic Latin,Cyrillic
325   0x00003159 0x00404f59 4   6    .text   utf8    ΤX\v1 blocks=Greek and Coptic,Basic Latin
