Metadata Signature: 0x6cfc 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 758
Stream name: #~ 4
DirectoryAddress: 7c4 Size: b44
Stream name: #Strings 12
DirectoryAddress: 1308 Size: 10240
Stream name: #US 4
DirectoryAddress: 11548 Size: 10
Stream name: #GUID 8
DirectoryAddress: 11558 Size: 3a8
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len  size section type    string
77  0x000076d8 0x004094d8 27   28   .text   ascii   background_wallpaper_blue_2
78  0x000076f4 0x004094f4 6    7    .text   ascii   action
79  0x000076fb 0x004094fb 6    7    .text   ascii   uParam
80  0x00007702 0x00409502 6    7    .text   ascii   vParam
81  0x00007709 0x00409509 6    7    .text   ascii   winIni
82  0x00007710 0x00409510 4    5    .text   ascii   args
83  0x00007715 0x00409515 8    9    .text   ascii   location
84  0x0000771e 0x0040951e 18   19   .text   ascii   bytesToBeDecrypted
85  0x00007731 0x00409531 13   14   .text   ascii   passwordBytes
86  0x0000773f 0x0040953f 4    5    .text   ascii   file
87  0x00007744 0x00409544 13   14   .text   ascii   textToDecrypt
88  0x00007752 0x00409552 6    7    .text   ascii   length
89  0x00007759 0x00409559 6    7    .text   ascii   base64
90  0x00007760 0x00409560 5    6    .text   ascii   value
91  0x00007766 0x00409566 25   26   .text   ascii   System.Runtime.Versioning
92  0x00007780 0x00409580 24   25   .text   ascii   TargetFrameworkAttribute
93  0x00007799 0x00409599 17   18   .text   ascii   System.Reflection
94  0x000077ab 0x004095ab 22   23   .text   ascii   AssemblyTitleAttribute
95  0x000077c2 0x004095c2 28   29   .text   ascii   AssemblyDescriptionAttribute
96  0x000077df 0x004095df 30   31   .text   ascii   AssemblyConfigurationAttribute
97  0x000077fe 0x004095fe 24   25   .text   ascii   AssemblyCompanyAttribute
98  0x00007817 0x00409617 24   25   .text   ascii   AssemblyProductAttribute
99  0x00007830 0x00409630 26   27   .text   ascii   AssemblyCopyrightAttribute
100 0x0000784b 0x0040964b 26   27   .text   ascii   AssemblyTrademarkAttribute
101 0x00007866 0x00409666 24   25   .text   ascii   AssemblyCultureAttribute
102 0x0000787f 0x0040967f 30   31   .text   ascii   System.Runtime.InteropServices
103 0x0000789e 0x0040969e 19   20   .text   ascii   ComVisibleAttribute
104 0x000078b2 0x004096b2 13   14   .text   ascii   GuidAttribute
105 0x000078c0 0x004096c0 24   25   .text   ascii   AssemblyVersionAttribute
106 0x000078d9 0x004096d9 28   29   .text   ascii   AssemblyFileVersionAttribute
107 0x000078f6 0x004096f6 18   19   .text   ascii   System.Diagnostics
108 0x00007909 0x00409709 19   20   .text   ascii   DebuggableAttribute
109 0x0000791d 0x0040971d 14   15   .text   ascii   DebuggingModes
110 0x0000792c 0x0040972c 31   32   .text   ascii   System.Runtime.CompilerServices
111 0x0000794c 0x0040974c 31   32   .text   ascii   CompilationRelaxationsAttribute
112 0x0000796c 0x0040976c 29   30   .text   ascii   RuntimeCompatibilityAttribute
113 0x0000798a 0x0040978a 26   27   .text   ascii   Chaos ransomware decrypter
114 0x000079a5 0x004097a5 18   19   .text   ascii   DllImportAttribute
115 0x000079b8 0x004097b8 10   11   .text   ascii   user32.dll
116 0x000079c3 0x004097c3 7    8    .text   ascii   Console
117 0x000079cb 0x004097cb 9    10   .text   ascii   set_Title
118 0x000079d5 0x004097d5 8    9    .text   ascii   Assembly
119 0x000079de 0x004097de 16   17   .text   ascii   GetEntryAssembly
120 0x000079ef 0x004097ef 12   13   .text   ascii   get_Location
121 0x000079fc 0x004097fc 9    10   .text   ascii   System.IO
122 0x00007a06 0x00409806 4    5    .text   ascii   Path
123 0x00007a0b 0x0040980b 16   17   .text   ascii   GetDirectoryName
124 0x00007a1c 0x0040981c 6    7    .text   ascii   String
125 0x00007a23 0x00409823 6    7    .text   ascii   Concat
126 0x00007a2a 0x0040982a 4    5    .text   ascii   File
127 0x00007a2f 0x0040982f 6    7    .text   ascii   Exists
128 0x00007a36 0x00409836 11   12   .text   ascii   ReadAllText
129 0x00007a42 0x00409842 9    10   .text   ascii   WriteLine
130 0x00007a4c 0x0040984c 14   15   .text   ascii   ConsoleKeyInfo
131 0x00007a5b 0x0040985b 7    8    .text   ascii   ReadKey
132 0x00007a63 0x00409863 16   17   .text   ascii   System.Threading
133 0x00007a74 0x00409874 6    7    .text   ascii   Thread
134 0x00007a7b 0x0040987b 5    6    .text   ascii   Sleep
135 0x00007a81 0x00409881 7    8    .text   ascii   Convert
136 0x00007a89 0x00409889 8    9    .text   ascii   ToString
137 0x00007a92 0x00409892 11   12   .text   ascii   Environment
138 0x00007a9e 0x0040989e 13   14   .text   ascii   SpecialFolder
139 0x00007aac 0x004098ac 13   14   .text   ascii   GetFolderPath
140 0x00007aba 0x004098ba 7    8    .text   ascii   Process
141 0x00007ac2 0x004098c2 12   13   .text   ascii   GetProcesses
142 0x00007acf 0x004098cf 13   14   .text   ascii   ProcessModule
143 0x00007add 0x004098dd 14   15   .text   ascii   get_MainModule
144 0x00007aec 0x004098ec 12   13   .text   ascii   get_FileName
145 0x00007af9 0x004098f9 8    9    .text   ascii   Contains
146 0x00007b02 0x00409902 4    5    .text   ascii   Kill
147 0x00007b07 0x00409907 9    10   .text   ascii   Directory
148 0x00007b11 0x00409911 8    9    .text   ascii   GetFiles
149 0x00007b1a 0x0040991a 6    7    .text   ascii   Delete
150 0x00007b21 0x00409921 11   12   .text   ascii   System.Text
151 0x00007b2d 0x0040992d 13   14   .text   ascii   StringBuilder
152 0x00007b3b 0x0040993b 12   13   .text   ascii   GetExtension
153 0x00007b48 0x00409948 11   12   .text   ascii   GetFileName
154 0x00007b54 0x00409954 8    9    .text   ascii   FileInfo
155 0x00007b5d 0x0040995d 14   15   .text   ascii   FileSystemInfo
156 0x00007b6c 0x0040996c 14   15   .text   ascii   FileAttributes
157 0x00007b7b 0x0040997b 14   15   .text   ascii   set_Attributes
158 0x00007b8a 0x0040998a 10   11   .text   ascii   get_Length
159 0x00007b95 0x00409995 14   15   .text   ascii   GetDirectories
160 0x00007ba4 0x004099a4 9    10   .text   ascii   Exception
161 0x00007bae 0x004099ae 9    10   .text   ascii   DriveInfo
162 0x00007bb8 0x004099b8 9    10   .text   ascii   GetDrives
163 0x00007bc2 0x004099c2 13   14   .text   ascii   op_Inequality
164 0x00007bd0 0x004099d0 4    5    .text   ascii   Byte
165 0x00007bd5 0x004099d5 68   69   .text   ascii   <PrivateImplementationDetails>{21A7FD6D-7CEC-41B4-8440-9436DF5E65FE}
166 0x00007c1a 0x00409a1a 26   27   .text   ascii   CompilerGeneratedAttribute
167 0x00007c35 0x00409a35 19   20   .text   ascii   $$method0x6000006-1
168 0x00007c49 0x00409a49 14   15   .text   ascii   RuntimeHelpers
169 0x00007c58 0x00409a58 5    6    .text   ascii   Array
170 0x00007c5e 0x00409a5e 18   19   .text   ascii   RuntimeFieldHandle
171 0x00007c71 0x00409a71 15   16   .text   ascii   InitializeArray
172 0x00007c81 0x00409a81 12   13   .text   ascii   MemoryStream
173 0x00007c8e 0x00409a8e 28   29   .text   ascii   System.Security.Cryptography
174 0x00007cab 0x00409aab 15   16   .text   ascii   RijndaelManaged
175 0x00007cbb 0x00409abb 18   19   .text   ascii   SymmetricAlgorithm
176 0x00007cce 0x00409ace 11   12   .text   ascii   set_KeySize
177 0x00007cda 0x00409ada 13   14   .text   ascii   set_BlockSize
178 0x00007ce8 0x00409ae8 18   19   .text   ascii   Rfc2898DeriveBytes
179 0x00007cfb 0x00409afb 11   12   .text   ascii   get_KeySize
180 0x00007d07 0x00409b07 11   12   .text   ascii   DeriveBytes
181 0x00007d13 0x00409b13 8    9    .text   ascii   GetBytes
182 0x00007d1c 0x00409b1c 7    8    .text   ascii   set_Key
183 0x00007d24 0x00409b24 13   14   .text   ascii   get_BlockSize
184 0x00007d32 0x00409b32 6    7    .text   ascii   set_IV
185 0x00007d39 0x00409b39 10   11   .text   ascii   CipherMode
186 0x00007d44 0x00409b44 8    9    .text   ascii   set_Mode
187 0x00007d4d 0x00409b4d 16   17   .text   ascii   ICryptoTransform
188 0x00007d5e 0x00409b5e 15   16   .text   ascii   CreateDecryptor
189 0x00007d6e 0x00409b6e 12   13   .text   ascii   CryptoStream
190 0x00007d7b 0x00409b7b 6    7    .text   ascii   Stream
191 0x00007d82 0x00409b82 16   17   .text   ascii   CryptoStreamMode
192 0x00007d93 0x00409b93 5    6    .text   ascii   Write
193 0x00007d99 0x00409b99 5    6    .text   ascii   Close
194 0x00007d9f 0x00409b9f 11   12   .text   ascii   IDisposable
195 0x00007dab 0x00409bab 7    8    .text   ascii   Dispose
196 0x00007db3 0x00409bb3 7    8    .text   ascii   ToArray
197 0x00007dbb 0x00409bbb 4    5    .text   ascii   Char
198 0x00007dc0 0x00409bc0 5    6    .text   ascii   Split
199 0x00007dc6 0x00409bc6 7    8    .text   ascii   Reverse
200 0x00007dce 0x00409bce 30   31   .text   ascii   System.Text.RegularExpressions
201 0x00007ded 0x00409bed 5    6    .text   ascii   Regex
202 0x00007df3 0x00409bf3 5    6    .text   ascii   Match
203 0x00007df9 0x00409bf9 5    6    .text   ascii   Group
204 0x00007dff 0x00409bff 11   12   .text   ascii   get_Success
205 0x00007e0b 0x00409c0b 7    8    .text   ascii   Capture
206 0x00007e13 0x00409c13 9    10   .text   ascii   get_Value
207 0x00007e1d 0x00409c1d 7    8    .text   ascii   Replace
208 0x00007e25 0x00409c25 5    6    .text   ascii   Empty
209 0x00007e2b 0x00409c2b 16   17   .text   ascii   FromBase64String
210 0x00007e3c 0x00409c3c 8    9    .text   ascii   Encoding
211 0x00007e45 0x00409c45 9    10   .text   ascii   get_ASCII
212 0x00007e4f 0x00409c4f 13   14   .text   ascii   WriteAllBytes
213 0x00007e5d 0x00409c5d 4    5    .text   ascii   Move
214 0x00007e62 0x00409c62 8    9    .text   ascii   get_UTF8
215 0x00007e6b 0x00409c6b 24   25   .text   ascii   RSACryptoServiceProvider
216 0x00007e84 0x00409c84 19   20   .text   ascii   AsymmetricAlgorithm
217 0x00007e98 0x00409c98 13   14   .text   ascii   FromXmlString
218 0x00007ea6 0x00409ca6 9    10   .text   ascii   GetString
219 0x00007eb0 0x00409cb0 19   20   .text   ascii   set_PersistKeyInCsp
220 0x00007ec4 0x00409cc4 4    5    .text   ascii   Next
221 0x00007ec9 0x00409cc9 9    10   .text   ascii   get_Chars
222 0x00007ed3 0x00409cd3 6    7    .text   ascii   Append
223 0x00007eda 0x00409cda 11   12   .text   ascii   GetTempPath
224 0x00007ee6 0x00409ce6 6    7    .text   ascii   .cctor
225 0x00007eed 0x00409ced 12   13   .text   ascii   get_UserName
226 0x00007efa 0x00409cfa 23   24   .text   ascii   System.CodeDom.Compiler
227 0x00007f12 0x00409d12 22   23   .text   ascii   GeneratedCodeAttribute
228 0x00007f29 0x00409d29 28   29   .text   ascii   DebuggerNonUserCodeAttribute
229 0x00007f46 0x00409d46 15   16   .text   ascii   ReferenceEquals
230 0x00007f56 0x00409d56 4    5    .text   ascii   Type
231 0x00007f5b 0x00409d5b 17   18   .text   ascii   RuntimeTypeHandle
232 0x00007f6d 0x00409d6d 17   18   .text   ascii   GetTypeFromHandle
233 0x00007f7f 0x00409d7f 12   13   .text   ascii   get_Assembly
234 0x00007f8c 0x00409d8c 9    10   .text   ascii   GetObject
235 0x00007f96 0x00409d96 21   22   .text   ascii   System.ComponentModel
236 0x00007fac 0x00409dac 24   25   .text   ascii   EditorBrowsableAttribute
237 0x00007fc5 0x00409dc5 20   21   .text   ascii   EditorBrowsableState
238 0x00007fda 0x00409dda 40   41   .text   ascii   decrypter.Properties.Resources.resources
239 0x00008006 0x00409e06 26   53   .text   utf16le Chaos Ransomware Decrypter
240 0x0000803c 0x00409e3c 17   35   .text   utf16le \privateKey.chaos
241 0x00008060 0x00409e60 54   109  .text   utf16le ******************************************************
242 0x000080ce 0x00409ece 54   109  .text   utf16le ****           Private key not found!             ****
243 0x0000813c 0x00409f3c 54   109  .text   utf16le ****       Decrypting files, please wait          ****
244 0x000081ac 0x00409fac 31   63   .text   utf16le ***  Scan Completed. Decrypted 
245 0x000081ec 0x00409fec 11   23   .text   utf16le  files  ***
246 0x00008204 0x0040a004 54   109  .text   utf16le ***        Removing ransomware, please wait        ***
247 0x00008272 0x0040a072 54   109  .text   utf16le ***                   Done!                        ***
248 0x000082e8 0x0040a0e8 8    18   .text   utf16le \Desktop
249 0x000082fa 0x0040a0fa 6    13   .text   utf16le \Links
250 0x00008308 0x0040a108 9    19   .text   utf16le \Contacts
251 0x0000831c 0x0040a11c 10   21   .text   utf16le \Documents
252 0x00008332 0x0040a132 10   21   .text   utf16le \Downloads
253 0x00008348 0x0040a148 9    20   .text   utf16le \Pictures
254 0x0000835c 0x0040a15c 6    13   .text   utf16le \Music
255 0x0000836a 0x0040a16a 9    19   .text   utf16le \OneDrive
256 0x0000837e 0x0040a17e 12   25   .text   utf16le \Saved Games
257 0x00008398 0x0040a198 10   21   .text   utf16le \Favorites
258 0x000083ae 0x0040a1ae 9    19   .text   utf16le \Searches
259 0x000083c2 0x0040a1c2 7    15   .text   utf16le \Videos
260 0x000083d2 0x0040a1d2 30   61   .text   utf16le <EncryptedKey>.+<EncryptedKey>
261 0x00008410 0x0040a210 14   29   .text   utf16le <EncryptedKey>
262 0x00008432 0x0040a232 23   47   .text   utf16le  Decrypted Suceessfully
263 0x000089f7 0x0040a7f7 2044 4088 .text   utf16le AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
264 0x000099ef 0x0040b7ef 2044 4088 .text   utf16le AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
