[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c0 0x000000c0 4   5            ascii   Rich
2    0x000001c8 0x000001c8 5   6            ascii   .text
3    0x000001ef 0x000001ef 7   8            ascii   `.rdata
4    0x00000217 0x00000217 6   7            ascii   @.data
5    0x00000240 0x00000240 6   7            ascii   .reloc
186  0x00002ac1 0x004036c1 4   5    .text   ascii   D$dr
187  0x00002ac9 0x004036c9 4   5    .text   ascii   D$h:
188  0x00002b01 0x00403701 4   5    .text   ascii   t$PF
189  0x00002b1a 0x0040371a 4   5    .text   ascii   D$T=
190  0x00002b34 0x00403734 5   6    .text   ascii   t$PG;
191  0x00002b4c 0x0040374c 4   5    .text   ascii   _^][
192  0x00002c68 0x00403868 5   6    .text   ascii   \fSUV3
193  0x00002cd4 0x004038d4 4   6    .text   utf8    c3ۈ\r blocks=Basic Latin,Arabic
194  0x00002d1d 0x0040391d 4   6    .text   utf8    |Ë\$ blocks=Basic Latin,Latin-1 Supplement
195  0x00002d65 0x00403965 5   7    .text   utf8    \e2ML$
196  0x00002dfc 0x004039fc 4   5    .text   ascii   _^][
197  0x00002e0e 0x00403a0e 4   5    .text   ascii   SUVW
198  0x00002ea3 0x00403aa3 6   7    .text   ascii   \$$97~
199  0x00002eb8 0x00403ab8 4   5    .text   ascii   F;7|
200  0x000030d6 0x00403cd6 4   5    .text   ascii   _^]3
201  0x00003170 0x00403d70 4   6    .text   utf8    ؉l$4 blocks=Arabic,Basic Latin
202  0x00003279 0x00403e79 4   6    .text   utf8    3ȋD$ blocks=Basic Latin,Latin Extended-B
203  0x000032d1 0x00403ed1 4   5    .text   ascii   _^][
204  0x0000336d 0x00403f6d 4   6    .text   utf8    ؉l$4 blocks=Arabic,Basic Latin
205  0x00003479 0x00404079 4   6    .text   utf8    3ȋD$ blocks=Basic Latin,Latin Extended-B
206  0x000034d1 0x004040d1 4   5    .text   ascii   _^][
207  0x000034df 0x004040df 4   5    .text   ascii   SUVW
208  0x0000355b 0x0040415b 5   7    .text   utf8    v;3ҋM blocks=Basic Latin,Cyrillic
209  0x000035fe 0x004041fe 5   7    .text   utf8    э|$,j blocks=Cyrillic,Basic Latin
210  0x00003732 0x00404332 5   6    .text   ascii   QQSUV
211  0x00003758 0x00404358 5   6    .text   ascii   \a@Gf;
212  0x0000378f 0x0040438f 4   5    .text   ascii   f;L$
213  0x000037a5 0x004043a5 6   7    .text   ascii   _^][YY
214  0x000037ae 0x004043ae 5   6    .text   ascii   QQSUW
215  0x000037ff 0x004043ff 5   6    .text   ascii   )E;l$
216  0x00003814 0x00404414 5   6    .text   ascii   _][YY
217  0x0000382b 0x0040442b 4   5    .text   ascii   Pj Z
218  0x00003855 0x00404455 4   5    .text   ascii   L$\fj
219  0x0000385a 0x0040445a 4   6    .text   utf8    Y3ҍG blocks=Basic Latin,Cyrillic
220  0x0000388b 0x0040448b 5   6    .text   ascii   D$\bU+
221  0x000038d9 0x004044d9 4   6    .text   utf8    \vJL$
222  0x00003973 0x00404573 4   6    .text   utf8    3҉D$ blocks=Basic Latin,Cyrillic
223  0x0000397b 0x0040457b 4   6    .text   utf8    sY2Ʉ blocks=Basic Latin,Latin Extended-B
224  0x00003989 0x00404589 4   5    .text   ascii   <Ow\v
225  0x000039ec 0x004045ec 4   6    .text   utf8    \nȊD$ blocks=Basic Latin,Latin Extended-B
226  0x00003a05 0x00404605 4   6    .text   utf8    \nȈT$ blocks=Basic Latin,Latin Extended-B
227  0x00003a72 0x00404672 5   6    .text   ascii   8SUVW
228  0x00003a9d 0x0040469d 5   7    .text   utf8    3҉D$  blocks=Basic Latin,Cyrillic
229  0x00003ac5 0x004046c5 5   8    .text   utf8    +ƋˉD$ blocks=Basic Latin,Latin Extended-B,Spacing Modifier Letters
230  0x00003afc 0x004046fc 7   8    .text   ascii   L$(1F\bW
231  0x00003b42 0x00404742 5   6    .text   ascii   QQUVW
232  0x00003b4d 0x0040474d 5   6    .text   ascii   Pj\bQh
233  0x00003bd9 0x004047d9 5   7    .text   utf8    ^]YYÃ blocks=Basic Latin,Latin-1 Supplement
234  0x00003bea 0x004047ea 7   9    .text   utf8    SUVWP3ۋ blocks=Basic Latin,Arabic
235  0x00003bf3 0x004047f3 4   5    .text   ascii   Sj h
236  0x00003c36 0x00404836 4   5    .text   ascii   Pj j
237  0x00003c70 0x00404870 4   5    .text   ascii   PVSh
238  0x00003c78 0x00404878 5   6    .text   ascii   h3\nS.
239  0x00003c86 0x00404886 5   6    .text   ascii   tISSS
240  0x00003cac 0x004048ac 5   6    .text   ascii   t#j\vh
241  0x00003cef 0x004048ef 4   5    .text   ascii   _^][
242  0x00003d4e 0x0040494e 4   5    .text   ascii   PSSj
243  0x00003db5 0x004049b5 4   5    .text   ascii   t$ h
244  0x00003e4c 0x00404a4c 4   5    .text   ascii   [^YY
245  0x00003e51 0x00404a51 8   11   .text   utf8    SUVQ3۽ķA blocks=Basic Latin,Arabic,Latin Extended-A
246  0x00003e64 0x00404a64 6   8    .text   utf8    hKQ'ߺD blocks=Basic Latin,NKo
247  0x00003e84 0x00404a84 4   5    .text   ascii   Vj\bh
248  0x00003ea4 0x00404aa4 4   5    .text   ascii   XSUV
249  0x00003ea9 0x00404aa9 4   5    .text   ascii   t$l3
250  0x00003eb0 0x00404ab0 4   5    .text   ascii   D$\fW
251  0x00003ebc 0x00404abc 5   7    .text   utf8    |$$2\v
252  0x00003eda 0x00404ada 4   7    .text   utf8    EƽķA blocks=Basic Latin,Latin Extended-B,Latin Extended-A
253  0x00003ee3 0x00404ae3 7   9    .text   utf8    t$t3ɍD$ blocks=Basic Latin,Latin Extended-B
254  0x00003efc 0x00404afc 7   8    .text   ascii   PQj1hGl
255  0x00003f56 0x00404b56 4   5    .text   ascii   _^][
256  0x00003fbd 0x00404bbd 5   7    .text   utf8    QW3ɍE blocks=Basic Latin,Latin Extended-B
257  0x00003fd1 0x00404bd1 4   5    .text   ascii   RQQh
258  0x00003ff0 0x00404bf0 4   5    .text   ascii   Pj\bh
259  0x00004012 0x00404c12 7   8    .text   ascii   $SUVWj\v
260  0x000040a2 0x00404ca2 4   5    .text   ascii   Pj$h
261  0x000040bb 0x00404cbb 5   6    .text   ascii   D$@Vj
262  0x000040c8 0x00404cc8 4   5    .text   ascii   D$RP
263  0x000040ce 0x00404cce 4   5    .text   ascii   D$TP
264  0x000040d4 0x00404cd4 4   5    .text   ascii   D$PP
265  0x000040da 0x00404cda 4   5    .text   ascii   D$VP
266  0x000040e0 0x00404ce0 5   6    .text   ascii   D$^Ph
267  0x00004108 0x00404d08 4   6    .text   utf8    t$@+
268  0x0000412a 0x00404d2a 4   5    .text   ascii   t&Sj
269  0x00004172 0x00404d72 4   5    .text   ascii   _^][
270  0x000041df 0x00404ddf 5   7    .text   utf8    @YÀ=u blocks=Basic Latin,Latin-1 Supplement
271  0x000041e9 0x00404de9 4   5    .text   ascii   SUVW
272  0x00004274 0x00404e74 6   7    .text   ascii   PPSUWh
273  0x0000429c 0x00404e9c 5   6    .text   ascii   Wj`h$
274  0x000042b1 0x00404eb1 4   5    .text   ascii   _^][
275  0x000042c2 0x00404ec2 5   6    .text   ascii   SUVWP
276  0x00004332 0x00404f32 7   9    .text   utf8    _^][YYÁ blocks=Basic Latin,Latin-1 Supplement
277  0x000043a4 0x00404fa4 5   6    .text   ascii   hk\b}D
278  0x00004461 0x00405061 4   5    .text   ascii   UPSh
279  0x000044c3 0x004050c3 5   6    .text   ascii   Sj`h$
280  0x000044d8 0x004050d8 4   5    .text   ascii   _^][
281  0x000044f2 0x004050f2 4   5    .text   ascii   L$\bU
282  0x0000456f 0x0040516f 4   5    .text   ascii   t$ h
283  0x000045a3 0x004051a3 6   7    .text   ascii   _^][YY
284  0x000045c6 0x004051c6 7   9    .text   utf8    SUV3ۉL$ blocks=Basic Latin,Arabic
285  0x000045e5 0x004051e5 6   7    .text   ascii   @Uj\nh)
286  0x00004620 0x00405220 7   8    .text   ascii   9\$(t(S
287  0x000046b9 0x004052b9 4   5    .text   ascii   ;l$$
288  0x000046e4 0x004052e4 4   5    .text   ascii   Vj\bh
289  0x00004718 0x00405318 5   6    .text   ascii   T$\fSV
290  0x000047a8 0x004053a8 4   6    .text   utf8    2ɈL$ blocks=Basic Latin,Latin Extended-B
291  0x000047d2 0x004053d2 4   5    .text   ascii   T$ W
292  0x00004817 0x00405417 4   5    .text   ascii   j`h$
293  0x000048c0 0x004054c0 4   5    .text   ascii   ,SVW
294  0x000048c9 0x004054c9 5   7    .text   utf8    j,Y2;
295  0x000048d8 0x004054d8 4   7    .text   utf8    UܹķA blocks=Basic Latin,Syriac,Latin Extended-A
296  0x00004933 0x00405533 5   6    .text   ascii   SUVWj
297  0x0000499e 0x0040559e 4   5    .text   ascii   h\Mr
298  0x000049f6 0x004055f6 6   7    .text   ascii   t$$Wh\b
299  0x00004a48 0x00405648 4   5    .text   ascii   _^][
300  0x00004a52 0x00405652 9   11   .text   utf8    8SUVW3ۍD$ blocks=Basic Latin,Arabic
301  0x00004a64 0x00405664 7   8    .text   ascii   \$$PSSj
302  0x00004a71 0x00405671 6   7    .text   ascii   \$,Vh\t
303  0x00004aa5 0x004056a5 11  12   .text   ascii   \$ PSSSSSSj
304  0x00004ab6 0x004056b6 4   5    .text   ascii   D$Hf
305  0x00004ac8 0x004056c8 7   10   .text   utf8    x3ǋՉ\$H blocks=Basic Latin,Latin Extended-B,Armenian
306  0x00004ae2 0x004056e2 4   5    .text   ascii   j Yj
307  0x00004ae7 0x004056e7 5   7    .text   utf8    2\r|$,
308  0x00004b04 0x00405704 4   6    .text   utf8    ωD$D blocks=Greek and Coptic,Basic Latin
309  0x00004c01 0x00405801 4   5    .text   ascii   h\Mr
310  0x00004c2b 0x0040582b 5   6    .text   ascii   t$$h\a
311  0x00004c4b 0x0040584b 4   5    .text   ascii   SSSj
312  0x00004cb8 0x004058b8 4   5    .text   ascii   \fSUV
313  0x00004cbd 0x004058bd 4   5    .text   ascii   D$\f3
314  0x00004ccb 0x004058cb 5   6    .text   ascii   PSSSj
315  0x00004cdf 0x004058df 4   5    .text   ascii   \$4h
316  0x00004d17 0x00405917 4   5    .text   ascii   WSPh
317  0x00004d45 0x00405945 5   6    .text   ascii   9\$\ft
318  0x00004d73 0x00405973 5   6    .text   ascii   QSUVW
319  0x00004da3 0x004059a3 5   6    .text   ascii   uWj\vh
320  0x00004dde 0x004059de 4   5    .text   ascii   SeVj
321  0x00004dfe 0x004059fe 5   6    .text   ascii   _^][Y
322  0x00004e04 0x00405a04 5   6    .text   ascii   SVWRj
323  0x00004e4d 0x00405a4d 6   7    .text   ascii   t\eVj\bh
324  0x00004e71 0x00405a71 4   5    .text   ascii   SUV3
325  0x00004ec9 0x00405ac9 4   5    .text   ascii   USSS
326  0x00004ef8 0x00405af8 4   5    .text   ascii   SWUh
327  0x00004f4a 0x00405b4a 4   5    .text   ascii   Vj\bh
328  0x00004f63 0x00405b63 5   6    .text   ascii   SVWRj
329  0x00004f8a 0x00405b8a 5   6    .text   ascii   t.j\vh
330  0x00004fa5 0x00405ba5 4   5    .text   ascii   Vj\bh
331  0x00004fea 0x00405bea 4   5    .text   ascii   Pj\bh
332  0x00005093 0x00405c93 5   6    .text   ascii   >@r$h
333  0x000050c0 0x00405cc0 5   7    .text   utf8    t<3:D
334  0x00005107 0x00405d07 5   6    .text   ascii   QQSVW
335  0x00005198 0x00405d98 13  15   .text   utf8    QSUW3ۍD$\fSPSj blocks=Basic Latin,Arabic
336  0x000051a7 0x00405da7 4   5    .text   ascii   SSSR
337  0x000051df 0x00405ddf 4   5    .text   ascii   t$$j
338  0x000051ea 0x00405dea 6   7    .text   ascii   t$$jAh
339  0x0000520b 0x00405e0b 4   5    .text   ascii   jEh5
340  0x00005230 0x00405e30 4   5    .text   ascii   UWPj
341  0x0000523b 0x00405e3b 4   5    .text   ascii   URQh
342  0x00005284 0x00405e84 4   5    .text   ascii   t$ h
343  0x000052d1 0x00405ed1 4   5    .text   ascii   t$$h
344  0x00005307 0x00405f07 4   5    .text   ascii   jEh5
345  0x00005317 0x00405f17 4   5    .text   ascii   _][Y
346  0x0000534e 0x00405f4e 4   5    .text   ascii   QSVW
347  0x00005386 0x00405f86 6   7    .text   ascii   u;SSSS
348  0x000053e4 0x00405fe4 4   5    .text   ascii   SRQh
349  0x0000540d 0x0040600d 4   5    .text   ascii   jEh5
350  0x0000542b 0x0040602b 4   5    .text   ascii   SUVW
351  0x00005434 0x00406034 4   5    .text   ascii   L$ P
352  0x00005444 0x00406044 4   5    .text   ascii   Pjjh
353  0x000054d3 0x004060d3 4   5    .text   ascii   D$$P
354  0x000054d8 0x004060d8 4   5    .text   ascii   D$0P
355  0x000054eb 0x004060eb 5   6    .text   ascii   u\f9D$
356  0x000054f9 0x004060f9 5   7    .text   utf8    3ۍT$\ blocks=Basic Latin,Arabic
357  0x00005550 0x00406150 5   7    .text   utf8    l$(2\r
358  0x000055ca 0x004061ca 7   8    .text   ascii   D$DSPWj
359  0x0000560c 0x0040620c 7   8    .text   ascii   t$$j\fYU
360  0x0000566b 0x0040626b 4   5    .text   ascii   t$\j
361  0x00005673 0x00406273 4   5    .text   ascii   _^][
362  0x0000568a 0x0040628a 4   5    .text   ascii   SUVW
