[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000080 0x00000080 5   6            ascii   {asN?
2    0x000000c8 0x000000c8 5   6            ascii   Rich?
3    0x000001d0 0x000001d0 5   6            ascii   .text
4    0x000001f7 0x000001f7 7   8            ascii   `.rdata
5    0x0000021f 0x0000021f 6   7            ascii   @.data
6    0x00000248 0x00000248 5   6            ascii   .rsrc
159  0x0003282d 0x0043342d 4   5    .text   ascii   E\b^_
160  0x00032991 0x00433591 4   5    .text   ascii   E\b^_
161  0x0003299f 0x0043359f 4   5    .text   ascii   E\b^_
162  0x000329b5 0x004335b5 4   5    .text   ascii   E\b^_
163  0x000329cf 0x004335cf 4   5    .text   ascii   E\b^_
164  0x00032b18 0x00433718 6   8    .text   utf8    Y_^[]Ë blocks=Basic Latin,Latin-1 Supplement
165  0x00032ba8 0x004337a8 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
166  0x00032c84 0x00433884 4   5    .text   ascii   j\fh\b
167  0x00032c9d 0x0043389d 4   5    .text   ascii   Fpt"
168  0x00032cb1 0x004338b1 4   5    .text   ascii   u\bj 
169  0x00032d12 0x00433912 5   6    .text   ascii   U\b+P\f
170  0x00032d92 0x00433992 5   6    .text   ascii   ;K\buB
171  0x00032dd1 0x004339d1 4   5    .text   ascii   M\b!Y
172  0x00032e20 0x00433a20 5   6    .text   ascii   u\fK^;
173  0x00032e46 0x00433a46 5   6    .text   ascii   ;q\bu;
174  0x00032e66 0x00433a66 4   5    .text   ascii   M\b!1
175  0x00032e81 0x00433a81 4   5    .text   ascii   M\b!q
176  0x00032ecf 0x00433acf 5   6    .text   ascii   ;N\bu`
177  0x00032f1c 0x00433b1c 4   5    .text   ascii   M\b\tY
178  0x00032fc6 0x00433bc6 4   5    .text   ascii   ueSj
179  0x000330fb 0x00433cfb 4   5    .text   ascii   A\bSV
180  0x000331a0 0x00433da0 4   6    .text   utf8    IuˋU blocks=Basic Latin,Spacing Modifier Letters
181  0x000331d5 0x00433dd5 4   7    .text   utf8    D\vE\b
182  0x00033272 0x00433e72 5   6    .text   ascii   ;_\buC
183  0x000332b5 0x00433eb5 4   5    .text   ascii   M\b!Y
184  0x00033315 0x00433f15 5   6    .text   ascii   ;Y\buW
185  0x00033359 0x00433f59 4   5    .text   ascii   M\b\tY
186  0x000333a3 0x00433fa3 4   5    .text   ascii   ]\f)u
187  0x000333e3 0x00433fe3 5   6    .text   ascii   ;O\buB
188  0x00033422 0x00434022 4   5    .text   ascii   M\b!Y
189  0x0003346c 0x0043406c 5   6    .text   ascii   ;K\buW
190  0x00033493 0x00434093 4   5    .text   ascii   M\b\t9
191  0x000334b0 0x004340b0 4   5    .text   ascii   M\b\ty
192  0x000334d3 0x004340d3 4   5    .text   ascii   @_^[
193  0x00033502 0x00434102 5   6    .text   ascii    VW}\v
194  0x00033660 0x00434260 4   5    .text   ascii   j?^;
195  0x0003366e 0x0043426e 5   6    .text   ascii   ;J\bu\
196  0x0003369d 0x0043429d 4   5    .text   ascii   ]\b!\v
197  0x00033706 0x00434306 5   6    .text   ascii   ;J\bu^
198  0x000337cf 0x004343cf 9   10   .text   ascii   URPQQhPDC
199  0x000337e5 0x004343e5 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
200  0x000337fa 0x004343fa 4   5    .text   ascii   L$,3
201  0x0003384c 0x0043444c 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
202  0x000338b2 0x004344b2 4   5    .text   ascii   UVWS
203  0x000338c4 0x004344c4 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
204  0x000338e5 0x004344e5 4   5    .text   ascii   SVWj
205  0x000338f7 0x004344f7 4   5    .text   ascii   _^[]
206  0x000338fe 0x004344fe 5   6    .text   ascii   l$\bRQ
207  0x0003392f 0x0043452f 5   6    .text   ascii   Vt\bj\n
208  0x00033a2f 0x0043462f 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
209  0x00033a3a 0x0043463a 7   9    .text   utf8    ti3\nD$\b
210  0x00033a69 0x00434669 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
211  0x00033aa0 0x004346a0 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
212  0x00033ab6 0x004346b6 5   7    .text   utf8    3\v]\b3
213  0x00033ad1 0x004346d1 5   6    .text   ascii   WWWWW
214  0x00033b95 0x00434795 5   6    .text   ascii   u8SS3
215  0x00033b9b 0x0043479b 6   7    .text   ascii   GWh@yC
216  0x00033bdd 0x004347dd 4   5    .text   ascii   t\b@;
217  0x00033c18 0x00434818 5   6    .text   ascii   9] u\b
218  0x00033c2d 0x0043482d 5   6    .text   ascii   9]$SS
219  0x00033c61 0x00434861 4   5    .text   ascii   D?\b=
220  0x00033ce4 0x004348e4 4   5    .text   ascii   t)9]
221  0x00033d20 0x00434920 4   5    .text   ascii   D\t\b=
222  0x00033d74 0x00434974 6   7    .text   ascii   t"SS9]
223  0x00033db6 0x004349b6 5   6    .text   ascii   9]\bu\b
224  0x00033dc1 0x004349c1 7   8    .text   ascii   E\b9] u\b
225  0x00033ef9 0x00434af9 4   5    .text   ascii   t\f9E
226  0x00033f87 0x00434b87 6   7    .text   ascii   FVh@yC
227  0x00033fa9 0x00434ba9 4   5    .text   ascii   xu\nj
228  0x00033fed 0x00434bed 5   6    .text   ascii   9] SS
229  0x0003401d 0x00434c1d 4   5    .text   ascii   D?\b=
230  0x000340df 0x00434cdf 4   6    .text   utf8    t܉u\f blocks=Basic Latin,Syriac
231  0x0003415c 0x00434d5c 4   5    .text   ascii   j\fhH
232  0x0003416d 0x00434d6d 4   5    .text   ascii   u\b;5
233  0x000341c0 0x00434dc0 4   5    .text   ascii   =@pC
234  0x00034228 0x00434e28 6   7    .text   ascii   u.j\f^9
235  0x00034275 0x00434e75 4   5    .text   ascii   j\fhh
236  0x00034291 0x00434e91 4   5    .text   ascii   ;E\f\e
237  0x000342a4 0x00434ea4 5   6    .text   ascii   WWWWW
238  0x000342c7 0x00434ec7 4   6    .text   utf8    F3ۉ] blocks=Basic Latin,Arabic
239  0x0003431a 0x00434f1a 4   5    .text   ascii   u\bWS
240  0x00034328 0x00434f28 5   6    .text   ascii   uaVj\b
241  0x0003433d 0x00434f3d 4   5    .text   ascii   uL9=
242  0x00034405 0x00435005 5   6    .text   ascii   wIVSP
243  0x00034466 0x00435066 4   5    .text   ascii   u\fVW
244  0x000344bb 0x004350bb 5   6    .text   ascii   u\fVSj
245  0x0003453d 0x0043513d 4   5    .text   ascii   FVSj
246  0x000345d9 0x004351d9 4   5    .text   ascii   oV f
247  0x000345de 0x004351de 4   5    .text   ascii   o^0f
248  0x000345f6 0x004351f6 4   5    .text   ascii   of@f
249  0x000345fb 0x004351fb 4   5    .text   ascii   onPf
250  0x00034600 0x00435200 4   5    .text   ascii   ov`f
251  0x00034605 0x00435205 4   5    .text   ascii   o~pf
252  0x0003464b 0x0043524b 4   6    .text   utf8    ȋE\b3 blocks=Latin Extended-B,Basic Latin
253  0x00034968 0x00435568 4   6    .text   utf8    ,^]Ë blocks=Basic Latin,Latin-1 Supplement
254  0x0003499d 0x0043559d 4   5    .text   ascii   v\b;5
255  0x000349ad 0x004355ad 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
256  0x00034a2b 0x0043562b 6   8    .text   utf8    v$;5ĬC blocks=Basic Latin,Latin Extended-A
257  0x00034a46 0x00435646 8   9    .text   ascii   PPPPPPPP
258  0x00034aa8 0x004356a8 4   5    .text   ascii   t&:a
259  0x00034b26 0x00435726 8   9    .text   ascii   PPPPPPPP
260  0x00034b9b 0x0043579b 7   8    .text   ascii   ^_u\b^_]
261  0x00034ce5 0x004358e5 4   5    .text   ascii   E\b^_
262  0x00034cf1 0x004358f1 4   5    .text   ascii   E\b^_
263  0x00034d03 0x00435903 4   5    .text   ascii   E\b^_
264  0x00034d1d 0x0043591d 4   5    .text   ascii   E\b^_
265  0x00034e81 0x00435a81 4   5    .text   ascii   E\b^_
266  0x00034e8f 0x00435a8f 4   5    .text   ascii   E\b^_
267  0x00034ea5 0x00435aa5 4   5    .text   ascii   E\b^_
268  0x00034ebf 0x00435abf 4   5    .text   ascii   E\b^_
269  0x00034ecb 0x00435acb 5   6    .text   ascii   SVWUj
270  0x00034ee0 0x00435ae0 4   5    .text   ascii   ]_^[
271  0x00034ee6 0x00435ae6 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
272  0x00034f6c 0x00435b6c 6   7    .text   ascii   ;t$,v-
273  0x00034fc7 0x00435bc7 6   7    .text   ascii   R\f9Q\bu
274  0x00034fef 0x00435bef 10  11   .text   ascii   k\fUQPXY]Y[
275  0x0003504c 0x00435c4c 4   6    .text   utf8    IuЋ} blocks=Basic Latin,Cyrillic
276  0x000350b8 0x00435cb8 4   6    .text   utf8    3\v}\b
277  0x00035145 0x00435d45 4   6    .text   utf8    \n3Ɉ] blocks=Basic Latin,Latin Extended-B
278  0x000351a2 0x00435da2 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
279  0x000351b8 0x00435db8 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
280  0x0003523b 0x00435e3b 6   8    .text   utf8    E܋E\bW3 blocks=Basic Latin,Syriac
281  0x000352ad 0x00435ead 4   5    .text   ascii   D6\b=
282  0x0003535b 0x00435f5b 5   6    .text   ascii   WWWWV
283  0x0003536d 0x00435f6d 4   5    .text   ascii   t<Vj
284  0x0003537e 0x00435f7e 7   8    .text   ascii   t+WWVPV
285  0x00035443 0x00436043 5   6    .text   ascii   WWWWW
286  0x00035503 0x00436103 9   10   .text   ascii   \a<xt\r<Xt\t
287  0x00035529 0x00436129 4   5    .text   ascii   \a<xt
288  0x000355d8 0x004361d8 4   5    .text   ascii   u+9u
289  0x0003565d 0x0043625d 5   7    .text   utf8    u\ah+C
290  0x000356a1 0x004362a1 4   5    .text   ascii   \at'\n
291  0x000356fe 0x004362fe 4   5    .text   ascii   D$\f3
292  0x00035706 0x00436306 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
293  0x0003574f 0x0043634f 7   8    .text   ascii   ;T$\fw\br
294  0x00035757 0x00436357 10  11   .text   ascii   ;D$\bv\tN+D$
295  0x00035768 0x00436368 8   9    .text   ascii   +D$\b\eT$\f
296  0x00035778 0x00436378 4   9    .text   utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
297  0x0003578f 0x0043638f 4   6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
298  0x00035798 0x00436398 7   9    .text   utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
299  0x000357ad 0x004363ad 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
300  0x000357b7 0x004363b7 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
301  0x000357e0 0x004363e0 6   8    .text   utf8    3\nD$\bS
302  0x00035815 0x00436415 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
303  0x00035854 0x00436454 4   5    .text   ascii   ^_[3
304  0x0003588c 0x0043648c 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
305  0x00035893 0x00436493 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
306  0x00035b78 0x00437178 14  15   .rdata  ascii   CorExitProcess
307  0x00035b88 0x00437188 11  24   .rdata  utf16le mscoree.dll
308  0x00035ba0 0x004371a0 14  15   .rdata  ascii   runtime error 
309  0x00035bb4 0x004371b4 13  14   .rdata  ascii   TLOSS error\r\n
310  0x00035bc4 0x004371c4 12  13   .rdata  ascii   SING error\r\n
311  0x00035bd4 0x004371d4 14  15   .rdata  ascii   DOMAIN error\r\n
312  0x00035be8 0x004371e8 154 155  .rdata  ascii   R6034\r\nAn application has made an attempt to load the C runtime library incorrectly.\nPlease contact the application's support team for more information.\r\n
313  0x00035c88 0x00437288 246 247  .rdata  ascii   R6033\r\n- Attempt to use MSIL code from this assembly during native code initialization\nThis indicates a bug in your application. It is most likely the result of calling an MSIL-compiled (/clr) function from a native constructor or from DllMain.\r\n
314  0x00035d80 0x00437380 50  51   .rdata  ascii   R6032\r\n- not enough space for locale information\r\n
315  0x00035db8 0x004373b8 98  99   .rdata  ascii   R6031\r\n- Attempt to initialize the CRT more than once.\nThis indicates a bug in your application.\r\n
316  0x00035e1c 0x0043741c 30  31   .rdata  ascii   R6030\r\n- CRT not initialized\r\n
317  0x00035e3c 0x0043743c 36  37   .rdata  ascii   R6028\r\n- unable to initialize heap\r\n
318  0x00035e64 0x00437464 52  53   .rdata  ascii   R6027\r\n- not enough space for lowio initialization\r\n
319  0x00035e9c 0x0043749c 52  53   .rdata  ascii   R6026\r\n- not enough space for stdio initialization\r\n
320  0x00035ed4 0x004374d4 37  38   .rdata  ascii   R6025\r\n- pure virtual function call\r\n
321  0x00035efc 0x004374fc 52  53   .rdata  ascii   R6024\r\n- not enough space for _onexit/atexit table\r\n
322  0x00035f34 0x00437534 40  41   .rdata  ascii   R6019\r\n- unable to open console device\r\n
323  0x00035f60 0x00437560 32  33   .rdata  ascii   R6018\r\n- unexpected heap error\r\n
324  0x00035f84 0x00437584 44  45   .rdata  ascii   R6017\r\n- unexpected multithread lock error\r\n
325  0x00035fb4 0x004375b4 43  44   .rdata  ascii   R6016\r\n- not enough space for thread data\r\n
326  0x00035fe0 0x004375e0 149 150  .rdata  ascii   \r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n
327  0x00036078 0x00437678 43  44   .rdata  ascii   R6009\r\n- not enough space for environment\r\n
328  0x000360a4 0x004376a4 41  42   .rdata  ascii   R6008\r\n- not enough space for arguments\r\n
329  0x000360d0 0x004376d0 44  45   .rdata  ascii   R6002\r\n- floating point support not loaded\r\n
330  0x00036100 0x00437700 36  37   .rdata  ascii   Microsoft Visual C++ Runtime Library
331  0x00036130 0x00437730 22  23   .rdata  ascii   <program name unknown>
332  0x00036148 0x00437748 25  26   .rdata  ascii   Runtime Error!\n\nProgram: 
333  0x000361e4 0x004377e4 13  14   .rdata  ascii   EncodePointer
334  0x000361f4 0x004377f4 12  26   .rdata  utf16le KERNEL32.DLL
335  0x00036210 0x00437810 13  14   .rdata  ascii   DecodePointer
336  0x00036220 0x00437820 7   8    .rdata  ascii   FlsFree
337  0x00036228 0x00437828 11  12   .rdata  ascii   FlsSetValue
338  0x00036234 0x00437834 11  12   .rdata  ascii   FlsGetValue
339  0x00036240 0x00437840 8   9    .rdata  ascii   FlsAlloc
340  0x0003624c 0x0043784c 23  24   .rdata  ascii   GetProcessWindowStation
341  0x00036264 0x00437864 25  26   .rdata  ascii   GetUserObjectInformationA
342  0x00036280 0x00437880 18  19   .rdata  ascii   GetLastActivePopup
343  0x00036294 0x00437894 15  16   .rdata  ascii   GetActiveWindow
344  0x000362a4 0x004378a4 11  12   .rdata  ascii   MessageBoxA
345  0x000362b0 0x004378b0 10  11   .rdata  ascii   USER32.DLL
346  0x000362c6 0x004378c6 7   8    .rdata  ascii   \a\b\t\n\v\f\r
347  0x000362df 0x004378df 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
348  0x00036448 0x00437a48 33  68   .rdata  utf16le          (((((                  H
349  0x0003664a 0x00437c4a 33  68   .rdata  utf16le          h((((                  H
350  0x00036748 0x00437d48 34  70   .rdata  utf16le                                  H
351  0x000368d7 0x00437ed7 7   8    .rdata  ascii   \a\b\t\n\v\f\r
