Metadata Signature: 0x1d50 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: ac4
Stream name: #~ 4
DirectoryAddress: b30 Size: e5c
Stream name: #Strings 12
DirectoryAddress: 198c Size: 1408
Stream name: #US 4
DirectoryAddress: 2d94 Size: 10
Stream name: #GUID 8
DirectoryAddress: 2da4 Size: 35c
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len size section type    string
83  0x00001f22 0x00403d22 4   5    .text   ascii   5\n\b\n
84  0x00001f28 0x00403d28 4   5    .text   ascii   b\n\b\n
85  0x00001f58 0x00403d58 4   5    .text   ascii   9\v\b\n
86  0x00001f5e 0x00403d5e 4   5    .text   ascii   R\v\b\n
87  0x00001f76 0x00403d76 4   5    .text   ascii   .\f&\a
88  0x00001f7c 0x00403d7c 4   5    .text   ascii   g\fQ\f
89  0x00002776 0x00404576 6   13   .text   utf16le E\bxa.\e
90  0x00002881 0x00404681 8   9    .text   ascii   <Module>
91  0x0000288a 0x0040468a 5   6    .text   ascii   1.exe
92  0x00002890 0x00404690 7   8    .text   ascii   Program
93  0x00002898 0x00404698 19  20   .text   ascii   ConsoleApplication7
94  0x000028ac 0x004046ac 13  14   .text   ascii   NativeMethods
95  0x000028ba 0x004046ba 17  18   .text   ascii   driveNotification
96  0x000028cc 0x004046cc 16  17   .text   ascii   NotificationForm
97  0x000028dd 0x004046dd 8   9    .text   ascii   mscorlib
98  0x000028e6 0x004046e6 6   7    .text   ascii   System
99  0x000028ed 0x004046ed 6   7    .text   ascii   Object
100 0x000028f4 0x004046f4 20  21   .text   ascii   System.Windows.Forms
101 0x00002909 0x00404709 4   5    .text   ascii   Form
102 0x0000290e 0x0040470e 8   9    .text   ascii   userName
103 0x00002917 0x00404717 7   8    .text   ascii   userDir
104 0x0000291f 0x0040471f 11  12   .text   ascii   appMutexRun
105 0x0000292b 0x0040472b 16  17   .text   ascii   encryptionAesRsa
106 0x0000293c 0x0040473c 22  23   .text   ascii   encryptedFileExtension
107 0x00002953 0x00404753 11  12   .text   ascii   checkSpread
108 0x0000295f 0x0040475f 10  11   .text   ascii   spreadName
109 0x0000296a 0x0040476a 16  17   .text   ascii   checkCopyRoaming
110 0x0000297b 0x0040477b 11  12   .text   ascii   processName
111 0x00002987 0x00404787 12  13   .text   ascii   appMutexRun2
112 0x00002994 0x00404794 18  19   .text   ascii   checkStartupFolder
113 0x000029a7 0x004047a7 10  11   .text   ascii   checkSleep
114 0x000029b2 0x004047b2 12  13   .text   ascii   sleepTextbox
115 0x000029bf 0x004047bf 11  12   .text   ascii   base64Image
116 0x000029cb 0x004047cb 15  16   .text   ascii   appMutexStartup
117 0x000029db 0x004047db 21  22   .text   ascii   droppedMessageTextbox
118 0x000029f1 0x004047f1 19  20   .text   ascii   checkAdminPrivilage
119 0x00002a05 0x00404805 23  24   .text   ascii   checkdeleteShadowCopies
120 0x00002a1d 0x0040481d 24  25   .text   ascii   checkdisableRecoveryMode
121 0x00002a36 0x00404836 24  25   .text   ascii   checkdeleteBackupCatalog
122 0x00002a4f 0x0040484f 16  17   .text   ascii   appMutexStartup2
123 0x00002a60 0x00404860 9   10   .text   ascii   appMutex2
124 0x00002a6a 0x0040486a 11  12   .text   ascii   staticSplit
125 0x00002a76 0x00404876 8   9    .text   ascii   appMutex
126 0x00002a7f 0x0040487f 30  31   .text   ascii   System.Text.RegularExpressions
127 0x00002a9e 0x0040489e 5   6    .text   ascii   Regex
128 0x00002aa4 0x004048a4 13  14   .text   ascii   appMutexRegex
129 0x00002ab2 0x004048b2 8   9    .text   ascii   messages
130 0x00002abb 0x004048bb 15  16   .text   ascii   validExtensions
131 0x00002acb 0x004048cb 20  21   .text   ascii   SystemParametersInfo
132 0x00002ae0 0x004048e0 4   5    .text   ascii   Main
133 0x00002ae9 0x004048e9 20  21   .text   ascii   sleepOutOfTempFolder
134 0x00002afe 0x004048fe 14  15   .text   ascii   AlreadyRunning
135 0x00002b0d 0x0040490d 12  13   .text   ascii   random_bytes
136 0x00002b1a 0x0040491a 6   7    .text   ascii   Random
137 0x00002b21 0x00404921 6   7    .text   ascii   random
138 0x00002b28 0x00404928 12  13   .text   ascii   RandomString
139 0x00002b35 0x00404935 24  25   .text   ascii   RandomStringForExtension
140 0x00002b4e 0x0040494e 18  19   .text   ascii   Base64EncodeString
141 0x00002b61 0x00404961 12  13   .text   ascii   randomEncode
142 0x00002b6e 0x0040496e 16  17   .text   ascii   encryptDirectory
143 0x00002b7f 0x0040497f 6   7    .text   ascii   rsaKey
144 0x00002b86 0x00404986 14  15   .text   ascii   CreatePassword
145 0x00002b95 0x00404995 11  12   .text   ascii   AES_Encrypt
146 0x00002ba1 0x004049a1 11  12   .text   ascii   EncryptFile
147 0x00002bad 0x004049ad 10  11   .text   ascii   RSAEncrypt
148 0x00002bb8 0x004049b8 18  19   .text   ascii   lookForDirectories
149 0x00002bcb 0x004049cb 11  12   .text   ascii   copyRoaming
150 0x00002bd7 0x004049d7 18  19   .text   ascii   copyResistForAdmin
151 0x00002bea 0x004049ea 16  17   .text   ascii   addLinkToStartup
152 0x00002bfb 0x004049fb 14  15   .text   ascii   addAndOpenNote
153 0x00002c0a 0x00404a0a 15  16   .text   ascii   registryStartup
154 0x00002c1a 0x00404a1a 8   9    .text   ascii   spreadIt
155 0x00002c23 0x00404a23 10  11   .text   ascii   runCommand
156 0x00002c2e 0x00404a2e 18  19   .text   ascii   deleteShadowCopies
157 0x00002c41 0x00404a41 19  20   .text   ascii   disableRecoveryMode
158 0x00002c55 0x00404a55 19  20   .text   ascii   deleteBackupCatalog
159 0x00002c69 0x00404a69 12  13   .text   ascii   SetWallpaper
160 0x00002c76 0x00404a76 5   6    .text   ascii   .ctor
161 0x00002c80 0x00404a80 26  27   .text   ascii   AddClipboardFormatListener
162 0x00002c9b 0x00404a9b 9   10   .text   ascii   SetParent
163 0x00002ca5 0x00404aa5 9   10   .text   ascii   intpreclp
164 0x00002caf 0x00404aaf 16  17   .text   ascii   currentClipboard
165 0x00002cc0 0x00404ac0 11  12   .text   ascii   RegexResult
166 0x00002ccc 0x00404acc 7   8    .text   ascii   Message
167 0x00002cd4 0x00404ad4 7   8    .text   ascii   WndProc
168 0x00002cdc 0x00404adc 12  13   .text   ascii   CreateParams
169 0x00002ce9 0x00404ae9 16  17   .text   ascii   get_CreateParams
170 0x00002cfa 0x00404afa 7   8    .text   ascii   GetText
171 0x00002d02 0x00404b02 7   8    .text   ascii   SetText
172 0x00002d0a 0x00404b0a 6   7    .text   ascii   action
173 0x00002d11 0x00404b11 6   7    .text   ascii   uParam
174 0x00002d18 0x00404b18 6   7    .text   ascii   vParam
175 0x00002d1f 0x00404b1f 6   7    .text   ascii   winIni
176 0x00002d26 0x00404b26 4   5    .text   ascii   args
177 0x00002d2b 0x00404b2b 6   7    .text   ascii   length
178 0x00002d32 0x00404b32 9   10   .text   ascii   plainText
179 0x00002d3c 0x00404b3c 8   9    .text   ascii   location
180 0x00002d45 0x00404b45 18  19   .text   ascii   bytesToBeEncrypted
181 0x00002d58 0x00404b58 13  14   .text   ascii   passwordBytes
182 0x00002d66 0x00404b66 4   5    .text   ascii   file
183 0x00002d6b 0x00404b6b 13  14   .text   ascii   textToEncrypt
184 0x00002d79 0x00404b79 15  16   .text   ascii   publicKeyString
185 0x00002d89 0x00404b89 8   9    .text   ascii   commands
186 0x00002d92 0x00404b92 6   7    .text   ascii   base64
187 0x00002d99 0x00404b99 30  31   .text   ascii   System.Runtime.InteropServices
188 0x00002db8 0x00404bb8 18  19   .text   ascii   MarshalAsAttribute
189 0x00002dcb 0x00404bcb 13  14   .text   ascii   UnmanagedType
190 0x00002dd9 0x00404bd9 4   5    .text   ascii   hwnd
191 0x00002dde 0x00404bde 9   10   .text   ascii   hWndChild
192 0x00002de8 0x00404be8 13  14   .text   ascii   hWndNewParent
193 0x00002df6 0x00404bf6 7   8    .text   ascii   pattern
194 0x00002e04 0x00404c04 31  32   .text   ascii   System.Runtime.CompilerServices
195 0x00002e24 0x00404c24 31  32   .text   ascii   CompilationRelaxationsAttribute
196 0x00002e44 0x00404c44 29  30   .text   ascii   RuntimeCompatibilityAttribute
197 0x00002e64 0x00404c64 18  19   .text   ascii   DllImportAttribute
198 0x00002e77 0x00404c77 10  11   .text   ascii   user32.dll
199 0x00002e82 0x00404c82 10  11   .text   ascii   <Main>b__0
200 0x00002e8d 0x00404c8d 16  17   .text   ascii   System.Threading
201 0x00002e9e 0x00404c9e 11  12   .text   ascii   ThreadStart
202 0x00002eaa 0x00404caa 38  39   .text   ascii   CS$<>9__CachedAnonymousMethodDelegate1
203 0x00002ed1 0x00404cd1 26  27   .text   ascii   CompilerGeneratedAttribute
204 0x00002eec 0x00404cec 11  12   .text   ascii   Environment
205 0x00002ef8 0x00404cf8 4   5    .text   ascii   Exit
206 0x00002efd 0x00404cfd 6   7    .text   ascii   Thread
207 0x00002f04 0x00404d04 5   6    .text   ascii   Start
208 0x00002f0a 0x00404d0a 11  12   .text   ascii   Application
209 0x00002f16 0x00404d16 17  18   .text   ascii   System.Reflection
210 0x00002f28 0x00404d28 8   9    .text   ascii   Assembly
211 0x00002f31 0x00404d31 16  17   .text   ascii   GetEntryAssembly
212 0x00002f42 0x00404d42 12  13   .text   ascii   get_Location
213 0x00002f4f 0x00404d4f 9   10   .text   ascii   System.IO
214 0x00002f59 0x00404d59 4   5    .text   ascii   Path
215 0x00002f5e 0x00404d5e 16  17   .text   ascii   GetDirectoryName
216 0x00002f6f 0x00404d6f 13  14   .text   ascii   SpecialFolder
217 0x00002f7d 0x00404d7d 13  14   .text   ascii   GetFolderPath
218 0x00002f8b 0x00404d8b 6   7    .text   ascii   String
219 0x00002f92 0x00404d92 13  14   .text   ascii   op_Inequality
220 0x00002fa0 0x00404da0 5   6    .text   ascii   Sleep
221 0x00002fa6 0x00404da6 18  19   .text   ascii   System.Diagnostics
222 0x00002fb9 0x00404db9 7   8    .text   ascii   Process
223 0x00002fc1 0x00404dc1 12  13   .text   ascii   GetProcesses
224 0x00002fce 0x00404dce 17  18   .text   ascii   GetCurrentProcess
225 0x00002fe0 0x00404de0 23  24   .text   ascii   ProcessModuleCollection
226 0x00002ff8 0x00404df8 11  12   .text   ascii   get_Modules
227 0x00003004 0x00404e04 13  14   .text   ascii   ProcessModule
228 0x00003012 0x00404e12 8   9    .text   ascii   get_Item
229 0x0000301b 0x00404e1b 12  13   .text   ascii   get_FileName
230 0x00003028 0x00404e28 20  21   .text   ascii   GetExecutingAssembly
231 0x0000303d 0x00404e3d 11  12   .text   ascii   op_Equality
232 0x00003049 0x00404e49 6   7    .text   ascii   get_Id
233 0x00003050 0x00404e50 9   10   .text   ascii   Exception
234 0x0000305a 0x00404e5a 4   5    .text   ascii   Byte
235 0x0000305f 0x00404e5f 9   10   .text   ascii   NextBytes
236 0x00003069 0x00404e69 11  12   .text   ascii   System.Text
237 0x00003075 0x00404e75 13  14   .text   ascii   StringBuilder
238 0x00003083 0x00404e83 10  11   .text   ascii   get_Length
239 0x0000308e 0x00404e8e 4   5    .text   ascii   Next
240 0x00003093 0x00404e93 9   10   .text   ascii   get_Chars
241 0x0000309d 0x00404e9d 6   7    .text   ascii   Append
242 0x000030a4 0x00404ea4 8   9    .text   ascii   ToString
243 0x000030ad 0x00404ead 8   9    .text   ascii   Encoding
244 0x000030b6 0x00404eb6 8   9    .text   ascii   get_UTF8
245 0x000030bf 0x00404ebf 8   9    .text   ascii   GetBytes
246 0x000030c8 0x00404ec8 7   8    .text   ascii   Convert
247 0x000030d0 0x00404ed0 14  15   .text   ascii   ToBase64String
248 0x000030df 0x00404edf 6   7    .text   ascii   Concat
249 0x000030e6 0x00404ee6 18  19   .text   ascii   <>c__DisplayClass3
250 0x000030f9 0x00404ef9 9   10   .text   ascii   extension
251 0x00003103 0x00404f03 22  23   .text   ascii   <encryptDirectory>b__2
252 0x0000311c 0x00404f1c 7   8    .text   ascii   ToLower
253 0x00003124 0x00404f24 9   10   .text   ascii   Directory
254 0x0000312e 0x00404f2e 8   9    .text   ascii   GetFiles
255 0x00003137 0x00404f37 12  13   .text   ascii   GetExtension
256 0x00003144 0x00404f44 11  12   .text   ascii   GetFileName
257 0x00003150 0x00404f50 11  12   .text   ascii   Predicate`1
258 0x0000315c 0x00404f5c 5   6    .text   ascii   Array
259 0x00003162 0x00404f62 6   7    .text   ascii   Exists
260 0x00003169 0x00404f69 8   9    .text   ascii   FileInfo
261 0x00003172 0x00404f72 14  15   .text   ascii   FileSystemInfo
262 0x00003181 0x00404f81 14  15   .text   ascii   FileAttributes
263 0x00003190 0x00404f90 14  15   .text   ascii   set_Attributes
264 0x0000319f 0x00404f9f 9   10   .text   ascii   GetString
265 0x000031a9 0x00404fa9 4   5    .text   ascii   File
266 0x000031ae 0x00404fae 12  13   .text   ascii   WriteAllText
267 0x000031bb 0x00404fbb 4   5    .text   ascii   Move
268 0x000031c0 0x00404fc0 7   8    .text   ascii   ToInt32
269 0x000031c8 0x00404fc8 13  14   .text   ascii   WriteAllLines
270 0x000031d6 0x00404fd6 14  15   .text   ascii   GetDirectories
271 0x000031e5 0x00404fe5 10  11   .text   ascii   AppendLine
272 0x000031f0 0x00404ff0 68  69   .text   ascii   <PrivateImplementationDetails>{31FD27F7-F440-4858-802B-978179A1920C}
273 0x00003235 0x00405035 19  20   .text   ascii   $$method0x600000e-1
274 0x00003249 0x00405049 14  15   .text   ascii   RuntimeHelpers
275 0x00003258 0x00405058 18  19   .text   ascii   RuntimeFieldHandle
276 0x0000326b 0x0040506b 15  16   .text   ascii   InitializeArray
277 0x0000327b 0x0040507b 12  13   .text   ascii   MemoryStream
278 0x00003288 0x00405088 28  29   .text   ascii   System.Security.Cryptography
279 0x000032a5 0x004050a5 15  16   .text   ascii   RijndaelManaged
280 0x000032b5 0x004050b5 18  19   .text   ascii   SymmetricAlgorithm
281 0x000032c8 0x004050c8 11  12   .text   ascii   set_KeySize
282 0x000032d4 0x004050d4 13  14   .text   ascii   set_BlockSize
283 0x000032e2 0x004050e2 18  19   .text   ascii   Rfc2898DeriveBytes
284 0x000032f5 0x004050f5 11  12   .text   ascii   get_KeySize
285 0x00003301 0x00405101 11  12   .text   ascii   DeriveBytes
286 0x0000330d 0x0040510d 7   8    .text   ascii   set_Key
287 0x00003315 0x00405115 13  14   .text   ascii   get_BlockSize
288 0x00003323 0x00405123 6   7    .text   ascii   set_IV
289 0x0000332a 0x0040512a 10  11   .text   ascii   CipherMode
290 0x00003335 0x00405135 8   9    .text   ascii   set_Mode
291 0x0000333e 0x0040513e 16  17   .text   ascii   ICryptoTransform
292 0x0000334f 0x0040514f 15  16   .text   ascii   CreateEncryptor
293 0x0000335f 0x0040515f 12  13   .text   ascii   CryptoStream
294 0x0000336c 0x0040516c 6   7    .text   ascii   Stream
295 0x00003373 0x00405173 16  17   .text   ascii   CryptoStreamMode
296 0x00003384 0x00405184 5   6    .text   ascii   Write
297 0x0000338a 0x0040518a 5   6    .text   ascii   Close
298 0x00003390 0x00405190 11  12   .text   ascii   IDisposable
299 0x0000339c 0x0040519c 7   8    .text   ascii   Dispose
300 0x000033a4 0x004051a4 7   8    .text   ascii   ToArray
301 0x000033ac 0x004051ac 12  13   .text   ascii   ReadAllBytes
302 0x000033b9 0x004051b9 24  25   .text   ascii   RSACryptoServiceProvider
303 0x000033d2 0x004051d2 19  20   .text   ascii   AsymmetricAlgorithm
304 0x000033e6 0x004051e6 13  14   .text   ascii   FromXmlString
305 0x000033f4 0x004051f4 7   8    .text   ascii   Encrypt
306 0x000033fc 0x004051fc 19  20   .text   ascii   set_PersistKeyInCsp
307 0x00003410 0x00405210 9   10   .text   ascii   DriveInfo
308 0x0000341a 0x0040521a 9   10   .text   ascii   GetDrives
309 0x00003424 0x00405224 9   10   .text   ascii   AppDomain
310 0x0000342e 0x0040522e 17  18   .text   ascii   get_CurrentDomain
311 0x00003440 0x00405240 16  17   .text   ascii   get_FriendlyName
312 0x00003451 0x00405251 4   5    .text   ascii   Copy
313 0x00003456 0x00405256 16  17   .text   ascii   ProcessStartInfo
314 0x00003467 0x00405267 20  21   .text   ascii   set_WorkingDirectory
315 0x0000347c 0x0040527c 13  14   .text   ascii   set_StartInfo
316 0x0000348a 0x0040528a 6   7    .text   ascii   Delete
317 0x00003491 0x00405291 19  20   .text   ascii   set_UseShellExecute
318 0x000034a5 0x004052a5 8   9    .text   ascii   set_Verb
319 0x000034ae 0x004052ae 18  19   .text   ascii   ProcessWindowStyle
320 0x000034c1 0x004052c1 15  16   .text   ascii   set_WindowStyle
321 0x000034d1 0x004052d1 21  22   .text   ascii   System.ComponentModel
322 0x000034e7 0x004052e7 14  15   .text   ascii   Win32Exception
323 0x000034f6 0x004052f6 19  20   .text   ascii   get_NativeErrorCode
324 0x0000350a 0x0040530a 15  16   .text   ascii   get_ProcessName
325 0x0000351a 0x0040531a 12  13   .text   ascii   StreamWriter
326 0x00003527 0x00405327 10  11   .text   ascii   TextWriter
327 0x00003532 0x00405332 9   10   .text   ascii   WriteLine
328 0x0000353c 0x0040533c 7   8    .text   ascii   Replace
329 0x00003544 0x00405344 15  16   .text   ascii   Microsoft.Win32
330 0x00003554 0x00405354 8   9    .text   ascii   Registry
331 0x0000355d 0x0040535d 11  12   .text   ascii   RegistryKey
332 0x00003569 0x00405369 11  12   .text   ascii   CurrentUser
333 0x00003575 0x00405375 10  11   .text   ascii   OpenSubKey
334 0x00003580 0x00405380 8   9    .text   ascii   SetValue
335 0x00003589 0x00405389 12  13   .text   ascii   set_FileName
336 0x00003596 0x00405396 13  14   .text   ascii   set_Arguments
337 0x000035a4 0x004053a4 11  12   .text   ascii   WaitForExit
338 0x000035b0 0x004053b0 11  12   .text   ascii   GetTempPath
339 0x000035bc 0x004053bc 16  17   .text   ascii   FromBase64String
340 0x000035cd 0x004053cd 13  14   .text   ascii   WriteAllBytes
341 0x000035db 0x004053db 6   7    .text   ascii   .cctor
342 0x000035e2 0x004053e2 12  13   .text   ascii   get_UserName
343 0x000035ef 0x004053ef 6   7    .text   ascii   IntPtr
344 0x000035f6 0x004053f6 7   8    .text   ascii   Control
345 0x000035fe 0x004053fe 10  11   .text   ascii   get_Handle
346 0x00003609 0x00405409 5   6    .text   ascii   Match
347 0x0000360f 0x0040540f 5   6    .text   ascii   Group
348 0x00003615 0x00405415 11  12   .text   ascii   get_Success
349 0x00003621 0x00405421 7   8    .text   ascii   get_Msg
350 0x00003629 0x00405429 10  11   .text   ascii   StartsWith
351 0x00003634 0x00405434 8   9    .text   ascii   Contains
352 0x0000363d 0x0040543d 11  12   .text   ascii   get_ExStyle
353 0x00003649 0x00405449 11  12   .text   ascii   set_ExStyle
354 0x00003655 0x00405455 18  19   .text   ascii   <>c__DisplayClass1
355 0x00003668 0x00405468 11  12   .text   ascii   ReturnValue
356 0x00003674 0x00405474 13  14   .text   ascii   <GetText>b__0
357 0x00003682 0x00405482 9   10   .text   ascii   Clipboard
358 0x0000368c 0x0040548c 5   6    .text   ascii   Empty
359 0x00003692 0x00405492 14  15   .text   ascii   ApartmentState
360 0x000036a1 0x004054a1 17  18   .text   ascii   SetApartmentState
361 0x000036b3 0x004054b3 4   5    .text   ascii   Join
362 0x000036b8 0x004054b8 18  19   .text   ascii   <>c__DisplayClass4
363 0x000036cb 0x004054cb 13  14   .text   ascii   <SetText>b__3
364 0x000036de 0x004054de 36  73   .text   utf16le abcdefghijklmnopqrstuvwxyz0123456789
365 0x0000372a 0x0040552a 13  27   .text   utf16le <EncyptedKey>
366 0x00003746 0x00405546 14  29   .text   utf16le <EncyptedKey> 
367 0x0000376c 0x0040556c 39  79   .text   utf16le <?xml version="1.0" encoding="utf-16"?>
368 0x000037bd 0x004055bd 114 229  .text   utf16le <RSAParameters xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance">
369 0x000038a3 0x004056a3 27  55   .text   utf16le   <Exponent>AQAB</Exponent>
370 0x000038dc 0x004056dc 193 387  .text   utf16le   <Modulus>0xYD7eruJ7q3K4Ok0o5ghNjgF52q7Wil7qjOMvYb0fAKRr+uyfQEJFpcPefY+91cIrPWgQMn5vvZ4vT2zWg2qBRimZ8qGyKgvVYsJ3JPlsWgNLvTVAwhSSedXYAudYOKG0S9ZEECj1xrn+FRZ00U2CgPfGl5srzqsmB6GyWrR8E=</Modulus>
371 0x00003a60 0x00405860 69  140  .text   utf16le </RSAParameters>耀憋戀挀搀攀昀最栀椀樀欀氀洀渀漀瀀焀爀猀琀甀瘀眀砀礀稀䄀䈀䌀䐀䔀䘀䜀䠀䤀䨀䬀䰀䴀一伀倀儀刀匀吀唀嘀圀堀夀娀 blocks=Basic Latin,CJK Unified Ideographs,CJK Unified Ideographs Extension A
372 0x00003aed 0x004058ed 16  33   .text   utf16le 234567890*!=&?&/
373 0x00003b0f 0x0040590f 14  29   .text   utf16le <EncryptedKey>
374 0x00003b35 0x00405935 8   18   .text   utf16le \Desktop
375 0x00003b47 0x00405947 6   13   .text   utf16le \Links
376 0x00003b55 0x00405955 9   19   .text   utf16le \Contacts
377 0x00003b69 0x00405969 10  21   .text   utf16le \Documents
378 0x00003b7f 0x0040597f 10  21   .text   utf16le \Downloads
379 0x00003b95 0x00405995 9   20   .text   utf16le \Pictures
380 0x00003ba9 0x004059a9 6   13   .text   utf16le \Music
381 0x00003bb7 0x004059b7 9   19   .text   utf16le \OneDrive
382 0x00003bcb 0x004059cb 12  25   .text   utf16le \Saved Games
383 0x00003be5 0x004059e5 10  21   .text   utf16le \Favorites
384 0x00003bfb 0x004059fb 9   19   .text   utf16le \Searches
